Gene = jp
Position 609: 0.0034204604313794853
Position 11136: 0.003387305694891991
Position 16541: 0.0031207244835143857
Position 13514: 0.003098285938293135
Position 1642: 0.0030940599017583443
Position 603: 0.0030631463396109367
Position 12118: 0.0029868531672224414
Position 1461: 0.002940139349428456
Position 16472: 0.002728362379242375
Position 15778: 0.0024315309130838077
Position 76: 0.0023291175374548405
Position 1916: 0.0021963578443028454
Position 1085: 0.0021692432248168834
Position 70: 0.002146668223636744
Position 11858: 0.0018856831761985037
Position 4449: 0.0017585905588498006
Position 12962: 0.0015775635367205152
Position 12402: 0.0015676336748043575
Position 221: 0.0015068541571836166
Position 185: 0.0014802622271917244
Position 16054: 0.0014450728691739886
Position 18174: 0.0014125338486424197
Position 17980: 0.0012367121935485206
Position 12772: 0.0012243258997868952
Position 5851: 0.0010937245900640219
Position 768: 0.0010572004307541334
Position 12700: 0.0010262944317987032
Position 553: 0.0010029017755457214
Position 854: 0.0009550827081302539
Position 118: 0.0009360926994941781
Position 15669: 0.0008500740106745883
Position 9257: 0.0008217616578826992
Position 16579: 0.0008102819195039868
Position 11544: 0.0008014401191283461
Position 18271: 0.000785825219225761
Position 12713: 0.0007247392796104358
Position 14547: 0.0006900869624993323
Position 11480: 0.0006578969236607111
Position 16067: 0.0006367338631273479
Position 12755: 0.0006056622416804132
Position 12049: 0.0005912310789986288
Position 17717: 0.0005903719674646675
Position 1488: 0.0005392542090431585
Position 15799: 0.0005326641527005118
Position 2701: 0.0005164647572139735
Position 17221: 0.0004632013118535027
Position 17803: 0.0004534311208203666
Position 17832: 0.00045332417058413824
Position 11402: 0.0004294336006264509
Position 12076: 0.00039981605458730375
Position 341: 0.0003863086289555803
Position 4235: 0.00037979846862504387
Position 15222: 0.00034023849103773215
Position 12684: 0.00029529537839763744
Position 15534: 0.0002805389364694572
Position 12416: 0.0002796480117599007
Position 2411: 0.0002749143949387868
Position 12978: 0.0002670743916793447
Position 11952: 0.00025491585792815515
Position 13808: 0.0002491881089355264
Position 13657: 0.0002482024873881847
Position 16063: 0.00022371152178313035
Position 1218: 0.0002089552938935981
Position 10936: 0.00020289842850847336
Position 3824: 0.00019488704920388205
Position 12662: 0.0001935621150014358
Position 15993: 0.00018547185249933917
Position 15997: 0.00018546921616347122
Position 15981: 0.00018137598420316114
Position 12494: 0.00017559910834094486
Position 13962: 0.00015907142387927006
Position 1969: 0.0001498538448742308
Position 15676: 0.0001466578045984203
Position 13259: 0.00014467778134879367
Position 16522: 0.00014355083307172943
Position 13361: 0.000143405617074283
Position 15672: 0.00014017707366478365
Position 15154: 0.0001373146630355507
Position 11471: 0.00013187447438681998
Position 12182: 0.00012407096509271795
Position 11335: 0.00012176315396229614
Position 12147: 0.00012051264582235473
Position 198: 0.00012022512860381904
Position 1111: 0.00011085181065441112
Position 11538: 0.00010870229993913084
Position 15333: 9.603082583070214e-05
Position 13860: 9.314488056216835e-05
Position 16490: 9.20614648463e-05
Position 13224: 8.231307788947739e-05
Position 11806: 8.21377337804956e-05
Position 175: 8.092654114241154e-05
Position 12952: 7.781086174960343e-05
Position 13239: 7.622575859913705e-05
Position 551: 7.382898349108829e-05
Position 16582: 7.081500258685153e-05
Position 16623: 6.576054338995202e-05
Position 16733: 6.541519819026643e-05
Position 12753: 6.40587151171339e-05
Position 102: 5.7937974949251374e-05
Position 12368: 5.696343173291745e-05
Position 17426: 5.6742089384780115e-05
Position 829: 5.587086095192035e-05
Position 15275: 5.2824247358285e-05
Position 2826: 5.173280722072834e-05
Position 3547: 5.015253309344079e-05
Position 275: 4.9574646577948283e-05
Position 11102: 4.933012777309433e-05
Position 16593: 4.6938893942055854e-05
Position 12637: 4.6658207808780735e-05
Position 1705: 4.653696285393121e-05
Position 1751: 4.502304553413197e-05
Position 12390: 4.3986587259464665e-05
Position 3154: 4.185625209400662e-05
Position 872: 4.178608917611875e-05
Position 13995: 4.138550954286889e-05
Position 13350: 4.090132725869832e-05
Position 13267: 3.980817092367364e-05
Position 11140: 3.95210981593823e-05
Position 11166: 3.937343231207798e-05
Position 2320: 3.9074905786972803e-05
Position 1635: 3.710388153777298e-05
Position 15376: 3.569637675420329e-05
Position 901: 3.5515952355379794e-05
Position 898: 3.492348028791094e-05
Position 15301: 3.4074205544236985e-05
Position 16012: 3.322975461777263e-05
Position 504: 3.263535613298155e-05
Position 16672: 3.1946462883734965e-05
Position 13167: 3.1764798785726795e-05
Position 11573: 3.1707147478111246e-05
Position 17311: 3.0741515934241994e-05
Position 12954: 2.908978228727885e-05
Position 15092: 2.8820755367585608e-05
Position 1155: 2.5818933678008185e-05
Position 11549: 2.574775408541632e-05
Position 579: 2.404100204409658e-05
Position 919: 2.3779426701531517e-05
Position 16943: 2.213210668260292e-05
Position 17936: 2.1688394785543577e-05
Position 13833: 2.115939411980215e-05
Position 728: 2.0705668712872788e-05
Position 2424: 2.058927684289221e-05
Position 11676: 2.0178964134107355e-05
Position 13291: 1.97005249854674e-05
Position 11607: 1.8711296809544635e-05
Position 16577: 1.3305860972698679e-05
Position 13576: 1.3071273877401688e-05
Position 11121: 1.3005651224645773e-05
Position 11934: 1.2598859843206168e-05
Position 13846: 1.2369209329323359e-05
Position 11897: 1.110157947218231e-05
Position 11342: 1.0273012178519174e-05
Position 13412: 1.0005912206216471e-05
Position 11091: 9.901326968068215e-06
Position 12608: 9.786475975761334e-06
Position 12165: 9.580278341990767e-06
Position 11512: 7.099464220015194e-06
Position 11269: 6.7030638306797614e-06
Position 15038: 6.511497677022004e-06
Position 2260: 6.037290273336068e-06
Position 52: 5.665615112508767e-06
Position 11646: 5.018191712960518e-06
Position 14977: 4.8754892212768365e-06
Position 2248: 4.656666913709899e-06
Position 243: 4.554943065395668e-06
Position 11966: 4.4197907338426374e-06
Position 16439: 4.3340220820799665e-06
Position 16476: 4.218679347437307e-06
Position 1954: 4.212972060639565e-06
Position 617: 3.8098062324992447e-06
Position 16551: 3.725712818921826e-06
Position 16761: 3.1556253128660194e-06
Position 479: 3.1473471707783535e-06
Position 10458: 3.002022575222764e-06
Position 12930: 2.917237154279161e-06
Position 11794: 2.830198183131809e-06
Position 17488: 2.6086206662814903e-06
Position 14477: 2.5491552034491887e-06
Position 16587: 2.361911099753136e-06
Position 11883: 2.106125263399996e-06
Position 68: 2.038174637712026e-06
Position 10530: 1.812309255282317e-06
Position 63: 1.4358306639361684e-06
Position 16693: 1.3749561751125672e-06
Position 165: 1.2890029888123828e-06
Position 16647: 1.24978876579827e-06
Position 12860: 1.2413813236233004e-06
Position 15011: 5.952512151298025e-07
Position 14463: 5.895378182570991e-07
Position 436: 4.923351898751887e-07
Position 371: 4.5368000710756354e-07
Position 12842: 3.9760039587011054e-07
Position 4: 3.715432797555082e-07
Position 7413: 3.7025893584734755e-07
Position 27: 3.428660068580977e-07
Position 8792: 3.3875525128587254e-07
Position 6739: 3.130495037432763e-07
Position 6745: 2.6897056557593634e-07
Position 7601: 2.6097740944984286e-07
Position 420: 2.1552709629188226e-07
Position 15946: 2.0474726296434248e-07
Position 418: 1.476413287663803e-07
Position 3989: 1.4086040452427627e-07
Position 3147: 1.244800818865671e-07
Position 3963: 1.217920752854681e-07
Position 3603: 1.0497766775024925e-07
Position 11373: 1.029824252174343e-07
Position 16452: 9.259670539209286e-08
Position 16441: 9.183211551032571e-08
Position 3478: 8.678955154344703e-08
Position 13625: 7.520448503693342e-08
Position 3178: 7.32294335561233e-08
Position 13137: 5.031827003940626e-08
Position 12596: 4.835579965438314e-08
Position 559: 4.8087676354055526e-08
Position 11438: 4.70730664894105e-08
Position 13669: 4.424926499963665e-08
Position 14: 4.13730642621152e-08
Position 13126: 3.238701090840628e-08
Position 425: 2.8437847435286894e-08
Position 406: 1.9305749482703338e-08
Position 488: 1.809876442981609e-08
Position 13083: 1.2468881132353104e-08
Position 12194: 1.2430184773438865e-08
Position 11825: 1.1590646068827633e-08
Position 11742: 9.704498854267476e-09
Position 12258: 9.580158626579695e-09
Position 13129: 6.882536344314357e-09
Position 13236: 4.6702044400039115e-09
Position 20: 4.331686632251811e-09
Position 11680: 3.781427695609688e-09
Position 13086: 3.5522093983335622e-09
Position 11568: 3.4614951367898857e-09
Position 485: 3.2985577638727324e-09
Position 824: 3.1582431619214848e-09
Position 857: 3.122969975785844e-09
Position 13197: 3.0484408446356594e-09
Position 954: 2.895835301791585e-09
Position 11622: 2.4527214713934547e-09
Position 916: 2.4139861202771286e-09
Position 11765: 1.131541057534294e-09
Position 13106: 5.36851172474985e-10
Position 11388: 4.757502078996741e-10
Position 11611: 3.7271543157660955e-10
Position 11852: 2.509166428493792e-10
Position 13208: 1.6190272699414877e-10
Position 11304: 5.7685931100380035e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13021: 0.9999483546333577
Position 11251: 0.999446529530029
Position 17084: 0.9482236542574018
Position 16345: 0.9279251029128983
Position 10351: 0.9200537227995644
Position 12481: 0.9045497354141359
Position 12810: 0.8592114581558568
Position 13223: 0.7436431013651684
Position 14181: 0.2717314464841944
Position 15205: 0.22547198164870763
Position 18037: 0.20341030168661683
Position 18612: 0.15592503225256663
Position 9982: 0.11171770626788255
Position 18641: 0.10855636899813323
Position 18321: 0.10740625652750665
Position 17722: 0.06611922793202961
Position 15539: 0.05417218650741044
Position 2968: 0.0475280504558768
Position 416: 0.04274864094714925
Position 15275: 0.042429861391564044
Position 18368: 0.040660399760296645
Position 12878: 0.0366191434797226
Position 15578: 0.03514573592427132
Position 14862: 0.03290361875526343
Position 16399: 0.0328620207843873
Position 1526: 0.031441593962253524
Position 18003: 0.028861921904267885
Position 17105: 0.027582649972202906
Position 16156: 0.027065111900603754
Position 15847: 0.026632941736565722
Position 18062: 0.02310681889325969
Position 14928: 0.0210210092683942
Position 12819: 0.0192070875150468
Position 12258: 0.018364998473452916
Position 17493: 0.017622985495610005
Position 4291: 0.016981126706504326
Position 17532: 0.016959054805131817
Position 11765: 0.015551149383727892
Position 12596: 0.014873093362665351
Position 3909: 0.014473073251500754
Position 12831: 0.014445040996829327
Position 258: 0.01217133998358018
Position 17728: 0.011991585722612727
Position 10650: 0.010352639889118047
Position 18695: 0.009473603364231123
Position 15440: 0.009385228600267553
Position 11852: 0.009381810150248684
Position 2130: 0.008051266668897017
Position 3586: 0.007886275714531578
Position 440: 0.00767686371589422
Position 17859: 0.0076428644209774466
Position 15869: 0.007389267970871175
Position 15117: 0.0064074580306878815
Position 14187: 0.006352263195484679
Position 9407: 0.006206131319162295
Position 1560: 0.005890023940366263
Position 1310: 0.005792282071155264
Position 16372: 0.005679666917105372
Position 1824: 0.005387633094813152
Position 15160: 0.005070337560972405
Position 671: 0.004341094996206173
Position 5471: 0.0042911016537848885
Position 13872: 0.004022390953708466
Position 10791: 0.0038758795008335205
Position 4333: 0.0038608338864196618
Position 17597: 0.0038083280882934742
Position 9679: 0.0037511099124270565
Position 12218: 0.003582243297712549
Position 4294: 0.0035137187912414602
Position 12209: 0.0033721870941676086
Position 18138: 0.0033601539789575065
Position 11895: 0.0031980956162399273
Position 14040: 0.003187371243520552
Position 754: 0.0030886423429144186
Position 3275: 0.0030543826607550882
Position 10592: 0.0029597421376620285
Position 12199: 0.0029006200959248458
Position 18546: 0.0028804560976326914
Position 17448: 0.0028024346145658677
Position 4759: 0.0027616101968815187
Position 12165: 0.0026594724539781393
Position 17850: 0.0025596323906077988
Position 12352: 0.0025369877283680673
Position 17415: 0.0025149845925906463
Position 17559: 0.0024859363596600736
Position 10657: 0.002296969489783534
Position 13680: 0.002267550353735707
Position 15154: 0.002155381277101813
Position 12453: 0.002067880485979238
Position 17649: 0.001964406771547499
Position 3950: 0.0018537258438920665
Position 3609: 0.0017851976727930432
Position 14106: 0.0017558729252664723
Position 1624: 0.0017208612148318565
Position 939: 0.0017188205903147181
Position 13890: 0.0016962003893492628
Position 13569: 0.0016303863317703607
Position 1031: 0.001628774138416977
Position 13791: 0.0015005168824256932
Position 17394: 0.0014917081575560518
Position 341: 0.0014626472697993793
Position 5417: 0.0013873307649687092
Position 18173: 0.001367639012810892
Position 14202: 0.0012917971015207733
Position 16683: 0.0012385411167713583
Position 17373: 0.0012105986233073777
Position 1289: 0.0011660804276634716
Position 13331: 0.0011595684695906176
Position 16927: 0.0011413304565994341
Position 17488: 0.0010561485899271586
Position 8587: 0.0009745430931982809
Position 15092: 0.0009679557128021466
Position 1563: 0.0009434122205007352
Position 11977: 0.0009222560091071646
Position 14164: 0.0008298582113490553
Position 16129: 0.0007893138907228662
Position 4669: 0.0007796177101917634
Position 13788: 0.0007644159000639542
Position 14355: 0.0006717262380954678
Position 12492: 0.0006567045941838487
Position 12504: 0.0005993902402092678
Position 12008: 0.0005915245031957554
Position 425: 0.0005704368892180624
Position 12855: 0.0005331588143898012
Position 13755: 0.0005131543265880842
Position 11825: 0.000501324016981581
Position 11207: 0.00048402424190088403
Position 2067: 0.00046560904824984874
Position 17460: 0.0004308726204321462
Position 1661: 0.00040455679572006957
Position 13230: 0.0003969904244157893
Position 528: 0.0003942293336470938
Position 14046: 0.0003895590625108205
Position 12147: 0.00038714625984264967
Position 1690: 0.0003855469548834829
Position 17102: 0.00032968408234617535
Position 12836: 0.0003182946784093828
Position 5496: 0.00030672489689716724
Position 12375: 0.00030318811604710923
Position 812: 0.00030060803883481243
Position 14514: 0.0002772889027968477
Position 16540: 0.00026555115709802366
Position 18108: 0.000263069044632962
Position 5649: 0.00026154133829107767
Position 14103: 0.0002561984373313746
Position 13254: 0.00025506500993858203
Position 4806: 0.00025425900696177415
Position 765: 0.00025276049005309444
Position 423: 0.00024842252804286783
Position 17537: 0.0002450829326264603
Position 18216: 0.00024045082725798148
Position 13208: 0.00023839072521394838
Position 9310: 0.00022789550394693205
Position 17936: 0.0002186688401850563
Position 17902: 0.00021830121165511396
Position 13727: 0.0001987846122235556
Position 12576: 0.000194615462449818
Position 12269: 0.0001933086241377941
Position 16730: 0.00018775692192339586
Position 887: 0.0001825906591833753
Position 4680: 0.0001763270904936532
Position 18077: 0.00017576187113882744
Position 3010: 0.00017049424546258226
Position 17171: 0.00016866910284973676
Position 12340: 0.00016787715154483284
Position 13971: 0.0001623072861747503
Position 9344: 0.00016112313602733176
Position 2157: 0.00015776497282412244
Position 13761: 0.0001573514771210063
Position 9363: 0.00015196225939159182
Position 1315: 0.0001517482209595687
Position 3007: 0.00014047059539395898
Position 1415: 0.00013353243489593118
Position 2582: 0.00013348844164279148
Position 13434: 0.0001302448368161444
Position 13236: 0.0001293930329836621
Position 12763: 0.0001283031177051642
Position 14367: 0.00012373983857374271
Position 1593: 0.00012140133778924509
Position 17391: 0.0001170568236287003
Position 2414: 0.00011542524454201134
Position 15234: 0.00011392299981772577
Position 1069: 0.00011155079394944272
Position 11735: 0.00010895443892081061
Position 821: 0.00010819416172929586
Position 3440: 0.00010543262899482572
Position 13607: 0.00010145078903290938
Position 12884: 0.0001003321939704915
Position 456: 9.552493324781646e-05
Position 13410: 9.168658978072929e-05
Position 1005: 9.008430410130567e-05
Position 12498: 8.958775102215275e-05
Position 165: 8.680858547500462e-05
Position 14049: 8.603457527496351e-05
Position 15333: 8.57464596039592e-05
Position 318: 8.541826671289163e-05
Position 14112: 8.192504514288169e-05
Position 17406: 7.683391188402708e-05
Position 13974: 7.56654973861529e-05
Position 16693: 7.487660982239743e-05
Position 16709: 7.45711074099129e-05
Position 13596: 5.9544405343800366e-05
Position 16759: 5.7958004461504215e-05
Position 13959: 5.6452430026189416e-05
Position 15896: 5.253435608949613e-05
Position 12828: 5.10108806067735e-05
Position 2037: 4.7455970667377095e-05
Position 19027: 4.598085553691095e-05
Position 17500: 4.487844920038412e-05
Position 15781: 4.45644063337356e-05
Position 17473: 4.384582164671185e-05
Position 16533: 4.358863316622087e-05
Position 14683: 4.233491132279959e-05
Position 11883: 4.181964198388278e-05
Position 13636: 4.028471843747702e-05
Position 11557: 4.012094682543363e-05
Position 2093: 3.9718952296430156e-05
Position 15881: 3.825320403465396e-05
Position 12684: 3.8174544679610453e-05
Position 16109: 3.763080493980348e-05
Position 13405: 3.699580351742258e-05
Position 13824: 3.6486857981832224e-05
Position 15981: 3.566926632623016e-05
Position 12293: 3.315333855665414e-05
Position 12080: 3.1477036783296756e-05
Position 12083: 3.093846905572572e-05
Position 13938: 3.063224615770878e-05
Position 14130: 3.052848654815886e-05
Position 15602: 3.0197873510917986e-05
Position 13048: 2.6937433025484915e-05
Position 13547: 2.6724199603923742e-05
Position 14292: 2.6608315334278786e-05
Position 12379: 2.4915218702629602e-05
Position 14364: 2.4451343043171926e-05
Position 16153: 2.42131761465185e-05
Position 15902: 2.3465043576138733e-05
Position 15703: 2.218588296899382e-05
Position 15216: 2.1396514349179106e-05
Position 8429: 2.1334644358068566e-05
Position 11952: 2.1325850288681634e-05
Position 14124: 1.9953523570637132e-05
Position 8349: 1.7777034261412358e-05
Position 11279: 1.7442537580438034e-05
Position 14244: 1.62534960584715e-05
Position 15285: 1.6221202749998556e-05
Position 8489: 1.543908344781446e-05
Position 2648: 1.4711366253127939e-05
Position 13692: 1.4547565379179178e-05
Position 11188: 1.4281017194508412e-05
Position 2685: 1.3762028225443904e-05
Position 464: 1.36051919951361e-05
Position 14199: 1.305244308168722e-05
Position 8239: 1.253361150681054e-05
Position 13422: 1.2423151236423993e-05
Position 11190: 1.1493663296224959e-05
Position 507: 1.0605051516764685e-05
Position 14136: 1.0078938767731398e-05
Position 3385: 9.66730874422046e-06
Position 16816: 9.352721957689086e-06
Position 693: 9.14672285916876e-06
Position 14208: 9.14017667382039e-06
Position 12319: 8.774767755080427e-06
Position 13797: 8.730315175564296e-06
Position 13070: 8.695733475554067e-06
Position 16882: 8.582088904488596e-06
Position 16943: 8.427288175613322e-06
Position 16135: 7.845531111322531e-06
Position 17254: 7.5871865100409654e-06
Position 16792: 7.559146461320833e-06
Position 13977: 7.352939205761798e-06
Position 16732: 7.022379913710373e-06
Position 11856: 6.395163123559339e-06
Position 16054: 6.377846624911014e-06
Position 1460: 5.619617439441843e-06
Position 12633: 5.405083114806183e-06
Position 12507: 5.046343987957758e-06
Position 11312: 4.630025373162398e-06
Position 185: 3.788507673116601e-06
Position 11324: 2.9585919008887643e-06
Position 13730: 2.781339334796227e-06
Position 13689: 2.6682708969086057e-06
Position 175: 2.648982195441464e-06
Position 4594: 2.6087173796797483e-06
Position 14010: 2.596266095654727e-06
Position 11273: 2.579078999453878e-06
Position 13150: 2.3718076755970455e-06
Position 15463: 1.915610259476353e-06
Position 17335: 1.5947205689204275e-06
Position 13061: 1.5209030569059218e-06
Position 11402: 1.2571100179345755e-06
Position 712: 8.762606719852794e-07
Position 13335: 8.257893702794016e-07
Position 791: 6.976400721057444e-07
Position 268: 6.638866545545369e-07
Position 12914: 6.340387712822631e-07
Position 7092: 6.312363452971902e-07
Position 13305: 5.935994816274749e-07
Position 6569: 5.820200693192122e-07
Position 12029: 4.1359743400800124e-07
Position 234: 4.1339986888648915e-07
Position 11432: 3.9312785958092255e-07
Position 198: 3.848569846622279e-07
Position 297: 3.771252045544239e-07
Position 13344: 3.227122507435122e-07
Position 17276: 3.028380511911864e-07
Position 740: 2.7809904508112735e-07
Position 11662: 1.9609165343510872e-07
Position 192: 9.274073458961504e-08
Position 418: 4.928677465879651e-08
Position 313: 3.846862743312334e-08
Position 12026: 3.371278403611321e-08
Position 17266: 3.006615540438854e-08
Position 11897: 1.6011050922953453e-08
Position 11267: 8.923424722035307e-09
Position 11176: 8.468655749042515e-09
Position 13037: 8.330814634895952e-09
Position 11309: 7.05225526643288e-09
Position 13479: 5.04945137212455e-09
Position 13584: 4.771280398838494e-09
Position 102: 3.6102035590688775e-09
Position 13341: 3.3341150213332706e-09
Position 13509: 1.8332569577708424e-09
Position 210: 1.7193284501065206e-09
Position 11164: 1.5270696186107933e-09
Position 13106: 1.4694582646108484e-09
Position 12978: 1.2006189593903438e-09
Position 13112: 9.057068182221215e-10
Position 221: 8.664460459647485e-10
Position 13115: 8.558669428643233e-10
Position 275: 6.853781213469697e-10
Position 13145: 6.669062847005448e-10
Position 13338: 6.102744473775655e-10
Position 214: 4.468233487972542e-10
Position 205: 4.0492788752016776e-10
Position 13163: 2.5348214201962455e-10
Position 11607: 7.276853883288627e-11
Position 13296: 5.312923122129593e-11
Position 11486: 4.776266035319677e-11
Position 49: 2.5045027683256086e-11
Position 68: 1.4036680536967672e-12
