Gene = Spc105R
Position 2679: 0.004245821480897757
Position 5590: 0.003177877162280963
Position 4724: 0.003096329560560046
Position 5829: 0.0030654016676081664
Position 6028: 0.0030480813328456584
Position 4623: 0.0027906024733939084
Position 6346: 0.0024792426036745903
Position 1888: 0.0020182577277347248
Position 869: 0.0018420742013531763
Position 517: 0.001771892565718638
Position 6009: 0.0016812257270373224
Position 961: 0.001619113626306588
Position 1104: 0.001467422415742504
Position 4832: 0.0013869856827417404
Position 979: 0.0013435274985731211
Position 5614: 0.0013389993660309003
Position 4039: 0.0012169067181475104
Position 5761: 0.0010769320426791693
Position 1093: 0.0010238171103392948
Position 3465: 0.0009223179926339309
Position 4140: 0.0007844628938712509
Position 3648: 0.0007774697229017832
Position 4273: 0.000713550205720071
Position 636: 0.00067211470491673
Position 4261: 0.0006178156166716977
Position 6051: 0.0006176717755281814
Position 1913: 0.0005578878216107381
Position 1459: 0.0005312416017753493
Position 2748: 0.00046368553128380756
Position 6075: 0.0004488182693507864
Position 3506: 0.0004305494166672347
Position 1027: 0.0004256996129350579
Position 2688: 0.00038684032922266785
Position 165: 0.00034648733154903115
Position 3144: 0.0003234315168514413
Position 2765: 0.00027001449823277194
Position 3403: 0.0002450859780163876
Position 2194: 0.00024307595002653898
Position 2513: 0.00023465482678447765
Position 6025: 0.00021278435390506496
Position 1606: 0.0002065937088007037
Position 2980: 0.00016818889507545367
Position 2069: 0.00014533976303934807
Position 3345: 0.00012597712786903263
Position 2831: 0.00010321616764116708
Position 2130: 0.00010300547990031733
Position 474: 9.760872521285082e-05
Position 2814: 9.485852413170431e-05
Position 2817: 9.058622155963669e-05
Position 1949: 9.029525338432714e-05
Position 2717: 8.376778180912921e-05
Position 3284: 7.643006918489879e-05
Position 1186: 6.823712026214091e-05
Position 2094: 6.789772940967004e-05
Position 6099: 6.607544092001482e-05
Position 6204: 6.478566855969461e-05
Position 2298: 6.121788171335068e-05
Position 1108: 5.737297035350341e-05
Position 2471: 5.7031949468483575e-05
Position 6055: 5.5003559436683605e-05
Position 782: 5.243572323822488e-05
Position 3159: 5.14069698206979e-05
Position 387: 4.487466503231115e-05
Position 139: 4.2684305804110685e-05
Position 652: 4.1161505795775015e-05
Position 2539: 4.061097502692619e-05
Position 413: 3.826279414296815e-05
Position 790: 3.690658817739803e-05
Position 457: 3.347567762087137e-05
Position 766: 3.3108168248678595e-05
Position 917: 3.260361689446456e-05
Position 177: 2.9980441663374507e-05
Position 743: 2.8414680735306174e-05
Position 382: 2.8380610310254336e-05
Position 2387: 2.6925980485201727e-05
Position 633: 2.666239767753888e-05
Position 454: 2.38439382147208e-05
Position 408: 2.1358799979250535e-05
Position 642: 2.0358318889668968e-05
Position 1999: 1.753776325747856e-05
Position 1559: 1.753098623732577e-05
Position 6395: 1.6526800228483833e-05
Position 1739: 1.5523987628176636e-05
Position 937: 1.4841988257975932e-05
Position 4042: 1.418703658342804e-05
Position 1775: 1.3389815440281725e-05
Position 1712: 1.2802446831598032e-05
Position 2285: 1.0785289264623257e-05
Position 2907: 1.071538388717711e-05
Position 1358: 1.0699581261381225e-05
Position 3603: 1.0497842717544542e-05
Position 1492: 9.743731753556295e-06
Position 1767: 9.721014871478561e-06
Position 1211: 9.336032308975004e-06
Position 4268: 7.748010679006695e-06
Position 225: 5.660611418720755e-06
Position 1012: 5.6427981656692335e-06
Position 1708: 5.267773743825073e-06
Position 924: 5.060193093609702e-06
Position 1352: 4.460521882084659e-06
Position 3926: 4.45464626115219e-06
Position 933: 3.7944427775654137e-06
Position 910: 3.542636542550356e-06
Position 3219: 3.4912646395835092e-06
Position 361: 3.4094179084327513e-06
Position 1732: 2.6649033360808462e-06
Position 3043: 2.223865223229129e-06
Position 522: 2.1938157197564403e-06
Position 3174: 2.138187768269566e-06
Position 242: 1.818760513462231e-06
Position 1149: 1.813516402178852e-06
Position 3064: 1.549416830237112e-06
Position 3055: 1.5305343564344683e-06
Position 567: 1.3272578904631861e-06
Position 2361: 1.078264826280968e-06
Position 400: 1.0504856566513103e-06
Position 2448: 1.0405587686966899e-06
Position 763: 1.030075702925073e-06
Position 127: 8.936853476387949e-07
Position 2536: 8.279580657380278e-07
Position 428: 7.18167741895166e-07
Position 236: 7.177434788285916e-07
Position 181: 5.400154158683433e-07
Position 2281: 5.169191209990733e-07
Position 1287: 4.2482648756918395e-07
Position 186: 2.7685718411916674e-07
Position 613: 2.667766888079015e-07
Position 1625: 2.6291585213523793e-07
Position 1386: 2.3484854302251202e-07
Position 659: 2.3233493884620675e-07
Position 571: 2.3210211841666387e-07
Position 798: 2.3118889328971576e-07
Position 88: 1.6611172947299526e-07
Position 419: 9.650881795176761e-08
Position 1175: 4.517487469022208e-08
Position 2018: 4.203241396185752e-08
Position 727: 2.497782482988418e-08
Position 1784: 2.4615490651229244e-08
Position 1611: 2.458906638554009e-08
Position 1255: 1.5372296704838044e-08
Position 252: 1.1252339460240761e-08
Position 91: 1.1204495780373644e-08
Position 664: 9.196879215734252e-09
Position 270: 8.151986494438049e-09
Position 717: 7.265733549473665e-09
Position 1497: 5.486390532390725e-09
Position 1657: 5.3818209707481645e-09
Position 1074: 5.021634758390161e-09
Position 1259: 4.516252583874373e-09
Position 1780: 2.5665533514038093e-09
Position 1429: 2.551445854248757e-09
Position 1946: 2.204411879681445e-09
Position 1643: 1.6741922517140707e-09
Position 1419: 1.5774075847786203e-09
Position 1892: 4.890318833743675e-10
Position 249: 2.5653881070711705e-10
Position 1206: 2.539357474258212e-10
Position 1063: 1.3870680275338318e-10
Position 1310: 6.329631074661722e-11
Position 260: 5.882316056523938e-12
Position 273: 5.467691008147496e-12
Position 124: 2.9555361765365837e-12
Position 1295: 1.1806069827127833e-12
