Gene = LKRSDH
Position 386: 0.00013197994210703654
Position 1254: 0.000127936348892959
Position 3701: 0.00012576319231786057
Position 2501: 0.00012155867118794563
Position 2934: 9.457528005307616e-05
Position 2560: 9.450720881794417e-05
Position 2191: 8.974254124746988e-05
Position 578: 8.865387080078595e-05
Position 654: 8.838230674179929e-05
Position 4310: 8.340750316719995e-05
Position 433: 7.000782513755829e-05
Position 4560: 6.8403066569064e-05
Position 1681: 6.765278294974719e-05
Position 2648: 6.749171066041827e-05
Position 1551: 6.702872424229698e-05
Position 4491: 6.599342346166825e-05
Position 1052: 5.734519867299832e-05
Position 180: 5.6739412680784056e-05
Position 4383: 5.476984714605368e-05
Position 189: 5.469858276011093e-05
Position 4412: 5.240771069104978e-05
Position 2022: 5.032521473974928e-05
Position 4025: 4.653632671594086e-05
Position 1647: 4.5754148211939645e-05
Position 2890: 4.543714832310396e-05
Position 3203: 4.488680263112358e-05
Position 860: 4.0873839385222095e-05
Position 4504: 4.079178724277226e-05
Position 3978: 3.948660157719118e-05
Position 2049: 3.877112471762203e-05
Position 4334: 3.349568500794011e-05
Position 1487: 3.2958376819369e-05
Position 4236: 3.28697036099441e-05
Position 2301: 2.9683898483043022e-05
Position 2028: 2.8027384597276272e-05
Position 2670: 2.731127255456965e-05
Position 1043: 2.528436466529277e-05
Position 3721: 2.3400478381802934e-05
Position 2815: 2.3129193536664832e-05
Position 1816: 2.246209160291862e-05
Position 4575: 1.9992412454542628e-05
Position 2536: 1.7316322752756502e-05
Position 1967: 1.6761183053800106e-05
Position 493: 1.4967530356021697e-05
Position 1734: 1.493969321514065e-05
Position 2455: 1.4037939717568352e-05
Position 1927: 1.3841811293303371e-05
Position 496: 1.3640428680554631e-05
Position 134: 9.805963308639873e-06
Position 4313: 8.695597226270558e-06
Position 3598: 7.29299776025842e-06
Position 4497: 6.609277830586927e-06
Position 4391: 6.001647995526922e-06
Position 402: 5.323483133095397e-06
Position 4619: 5.321188586106891e-06
Position 2204: 5.110409130356174e-06
Position 4326: 4.966612685712047e-06
Position 422: 4.9511697131705855e-06
Position 166: 4.7581433712128925e-06
Position 1231: 4.17552163155935e-06
Position 390: 4.166139604544422e-06
Position 575: 3.489185807657782e-06
Position 3755: 3.185315216103849e-06
Position 2063: 2.8945699028389045e-06
Position 3955: 2.3495706033365746e-06
Position 4289: 2.316170635940804e-06
Position 3274: 2.131271139066386e-06
Position 4149: 2.0971200968125713e-06
Position 3569: 1.6397841918235573e-06
Position 4272: 1.6006746454911781e-06
Position 4355: 1.5512825847352386e-06
Position 4397: 1.5152893284635845e-06
Position 1745: 1.4599672999535546e-06
Position 2305: 1.3243750991857744e-06
Position 3178: 8.946361773170007e-07
Position 3936: 7.978551237227975e-07
Position 3147: 5.903227986364428e-07
Position 3910: 5.818196929420255e-07
Position 4605: 5.73279399327002e-07
Position 4037: 5.341225534506523e-07
Position 3035: 4.816952744926408e-07
Position 1837: 4.0519739491401316e-07
Position 3025: 3.9017478717937686e-07
Position 3186: 3.6243060171260517e-07
Position 2295: 3.3002341716112387e-07
Position 7: 3.2595247998595744e-07
Position 3252: 3.0561857395526784e-07
Position 3618: 2.7331321264824285e-07
Position 2414: 2.6348696817814193e-07
Position 378: 2.414928946546826e-07
Position 3181: 2.3260801632225339e-07
Position 2137: 2.0934918491693507e-07
Position 127: 1.6227297706628055e-07
Position 2098: 1.3500363839285422e-07
Position 2881: 1.3243005887640074e-07
Position 3892: 1.2340964218441913e-07
Position 338: 1.1126886526431338e-07
Position 3359: 1.0636932987485924e-07
Position 342: 9.140907068993855e-08
Position 3882: 9.067762088699719e-08
Position 2379: 8.903802940503951e-08
Position 4324: 6.696593587870725e-08
Position 362: 5.239748562193215e-08
Position 533: 4.8725707207357436e-08
Position 2354: 3.8487696233108155e-08
Position 3933: 3.746609252334386e-08
Position 2691: 3.1234611467357986e-08
Position 3904: 2.9547767769031565e-08
Position 344: 2.4369330040511532e-08
Position 3919: 1.7464499295243264e-08
Position 2216: 1.3149343480178532e-08
Position 2056: 9.394539991189486e-09
Position 2366: 5.768906827630235e-09
Position 1871: 4.461174858371229e-09
Position 312: 3.4440564484809505e-09
Position 4083: 2.433164008058051e-09
Position 3907: 8.976972501927732e-10
Position 307: 7.920068620740954e-10
Position 513: 6.337415435313866e-10
Position 477: 4.4793677301644784e-10
Position 3864: 2.50085274208451e-11
Position 4403: 1.5507143704122687e-11
Position 3867: 1.1490187682342523e-11
Position 4134: 3.2307767171473234e-12
Position 4103: 1.7085476105097334e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3843: 0.9999705590872051
Position 4082: 0.9999338389690022
Position 305: 0.9998730009893082
Position 1875: 0.9886789942826103
Position 2628: 0.980616588298816
Position 1432: 0.9444621231746518
Position 513: 0.6917311317384026
Position 1190: 0.6700383865908329
Position 4513: 0.28989344850467524
Position 492: 0.1576929987993803
Position 4622: 0.1292388506020006
Position 2838: 0.09013604327937853
Position 4593: 0.06032394399240484
Position 3569: 0.06016350548039642
Position 4519: 0.04137418552205796
Position 3522: 0.03173661946561805
Position 902: 0.015304230369824012
Position 687: 0.013528342450930667
Position 905: 0.012361358446052203
Position 3269: 0.011576872807982018
Position 4707: 0.011270475301530889
Position 1633: 0.00879787112097076
Position 1059: 0.008154482118535781
Position 1009: 0.0067170591979213755
Position 1202: 0.006378118373597898
Position 4367: 0.005180724653390835
Position 793: 0.005049487644451502
Position 973: 0.004663431817212554
Position 925: 0.004246677829069836
Position 1996: 0.004246513498285002
Position 3513: 0.003324435427155368
Position 4522: 0.003119046577261265
Position 1733: 0.002833946165567546
Position 2534: 0.002722234662242862
Position 2594: 0.0022945030482172768
Position 2975: 0.0022541460920900637
Position 1262: 0.0022261277081487875
Position 2581: 0.0022248626361693405
Position 1886: 0.0022120820852942085
Position 540: 0.0020185559759982336
Position 1323: 0.0019659444652826716
Position 949: 0.0018006793189917962
Position 3245: 0.001646786008946958
Position 1220: 0.0015002492484369483
Position 2052: 0.0014915721781657895
Position 4229: 0.0013257431700570963
Position 2338: 0.0012824602886647397
Position 4682: 0.0010328909872253042
Position 2791: 0.0008176611515741927
Position 3413: 0.000730305675502422
Position 654: 0.0006459149059936186
Position 2642: 0.0006146336691660799
Position 3010: 0.000590816567672553
Position 2501: 0.0004980674083551062
Position 2260: 0.000478975672175225
Position 4369: 0.0004423768202486528
Position 4355: 0.00044164544161537025
Position 3368: 0.00043169521324045704
Position 4497: 0.0004069319700479604
Position 858: 0.00040545782884921254
Position 2811: 0.00040403799044561804
Position 3385: 0.00039669145851871536
Position 575: 0.00036371475835467735
Position 3315: 0.0002806401921473405
Position 1106: 0.0002673524365398728
Position 827: 0.00024049301632968445
Position 2396: 0.0002197324675524675
Position 3448: 0.00020575435766360053
Position 114: 0.0001604945848550848
Position 2871: 0.00015991589079249522
Position 2301: 0.0001439570892982214
Position 2844: 0.00014232316119918052
Position 1020: 0.0001356586028005944
Position 2087: 0.00013040197303693736
Position 1094: 0.0001299534623122809
Position 1109: 0.00012756904029410338
Position 3035: 0.00011621668416796761
Position 1486: 0.00011541340547712323
Position 996: 0.0001066683757519214
Position 838: 0.00010016228672221404
Position 1741: 9.658989087335312e-05
Position 4322: 9.646577516434369e-05
Position 307: 8.959948399545581e-05
Position 4646: 8.778776483936943e-05
Position 2868: 8.736824471140253e-05
Position 1272: 8.332150721759362e-05
Position 2056: 8.328914127784841e-05
Position 636: 6.121147851692664e-05
Position 3252: 6.009958324182942e-05
Position 1328: 5.987133944452152e-05
Position 911: 5.95521944288701e-05
Position 2679: 5.892210993289317e-05
Position 604: 5.548960706020688e-05
Position 4391: 4.6965674480550514e-05
Position 1901: 3.455036878617999e-05
Position 2928: 3.209187059211942e-05
Position 3492: 2.502398005118058e-05
Position 698: 2.4285831180263365e-05
Position 4093: 2.062981808867458e-05
Position 608: 1.6236446427971076e-05
Position 3147: 1.6126097274894043e-05
Position 2847: 1.4320293992616137e-05
Position 248: 1.4196043389826431e-05
Position 3165: 1.4071477026560147e-05
Position 3340: 1.3287657789833714e-05
Position 2447: 9.400294292958433e-06
Position 4222: 9.276855588879778e-06
Position 806: 7.63073654628359e-06
Position 2361: 6.859604194889516e-06
Position 312: 6.724407869105677e-06
Position 1681: 5.998153254627131e-06
Position 2216: 5.459067595176612e-06
Position 1955: 4.901517585853906e-06
Position 2071: 4.656890409284191e-06
Position 4324: 3.5238043410860785e-06
Position 1397: 3.1419243531524686e-06
Position 338: 3.1016418786448557e-06
Position 3845: 2.5033309400499265e-06
Position 2411: 1.8529356064889916e-06
Position 1367: 1.7922033417534048e-06
Position 2003: 1.7661768707348408e-06
Position 2007: 1.6235124075194862e-06
Position 4087: 1.4995594950704138e-06
Position 383: 1.4774207466011826e-06
Position 449: 1.225743097258869e-06
Position 582: 1.12616613261651e-06
Position 1385: 1.0958335783318836e-06
Position 174: 9.397637004821493e-07
Position 4397: 8.186485052417722e-07
Position 2670: 7.328407959671356e-07
Position 4459: 7.047503086139379e-07
Position 212: 6.339312057414612e-07
Position 4753: 5.63950584804763e-07
Position 3947: 5.453347231549805e-07
Position 735: 4.913475668321954e-07
Position 779: 3.6585580572060364e-07
Position 613: 3.2947935738575104e-07
Position 1837: 2.671787534799187e-07
Position 4002: 2.217778580973031e-07
Position 2705: 2.052184323634288e-07
Position 2652: 1.7667305190914758e-07
Position 4236: 1.4796881647329354e-07
Position 386: 1.1491715379436696e-07
Position 54: 1.0951004835439043e-07
Position 3882: 7.788990974378848e-08
Position 3953: 4.845885935116987e-08
Position 2536: 4.818884063372208e-08
Position 4188: 4.440346996490902e-08
Position 4017: 3.1813989221027003e-08
Position 753: 2.038749155776188e-08
Position 332: 1.9161920489100968e-08
Position 4037: 1.3105855456421962e-08
Position 774: 1.0885837509544286e-08
Position 134: 1.082338764298068e-08
Position 4447: 1.0009137444095615e-08
Position 591: 9.315667531553096e-09
Position 873: 5.771776809588957e-09
Position 330: 1.9142609221650645e-09
Position 756: 1.906247667306859e-09
Position 398: 1.3410400721714412e-09
Position 60: 9.52995702818345e-10
Position 407: 3.8607154795736756e-10
Position 357: 3.522948900153222e-10
Position 414: 3.232111197026221e-10
Position 533: 3.1681963429589443e-10
Position 419: 2.0155050783165342e-10
Position 395: 7.249031517988324e-11
Position 4049: 5.0502205878368694e-11
Position 4202: 2.9192363524697354e-11
Position 350: 1.6044606994065674e-11
Position 4162: 1.2464964969305402e-11
Position 189: 9.570239592391763e-14
