Gene = Zmynd10
Position 985: 1.2942563125843049e-06
Position 819: 1.2855530804142797e-06
Position 988: 9.515769529597697e-07
Position 742: 8.183368922992266e-07
Position 899: 8.143588849344288e-07
Position 452: 7.782716859142186e-07
Position 239: 6.889702243824467e-07
Position 242: 5.378159489056027e-07
Position 590: 5.328036374407368e-07
Position 236: 4.765381098599276e-07
Position 584: 4.486600961047099e-07
Position 1452: 4.3223466928523194e-07
Position 901: 3.7595852381394215e-07
Position 1215: 3.075934327601989e-07
Position 756: 3.062658581725166e-07
Position 442: 3.012179307851192e-07
Position 164: 2.6218818529550335e-07
Position 596: 2.2919523852432774e-07
Position 907: 1.5074000893059e-07
Position 955: 1.0233262101908226e-07
Position 1590: 5.4550709068629944e-08
Position 122: 1.6204768916366704e-08
Position 173: 8.078044471401305e-09
Position 182: 3.0718045290307393e-09
Position 248: 4.773315633821086e-10
Position 218: 3.2400570570980016e-10
Position 199: 1.0559978504495148e-10
Position 124: 8.651507321254475e-12
Position 251: 6.294158071995189e-13
