Gene = Pus7
Position 1721: 0.00027541052195013927
Position 2169: 0.0002651187346986976
Position 2728: 0.0002644351364142113
Position 1264: 0.0002525531998509707
Position 1393: 0.0002475875701847571
Position 1600: 0.00024528573681275055
Position 81: 0.0002118105092503591
Position 601: 0.00018520906915113565
Position 1738: 0.00017510944045184848
Position 2341: 0.0001592706280478346
Position 664: 0.0001583443970637799
Position 2131: 0.00015422555023771845
Position 1792: 0.00014891877998917167
Position 1783: 0.00013619687398030113
Position 2989: 0.00013608689072842082
Position 2961: 0.00012759157635974704
Position 1279: 0.00011399461316562414
Position 2812: 0.0001078384560877052
Position 354: 9.63014687585424e-05
Position 291: 9.594631984301426e-05
Position 742: 9.391128799941397e-05
Position 1450: 8.512360281327971e-05
Position 1921: 7.858395625219611e-05
Position 2357: 7.815232947700198e-05
Position 661: 7.712948583942137e-05
Position 712: 7.637152403662764e-05
Position 2224: 6.956772316057144e-05
Position 2371: 6.722064748447078e-05
Position 2452: 6.508269055282962e-05
Position 425: 6.468980836255593e-05
Position 1728: 6.316490060769644e-05
Position 2249: 6.216214534885985e-05
Position 580: 6.013411551177146e-05
Position 1205: 5.676030678739502e-05
Position 1620: 5.5346439052348556e-05
Position 2853: 5.436163422814058e-05
Position 1268: 4.9942539444032606e-05
Position 2063: 4.6097257031456085e-05
Position 667: 4.522413609850948e-05
Position 545: 4.3023048477944537e-05
Position 631: 4.285263413966646e-05
Position 2821: 4.1260193843804365e-05
Position 818: 3.737505160256528e-05
Position 2963: 3.713525284275609e-05
Position 392: 3.523286490687338e-05
Position 875: 3.1833691997372996e-05
Position 436: 3.112298832106927e-05
Position 2287: 2.936902911823363e-05
Position 1634: 2.8263092060243804e-05
Position 1585: 2.6320220123614674e-05
Position 298: 2.298006497327471e-05
Position 2098: 2.2609026176930754e-05
Position 1597: 2.129352650572364e-05
Position 763: 2.098998746688185e-05
Position 1006: 1.975401159807794e-05
Position 2029: 1.9080196837304584e-05
Position 2410: 1.8406266348615946e-05
Position 1125: 1.8326747843996314e-05
Position 814: 1.7968181006098373e-05
Position 1360: 1.773006857354208e-05
Position 384: 1.7450785219933366e-05
Position 1909: 1.645850073160369e-05
Position 2158: 1.4273711969863277e-05
Position 826: 1.3465874997643465e-05
Position 1877: 1.2598782119764864e-05
Position 1813: 1.2387813204437539e-05
Position 1531: 1.2121219769787371e-05
Position 2908: 1.1860857637017048e-05
Position 1959: 1.0554510351824341e-05
Position 1135: 9.993019667295713e-06
Position 784: 9.843772194777951e-06
Position 1162: 8.46975200386779e-06
Position 402: 7.695476752046587e-06
Position 625: 6.115967624331994e-06
Position 1570: 5.95522189005561e-06
Position 553: 5.148091601247657e-06
Position 1318: 4.9974973854332185e-06
Position 1324: 3.5462471003618993e-06
Position 1026: 1.310040489332254e-06
Position 1029: 1.3021502592168117e-06
Position 572: 1.2615706705330404e-06
Position 1321: 1.2464097573440734e-06
Position 1342: 1.0700035858908397e-06
Position 90: 9.980552642262585e-07
Position 677: 9.509121101040629e-07
Position 1174: 8.644096416059701e-07
Position 1159: 7.606008859161884e-07
Position 889: 7.526558457971405e-07
Position 760: 4.865130457703624e-07
Position 797: 4.061426538756295e-07
Position 587: 3.9772216474614397e-07
Position 952: 3.101090445086062e-07
Position 162: 2.531821022016469e-07
Position 1187: 1.9089790749619015e-07
Position 159: 1.545778238439372e-07
Position 2330: 1.2719005871707614e-07
Position 327: 1.1883104717539281e-07
Position 1141: 1.1657379864522674e-07
Position 1407: 7.784821033218024e-08
Position 1331: 4.9584132438603254e-08
Position 138: 4.311391229067146e-08
Position 1886: 4.2302996762962125e-08
Position 156: 3.774718917511154e-08
Position 200: 3.258404922268463e-08
Position 312: 2.235599845665698e-08
Position 101: 1.4484472714868725e-08
Position 103: 1.2087346285098448e-08
Position 192: 6.389443235927514e-09
Position 110: 5.246838043232264e-09
Position 1078: 2.5243092269188263e-09
Position 140: 3.958845411561113e-10
Position 1413: 2.349678519571281e-10
Position 557: 1.9497659464281735e-10
Position 1189: 2.7487982554348095e-11
