Gene = Chs2
Position 2679: 4.620981236883663e-06
Position 3256: 3.635698274396635e-06
Position 4685: 3.286652848504538e-06
Position 6531: 2.401259476285864e-06
Position 299: 2.332019364679544e-06
Position 232: 1.7997532340393996e-06
Position 2758: 1.4805202988763346e-06
Position 284: 1.2265080626887302e-06
Position 5401: 1.1659770007454031e-06
Position 5008: 1.1515444496966375e-06
Position 5594: 8.074455858150791e-07
Position 2138: 7.964547840740078e-07
Position 187: 7.670521868848026e-07
Position 4997: 3.877523985231196e-07
Position 272: 1.601995579074031e-07
Position 5069: 1.31081292981484e-07
Position 2835: 1.3061148256110923e-07
Position 105: 1.2628334901273264e-07
Position 3199: 7.41270627684555e-08
Position 2917: 5.918871917439457e-08
Position 4805: 4.239049493190108e-08
Position 157: 3.859953432743562e-08
Position 679: 1.7664647968466462e-08
Position 2478: 1.5184072396695306e-08
Position 873: 5.141519124046671e-09
Position 402: 5.104492323707299e-09
Position 5996: 1.910861773949232e-09
Position 408: 1.1177676884245036e-09
Position 459: 6.431739113619086e-10
Position 832: 1.2902334265214494e-10
Position 468: 7.557090039037298e-11
Position 667: 5.047370738894858e-11
Position 441: 4.948517114983999e-12
Position 2392: 6.837395331680769e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2286: 0.9779133531926406
Position 6100: 0.9196672242181239
Position 3666: 0.8519012286988057
Position 138: 0.8318392704238544
Position 438: 0.8210987289484598
Position 1307: 0.7227240506607298
Position 2001: 0.6559879049350134
Position 4724: 0.646446380100652
Position 5829: 0.5865448687599517
Position 1052: 0.3041048336256028
Position 3505: 0.1686530976335772
Position 2938: 0.14248329704392912
Position 2469: 0.13600890042037803
Position 441: 0.13465582260327677
Position 1905: 0.13451152792542773
Position 1079: 0.1278754604185765
Position 5797: 0.1006141816374326
Position 1627: 0.09177668533938156
Position 862: 0.07472374529394868
Position 3427: 0.07420901610138039
Position 178: 0.06639259876197624
Position 4234: 0.050340587983571855
Position 5301: 0.04172187565712349
Position 2718: 0.03793535387149249
Position 1653: 0.034074004245585744
Position 7454: 0.03265220284142406
Position 7337: 0.032412641879006096
Position 796: 0.03025987660731929
Position 6073: 0.02981426881703072
Position 3363: 0.029534158538180238
Position 4220: 0.026335179053133023
Position 4476: 0.026012229660532283
Position 4450: 0.02281184669319414
Position 1256: 0.021734172646038462
Position 2509: 0.021732319788713917
Position 1677: 0.021676432264580256
Position 7312: 0.02028322104302226
Position 6022: 0.01990991654531846
Position 2478: 0.019864766124061014
Position 884: 0.019600204752868826
Position 2501: 0.017352956788314916
Position 4411: 0.01725962346818648
Position 2976: 0.015746311375415902
Position 4072: 0.015369167153332423
Position 968: 0.015010857211518862
Position 5881: 0.014136811287900536
Position 4543: 0.013943013259453681
Position 5846: 0.013774434020933724
Position 2547: 0.012978104847215677
Position 6117: 0.012143696688460947
Position 4463: 0.011689660176900419
Position 4646: 0.011395133257169244
Position 1569: 0.010686864576980348
Position 6611: 0.009157972374234692
Position 924: 0.009028555683922785
Position 2969: 0.008503204117334824
Position 2475: 0.007835678318464934
Position 1827: 0.0077604133567156135
Position 1862: 0.007639312745387297
Position 3349: 0.007334227156248497
Position 4060: 0.007222688010944065
Position 3318: 0.006831609386884209
Position 2229: 0.006517249518961863
Position 2245: 0.006179499346071844
Position 890: 0.006000824613066349
Position 7418: 0.00599520759985753
Position 2751: 0.005875604907658624
Position 2320: 0.0054158970316467185
Position 2894: 0.005128686026218409
Position 3306: 0.005110592064602346
Position 2986: 0.004982886640227508
Position 7521: 0.004806965101536444
Position 1690: 0.00450114766788368
Position 4885: 0.004475685972279289
Position 4873: 0.00445427052161442
Position 842: 0.0043642244365234934
Position 7374: 0.0042210298270807444
Position 1694: 0.0040091336608689835
Position 5576: 0.003888335326097391
Position 2072: 0.0037601456939027767
Position 6681: 0.003718249828343516
Position 1586: 0.0035793297570551213
Position 769: 0.003516749250929592
Position 3488: 0.003287282865858266
Position 715: 0.0032434982724425148
Position 6565: 0.0030950875460710814
Position 993: 0.0030169788413636858
Position 1542: 0.002929698403125211
Position 984: 0.0028595258169805664
Position 142: 0.0027258592997275225
Position 2732: 0.00243341335766888
Position 6584: 0.0021700633526818155
Position 895: 0.0018581520763503168
Position 119: 0.0016599062072822303
Position 3431: 0.0015242523035293874
Position 832: 0.0014545472548893516
Position 952: 0.001452867737259438
Position 3285: 0.001446071645230283
Position 929: 0.0013920135442582293
Position 6834: 0.0013716332303407531
Position 6907: 0.001282461679782118
Position 411: 0.0012263140035015645
Position 2810: 0.0012123957156352314
Position 839: 0.001181440582263038
Position 2357: 0.0011547413436987155
Position 7379: 0.0010616495598519033
Position 1390: 0.0010356376388894056
Position 2325: 0.000990806770566689
Position 808: 0.0009411451842189103
Position 1227: 0.0008670904375527137
Position 1931: 0.0008528187829675904
Position 2950: 0.0008379608660737029
Position 4115: 0.0007192318343571861
Position 3668: 0.0006827221441055253
Position 2483: 0.0006008410853598921
Position 4129: 0.0005411921460601342
Position 1065: 0.0005185303548120929
Position 6519: 0.0005027701546305909
Position 638: 0.00045775791922217536
Position 1950: 0.00041749839585226447
Position 3082: 0.0004026691727319114
Position 2261: 0.0003549094954313543
Position 2344: 0.0003502393345933114
Position 5555: 0.0003303514477017775
Position 6820: 0.00029465525590407875
Position 2137: 0.0002861022127990243
Position 4768: 0.00027476659726729976
Position 695: 0.00025590768845722
Position 6910: 0.00021474070044892623
Position 2691: 0.00021265861503417166
Position 6120: 0.00017214088205447144
Position 658: 0.00016631627422479764
Position 1913: 0.00015058766747424605
Position 7071: 0.0001423481117278909
Position 1833: 0.00012292931974026945
Position 1789: 0.0001132538426683835
Position 1836: 0.00011191479241230096
Position 145: 0.00010294770687565891
Position 3982: 9.074063532673709e-05
Position 937: 8.305418947137054e-05
Position 253: 6.892167144778835e-05
Position 1350: 6.668920155876937e-05
Position 3709: 6.621499174263825e-05
Position 459: 5.795067202888513e-05
Position 2793: 5.08280908472371e-05
Position 2376: 4.266751529553169e-05
Position 196: 4.2042586846156686e-05
Position 2621: 3.030708890185105e-05
Position 1598: 2.681591416163084e-05
Position 3096: 2.5020013947427876e-05
Position 1232: 1.7204516795971797e-05
Position 2835: 1.695379817789685e-05
Position 1207: 1.5180673900603505e-05
Position 3819: 1.2310792384919861e-05
Position 341: 1.0352555133270326e-05
Position 1024: 1.0265795277090744e-05
Position 2415: 9.021559744667404e-06
Position 1395: 7.77823695464459e-06
Position 244: 7.611421061394734e-06
Position 464: 6.149797457732399e-06
Position 226: 4.834870169312206e-06
Position 686: 4.40112788569459e-06
Position 2451: 4.0040543278720555e-06
Position 223: 3.6452801835215354e-06
Position 1428: 3.4120017066161315e-06
Position 193: 3.133164579977679e-06
Position 700: 3.0719910899828e-06
Position 2381: 2.8679404371179148e-06
Position 3546: 9.155537818477859e-07
Position 2252: 8.665514954529173e-07
Position 1268: 8.641860353712822e-07
Position 533: 4.049063647440314e-07
Position 575: 3.8881425980311364e-07
Position 232: 2.8242423823146433e-07
Position 3125: 1.0240504002272229e-07
Position 475: 1.0237231620699432e-07
Position 154: 6.908106601644093e-08
Position 372: 4.7734993353290545e-08
Position 390: 1.7949057700076168e-08
Position 408: 1.6942583224799468e-08
Position 584: 1.1309774261696003e-08
Position 642: 5.721679090039106e-09
Position 365: 1.890061604101916e-09
Position 376: 1.8620545646509351e-09
Position 297: 1.6793282834026505e-09
Position 201: 7.342797200991359e-10
Position 581: 4.4752979748404986e-11
Position 603: 1.6818214527725685e-12
Position 479: 9.720050667097257e-13
Position 385: 1.4854286986980894e-14
Position 600: 1.0061549561462495e-14
Position 592: 8.38348201863195e-15
