Gene = Tango1
Position 2763: 0.0005203206880075213
Position 2218: 0.0004908896391093018
Position 4403: 0.00048528683575920574
Position 20: 0.00043663736503843565
Position 2480: 0.00039523028439437805
Position 1676: 0.0003759964723540416
Position 1442: 0.00036757021399581836
Position 270: 0.0003316739429090213
Position 686: 0.0003111997856847551
Position 4972: 0.00030676484066024086
Position 1975: 0.0002852447081575439
Position 3426: 0.00026479617253329926
Position 57: 0.0002633722900354394
Position 1680: 0.00025974289917850074
Position 1616: 0.0002309650753219494
Position 839: 0.00022928019400329655
Position 300: 0.00022077140175161527
Position 4839: 0.00021883151227902793
Position 520: 0.00021573818324497636
Position 1149: 0.0002115816540727869
Position 665: 0.00021077187920109076
Position 2786: 0.00019771852271601348
Position 4421: 0.00019651327155251934
Position 773: 0.00019365833965107743
Position 1451: 0.00017690768121256413
Position 1825: 0.00016899358371218052
Position 776: 0.0001529343656234625
Position 1553: 0.0001437757664286468
Position 956: 0.00012985449021681015
Position 2575: 0.0001178841781538629
Position 2333: 0.00011721381729637025
Position 3796: 0.00010908006653774987
Position 3842: 0.00010817051517678562
Position 2279: 0.00010487744957340576
Position 1304: 0.00010306843441509233
Position 1256: 0.00010125276218141416
Position 504: 9.675195498217638e-05
Position 2824: 9.335735920199867e-05
Position 3709: 9.24529547299292e-05
Position 2976: 9.095545447675557e-05
Position 3527: 8.129817293266888e-05
Position 3938: 6.707135259265346e-05
Position 347: 6.606508575855211e-05
Position 712: 6.171017024042118e-05
Position 1487: 6.099360583254739e-05
Position 1349: 6.0408525832859624e-05
Position 4153: 5.693438925402398e-05
Position 653: 5.4007602475804597e-05
Position 1514: 5.3164612042818656e-05
Position 3205: 4.804347569887683e-05
Position 905: 4.7763715680171806e-05
Position 297: 4.645590577647975e-05
Position 5002: 4.465635686516758e-05
Position 2933: 4.2524979909226795e-05
Position 2096: 4.1130869416188315e-05
Position 3668: 3.450641983375027e-05
Position 1463: 3.3862444703013016e-05
Position 4831: 3.311637725940454e-05
Position 1229: 3.214067735188128e-05
Position 240: 3.191232845016047e-05
Position 2157: 3.0498672370079604e-05
Position 3864: 3.031989180307568e-05
Position 3733: 2.9621514812636538e-05
Position 3156: 2.810079647956594e-05
Position 3432: 2.7919408278724747e-05
Position 623: 2.7450078575186667e-05
Position 2421: 2.6464580976028292e-05
Position 4503: 2.554239059832988e-05
Position 2709: 2.5205692566786987e-05
Position 1520: 2.352336216776607e-05
Position 3801: 2.179410711149624e-05
Position 4105: 2.157457696814473e-05
Position 2297: 1.9153400699060877e-05
Position 2869: 1.7228016777902223e-05
Position 441: 1.6990310965581954e-05
Position 188: 1.6931702675602408e-05
Position 590: 1.6885427632732246e-05
Position 3781: 1.684870004872731e-05
Position 2283: 1.508195806289333e-05
Position 761: 1.3878464050919044e-05
Position 3807: 1.2748374961576139e-05
Position 644: 1.2705472040582228e-05
Position 4680: 1.2566929190322216e-05
Position 1423: 1.2174131459445167e-05
Position 1426: 1.1931755736432676e-05
Position 4569: 1.0990139049614274e-05
Position 4887: 1.0020276697375123e-05
Position 376: 9.688027077661791e-06
Position 25: 7.885185663642099e-06
Position 959: 7.802073030643588e-06
Position 4956: 7.552987802862907e-06
Position 742: 7.28357532346733e-06
Position 4875: 6.9056834611177594e-06
Position 4342: 5.256318621841112e-06
Position 695: 5.019899131659212e-06
Position 3631: 4.491858136261441e-06
Position 4903: 4.439152918554722e-06
Position 3163: 4.131457213502685e-06
Position 4773: 3.829735276462165e-06
Position 3061: 3.1116241067955524e-06
Position 5102: 3.0114640715163713e-06
Position 4318: 3.0002727085115664e-06
Position 4746: 2.8035554487056275e-06
Position 213: 2.765527855304818e-06
Position 86: 2.4829412825466946e-06
Position 4962: 1.9636417819197253e-06
Position 4454: 1.6182920893013168e-06
Position 4749: 1.4872486470083567e-06
Position 202: 1.0588611119051926e-06
Position 224: 9.969664877670157e-07
Position 3389: 9.05665010990557e-07
Position 639: 7.730063188787991e-07
Position 104: 4.896347267980124e-07
Position 385: 2.778896876363275e-07
Position 4656: 2.0086341027611715e-07
Position 4614: 1.7489626758255143e-07
Position 4561: 1.3155416885944125e-07
Position 1574: 1.1534658135813723e-07
Position 527: 6.046088917962724e-08
Position 485: 1.3856986968741738e-08
Position 490: 8.276116169409756e-09
Position 4020: 1.53831462429915e-10
Position 4071: 5.777240587595756e-11
Position 4185: 9.948590967773613e-12
Position 380: 4.5057512233867663e-13
Position 4297: 2.9097410108309337e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4206: 0.9939610504526585
Position 4046: 0.9589137563527498
Position 2619: 0.9253101691524455
Position 3364: 0.916115673082083
Position 398: 0.866542291113443
Position 3108: 0.6035704354624046
Position 5088: 0.5971162185157948
Position 956: 0.21600179469154687
Position 3094: 0.13105912042092857
Position 2869: 0.0790157546200951
Position 3311: 0.03924944802465665
Position 5002: 0.021220502060974446
Position 3340: 0.013781861940076273
Position 4048: 0.007563503555720563
Position 1744: 0.0074213164847060096
Position 1069: 0.006008605409117811
Position 4213: 0.005583682799587566
Position 2824: 0.0049018549024936325
Position 3389: 0.004176929639794337
Position 2410: 0.003683721728675332
Position 3320: 0.0030732054271610954
Position 2228: 0.0028859891781874113
Position 2555: 0.0027767879802205525
Position 2112: 0.0027661194039074574
Position 2821: 0.0023667944158993963
Position 2419: 0.0021931624624295203
Position 1652: 0.0021808833472335824
Position 2432: 0.0021442047532145053
Position 773: 0.002013441046646076
Position 1009: 0.0013917412731236554
Position 1735: 0.0013442201116793675
Position 1526: 0.0012922427783246425
Position 2083: 0.0012725492222796968
Position 2891: 0.001271637288282343
Position 1775: 0.0012099248858064397
Position 2225: 0.0011664677145564774
Position 1243: 0.0008816837388253134
Position 5097: 0.000859817290087998
Position 1250: 0.0008153969979119535
Position 979: 0.0006275691419203863
Position 4914: 0.0005982240039916338
Position 2888: 0.0005875118695359587
Position 3705: 0.0005799444429279569
Position 2468: 0.0005457978845944633
Position 758: 0.0005362841384362045
Position 1705: 0.0004673196386574344
Position 2153: 0.0004615546738719222
Position 1396: 0.0004183326443671001
Position 1256: 0.00039129558016461817
Position 2664: 0.0003655114325890823
Position 1270: 0.00035096254044908535
Position 3323: 0.00032848275681352364
Position 1315: 0.00031029206706151063
Position 1958: 0.0002579637712825592
Position 583: 0.00025690133474529656
Position 3177: 0.0002519576498581842
Position 3163: 0.00024609033306500637
Position 5134: 0.00022450338184480434
Position 1514: 0.0002228398381073589
Position 2849: 0.0001967868540459144
Position 4887: 0.0001965487472780151
Position 1043: 0.00015176528009244638
Position 3150: 0.00014506258747998025
Position 86: 0.00014402779012757166
Position 884: 0.0001410100222074876
Position 89: 0.0001334003082878057
Position 1040: 0.00013078634255297321
Position 496: 0.00012730017168769586
Position 971: 0.00012723917781733298
Position 4055: 0.00012710253008938938
Position 4990: 0.00012639971336804234
Position 4601: 0.0001184602910504505
Position 844: 0.0001065651711661735
Position 3129: 0.00010639531213719825
Position 2933: 0.0001033573426517407
Position 896: 9.115589715613912e-05
Position 2715: 8.791065356066441e-05
Position 1868: 8.229046057355067e-05
Position 2300: 7.938005593633812e-05
Position 1854: 7.743954641146119e-05
Position 4688: 7.670869893424052e-05
Position 1393: 5.438044367923808e-05
Position 4267: 5.3994525445789396e-05
Position 2157: 5.1284609302028616e-05
Position 4797: 4.8552428633882306e-05
Position 874: 4.4048669570589866e-05
Position 4062: 3.598038707791657e-05
Position 4262: 3.174871466017873e-05
Position 4839: 3.055604401531736e-05
Position 342: 3.0148792175263697e-05
Position 754: 2.893333988040606e-05
Position 616: 2.7564047441923812e-05
Position 790: 2.3289256934418e-05
Position 1091: 2.2949823309757585e-05
Position 2670: 2.2727802366620446e-05
Position 5152: 2.2331088469230534e-05
Position 4695: 2.097942126704793e-05
Position 4723: 2.090357915702075e-05
Position 832: 1.952176388192978e-05
Position 95: 1.7786943387031974e-05
Position 601: 1.6437995821715712e-05
Position 649: 1.6087909156166445e-05
Position 4982: 1.5110386791920534e-05
Position 994: 1.4917442314192688e-05
Position 5118: 1.4854216141798382e-05
Position 911: 1.3068662209109624e-05
Position 3461: 1.2938606114645149e-05
Position 580: 1.2475919536165724e-05
Position 913: 1.17755362981492e-05
Position 4065: 1.1584540043507775e-05
Position 923: 1.1332387968958672e-05
Position 177: 1.1091851617339656e-05
Position 4875: 1.0571805586023222e-05
Position 796: 1.0068434538546973e-05
Position 4222: 8.294732304625479e-06
Position 2562: 7.98559522002086e-06
Position 3694: 6.3191140582421855e-06
Position 183: 6.284866006949147e-06
Position 670: 5.7787095597530655e-06
Position 4310: 5.673350584794659e-06
Position 900: 5.597959717570967e-06
Position 1013: 5.391434565290272e-06
Position 1172: 5.355325910329677e-06
Position 4935: 5.195747632231675e-06
Position 562: 4.7962835036095775e-06
Position 802: 4.465900125051309e-06
Position 665: 4.449286743366455e-06
Position 448: 3.55405363305668e-06
Position 1027: 3.544190721083198e-06
Position 4607: 3.19672375066194e-06
Position 1295: 2.8148580359907485e-06
Position 851: 2.646566655619459e-06
Position 3603: 2.5485791703433762e-06
Position 3663: 2.1365129310238793e-06
Position 973: 2.135622045590816e-06
Position 4761: 2.092159318508159e-06
Position 4250: 1.5431444458671094e-06
Position 691: 1.418257430329921e-06
Position 639: 1.1536818447182846e-06
Position 4246: 1.0781370458241526e-06
Position 3965: 1.0479858490241385e-06
Position 162: 9.82089736989546e-07
Position 5100: 9.80248950288852e-07
Position 264: 8.358181592702925e-07
Position 686: 8.01965348479656e-07
Position 3609: 7.893788570815447e-07
Position 4418: 7.242326050362693e-07
Position 805: 5.86059391630794e-07
Position 166: 4.842465940939818e-07
Position 4656: 4.248583322598899e-07
Position 4676: 3.9356446808168023e-07
Position 839: 3.8654434791804656e-07
Position 1702: 3.664571376007367e-07
Position 1493: 3.517352359959991e-07
Position 4726: 3.432025550156924e-07
Position 653: 2.7526022858431453e-07
Position 3219: 2.6532984979397373e-07
Position 3709: 2.3143685870539135e-07
Position 3792: 2.2854026181216656e-07
Position 4767: 1.9419885414776657e-07
Position 4389: 1.4468067639324371e-07
Position 3426: 1.4052379854693402e-07
Position 679: 1.202503069698061e-07
Position 3570: 1.1842098746159267e-07
Position 854: 1.1631462345043951e-07
Position 4864: 1.0624170963853798e-07
Position 644: 1.0386667592499014e-07
Position 623: 1.0044928397822556e-07
Position 712: 9.839612698404563e-08
Position 4282: 8.626480916500982e-08
Position 104: 6.882761036210524e-08
Position 314: 4.45405038355319e-08
Position 1145: 4.1676003736971385e-08
Position 4429: 3.2633766285573556e-08
Position 1339: 3.1047432091181494e-08
Position 4240: 2.7018234415454956e-08
Position 4180: 2.529486399088109e-08
Position 1022: 2.1350822759429987e-08
Position 1261: 1.587814608816612e-08
Position 1127: 1.3301462937917587e-08
Position 1283: 2.0791060821594317e-09
Position 1381: 1.817883648080018e-09
Position 1178: 1.7941406311598628e-09
Position 935: 1.6664617323967402e-09
Position 920: 7.311430695462943e-10
Position 1623: 5.129098081373406e-10
Position 297: 2.1709692819709102e-10
Position 188: 1.2370428737865006e-10
Position 498: 3.9423179617870835e-11
Position 319: 8.211929581113936e-13
Position 323: 4.5168916860866697e-13
Position 4324: 4.316381942558303e-13
