Gene = shd
Position 6918: 5.3246576997679946e-05
Position 510: 4.99092208499903e-05
Position 4482: 4.7516166481971747e-05
Position 7665: 4.665305041268306e-05
Position 5844: 4.549846327444118e-05
Position 6425: 4.447577696205807e-05
Position 7176: 4.03734921710728e-05
Position 6304: 3.920440545148242e-05
Position 1225: 3.753735803498593e-05
Position 3064: 3.603314709158787e-05
Position 112: 3.323921248254735e-05
Position 6873: 3.139870434774885e-05
Position 6599: 2.9688407012758787e-05
Position 1154: 2.6323883579283844e-05
Position 5208: 2.5845131253234634e-05
Position 228: 2.538119015310573e-05
Position 2914: 2.529070085733478e-05
Position 2128: 2.49382637032078e-05
Position 317: 2.4813410820553863e-05
Position 5671: 2.39846551313373e-05
Position 7248: 2.3230015928855582e-05
Position 6206: 2.2920272872314104e-05
Position 213: 2.2402011502581402e-05
Position 834: 2.2040538867512653e-05
Position 6404: 2.1275571485902216e-05
Position 6312: 2.046001939721029e-05
Position 6438: 2.0145656970733926e-05
Position 4760: 1.8109792125923464e-05
Position 7062: 1.7640094089088436e-05
Position 1217: 1.6172815262450424e-05
Position 749: 1.4627091417325555e-05
Position 5974: 1.3989455333712576e-05
Position 1598: 1.288300361066111e-05
Position 7558: 1.2612434938764435e-05
Position 305: 1.168722652849186e-05
Position 238: 1.009973199539691e-05
Position 7068: 8.261775402063607e-06
Position 7594: 7.95530191166952e-06
Position 274: 7.810594695085456e-06
Position 5319: 7.224590599782259e-06
Position 1411: 7.089289976149904e-06
Position 1083: 6.924265618046111e-06
Position 7323: 6.855131545277192e-06
Position 5855: 6.178555624804558e-06
Position 7613: 5.421237266635979e-06
Position 7565: 5.338956894802576e-06
Position 5613: 5.209975508201584e-06
Position 5757: 4.667538504144808e-06
Position 6921: 4.522168595926301e-06
Position 7428: 4.498050411461038e-06
Position 5942: 4.484211666696823e-06
Position 7495: 4.41788822655703e-06
Position 542: 4.338736160409976e-06
Position 2958: 4.235394642144292e-06
Position 5495: 3.907465178693279e-06
Position 423: 3.7744280551983705e-06
Position 5886: 3.6640903018410856e-06
Position 5720: 3.641420484121841e-06
Position 5527: 2.999984261075298e-06
Position 6834: 2.6587476522864828e-06
Position 1293: 2.646754007609485e-06
Position 428: 2.2501436111781117e-06
Position 143: 2.0764648165604446e-06
Position 6332: 2.004951270127929e-06
Position 7278: 1.9933266132683946e-06
Position 2514: 1.7749402981928103e-06
Position 7542: 1.6920807589975502e-06
Position 7042: 1.678210156117204e-06
Position 616: 1.585361092793075e-06
Position 6968: 1.552876979326075e-06
Position 646: 1.1715104466282891e-06
Position 1167: 1.113811697471583e-06
Position 411: 1.0582344647700831e-06
Position 7510: 8.379973697217132e-07
Position 7677: 8.195458591843508e-07
Position 7625: 7.332514174353739e-07
Position 931: 7.107580327614242e-07
Position 495: 7.026420221946672e-07
Position 6610: 6.118028409105137e-07
Position 628: 5.936800640735225e-07
Position 7599: 5.47109930627424e-07
Position 640: 5.411977529084279e-07
Position 548: 3.4951431620834744e-07
Position 6802: 3.1207791108970795e-07
Position 929: 2.886831738159185e-07
Position 15: 2.8088648104672013e-07
Position 7518: 2.2903149858428038e-07
Position 247: 1.7892271654393623e-07
Position 6507: 1.5166641642687745e-07
Position 6788: 8.592160819057438e-08
Position 6497: 6.426032177833557e-08
Position 6861: 5.273492496853132e-08
Position 6840: 4.5782568710137635e-08
Position 1450: 4.440750569183991e-08
Position 1017: 3.9297685154741314e-08
Position 6877: 3.489748579801839e-08
Position 6858: 2.9029626748725747e-08
Position 532: 2.5694932128517974e-08
Position 6729: 1.8814561463579636e-08
Position 4854: 1.8498293961734316e-08
Position 488: 1.6135951440857998e-08
Position 6853: 1.5983012742485618e-08
Position 4824: 1.508394873569512e-08
Position 7018: 1.4314708329141518e-08
Position 6726: 1.4314047293819422e-08
Position 498: 8.673488979621975e-09
Position 6906: 8.555504506418624e-09
Position 21: 7.091018916494487e-09
Position 1015: 6.469365550666776e-09
Position 4831: 6.4149141604100116e-09
Position 551: 6.113768188505289e-09
Position 6887: 4.317492835617994e-09
Position 1135: 3.826565620771913e-09
Position 403: 3.685707657987778e-09
Position 859: 3.6127845231129498e-09
Position 857: 2.337278466841932e-09
Position 6901: 1.417974086995542e-09
Position 1438: 1.2832101690783468e-09
Position 1386: 1.1938215873625873e-09
Position 5810: 1.0443005824333057e-09
Position 6889: 4.5029918906596755e-10
Position 7318: 3.1788229039325827e-11
Position 7264: 3.096875522189403e-11
Position 24: 9.179717400392362e-12
Position 6736: 2.827897302148762e-13
Position 6376: 6.287495685778456e-14
Position 6372: 4.2124087050548507e-14
Position 6354: 3.174658456890733e-14
Position 6165: 1.4438343487778338e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 6722: 0.9981421806245958
Position 7014: 0.9786426384186306
Position 6119: 0.9663887661264629
Position 5459: 0.9018217678094806
Position 6354: 0.8526924971994643
Position 4388: 0.7410510250862191
Position 4124: 0.44908878949694103
Position 4250: 0.25740294377890544
Position 3735: 0.14170941661615977
Position 4721: 0.141492177145284
Position 6358: 0.12309681301333145
Position 2614: 0.10692914104840125
Position 7247: 0.09091990421012633
Position 2502: 0.08551913398783491
Position 5469: 0.08475578012617613
Position 3146: 0.07944224894174119
Position 7454: 0.045527518300245005
Position 4974: 0.03832596564026907
Position 4706: 0.038113109180373375
Position 731: 0.03401729671569988
Position 165: 0.018464939042028644
Position 1999: 0.014720481881365833
Position 532: 0.013371593891040508
Position 262: 0.01197621447781173
Position 1482: 0.010207931334794876
Position 4670: 0.008884458112729686
Position 6397: 0.00859711788511
Position 4489: 0.007318396224622369
Position 3772: 0.007256123817176173
Position 5396: 0.006726895883053246
Position 1674: 0.00669605924161488
Position 5319: 0.005988749577563927
Position 4148: 0.005865377640984933
Position 4422: 0.005828970458302844
Position 5363: 0.005340341122510957
Position 2141: 0.00432773574610403
Position 6462: 0.00428014473537253
Position 4191: 0.004203362200788163
Position 4267: 0.004109789858049419
Position 2658: 0.004095877624696397
Position 3557: 0.003939605795277777
Position 3910: 0.0038562975476123308
Position 2174: 0.0037166501391598453
Position 616: 0.003710109825474313
Position 5088: 0.0032566132749178084
Position 2040: 0.0031219350962076917
Position 518: 0.0030450660904806403
Position 374: 0.002953054590991446
Position 6425: 0.0028972427080045117
Position 235: 0.0028838830653371834
Position 802: 0.002870085259736999
Position 4079: 0.0025835296098401616
Position 2159: 0.0023803973224157137
Position 5703: 0.0022231754915471185
Position 3692: 0.0021869180023644397
Position 4687: 0.0021006632626386045
Position 995: 0.0020415320134334392
Position 6504: 0.0018968702372806417
Position 5718: 0.0018823960795744347
Position 4213: 0.0015812372250849243
Position 5967: 0.0014134068703155248
Position 2877: 0.0012958971688599107
Position 7047: 0.0012309867795654704
Position 7721: 0.001205348771789867
Position 5519: 0.0011994487950910948
Position 238: 0.0011801063994395062
Position 4562: 0.0011332942308006184
Position 7024: 0.001118655877492099
Position 4726: 0.0009275061305781129
Position 2329: 0.0008725149690815746
Position 6492: 0.0008543573276582067
Position 7097: 0.000794572009397615
Position 6688: 0.0007268613479038538
Position 1634: 0.0007075060072108003
Position 1306: 0.0006927012797083135
Position 1893: 0.0006784080098164434
Position 4058: 0.0006642905228209762
Position 2933: 0.0006234665335486034
Position 6740: 0.0006212721160217517
Position 4331: 0.0006111278487059894
Position 6021: 0.0006061075860861574
Position 4877: 0.0005842977491758263
Position 2084: 0.0005431457398190012
Position 2588: 0.0005283522994254926
Position 3354: 0.000494638975371158
Position 5911: 0.0004662266660833988
Position 667: 0.00045957919067234635
Position 4846: 0.0004407669250977527
Position 7460: 0.0004339146659779285
Position 2046: 0.00042904852938816657
Position 5486: 0.00042834718445945935
Position 1357: 0.0004245522721618708
Position 205: 0.00041141914332867456
Position 2023: 0.0003810251147261003
Position 1091: 0.00034859598481506
Position 5728: 0.0003378087337448092
Position 3815: 0.00033413452933303816
Position 324: 0.0003298250215724479
Position 2928: 0.0002888910274110124
Position 7625: 0.00028847926709663465
Position 6132: 0.0002795463479227547
Position 5121: 0.0002795381255062868
Position 5825: 0.0002740353023831174
Position 5987: 0.0002702942241465866
Position 628: 0.0002542389018300858
Position 7542: 0.0002452106137920941
Position 2995: 0.00024092334735622946
Position 6761: 0.0002223526133841723
Position 5877: 0.00018605334979276007
Position 1756: 0.00018044972267380056
Position 4803: 0.00017287044649787756
Position 7304: 0.00016757894816582137
Position 6750: 0.00015683492318512457
Position 3861: 0.00014558025675964303
Position 7173: 0.00014385904018787628
Position 4308: 0.00014022717056982485
Position 3470: 0.00012468489746036635
Position 3077: 0.00012273078670771144
Position 2049: 0.00012228863146335995
Position 7140: 0.00011725556935978038
Position 280: 0.00011463350500289794
Position 4895: 0.00011033483895324283
Position 1687: 0.00010932157998215993
Position 2252: 9.958066802114897e-05
Position 7202: 9.905218847392214e-05
Position 6515: 9.449263302891512e-05
Position 7160: 9.17871480142529e-05
Position 4920: 8.792816282114277e-05
Position 1029: 8.069476484482945e-05
Position 5880: 7.900829228355532e-05
Position 3188: 7.884863993045562e-05
Position 646: 7.854417045815605e-05
Position 1796: 7.332120705748181e-05
Position 7565: 7.130108664962058e-05
Position 4901: 6.995166386851346e-05
Position 7474: 6.904230404567216e-05
Position 7599: 6.894100536696325e-05
Position 4739: 6.890716267974917e-05
Position 2914: 6.813242137871009e-05
Position 1454: 6.012800970350559e-05
Position 5908: 5.7553245431147325e-05
Position 6545: 5.6464187233995716e-05
Position 411: 5.194369272899551e-05
Position 3198: 4.8606863088247114e-05
Position 3157: 4.836060678115895e-05
Position 897: 4.108730904669891e-05
Position 2685: 3.6382054805518805e-05
Position 421: 3.5214379998493106e-05
Position 2815: 3.490774380259697e-05
Position 4427: 3.049946640504752e-05
Position 6785: 2.5584259122844774e-05
Position 4424: 2.512222167758605e-05
Position 6640: 2.4368998364704406e-05
Position 6438: 2.1985278419139713e-05
Position 6058: 2.117981447144654e-05
Position 6766: 2.1079464353724257e-05
Position 211: 1.733588217691296e-05
Position 7103: 1.728389443770676e-05
Position 7700: 1.5597460728153125e-05
Position 1709: 1.4946707971529582e-05
Position 1312: 1.4536649440341145e-05
Position 6529: 1.3792658997570876e-05
Position 7222: 1.3045791413041178e-05
Position 1438: 1.186335720401855e-05
Position 1877: 1.0565039896160871e-05
Position 7684: 9.004847359441217e-06
Position 1015: 8.837142602923599e-06
Position 6507: 8.451352854873957e-06
Position 6798: 8.207354425125028e-06
Position 4937: 8.057378454170122e-06
Position 7313: 7.834792255745757e-06
Position 6165: 4.142561762260943e-06
Position 4821: 4.113527742797881e-06
Position 6777: 4.041944046173093e-06
Position 6153: 2.933694667151163e-06
Position 6853: 2.342419180501599e-06
Position 746: 2.1265880927699463e-06
Position 937: 1.6807586518547137e-06
Position 6883: 1.3230196354224349e-06
Position 5640: 1.3143739284350943e-06
Position 7109: 1.141754136850576e-06
Position 7518: 8.239547441602541e-07
Position 7506: 7.364892358738204e-07
Position 5551: 7.161646680580663e-07
Position 905: 6.802399929315665e-07
Position 455: 6.440216247670728e-07
Position 498: 6.087776182877131e-07
Position 6788: 6.015673188436675e-07
Position 6894: 6.014270255150862e-07
Position 470: 5.766034316699002e-07
Position 6383: 4.925634258452672e-07
Position 5596: 4.27497881024128e-07
Position 428: 5.429327598044045e-08
Position 6824: 3.982972574207739e-08
Position 6917: 3.2625056664017914e-08
Position 6592: 2.2414359934682868e-08
Position 6899: 2.1977354661313988e-08
Position 1098: 1.9364465548922755e-08
Position 1087: 1.0265184148400341e-08
Position 6933: 6.079169117781827e-09
Position 1211: 3.0248710423722665e-09
Position 457: 2.9118700730368235e-09
Position 6977: 1.875090333441211e-09
Position 69: 1.2561826900261748e-09
Position 213: 1.043496408122328e-09
Position 108: 7.65960673622067e-12
Position 62: 5.587139136635079e-13
Position 477: 5.4374264281748856e-14
Position 105: 5.595707120964937e-16
