Gene = bol
Position 22196: 0.00031669913355306204
Position 26892: 0.0003082450884605972
Position 27127: 0.0003055391151074342
Position 28711: 0.00029087348500380354
Position 1121: 0.00023882234244499564
Position 24779: 0.00023198508232937081
Position 2482: 0.00019895032724382423
Position 26791: 0.00019840428627090746
Position 41: 0.0001800897021273403
Position 356: 0.00017670996415370616
Position 86: 0.0001730666951964763
Position 1347: 0.00017209323043133407
Position 886: 0.00016746433063932463
Position 854: 0.000163060706212636
Position 27711: 0.0001546723225404045
Position 1132: 0.00014493051543946502
Position 351: 0.00014329118685351926
Position 27512: 0.00013417421626009228
Position 809: 0.00012947800023617274
Position 283: 0.00011831981329218002
Position 81: 0.00011171557390794378
Position 25136: 0.00010563891266134576
Position 28432: 9.555188295883382e-05
Position 775: 8.931221186871432e-05
Position 26776: 8.688588070842613e-05
Position 27293: 6.475456217807629e-05
Position 47: 6.469760135138302e-05
Position 1721: 5.986434475823246e-05
Position 28456: 5.866675433527107e-05
Position 28802: 5.687216154764529e-05
Position 26983: 5.604734358062013e-05
Position 28424: 5.4261644479587035e-05
Position 26437: 5.235941830005172e-05
Position 27527: 4.7439736313984046e-05
Position 2736: 4.458946083832291e-05
Position 320: 4.092439740905544e-05
Position 903: 3.966189236922479e-05
Position 416: 3.824902975516402e-05
Position 28413: 3.603128116839887e-05
Position 76: 3.3205398584472446e-05
Position 28226: 2.905665150489009e-05
Position 1829: 2.8940268785075713e-05
Position 27068: 2.48832650080941e-05
Position 2727: 2.4665454213644383e-05
Position 27563: 2.4575421976792617e-05
Position 342: 2.456893152837186e-05
Position 1427: 2.2648719094279254e-05
Position 1004: 2.1411874349503344e-05
Position 1529: 2.132335093119763e-05
Position 26931: 2.0925455149463604e-05
Position 579: 1.7314211747810276e-05
Position 923: 1.5710890316586152e-05
Position 819: 1.318585612836048e-05
Position 986: 1.3179016814585083e-05
Position 5: 1.265408231637908e-05
Position 73: 1.2047558248292043e-05
Position 61: 1.159536716628281e-05
Position 27033: 9.206836602066135e-06
Position 26454: 8.207834472162812e-06
Position 1833: 6.13712545138531e-06
Position 26768: 6.06586671505479e-06
Position 26910: 5.807225122043376e-06
Position 28411: 5.613160040358084e-06
Position 1032: 5.453382644029226e-06
Position 70: 4.293967921661225e-06
Position 1760: 3.7295544671908746e-06
Position 1730: 3.4059240408728554e-06
Position 1644: 2.968626445873546e-06
Position 26778: 2.2255733765897356e-06
Position 49: 1.7894224680941765e-06
Position 26424: 1.7280386943681125e-06
Position 27124: 1.5444303261764072e-06
Position 26498: 1.1401353270122805e-06
Position 27073: 2.2727261041910186e-07
Position 27847: 2.1645182034942988e-07
Position 26694: 4.7422503141149826e-08
Position 26527: 3.328078196666899e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 20917: 0.9473342374453627
Position 21617: 0.9406337443691751
Position 27029: 0.9307042392545148
Position 22036: 0.8793183022393907
Position 27887: 0.8406313074740405
Position 26346: 0.7392639057723216
Position 26213: 0.6442389645262852
Position 32837: 0.6082313078558644
Position 26709: 0.5303380940498813
Position 23100: 0.4699887580545248
Position 26694: 0.3763662955132442
Position 23297: 0.3366606556562554
Position 34519: 0.3359098233482667
Position 25921: 0.2673795749297585
Position 26331: 0.25836669022391706
Position 8604: 0.2513011739718626
Position 23103: 0.22642400302712332
Position 1201: 0.16536368207483626
Position 32863: 0.07025209966853878
Position 27130: 0.05150260362655347
Position 33522: 0.045899655747130966
Position 21955: 0.04466757259771532
Position 28088: 0.03650027301628625
Position 31597: 0.029519569282141268
Position 22448: 0.028176867570541306
Position 25437: 0.026903193476285055
Position 33530: 0.023102916102545785
Position 1398: 0.021083803966834753
Position 33550: 0.02108233807040634
Position 26742: 0.02107672245444025
Position 21656: 0.020576073067291922
Position 21585: 0.019962297463562692
Position 22485: 0.01871348594127195
Position 8695: 0.01580941551992926
Position 27296: 0.014912060505104583
Position 22972: 0.014411186270654986
Position 24886: 0.014077776514716821
Position 8585: 0.013518495076200896
Position 33726: 0.013309316265565302
Position 23026: 0.013030342603651391
Position 23123: 0.012968112559533902
Position 28848: 0.012751374444512374
Position 25434: 0.011433480061164899
Position 31443: 0.01123030672974724
Position 22393: 0.011052332471022603
Position 22828: 0.010570019498198855
Position 24423: 0.0103901643341429
Position 8521: 0.009929463281202784
Position 923: 0.008421103608830463
Position 1865: 0.008033781206038993
Position 22298: 0.007999483726908639
Position 22480: 0.00772575079854876
Position 1238: 0.006374217484247147
Position 28198: 0.0058553135680521045
Position 22787: 0.004972057411315767
Position 23330: 0.004966706939777931
Position 28110: 0.004588300048379119
Position 28515: 0.003470927885123786
Position 23562: 0.0032385976000161355
Position 1664: 0.0031090495826690983
Position 27512: 0.0030606750068764036
Position 4854: 0.002881841017666082
Position 24023: 0.002650313476835257
Position 675: 0.0024542138279944185
Position 1532: 0.0022113980133259825
Position 1177: 0.0021619926334016173
Position 22699: 0.001989615953503416
Position 21831: 0.0019575541105496448
Position 1436: 0.0018709736125376729
Position 870: 0.0018228941529353634
Position 27249: 0.0017459813379492126
Position 557: 0.0016754921105225824
Position 22758: 0.0014879524871164254
Position 28133: 0.0014771761706843093
Position 22581: 0.0014464743198097276
Position 295: 0.0014223201309398123
Position 28344: 0.0013262740855518084
Position 27053: 0.0013117075145144743
Position 1534: 0.001284112819447577
Position 2546: 0.0011570059052253398
Position 22975: 0.001085541293197307
Position 30197: 0.0010728141521395207
Position 25378: 0.0009962549402651136
Position 1059: 0.0008965927095734145
Position 26768: 0.0008722544026004051
Position 617: 0.0008709610730006379
Position 21856: 0.0008617427200678766
Position 23310: 0.0008261899916746579
Position 28251: 0.000734328106425089
Position 1529: 0.0006836348469215932
Position 31789: 0.0006511744166609738
Position 1894: 0.0006104561158578651
Position 530: 0.0006006526244117771
Position 994: 0.0005722193037362847
Position 23335: 0.0005594716624972106
Position 26718: 0.0004977719076729843
Position 22243: 0.00047639817741705815
Position 950: 0.00047312726750305774
Position 26756: 0.0004709000471334086
Position 1881: 0.0004421221797907937
Position 3386: 0.00043161503231949825
Position 28071: 0.0004158726941061427
Position 28664: 0.00022916221420122995
Position 2440: 0.00022889367714051608
Position 215: 0.00021904051590627876
Position 1479: 0.0002121419792448174
Position 181: 0.00020351862405282276
Position 1647: 0.00018828482757680823
Position 30364: 0.00016085244265528735
Position 2792: 0.00014938032505326795
Position 29597: 0.0001325326456148698
Position 26889: 0.00011046828174050895
Position 30088: 0.00010652016959647651
Position 26724: 0.00010399065574794531
Position 3261: 9.69085530260474e-05
Position 28318: 8.819004790308206e-05
Position 22063: 8.385474390483221e-05
Position 26517: 6.741989007347141e-05
Position 26776: 6.120051856265612e-05
Position 2560: 5.214153362871542e-05
Position 26904: 4.855761490422732e-05
Position 27315: 4.389588442242568e-05
Position 3737: 4.3106235504873554e-05
Position 2769: 4.237567994684973e-05
Position 3545: 3.8753945419212345e-05
Position 2774: 3.0406059664229693e-05
Position 1690: 2.4824407505111566e-05
Position 24634: 2.4523160117671877e-05
Position 2384: 2.3114191510048738e-05
Position 21984: 2.239229523595857e-05
Position 446: 1.9157558109164132e-05
Position 29501: 1.7839192494936294e-05
Position 28553: 1.7195459965961854e-05
Position 27267: 1.3367152687552834e-05
Position 27911: 1.2536234546582812e-05
Position 27921: 1.033096296634125e-05
Position 27798: 9.032061329026707e-06
Position 26811: 7.875572897162581e-06
Position 28137: 5.2906109946466e-06
Position 28116: 2.974242250019321e-06
Position 24297: 7.278235129647821e-07
Position 26791: 6.560853877034537e-07
Position 24377: 5.308962707023299e-07
Position 26829: 5.183586581029769e-07
Position 24302: 2.095280691271914e-07
Position 27969: 1.7704162660291535e-07
Position 23566: 1.1226160549255628e-07
Position 24171: 9.718709884632968e-08
Position 23750: 3.244342168568234e-08
Position 23788: 3.243715209006377e-08
Position 27279: 2.406322955208235e-08
Position 27629: 2.661501167584379e-09
