Gene = sstn
Position 719: 0.0035400129150604557
Position 753: 0.003297870859085718
Position 3373: 0.0028392138661104023
Position 966: 0.0027231207528076837
Position 3186: 0.002567456434979324
Position 689: 0.002421398804932072
Position 2199: 0.002245960788410165
Position 2443: 0.0021293508433052008
Position 3037: 0.0018890463581124144
Position 3657: 0.0018838476986180238
Position 616: 0.001807961455380913
Position 3032: 0.001706901939713801
Position 3501: 0.00170247518519091
Position 3541: 0.001629363881159825
Position 2819: 0.001571148126833634
Position 2566: 0.0015537604431049225
Position 1310: 0.0014268682893050749
Position 1116: 0.0014012561113398727
Position 3760: 0.0013776075621214157
Position 2105: 0.001225063897267281
Position 3272: 0.0012068151730542803
Position 2807: 0.0010671732569974973
Position 3252: 0.0010587163360986872
Position 2596: 0.0010322244046421045
Position 1834: 0.001023788227668132
Position 74: 0.0010168845511783799
Position 2209: 0.0010128961498505724
Position 1179: 0.0010022497276241753
Position 1808: 0.0009882411923455973
Position 3332: 0.0009502162050353334
Position 2362: 0.0009436332220041114
Position 1188: 0.0008820111552685973
Position 1805: 0.0008590592438295518
Position 769: 0.0006891042032515904
Position 2547: 0.0006820139702876519
Position 2504: 0.0006777411880680018
Position 3573: 0.0006429332022937718
Position 1155: 0.0006399847151601585
Position 1129: 0.000621798362880231
Position 3098: 0.0005779761244512544
Position 3086: 0.0005525220542573391
Position 2691: 0.0005474125731313065
Position 1440: 0.0005246858625396729
Position 3009: 0.0005125531158427151
Position 1048: 0.0004917561868841081
Position 2421: 0.0004818784116510593
Position 2775: 0.0004714418540818212
Position 2514: 0.00044450544818578643
Position 3674: 0.00043932320392381667
Position 3707: 0.00042826873252879694
Position 1299: 0.0004232347781332934
Position 3050: 0.00040502986987363395
Position 1594: 0.0003985084508051329
Position 1790: 0.000384405920439656
Position 1483: 0.00038147837745165287
Position 3739: 0.000375438873689058
Position 2015: 0.0003370609851719485
Position 2381: 0.0003362214208294445
Position 2371: 0.00033576861038677657
Position 2290: 0.0003345808300769847
Position 2001: 0.00031729997991511547
Position 738: 0.0003170577763864297
Position 3867: 0.0003125538568935659
Position 2147: 0.00030720666774173866
Position 3461: 0.0003023544498494658
Position 2320: 0.00029852928032599664
Position 2223: 0.00027632015789462114
Position 1944: 0.000250980614422402
Position 2324: 0.00023903805465123662
Position 3192: 0.0002016517420337412
Position 1633: 0.0001982734858275203
Position 839: 0.00017012311849961965
Position 1470: 0.00016187980859734959
Position 3714: 0.0001583654125085572
Position 1495: 0.00015490269401883082
Position 1207: 0.00013665710153020665
Position 1503: 0.00012176266780613827
Position 1690: 0.00011739345854019111
Position 580: 0.00011710357009514769
Position 2890: 0.00011640044583376091
Position 1673: 0.00011423851277834354
Position 2102: 0.00010440641556616755
Position 1478: 0.00010334015914293486
Position 1376: 8.207160345107787e-05
Position 611: 7.461815516882126e-05
Position 3854: 6.67617936620101e-05
Position 1654: 6.637126238263297e-05
Position 2255: 6.28484006687527e-05
Position 1661: 5.5777816966331355e-05
Position 1597: 5.5075778338697595e-05
Position 827: 4.1054287088957984e-05
Position 210: 3.699311916238054e-05
Position 1144: 1.228366345086739e-05
Position 1198: 1.0788093406304483e-05
Position 160: 7.89988119384746e-06
Position 557: 4.984566113209076e-06
Position 166: 4.217438727797146e-06
Position 121: 2.722275998444153e-06
Position 90: 1.2651798348172721e-06
Position 437: 9.68452149665914e-07
Position 141: 4.825464975627967e-07
Position 246: 9.23858711982934e-08
Position 171: 1.4998366143915163e-08
Position 443: 1.4260436421964992e-08
Position 235: 1.2386687985257056e-08
Position 439: 1.0366569462521617e-08
Position 951: 7.670216239501328e-09
Position 187: 7.339429712246889e-09
Position 460: 3.6572505316668314e-09
Position 250: 1.1526073020111838e-09
Position 291: 1.243378732145836e-10
Position 476: 6.120677259293713e-12
Position 483: 2.5371676887218807e-12
