Gene = Tdrd3
Position 728: 4.54062960286051e-05
Position 1044: 3.6257760513635766e-05
Position 972: 3.3214574257180034e-05
Position 2745: 3.1121544575837355e-05
Position 374: 2.244135770723897e-05
Position 2573: 1.7437806301199655e-05
Position 1032: 1.4705557709999831e-05
Position 1587: 1.155948969144585e-05
Position 264: 1.1339294974643667e-05
Position 2771: 9.969016521691422e-06
Position 1660: 9.737904265818744e-06
Position 1089: 9.50007198392386e-06
Position 603: 9.111824708441288e-06
Position 829: 6.884880751027086e-06
Position 506: 4.886807352228361e-06
Position 2570: 3.3105382282332636e-06
Position 1455: 2.332149999974974e-06
Position 1363: 2.220923157358133e-06
Position 2392: 2.0652431845410343e-06
Position 2354: 1.3406771080862075e-06
Position 2151: 8.806789564297221e-07
Position 324: 8.569400392466799e-07
Position 1836: 5.745521236537346e-07
Position 198: 5.692557694274984e-07
Position 2205: 5.336492110034647e-07
Position 143: 4.970125055401291e-07
Position 2368: 2.7941860296168453e-07
Position 1394: 2.572826551771757e-07
Position 2176: 2.5512762138611783e-07
Position 1576: 2.4889831080174297e-07
Position 2106: 2.1441775123148214e-07
Position 1860: 2.0866457811049733e-07
Position 1755: 2.065938061829513e-07
Position 1884: 1.7023442926046637e-07
Position 627: 1.623970410887293e-07
Position 1419: 1.5580211888918063e-07
Position 1929: 1.4170229266777455e-07
Position 2554: 1.3958637979803774e-07
Position 21: 1.0287378701769282e-07
Position 860: 1.0162582418169219e-07
Position 1068: 9.91310230932238e-08
Position 1071: 9.256244502323258e-08
Position 42: 7.528812593100461e-08
Position 629: 7.377555304830046e-08
Position 1464: 5.1446147313258116e-08
Position 28: 4.14688371890553e-08
Position 110: 7.286677023005026e-09
Position 183: 4.9106820957725004e-09
Position 171: 2.0446149096117084e-09
Position 11: 1.1443881344987162e-09
Position 1374: 1.942708020238833e-10
Position 1422: 1.7879145704891108e-10
Position 1449: 9.619587091935356e-11
Position 262: 4.829360702966374e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2527: 0.9968336337877868
Position 142: 0.9845542625517715
Position 301: 0.9582962092702834
Position 2868: 0.8483440085206055
Position 1297: 0.09090085925118409
Position 2095: 0.02713181615164833
Position 1684: 0.012979478846763648
Position 2197: 0.008387425911036656
Position 2233: 0.008270945402290007
Position 2649: 0.004855312349762175
Position 1343: 0.004210080248858728
Position 2139: 0.004189274000372674
Position 781: 0.0039575728799369925
Position 2158: 0.0030153926970615825
Position 180: 0.0024628526161254902
Position 2082: 0.0022436574826787533
Position 1688: 0.002037501374527086
Position 2312: 0.0020367038526813127
Position 1711: 0.0019317134166486807
Position 1929: 0.0018051880929148543
Position 848: 0.001110399461192739
Position 1380: 0.0009778899082525858
Position 415: 0.0009571184856630332
Position 2542: 0.0009098199551523092
Position 2236: 0.0008603787171924183
Position 1678: 0.00077673257777371
Position 153: 0.0007363740602400655
Position 1921: 0.0007298322551009413
Position 2326: 0.0006614870539876793
Position 2143: 0.0006032665852002491
Position 2698: 0.0004709110197183533
Position 382: 0.0004677468022971798
Position 2671: 0.000466094218957818
Position 2068: 0.0004457472695240513
Position 1737: 0.0004221647865609638
Position 454: 0.0003935821618106295
Position 1320: 0.00038750417567647456
Position 1404: 0.00037808256186752274
Position 753: 0.00036844328295772413
Position 2203: 0.0003188359204332468
Position 613: 0.00030729464690907975
Position 2041: 0.00023969626066176056
Position 2106: 0.00023649811790918946
Position 487: 0.000234363114091032
Position 2038: 0.0002252296145150675
Position 1032: 0.00017238707459081337
Position 1910: 0.00015977337331892
Position 1026: 0.00013153826123065866
Position 1201: 0.00012338719292924498
Position 1964: 0.00011658875338369301
Position 2674: 0.00011092767505266717
Position 1860: 0.00010103036315519466
Position 2677: 9.023888369351805e-05
Position 1961: 8.738109220443092e-05
Position 603: 8.32612329406372e-05
Position 1592: 7.516374950291681e-05
Position 1844: 7.441916205774199e-05
Position 2692: 7.415604500304541e-05
Position 1997: 7.081473858983051e-05
Position 2713: 6.948424433207055e-05
Position 2536: 6.1002926103034697e-05
Position 687: 5.941881026327453e-05
Position 598: 5.90975317622355e-05
Position 1226: 5.364118883604615e-05
Position 713: 5.166316090462498e-05
Position 2666: 4.9555266206444335e-05
Position 1894: 4.530523068038053e-05
Position 571: 4.4144430208036997e-05
Position 931: 3.9694378383748e-05
Position 2719: 3.966431607461836e-05
Position 580: 3.7208084101967984e-05
Position 556: 3.6412601657356406e-05
Position 1775: 3.093188117944882e-05
Position 540: 2.9513045185258686e-05
Position 2614: 2.7574859429113085e-05
Position 1387: 2.6478525429061987e-05
Position 475: 2.5246416006033212e-05
Position 934: 2.376610707104007e-05
Position 433: 2.2797996431161773e-05
Position 663: 1.9858117365483338e-05
Position 388: 1.890876750556549e-05
Position 1308: 1.7078432631650863e-05
Position 2716: 1.6407567569422166e-05
Position 2468: 1.5931464303941527e-05
Position 1890: 1.584824703563324e-05
Position 350: 1.5054273851596016e-05
Position 190: 1.4394143290916675e-05
Position 1970: 1.4037955791845515e-05
Position 954: 1.1526322144947138e-05
Position 1037: 9.224331034989285e-06
Position 2465: 8.299452474176058e-06
Position 544: 7.984080168213995e-06
Position 305: 7.00210119951155e-06
Position 1218: 6.6165189794709e-06
Position 1330: 2.8264646880168447e-06
Position 765: 2.415811389105568e-06
Position 941: 1.9782959284896077e-06
Position 1085: 1.8996402426973348e-06
Position 907: 1.3285604432402419e-06
Position 424: 1.181381252556058e-06
Position 871: 8.540910526631949e-07
Position 155: 7.117745480130703e-07
Position 2741: 6.556529755516875e-07
Position 210: 3.0188760334425547e-07
Position 1098: 2.3220368918806142e-07
Position 2560: 2.1500811657006494e-07
Position 2602: 1.9659006341705867e-07
Position 2475: 1.0429908278708405e-07
Position 158: 8.145460831983889e-08
Position 2749: 5.897710555667244e-08
Position 2813: 2.993693802037618e-08
Position 194: 5.6818037074056664e-09
Position 65: 8.424139627534687e-10
Position 506: 5.976820800122079e-10
Position 465: 3.6118640188168055e-10
Position 238: 2.682507776315126e-10
Position 83: 2.198039904946455e-10
Position 496: 1.848256435161301e-10
Position 502: 1.0240219674142826e-10
Position 255: 4.261962290894975e-11
Position 70: 1.0282026973310028e-11
Position 232: 2.8430989277717316e-12
Position 95: 2.5076562622580667e-12
Position 80: 4.323249639167913e-13
