Gene = nab
Position 548: 2.45040091871815e-07
Position 374: 2.1848551517827182e-07
Position 5019: 2.0935922397981998e-07
Position 1787: 1.7212859813749816e-07
Position 1738: 1.2222969191957433e-07
Position 1765: 1.0064758217030612e-07
Position 515: 5.331237007823847e-08
Position 5008: 3.743582668234164e-08
Position 513: 2.986371274409821e-08
Position 371: 2.4390819268937558e-08
Position 365: 1.051739189564787e-08
Position 94: 8.337895206587827e-09
Position 386: 3.911520901819944e-09
Position 573: 5.545563318197872e-10
Position 379: 1.7166626705096362e-10
Position 584: 1.4793637507280142e-10
Position 560: 7.889189851772223e-11
Position 507: 1.9745741856316702e-11
Position 468: 1.438046700659502e-12
Position 293: 1.3401535336295415e-12
