Gene = dlt
Position 1030: 0.00025419563426638337
Position 3168: 0.00022966957111405644
Position 455: 0.0002261572172301954
Position 1364: 0.00022198525120543022
Position 1027: 0.00019560547703357113
Position 1650: 0.00017403461112994287
Position 1187: 0.00015167317679588068
Position 935: 0.00014208269866334828
Position 2722: 0.000127244979197361
Position 421: 0.000104183472559733
Position 547: 8.340379012170648e-05
Position 51: 7.815625497654327e-05
Position 481: 7.32478487838806e-05
Position 484: 6.745443682915023e-05
Position 443: 6.732233667092817e-05
Position 2567: 5.9586596060259705e-05
Position 813: 5.85204582489434e-05
Position 134: 5.06227408484326e-05
Position 2517: 4.9744268886691385e-05
Position 478: 4.7555758974804826e-05
Position 588: 4.710979003324956e-05
Position 1025: 4.6978017734882075e-05
Position 1460: 4.59260100662657e-05
Position 423: 4.2972593033915934e-05
Position 2775: 4.180286808591481e-05
Position 475: 4.035004953538125e-05
Position 174: 3.696385966901186e-05
Position 2565: 3.5261995951938434e-05
Position 2118: 3.516939252906128e-05
Position 702: 3.2834503925823044e-05
Position 611: 3.0076147297419966e-05
Position 718: 2.9851996383863582e-05
Position 3067: 2.799063809665098e-05
Position 28: 2.7545311621847794e-05
Position 33: 2.708447772131738e-05
Position 1271: 2.4768530399102383e-05
Position 397: 2.260186853130603e-05
Position 1388: 2.1545979477180753e-05
Position 151: 1.9204919928878676e-05
Position 914: 1.7086758409274335e-05
Position 225: 1.5088882896875828e-05
Position 712: 1.4436895437283987e-05
Position 774: 1.3309373098945904e-05
Position 705: 1.3244555602074604e-05
Position 323: 1.1313501202867864e-05
Position 316: 1.1118377927638866e-05
Position 693: 1.0948695655982777e-05
Position 672: 1.0504270096267409e-05
Position 1038: 9.270196847074347e-06
Position 1933: 9.181532189145431e-06
Position 1169: 8.415521875780527e-06
Position 169: 8.304294623172403e-06
Position 3776: 7.25060388331574e-06
Position 653: 6.426611982102838e-06
Position 2030: 6.326657406278262e-06
Position 876: 6.162438393568204e-06
Position 885: 6.006417722042727e-06
Position 549: 4.749107573234801e-06
Position 155: 3.5923359225747995e-06
Position 729: 2.5773136556606746e-06
Position 2213: 2.4112558941970055e-06
Position 1266: 1.9893356011713247e-06
Position 2248: 1.7826648819498222e-06
Position 432: 7.085256831868149e-07
Position 626: 6.030945759931071e-07
Position 628: 3.536699860593001e-07
Position 2346: 3.329216042893123e-07
Position 651: 7.770648587493533e-08
Position 145: 6.869961171886672e-08
Position 427: 7.165149316388568e-10
Position 467: 6.872673399668552e-10
Position 203: 2.1992167323831304e-10
Position 425: 1.850459781334255e-11
Position 404: 2.3902634028895035e-13
Position 412: 1.1356642272155131e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1827: 0.9514941179815983
Position 2860: 0.530656762069655
Position 2108: 0.5264565834002428
Position 2191: 0.27768213174995343
Position 2880: 0.06501048579302028
Position 2665: 0.0636575038279129
Position 4327: 0.05815888499640068
Position 4197: 0.041819288256061196
Position 158: 0.027911627289994672
Position 3721: 0.027524080200586106
Position 5506: 0.020770799940579593
Position 3849: 0.018192648040079883
Position 5527: 0.014597204206544421
Position 3898: 0.012058767668938064
Position 1336: 0.01163285754119214
Position 5249: 0.009684130280093614
Position 3280: 0.009682836892276133
Position 1623: 0.0076623977624425115
Position 3412: 0.0067919117858626895
Position 3901: 0.006674845130820155
Position 3229: 0.005641090378733251
Position 3644: 0.005177881737589607
Position 2262: 0.004055183328564365
Position 1512: 0.0040259363882181485
Position 3787: 0.00395862780853775
Position 5200: 0.0036860147054285372
Position 3506: 0.0036052975140374944
Position 4001: 0.0028958939711762484
Position 1538: 0.002851353803664839
Position 798: 0.0027778327430869466
Position 1713: 0.0026482428323360207
Position 4405: 0.0025080148564068515
Position 5236: 0.0022004652735060737
Position 684: 0.002046360205157875
Position 1770: 0.001997334934729486
Position 3534: 0.0019798778493885652
Position 2522: 0.001843673861186396
Position 2449: 0.0016668977779750694
Position 3079: 0.0016012966091615336
Position 2494: 0.0011572071031535802
Position 646: 0.001154951428213057
Position 2928: 0.0010920117190666605
Position 1271: 0.001076889689336165
Position 1922: 0.0010181367778472337
Position 2197: 0.0009662277898076451
Position 3664: 0.0009021722133354077
Position 2491: 0.0008831777108024583
Position 2586: 0.0007074169728402174
Position 1476: 0.0006725860953735544
Position 3378: 0.0005898485932025158
Position 1486: 0.000551205086845764
Position 914: 0.00046779830563837757
Position 3604: 0.00041961479297684853
Position 397: 0.0004038279719059397
Position 391: 0.0003986956996705739
Position 2826: 0.0003832640888954257
Position 2994: 0.00037366335712973317
Position 4052: 0.00036318359631088337
Position 611: 0.0003469132826056052
Position 440: 0.00030535551764445393
Position 3226: 0.0002704664373945151
Position 344: 0.00025041259123377763
Position 1789: 0.00023592425319423848
Position 3172: 0.00020502991065512555
Position 2084: 0.0001915732541144487
Position 2314: 0.0001889110965764168
Position 210: 0.00015816713092599083
Position 2670: 0.0001372039469261095
Position 338: 0.00013322962086653078
Position 3970: 0.00011770037583978527
Position 145: 0.0001169453194081946
Position 1429: 0.00011146277109383146
Position 2317: 0.00010503814755320184
Position 2124: 8.755534516963139e-05
Position 1628: 8.604591140471992e-05
Position 1108: 7.829860362300586e-05
Position 1682: 6.60774365833066e-05
Position 705: 5.49465308829671e-05
Position 761: 5.084042597270353e-05
Position 2625: 4.923825466895089e-05
Position 2685: 4.869119520412324e-05
Position 3016: 4.204325351250507e-05
Position 1943: 3.786821842083413e-05
Position 169: 3.516283153706589e-05
Position 2047: 3.039668123888941e-05
Position 1169: 2.534855446831694e-05
Position 854: 2.4698000742170478e-05
Position 1023: 2.3385860487702208e-05
Position 662: 1.5549914783739684e-05
Position 1894: 1.377803178765422e-05
Position 443: 1.2113299482719318e-05
Position 1420: 9.700257614632904e-06
Position 557: 7.810980236887321e-06
Position 3099: 7.21203005436559e-06
Position 1653: 6.8316732015871995e-06
Position 1978: 6.660760851366365e-06
Position 115: 4.723114457995391e-06
Position 245: 4.054236574228495e-06
Position 1359: 1.7023143664810825e-06
Position 446: 1.764433547471307e-07
Position 583: 1.5432732371606634e-07
Position 702: 1.0054025423837824e-07
Position 588: 6.805712919797291e-08
Position 718: 6.435975124495268e-08
Position 1122: 4.9184528429478985e-08
Position 128: 2.2837910631863547e-08
Position 84: 1.0682170842325086e-08
Position 277: 2.375609957118732e-09
Position 308: 1.937923610566185e-09
Position 501: 5.308940747874121e-10
Position 288: 1.449809356590527e-10
Position 98: 7.595852975988211e-11
Position 134: 6.471059795182018e-11
Position 281: 1.3380655023960646e-12
Position 283: 4.1519804614501166e-16
