Gene = flr
Position 2761: 6.708885530932012e-05
Position 2494: 6.395443874867596e-05
Position 3339: 6.0332278797871234e-05
Position 137: 5.928031184932464e-05
Position 328: 5.689487419077433e-05
Position 29: 5.617003214215746e-05
Position 3549: 4.928945989788133e-05
Position 3247: 4.4947615443536223e-05
Position 1166: 4.056079050221561e-05
Position 1271: 3.9335143600728756e-05
Position 1444: 3.883039449589413e-05
Position 709: 3.719389025085074e-05
Position 690: 3.662516368788465e-05
Position 1383: 2.980240855674705e-05
Position 1181: 2.9161566026338004e-05
Position 575: 2.469227982012439e-05
Position 2143: 2.0777848161887882e-05
Position 3009: 1.881066824029901e-05
Position 330: 1.7067767081238695e-05
Position 3482: 1.6972752685774584e-05
Position 24: 1.5640492190025447e-05
Position 213: 1.54234309409121e-05
Position 2353: 1.4891916630712409e-05
Position 2897: 1.3933809934680203e-05
Position 2601: 1.2993767996912228e-05
Position 1848: 1.2865791505965073e-05
Position 1622: 1.2562244321359606e-05
Position 556: 1.2561330149361556e-05
Position 760: 1.2479923850022842e-05
Position 1762: 1.179825539412516e-05
Position 2671: 1.1775027163192673e-05
Position 10: 1.1729269240783156e-05
Position 2113: 1.1636185901219254e-05
Position 711: 1.1553812923378196e-05
Position 3273: 1.0083928290867968e-05
Position 2746: 9.597681065804723e-06
Position 972: 9.15791203035103e-06
Position 352: 9.12748566441451e-06
Position 765: 8.48485570731223e-06
Position 656: 7.740127661309333e-06
Position 528: 7.671141380305066e-06
Position 2973: 7.627303151084123e-06
Position 2224: 6.957401319052282e-06
Position 164: 5.292908653672774e-06
Position 1526: 4.653818581580038e-06
Position 2269: 4.40989164870201e-06
Position 1168: 4.316467085067993e-06
Position 3205: 4.08145701237245e-06
Position 1626: 3.886312348980059e-06
Position 667: 3.7797439389383456e-06
Position 873: 3.7477860259337682e-06
Position 2035: 3.5157283211682277e-06
Position 3016: 3.16215445893693e-06
Position 2452: 2.9673826540585293e-06
Position 628: 2.9480717986884694e-06
Position 844: 2.6659001181988024e-06
Position 1257: 2.6449837125922436e-06
Position 3367: 2.0822736085470795e-06
Position 2209: 1.9382580821748957e-06
Position 2097: 1.9296595097955167e-06
Position 1185: 1.5359564277384838e-06
Position 735: 1.3203990221072879e-06
Position 1846: 1.2348553479337782e-06
Position 1250: 1.072889549455539e-06
Position 2267: 5.185040639601677e-07
Position 3425: 4.199841457811646e-07
Position 1705: 3.421311827455139e-07
Position 1679: 3.0827144430809504e-07
Position 3184: 2.822061930865813e-07
Position 1252: 2.1347176134587513e-07
Position 1263: 1.6911320789984918e-07
Position 31: 1.3078951384212802e-07
Position 3427: 5.28230798760858e-08
Position 696: 1.8465891100210006e-08
Position 1869: 3.82986316064778e-09
Position 1647: 3.6617410212023076e-09
Position 2922: 3.5410604469007767e-09
Position 1675: 3.224568498287631e-09
Position 2718: 2.3149151938334846e-09
Position 1660: 1.649410449326854e-09
Position 2158: 1.441864945833251e-09
Position 1903: 7.036733727674637e-10
Position 433: 6.573941080473818e-10
Position 1863: 5.491159627360024e-10
Position 1616: 5.153880079494833e-10
Position 1641: 4.720573027323744e-10
Position 1692: 4.3614263496194887e-10
Position 1555: 9.537826517137825e-11
Position 1652: 8.358368380089766e-11
Position 521: 8.151967126378304e-11
Position 1699: 7.559199901006661e-11
Position 1594: 5.190944072486301e-11
Position 1774: 3.604496196213288e-11
Position 2982: 1.3291327945657886e-11
Position 3240: 4.0945136409770026e-12
Position 1461: 3.2949494454786844e-12
Position 1813: 2.703229054228057e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1822: 0.9887180552712281
Position 3151: 0.9881979441696133
Position 1493: 0.9769262509099839
Position 473: 0.964924766843338
Position 1214: 0.9425352319621949
Position 2933: 0.6738927196928554
Position 801: 0.10583117926035783
Position 2965: 0.03561414905255095
Position 200: 0.031185527940009717
Position 3299: 0.02030441573284839
Position 2948: 0.014606874275413748
Position 1826: 0.008117486286593758
Position 2616: 0.007630403875615624
Position 3165: 0.005790003326631066
Position 765: 0.005693878680031455
Position 2649: 0.0047743354782620335
Position 1166: 0.004698013845300939
Position 1571: 0.004675074618496091
Position 683: 0.003447450346503949
Position 786: 0.003000147329401887
Position 1044: 0.002104219851304358
Position 1908: 0.0020915138211182903
Position 1357: 0.0020839547673382167
Position 2059: 0.0016098617409881272
Position 2599: 0.0015571570463021051
Position 1452: 0.001554105748130481
Position 2920: 0.0014944741355054814
Position 2739: 0.0013968302771617215
Position 2028: 0.0009072442175622219
Position 1561: 0.0008012524998525201
Position 832: 0.000777161442092102
Position 3418: 0.0007746693494271615
Position 1052: 0.0007163335725362853
Position 311: 0.0006090869483919118
Position 3222: 0.0005914546299105218
Position 2622: 0.0005003346291512757
Position 820: 0.0004511362392915294
Position 287: 0.00044586738047475437
Position 732: 0.000302260845394689
Position 1127: 0.0002632151885975784
Position 314: 0.0002527519193076322
Position 2718: 0.00024837106730808185
Position 1022: 0.0002454518328506797
Position 2063: 0.00018537871015247544
Position 906: 0.00018040736011961986
Position 3601: 0.0001742646886425985
Position 2277: 0.00017116999954509924
Position 903: 0.00015319297943873345
Position 1257: 0.00013595732643947373
Position 3308: 0.00012203592805268425
Position 3303: 0.00011788846318734615
Position 3016: 0.00010680985350820381
Position 433: 0.00010244818242823328
Position 2817: 0.00010182174076638017
Position 2541: 9.52660124099539e-05
Position 2342: 9.344810125707016e-05
Position 1221: 9.173592150161647e-05
Position 2421: 8.419680492451925e-05
Position 890: 7.426874840341666e-05
Position 2324: 7.412309013121522e-05
Position 2113: 7.32280320631712e-05
Position 2094: 7.285029604254231e-05
Position 3358: 6.667923604199043e-05
Position 300: 6.582863844493621e-05
Position 1601: 6.476463214304798e-05
Position 541: 6.399648072357368e-05
Position 3339: 5.5935817834357025e-05
Position 2529: 5.258471053309934e-05
Position 3425: 5.235486929680342e-05
Position 1869: 5.1021390096965206e-05
Position 378: 4.9604540505769063e-05
Position 2191: 4.726784573052066e-05
Position 2477: 4.645458654571453e-05
Position 3347: 3.497048608960941e-05
Position 1831: 3.320540439685244e-05
Position 1244: 3.1262143004790863e-05
Position 1590: 3.0496369252393704e-05
Position 1079: 2.823175865387643e-05
Position 1988: 2.7840252976064634e-05
Position 220: 2.639120652771023e-05
Position 427: 2.618065270804426e-05
Position 1507: 2.5228489744270372e-05
Position 773: 2.2038614030832115e-05
Position 2492: 1.988931490430964e-05
Position 2378: 1.9853281529466577e-05
Position 2847: 1.8140353058723335e-05
Position 2951: 1.7084612259505408e-05
Position 2625: 1.5900243374222617e-05
Position 2655: 1.4667585355258436e-05
Position 2194: 1.181004631858168e-05
Position 1854: 1.1616017069259006e-05
Position 3237: 1.1038730189620177e-05
Position 3083: 1.0208634821241567e-05
Position 240: 9.936651236263004e-06
Position 3533: 9.484551965739487e-06
Position 703: 8.885456715313232e-06
Position 1875: 7.384097554535472e-06
Position 1421: 6.9352305552628285e-06
Position 2289: 6.792488637647181e-06
Position 1692: 6.625082447412707e-06
Position 151: 5.600610967712414e-06
Position 430: 5.53481543013721e-06
Position 1404: 5.526352143797369e-06
Position 1631: 5.156408968793329e-06
Position 1887: 4.9445612539200286e-06
Position 1383: 4.606234800778916e-06
Position 2172: 3.5500040381527263e-06
Position 70: 3.40694416907921e-06
Position 2761: 3.1584185716494246e-06
Position 65: 2.890051265216284e-06
Position 1966: 2.538697977402031e-06
Position 97: 2.4913301240784325e-06
Position 547: 2.0696169398923854e-06
Position 1609: 2.035220247939697e-06
Position 616: 1.586451972718504e-06
Position 3106: 1.4776878090325142e-06
Position 1534: 1.3778488817070507e-06
Position 1282: 1.2457039081305985e-06
Position 320: 1.2316147655386419e-06
Position 133: 1.2026776452713324e-06
Position 1456: 1.0997745808382288e-06
Position 3554: 8.957484055778896e-07
Position 1582: 8.718555754105316e-07
Position 3278: 8.698296098151303e-07
Position 1310: 8.483701130714049e-07
Position 690: 7.211507815651099e-07
Position 257: 6.451956180825735e-07
Position 439: 5.286163257191293e-07
Position 1320: 5.201841513549739e-07
Position 3544: 5.143640253736285e-07
Position 1537: 4.513543035222015e-07
Position 1705: 3.5478541747376656e-07
Position 77: 2.7892101186862586e-07
Position 1733: 2.2590848177598966e-07
Position 237: 1.900747772091216e-07
Position 323: 1.526937055539489e-07
Position 1271: 1.1491845155429076e-07
Position 213: 9.988235681738437e-08
Position 153: 4.822220382047329e-08
Position 244: 2.6336167172916395e-08
Position 80: 1.197151637088903e-08
Position 318: 3.3717309586449053e-09
Position 1884: 1.004154683073419e-09
Position 164: 9.504935762755638e-10
Position 600: 9.180390180699515e-10
Position 595: 6.477716980273567e-10
Position 344: 2.0238959250888703e-10
Position 87: 1.9589004715312275e-10
Position 424: 1.366558224549791e-10
Position 335: 1.1012230448940341e-10
Position 202: 5.027460338559471e-11
Position 204: 4.1337099395979025e-11
Position 137: 2.1159387374186435e-12
