Gene = Tehao
Position 1386: 1.8184934577618945e-07
Position 179: 1.1571503002046619e-07
Position 23: 1.0661670169400857e-07
Position 529: 6.131489391572973e-09
Position 517: 5.171393582095362e-09
Position 654: 4.38897588074594e-10
Position 714: 1.8774076524419722e-10
Position 732: 4.271141357554535e-11
Position 1188: 3.63229771595351e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3694: 0.1985301428716021
Position 363: 0.13011716288835495
Position 1234: 0.12665473465468546
Position 2194: 0.09379845209678925
Position 2300: 0.08383955576496734
Position 3840: 0.06452182425954145
Position 4120: 0.04606409334734711
Position 2221: 0.04252899649334856
Position 2200: 0.03636925940141574
Position 3102: 0.035387968901535616
Position 2838: 0.033852367889842895
Position 1407: 0.031980173511365804
Position 3438: 0.030197936468493725
Position 3105: 0.029279993913979466
Position 3375: 0.0276957783587321
Position 2163: 0.02727999318319366
Position 1654: 0.026545802580973173
Position 1469: 0.026238621303543746
Position 1863: 0.025716343830766514
Position 1747: 0.01715260620136187
Position 3340: 0.016821592784945872
Position 567: 0.016715086887338953
Position 1893: 0.016438964279266183
Position 4076: 0.013054364334602886
Position 2937: 0.012157264445659828
Position 3038: 0.010073905652441132
Position 1527: 0.007191030352852341
Position 4221: 0.006728974173043249
Position 819: 0.006438798769389322
Position 1546: 0.006147509213043277
Position 1247: 0.005756762520858016
Position 1047: 0.005718296644384332
Position 230: 0.005154549734825207
Position 1438: 0.004307220764526275
Position 1299: 0.003967061206452361
Position 3426: 0.003856329254273517
Position 3970: 0.0037735859279172694
Position 2349: 0.003759706927246361
Position 3214: 0.003536270337044555
Position 2175: 0.003437697728606681
Position 966: 0.0033693582903161516
Position 1690: 0.003238829139794889
Position 4187: 0.002968342149200941
Position 2976: 0.0027687821505955564
Position 1286: 0.0025595041941138194
Position 1734: 0.0024083489208198165
Position 3108: 0.002263225278154907
Position 1980: 0.0022293452271675493
Position 195: 0.002120659907502241
Position 517: 0.001931485639407018
Position 1965: 0.0015962232938347665
Position 1906: 0.0014640534471362307
Position 3670: 0.0013889165641588707
Position 3709: 0.0013114910813838575
Position 1451: 0.001203248796872836
Position 2046: 0.0010960637462973605
Position 601: 0.0009499869449346045
Position 386: 0.0007912261819422059
Position 1923: 0.0005725643627960536
Position 399: 0.0005275535490311223
Position 2283: 0.00044556884328168913
Position 1267: 0.00033150684009107317
Position 2231: 0.0003136933886496136
Position 2738: 0.000312746285496007
Position 1989: 0.0003023384656576808
Position 1937: 0.0002602746397385968
Position 471: 0.00020094274445750572
Position 237: 0.00020004871619082456
Position 698: 0.00013588351581375946
Position 632: 0.00010569344811898423
Position 978: 8.193452017418413e-05
Position 1059: 5.62234174487465e-05
Position 784: 4.639099376073067e-05
Position 941: 4.210732072951759e-05
Position 984: 2.636587894652821e-05
Position 1962: 2.344269637781437e-05
Position 915: 1.4944470275264222e-05
Position 944: 1.238072490320581e-05
Position 456: 9.464590108436692e-06
Position 1154: 6.9189793842139494e-06
Position 1253: 3.5386654988478017e-06
Position 1369: 3.447387549917269e-06
Position 771: 3.1057252138102925e-06
Position 873: 2.6365815105158112e-06
Position 1577: 2.3168770814735244e-06
Position 1114: 1.4737613598035925e-06
Position 443: 1.113252843492774e-06
Position 864: 1.0309800578031235e-06
Position 618: 8.934367424660766e-07
Position 148: 8.052832485691488e-07
Position 645: 7.613968512191419e-07
Position 435: 6.996649452264029e-07
Position 651: 5.41030761436451e-07
Position 993: 5.295394641876991e-07
Position 99: 5.242601468541344e-07
Position 615: 4.2091476676104307e-07
Position 288: 3.8129049747222505e-07
Position 1101: 2.962726955499311e-07
Position 405: 2.4948336477392745e-07
Position 683: 2.3959584606347455e-07
Position 918: 1.3185188773018223e-07
Position 480: 1.2326435863248126e-07
Position 624: 9.239974553282135e-08
Position 115: 2.379051968152324e-08
Position 110: 9.810898910152612e-09
Position 306: 9.67612582740488e-09
Position 120: 3.309184760079296e-09
Position 432: 1.7495273240764167e-09
Position 255: 1.1751190675315991e-09
Position 338: 1.15123448227301e-09
Position 66: 4.922934698214429e-10
Position 654: 1.607644365667814e-12
Position 122: 2.3020620595708705e-15
