Gene = pigeon
Position 2983: 7.484203095062405e-05
Position 2722: 7.114883949818901e-05
Position 1468: 6.863835045233809e-05
Position 1365: 6.743695316417348e-05
Position 2204: 6.0602246291338574e-05
Position 1273: 5.2997387746569974e-05
Position 1956: 4.61706468017125e-05
Position 2676: 4.459064750900898e-05
Position 484: 4.0610614987964036e-05
Position 2188: 4.017677731666714e-05
Position 2212: 3.9878029253690534e-05
Position 2007: 2.5912512976990162e-05
Position 1197: 2.4046387946199284e-05
Position 3092: 2.387988133015572e-05
Position 3759: 2.1975602417207785e-05
Position 191: 2.1648925780311627e-05
Position 308: 2.0848391604990193e-05
Position 3183: 1.9390889788757695e-05
Position 2626: 1.8651938693594417e-05
Position 3298: 1.834807969689324e-05
Position 2087: 1.8004270796093457e-05
Position 1522: 1.765166882247353e-05
Position 1180: 1.7600130001012513e-05
Position 998: 1.5445405395746756e-05
Position 3606: 1.4506380573038711e-05
Position 3755: 1.433491461711884e-05
Position 1270: 1.3880095206047016e-05
Position 2105: 1.3778641055019683e-05
Position 1360: 1.2475435838103634e-05
Position 158: 1.1760756574837187e-05
Position 1228: 1.1546565479595204e-05
Position 195: 1.1106994352108227e-05
Position 3303: 1.016476030991642e-05
Position 3344: 9.90992145306736e-06
Position 381: 9.110780672177567e-06
Position 1111: 8.9055550619392e-06
Position 3316: 8.195804791871136e-06
Position 1173: 8.087787002562546e-06
Position 2535: 7.637507011157664e-06
Position 2708: 6.779710203543362e-06
Position 1212: 6.768359814086099e-06
Position 3791: 6.660307651823449e-06
Position 3313: 6.47147808770992e-06
Position 3576: 6.300226342190075e-06
Position 1428: 5.199581600460519e-06
Position 2695: 5.16244794587242e-06
Position 1738: 5.095712058907845e-06
Position 3159: 4.912602098641742e-06
Position 3809: 4.776260055113537e-06
Position 3162: 4.748026828566791e-06
Position 947: 4.252288671445804e-06
Position 2720: 3.875771080899596e-06
Position 1527: 3.579315848903578e-06
Position 1123: 3.4962730252385615e-06
Position 2018: 3.221019229509384e-06
Position 552: 3.072087864755193e-06
Position 1005: 2.9391364610523093e-06
Position 2364: 2.8756760195781976e-06
Position 3704: 2.672617721924493e-06
Position 2283: 2.561194163736937e-06
Position 3732: 2.412236520113615e-06
Position 3685: 2.265518214268876e-06
Position 60: 2.265336094085783e-06
Position 2388: 2.217759006124376e-06
Position 3679: 1.956480100198779e-06
Position 1011: 1.915238862800678e-06
Position 1313: 1.8631355830039766e-06
Position 462: 1.7924024580911945e-06
Position 3466: 1.7470186691959956e-06
Position 1448: 1.7448683084627862e-06
Position 2114: 1.729211037439049e-06
Position 403: 1.6551673391333563e-06
Position 45: 1.6415353284653052e-06
Position 619: 1.4958654580623488e-06
Position 2821: 1.4537282186627768e-06
Position 1430: 1.4462403124979562e-06
Position 874: 1.4346521771399403e-06
Position 3824: 1.4008621150557503e-06
Position 3634: 1.335733085380816e-06
Position 559: 1.3102382100458858e-06
Position 2373: 1.1331583868854491e-06
Position 14: 8.330209126395833e-07
Position 2653: 8.046357102954107e-07
Position 3781: 7.46110526160375e-07
Position 423: 6.307707465357601e-07
Position 405: 6.140495313050561e-07
Position 3107: 5.802360914904175e-07
Position 1378: 4.4177649378632643e-07
Position 1362: 3.975271198935271e-07
Position 123: 3.7612817612748933e-07
Position 3574: 3.5665544791865527e-07
Position 3693: 3.4407536500773814e-07
Position 539: 3.0651914387384274e-07
Position 3210: 2.7274039793091436e-07
Position 54: 2.6904460447214967e-07
Position 2978: 2.495589450522978e-07
Position 2799: 2.3899137784309336e-07
Position 2531: 2.291552377265698e-07
Position 630: 2.0738663925437862e-07
Position 2437: 1.5666122951981706e-07
Position 1013: 1.4186042395865071e-07
Position 2612: 1.3574310542296334e-07
Position 2786: 1.0648832188941175e-07
Position 2581: 1.0571203166188915e-07
Position 1636: 9.79158921208266e-08
Position 416: 9.600231874467078e-08
Position 3695: 9.358199472766185e-08
Position 686: 7.525088832395129e-08
Position 3778: 7.059246853083475e-08
Position 1299: 4.2234108152199725e-08
Position 545: 3.8036714790300374e-08
Position 3662: 3.7388491196005295e-08
Position 459: 3.151826917714855e-08
Position 699: 3.074235588679838e-08
Position 263: 2.6467808911856585e-08
Position 2547: 2.547928044641958e-08
Position 1638: 2.4835866791867913e-08
Position 1282: 2.104583086705717e-08
Position 1294: 2.071247085587415e-08
Position 824: 1.796081148554353e-08
Position 3730: 1.6311148772697555e-08
Position 696: 1.1546446251457158e-08
Position 221: 1.108359219483807e-08
Position 1184: 5.745439808591072e-09
Position 1714: 5.524510326604584e-09
Position 1534: 4.67100789824382e-09
Position 2137: 4.64448376815302e-10
Position 3319: 1.897143172058193e-10
Position 3387: 7.646343785493551e-11
Position 1016: 6.21017787135486e-11
Position 3236: 3.57681034352463e-11
Position 2899: 3.170686859566436e-11
Position 3133: 2.001719707530509e-11
Position 2999: 5.44219376235624e-12
Position 659: 1.76149831225889e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1035: 0.9979723882142737
Position 675: 0.9897819938849279
Position 3402: 0.9882519199990032
Position 2832: 0.9866757022019901
Position 2255: 0.9663857975757428
Position 2547: 0.9529915402398755
Position 207: 0.8721611243635758
Position 3138: 0.8095352123470293
Position 1896: 0.09655067822858598
Position 527: 0.059993098418637224
Position 2572: 0.035936000791287816
Position 212: 0.031988751024701605
Position 1899: 0.029458250194362406
Position 245: 0.012840466001491913
Position 3363: 0.011063614173395646
Position 3241: 0.009736309265151115
Position 2897: 0.008198679099717986
Position 686: 0.006253817892464644
Position 2074: 0.002389767624065142
Position 239: 0.0020836129059306516
Position 2894: 0.002005153173729577
Position 452: 0.0018990994585874
Position 3263: 0.0018220854042922234
Position 1062: 0.0014209266265843184
Position 2351: 0.0011733410761315427
Position 1464: 0.0011489793551339928
Position 2596: 0.0010263934447973689
Position 2399: 0.0010053680403113074
Position 3704: 0.000986114650527857
Position 472: 0.0009824528073293448
Position 854: 0.0009400506649593524
Position 3667: 0.0008594269684829389
Position 683: 0.0008204185810152242
Position 2841: 0.0008134198750376384
Position 2288: 0.0007220295509721898
Position 2704: 0.000701171188237023
Position 3245: 0.0006597142447782491
Position 1874: 0.0006253142218124084
Position 386: 0.0005482950334742591
Position 539: 0.00053487460110602
Position 3624: 0.00044780723944494054
Position 2018: 0.00039545392023895696
Position 3892: 0.00037173333175175943
Position 3229: 0.0003695839182150307
Position 2129: 0.0003542377450321664
Position 338: 0.00034716551180492925
Position 2445: 0.0003302380162936064
Position 209: 0.0003252749767524742
Position 2300: 0.00022981404819865273
Position 1824: 0.00022042928246563043
Position 2240: 0.0002049870468811087
Position 1555: 0.00017975144545719177
Position 3851: 0.00017786843419108434
Position 2034: 0.0001754543288298039
Position 2267: 0.00015531007319350836
Position 403: 0.00015284881758276532
Position 335: 0.00015175548834949975
Position 400: 0.0001424062759587328
Position 1435: 0.00010328901137073382
Position 1574: 0.00010311529956534421
Position 278: 9.54866394420554e-05
Position 2483: 8.030958382532036e-05
Position 2927: 7.463837022274131e-05
Position 3149: 7.041612613656044e-05
Position 1753: 6.650343942946837e-05
Position 3647: 6.39935791857031e-05
Position 1724: 6.123412896608989e-05
Position 1448: 5.476414873623885e-05
Position 1801: 5.311946945302201e-05
Position 443: 5.157342176369194e-05
Position 2384: 4.92962067658447e-05
Position 691: 4.811808144557612e-05
Position 3683: 4.346256750613133e-05
Position 860: 4.2411695837514505e-05
Position 2051: 4.151767423110671e-05
Position 2987: 4.11944342662381e-05
Position 3417: 3.945033506962139e-05
Position 1133: 3.8523181864481676e-05
Position 3077: 3.521703675726857e-05
Position 707: 3.455611497470215e-05
Position 2330: 2.996164652594109e-05
Position 2108: 2.4824239368122496e-05
Position 3596: 2.4107989904228488e-05
Position 1704: 2.2663151734094405e-05
Position 2105: 2.1911779116543387e-05
Position 581: 2.068944553091819e-05
Position 2908: 1.9381620423873412e-05
Position 2990: 1.8316880794076748e-05
Position 2327: 1.7810639940139204e-05
Position 512: 1.720152095074816e-05
Position 1595: 1.7047246196310966e-05
Position 1203: 1.573979365289579e-05
Position 3589: 1.5582606262328857e-05
Position 3511: 1.4743643575932897e-05
Position 1589: 1.3509030365192808e-05
Position 341: 1.339204478445935e-05
Position 2451: 1.278170028746177e-05
Position 1995: 1.1499046343505176e-05
Position 2160: 9.63980883338164e-06
Position 305: 8.63116317276654e-06
Position 947: 8.389470715128843e-06
Position 2641: 7.515244812409951e-06
Position 296: 7.4876933856728495e-06
Position 1081: 7.108625235329632e-06
Position 802: 6.530158044062978e-06
Position 1960: 6.045724560631877e-06
Position 2342: 5.2538528512425555e-06
Position 704: 4.337961282915532e-06
Position 1974: 4.313286963577681e-06
Position 1956: 4.1547991393116556e-06
Position 1347: 4.0590442975687755e-06
Position 925: 3.6260390698907227e-06
Position 2867: 2.694805884722894e-06
Position 3524: 2.6091224660010496e-06
Position 793: 2.546289484329601e-06
Position 3755: 2.5187269991886244e-06
Position 1212: 2.4368643178441013e-06
Position 2938: 1.7962696816514766e-06
Position 97: 1.7584458931227788e-06
Position 1083: 1.4664832199621867e-06
Position 1404: 1.3321318025828125e-06
Position 3555: 1.3105629193961934e-06
Position 1968: 1.303175532032003e-06
Position 437: 1.2674830136614974e-06
Position 1482: 1.2484108803086015e-06
Position 2137: 1.141179291702529e-06
Position 475: 1.1129686336522514e-06
Position 3557: 9.557772070440538e-07
Position 1308: 9.310403172713325e-07
Position 3652: 9.098076513985159e-07
Position 483: 8.650411329752886e-07
Position 135: 5.964085335277437e-07
Position 2993: 5.641647453298435e-07
Position 1094: 5.226239242650871e-07
Position 3466: 3.720945978579217e-07
Position 467: 3.5122283290244457e-07
Position 3461: 3.3435745880135286e-07
Position 830: 2.603554437028294e-07
Position 866: 2.131587227077326e-07
Position 812: 2.1246052526500912e-07
Position 874: 1.942705869840678e-07
Position 100: 1.7105819186654205e-07
Position 377: 1.3849957487832964e-07
Position 3290: 1.303761364637433e-07
Position 302: 1.0484591372269464e-07
Position 2996: 1.0105394496671727e-07
Position 893: 9.814456228094214e-08
Position 824: 9.583790380855238e-08
Position 962: 9.307513016046403e-08
Position 587: 9.188629412444113e-08
Position 557: 7.593566318851349e-08
Position 766: 3.3176157506043885e-08
Position 290: 2.8301087791336118e-08
Position 2861: 2.8181517279123613e-08
Position 110: 2.426789900893997e-08
Position 616: 1.8202505625854988e-08
Position 3011: 1.4793870980278593e-08
Position 428: 1.3345593089799474e-08
Position 975: 1.0955028271997207e-08
Position 735: 7.005824116130193e-09
Position 608: 5.406859784845641e-09
Position 908: 5.3115046726208635e-09
Position 759: 4.763778919956631e-09
Position 745: 3.727331458321508e-09
Position 139: 1.738650350059626e-09
Position 709: 1.3508630992608932e-09
Position 221: 9.569224033465186e-10
Position 149: 1.5993916085685091e-12
Position 154: 1.0528844124739914e-12
Position 180: 8.051611002290999e-13
