Gene = rols
Position 2820: 0.00028631195234777917
Position 37946: 0.0002645335169037673
Position 161: 0.00025029564758428534
Position 38751: 0.00024956737495618016
Position 1142: 0.00024611004686673777
Position 52453: 0.0002431491714528348
Position 40251: 0.00023755304790611253
Position 36377: 0.00022538224613017266
Position 47585: 0.00021871716298700044
Position 41028: 0.0002100011409442175
Position 40889: 0.00020042339998682703
Position 40874: 0.00019245771245496107
Position 1186: 0.000189884580773344
Position 51971: 0.00018741731035274383
Position 3213: 0.0001780699775215232
Position 47149: 0.00017515597680658847
Position 39357: 0.00016385485165327875
Position 629: 0.0001586211919571213
Position 1841: 0.0001512081055800497
Position 20: 0.00013996070915837542
Position 793: 0.00012726431061519205
Position 729: 8.245026206282389e-05
Position 56381: 7.990965576416335e-05
Position 605: 7.9518971123925e-05
Position 51953: 7.732324877039006e-05
Position 1493: 7.694548413287442e-05
Position 52325: 7.088663243455239e-05
Position 2555: 6.56414343564501e-05
Position 1113: 5.837249871526429e-05
Position 759: 5.7083675767746884e-05
Position 54342: 5.4498401817248995e-05
Position 193: 5.449496452313681e-05
Position 56546: 4.363148718034609e-05
Position 1098: 4.229128955543838e-05
Position 328: 3.9969615008649804e-05
Position 17962: 3.7190522408740115e-05
Position 653: 3.69978433461713e-05
Position 2142: 3.4175123753296575e-05
Position 51617: 3.0324807933586376e-05
Position 3434: 2.8634771062612092e-05
Position 56323: 2.6879670770691254e-05
Position 17786: 2.3851853781729905e-05
Position 2219: 2.29014140517977e-05
Position 2270: 2.0992675896730506e-05
Position 241: 2.033487990596842e-05
Position 2150: 1.913394422936984e-05
Position 38876: 1.7444842933314577e-05
Position 51962: 1.65448604074918e-05
Position 51758: 1.630746743506207e-05
Position 532: 1.533545894612943e-05
Position 15587: 1.3460409974191436e-05
Position 56384: 1.1222282969401251e-05
Position 1118: 1.083531542740764e-05
Position 56204: 1.0382217173498799e-05
Position 56393: 1.0109272648536353e-05
Position 2505: 9.999892185778192e-06
Position 1288: 9.419818108245181e-06
Position 56144: 9.033093131987163e-06
Position 56227: 8.82835165359643e-06
Position 2243: 8.640388812399002e-06
Position 38563: 8.56885913460031e-06
Position 18277: 8.080489483849368e-06
Position 38812: 6.2606273231368474e-06
Position 568: 6.146917779487947e-06
Position 38677: 5.076214883988991e-06
Position 40320: 4.624578608995867e-06
Position 43116: 3.166375723913734e-06
Position 1765: 3.154519753112526e-06
Position 38147: 2.6191447862789327e-06
Position 5533: 2.3343177281601385e-06
Position 38571: 2.2567956239186145e-06
Position 38315: 1.57160466593847e-06
Position 37912: 1.441964595853889e-06
Position 38507: 1.381164063172433e-06
Position 37883: 1.379071300626655e-06
Position 38624: 1.019818145792582e-06
Position 37924: 7.284133346233573e-07
Position 38325: 6.216719117356909e-07
Position 38644: 4.763890827010072e-07
Position 38067: 3.9162808112295884e-07
Position 53101: 3.321919217961243e-07
Position 53029: 3.245059139905469e-07
Position 497: 3.134434771035998e-07
Position 37982: 2.9285920680180305e-07
Position 38603: 2.2192638108141324e-07
Position 38171: 2.0576012816317306e-07
Position 1569: 1.6246349247815227e-07
Position 362: 2.8267284197677825e-08
Position 39363: 5.596545489335601e-09
Position 3876: 4.306001530681147e-09
Position 39384: 2.352400412913118e-09
Position 932: 1.4269382261633572e-09
Position 811: 2.3894300508885073e-10
Position 561: 1.8055234005094848e-13
Position 722: 2.885882886468427e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 35980: 0.9995835904657469
Position 37697: 0.9831282013341986
Position 56043: 0.9689104514395581
Position 51450: 0.9262554492872922
Position 2949: 0.9144749170724101
Position 55710: 0.23922021093791568
Position 54371: 0.17392332476171105
Position 55845: 0.15958178653898214
Position 23860: 0.14881306113417211
Position 52627: 0.12754756088985367
Position 55050: 0.09674157244826455
Position 2965: 0.07080700696421713
Position 51453: 0.05361160723251655
Position 54173: 0.05143506476331209
Position 362: 0.047687084992583215
Position 1902: 0.04702155178710041
Position 53773: 0.046605888417889006
Position 54480: 0.03795126467317136
Position 18477: 0.029192503498046918
Position 50339: 0.02630523511614695
Position 56062: 0.022493762881772354
Position 23458: 0.019499551006115563
Position 2409: 0.014615549066313197
Position 161: 0.012760254506740676
Position 2582: 0.01263587129257369
Position 15632: 0.012186035958794975
Position 36232: 0.011858538871039891
Position 2116: 0.010473613657925205
Position 39035: 0.010342346535757335
Position 52113: 0.009291099606652859
Position 45309: 0.007757656924783102
Position 52128: 0.006912999538218875
Position 1829: 0.005706438608903308
Position 15746: 0.005488475566477242
Position 3750: 0.005124332621191071
Position 1381: 0.005002976770084294
Position 202: 0.003526339721869641
Position 1332: 0.003517699749980878
Position 18113: 0.0034510891518128744
Position 56630: 0.0034362914579448758
Position 561: 0.0034266997233924593
Position 18717: 0.0033922479266932067
Position 37427: 0.0033882002126216213
Position 1414: 0.0033087245783595476
Position 45558: 0.0032980233128822247
Position 37720: 0.0030075398285425584
Position 2543: 0.00277134508758553
Position 45441: 0.0026236896661601334
Position 44396: 0.0025297597247262702
Position 56574: 0.0024592709034923534
Position 1456: 0.0023455684072640494
Position 1686: 0.002195148275273653
Position 50494: 0.0018218754746965383
Position 47972: 0.0016179879160582822
Position 1624: 0.0016071695115664716
Position 2790: 0.0016001761801490105
Position 15439: 0.0015306665808381699
Position 1453: 0.0015232797175216064
Position 52163: 0.0015054971917399266
Position 18987: 0.0014688724640661336
Position 18747: 0.0014322887189991333
Position 15537: 0.0014321698006500771
Position 56428: 0.0014103592939863259
Position 3485: 0.0014038578693035947
Position 510: 0.0013991677678152873
Position 43376: 0.0012455837014298398
Position 37389: 0.0012149191244945946
Position 50945: 0.0011754499843440096
Position 52099: 0.0011719355867949295
Position 2712: 0.0010895322620659291
Position 36239: 0.0010715709816696238
Position 44840: 0.0010327379165759613
Position 40713: 0.0009986352077813987
Position 37555: 0.000992509013783021
Position 43624: 0.0009204909009682801
Position 36629: 0.0008978255951371964
Position 2987: 0.000818412805692885
Position 8081: 0.0008113860239688348
Position 47085: 0.0007672217064190235
Position 1302: 0.0007549832230534114
Position 52075: 0.0007486060989083547
Position 9190: 0.0007034180139436092
Position 52142: 0.0006798791618688661
Position 51414: 0.0006501359044695574
Position 5563: 0.0006180604265656502
Position 45101: 0.0005946195187422018
Position 51105: 0.0005764224973311311
Position 3719: 0.0005558318551171877
Position 51995: 0.0005107498649589265
Position 2586: 0.0005066039509755476
Position 48012: 0.0004983180230089325
Position 17870: 0.0004884575552918881
Position 44916: 0.0004821156265700962
Position 56579: 0.000476013395086585
Position 2435: 0.0004751786239805947
Position 236: 0.0004704487279167433
Position 37817: 0.0004696195556471225
Position 47899: 0.0004616990497823755
Position 40683: 0.0004507224017555537
Position 2150: 0.00044126673738158
Position 45768: 0.0004331553281310511
Position 38446: 0.00042314090901516215
Position 39834: 0.00042255041870151275
Position 45587: 0.0003949709850647943
Position 1813: 0.00037186867479627737
Position 2481: 0.00036159623066721016
Position 40380: 0.0003464556009425031
Position 5341: 0.00032598274739814104
Position 3007: 0.000323430676736398
Position 2555: 0.00032172535754231924
Position 331: 0.0003115318676474537
Position 43675: 0.00030772175176372826
Position 37882: 0.0003043761329703279
Position 50922: 0.0002987977012565674
Position 37056: 0.00029865982832063783
Position 36740: 0.00029852045352565457
Position 2716: 0.00029679795283248025
Position 43388: 0.0002942377661852566
Position 497: 0.0002924874163927427
Position 8992: 0.0002910570073275727
Position 37394: 0.00028742171954437585
Position 2535: 0.0002816998352185321
Position 52070: 0.00028027183868038904
Position 44564: 0.000277990686128392
Position 45453: 0.00026184344786827913
Position 11964: 0.00023470262510546377
Position 44401: 0.0002339064818862331
Position 458: 0.00022746091734915383
Position 12177: 0.00022373267195316935
Position 39816: 0.0002220594858359861
Position 36647: 0.00021819902622687503
Position 39067: 0.00021755587084755864
Position 3603: 0.00020491620440247138
Position 846: 0.0001993738937047823
Position 37507: 0.00019598619432119769
Position 38854: 0.00017968034997077102
Position 543: 0.0001789318531202117
Position 43809: 0.00017189844854494487
Position 50980: 0.00016857035214501326
Position 44963: 0.0001676943910194282
Position 1477: 0.00016584025447242243
Position 1155: 0.0001610087338633593
Position 38632: 0.00015707424422747857
Position 3516: 0.00015303663209417515
Position 37480: 0.00014867739904200623
Position 1569: 0.00014783426739649956
Position 38412: 0.00014176068137190448
Position 52169: 0.00013971048483487697
Position 37443: 0.0001330680336227134
Position 40319: 0.00013142815031332483
Position 50247: 0.00012417015387411026
Position 5593: 0.00012166242506976373
Position 38097: 0.00012128789830401783
Position 39721: 0.00011966616893373072
Position 50957: 9.965441990874416e-05
Position 5399: 9.782923727371672e-05
Position 5395: 9.044096120279082e-05
Position 51983: 8.95328732181019e-05
Position 56556: 8.822998442574284e-05
Position 410: 8.619873695911732e-05
Position 37783: 8.544891150519297e-05
Position 12199: 7.916097742106159e-05
Position 433: 7.859553474944275e-05
Position 40105: 7.006922774801023e-05
Position 38924: 6.886172941245935e-05
Position 53920: 6.884894293237961e-05
Position 36886: 6.30398592942023e-05
Position 9150: 6.277601829304913e-05
Position 3283: 6.138275959310753e-05
Position 3157: 5.931489723797468e-05
Position 1493: 5.8315371078813585e-05
Position 9160: 5.19167426057677e-05
Position 218: 5.164392961650157e-05
Position 5926: 4.808829071186074e-05
Position 3160: 4.504500503916493e-05
Position 40385: 4.2203693473074384e-05
Position 38839: 4.202707119688864e-05
Position 5428: 4.069739594667528e-05
Position 8126: 4.03297917869349e-05
Position 40426: 3.9215571464391185e-05
Position 38834: 3.777026970145215e-05
Position 4745: 3.7348191101715414e-05
Position 1108: 3.646542201907086e-05
Position 8059: 3.6338255630914586e-05
Position 52631: 3.436862546911614e-05
Position 11492: 3.3154405060500917e-05
Position 251: 3.28330031772013e-05
Position 39420: 2.9277578675164913e-05
Position 36889: 2.9242543686803324e-05
Position 38443: 2.8985742833767796e-05
Position 4630: 2.875646958603164e-05
Position 44486: 2.7153820666983594e-05
Position 1498: 2.5561660103464482e-05
Position 4824: 2.5019770975703654e-05
Position 11037: 2.3921370173116898e-05
Position 11993: 2.3602343543245486e-05
Position 809: 2.3575395231040648e-05
Position 8085: 2.2847885159532358e-05
Position 472: 2.0519132212531302e-05
Position 8159: 1.8592570166197348e-05
Position 5693: 1.8164356136843405e-05
Position 52405: 1.709791180985483e-05
Position 4226: 1.706754652447231e-05
Position 52544: 1.5998263865167453e-05
Position 1661: 1.435902583365743e-05
Position 1613: 1.3335404813482823e-05
Position 1269: 1.2723140936482579e-05
Position 17650: 1.2612113625353613e-05
Position 274: 1.257965143272036e-05
Position 52677: 1.217962376755177e-05
Position 16657: 1.123974015637629e-05
Position 54129: 1.1082297237002894e-05
Position 7669: 1.0965911649393125e-05
Position 18021: 1.0368167573731785e-05
Position 54748: 1.0201332422157102e-05
Position 1593: 9.354681855315684e-06
Position 871: 9.321131734659606e-06
Position 4198: 7.92479090692446e-06
Position 4255: 7.253671827063315e-06
Position 5533: 6.756026992964255e-06
Position 904: 6.736023952627444e-06
Position 790: 5.176922049877412e-06
Position 942: 4.963223714038214e-06
Position 42736: 4.755857481763271e-06
Position 38134: 4.633657245582191e-06
Position 52312: 4.565467497568548e-06
Position 38715: 4.55030309812729e-06
Position 52306: 4.4828507656707365e-06
Position 38033: 4.16571234131982e-06
Position 38056: 3.7615456841104917e-06
Position 2850: 3.738187409368784e-06
Position 52790: 3.4801439447075233e-06
Position 53905: 3.474705058008829e-06
Position 53754: 3.3514595272112537e-06
Position 53169: 3.3319743124793305e-06
Position 52048: 2.905399519038008e-06
Position 52680: 2.50406750384414e-06
Position 38641: 2.48238028094236e-06
Position 38284: 2.236959375939276e-06
Position 271: 2.2168458777306667e-06
Position 53439: 2.2031101371355523e-06
Position 53463: 2.187627256973068e-06
Position 53514: 1.973563477479093e-06
Position 36589: 1.7425325174166745e-06
Position 1192: 1.4236439248459652e-06
Position 37982: 1.355076166543426e-06
Position 37902: 1.0889058713820522e-06
Position 51992: 1.0641138773695238e-06
Position 38103: 1.0241251354205301e-06
Position 1860: 8.058029988716664e-07
Position 932: 7.575601295289262e-07
Position 38644: 7.553992675043003e-07
Position 42636: 7.325957407817863e-07
Position 43783: 7.316925699766281e-07
Position 959: 7.06041454143099e-07
Position 42933: 6.997941434208619e-07
Position 38211: 6.997038485506252e-07
Position 39042: 5.764974348222637e-07
Position 39878: 5.025194672710557e-07
Position 39446: 4.235802994002443e-07
Position 643: 3.9818532382335935e-07
Position 629: 3.504613949427128e-07
Position 36313: 3.3477106234031233e-07
Position 39508: 3.00092006963652e-07
Position 39012: 2.866943003201165e-07
Position 36711: 2.2589600814613074e-07
Position 38030: 1.973833213485755e-07
Position 86: 1.7570409869536535e-07
Position 40043: 1.5131667218568284e-07
Position 3040: 1.266931237578079e-07
Position 1288: 9.598690857372176e-08
Position 36445: 8.983999606912214e-08
Position 1510: 7.88240299240045e-08
Position 1336: 6.161903714701982e-08
Position 1234: 4.6824706132297464e-08
Position 49400: 4.6601396358935435e-08
Position 49395: 4.043414128659669e-08
Position 882: 3.754929495407375e-08
Position 51: 3.055295295667092e-08
Position 1062: 2.8335803711398564e-08
Position 1133: 2.5094854339601023e-08
Position 821: 2.441340300762868e-08
Position 120: 2.2714260852469474e-08
Position 2869: 1.9996383612677597e-08
Position 615: 1.6299529075291017e-08
Position 297: 1.6227787001098294e-08
Position 892: 9.806834811180244e-09
Position 36468: 9.213253501575917e-09
Position 532: 8.649039490079591e-09
Position 48: 8.10088513386086e-09
Position 2298: 7.423896128139312e-09
Position 47773: 5.717854981438848e-09
Position 2516: 5.1546780394087766e-09
Position 36524: 5.077827096509965e-09
Position 46594: 4.008150831160586e-09
Position 824: 3.93580438038929e-09
Position 46759: 3.810814472185359e-09
Position 106: 2.499772842682692e-09
Position 48009: 2.4603613012610546e-09
Position 47547: 1.2845446292111186e-09
Position 36246: 1.2324110026742718e-09
Position 2389: 9.442353476011797e-10
Position 47339: 8.991203718465698e-10
Position 2475: 8.873194210784488e-10
Position 47090: 8.715382348861761e-10
Position 94: 5.975355571476634e-10
Position 46705: 5.564096540158244e-10
Position 46784: 5.33880239874254e-10
Position 46099: 4.973114828058236e-10
Position 288: 3.182749651093852e-10
Position 1118: 1.8932154403964567e-10
Position 817: 1.71606137428195e-10
Position 2485: 1.3169315884683418e-10
Position 2134: 1.295805101999882e-10
Position 1970: 1.0405832098068032e-10
Position 42520: 2.891544520743103e-11
Position 2259: 1.8399484292004468e-11
Position 276: 1.816353222097491e-11
Position 1994: 1.766127764315142e-11
Position 42563: 1.6890145993455544e-11
Position 42543: 1.1484982096085548e-11
Position 42029: 9.791811441996669e-12
Position 41844: 9.01369026824382e-12
Position 653: 5.812893228386831e-12
Position 41231: 5.243350007939652e-12
Position 41778: 4.345474781670191e-12
Position 41391: 3.0381780886727e-12
Position 690: 2.707256973183016e-12
Position 42378: 2.66263745952387e-12
Position 40332: 1.2528699905541611e-12
Position 40470: 7.067984845400244e-13
Position 40406: 4.662403994515792e-13
Position 40346: 2.134703964972291e-13
Position 38171: 2.775779447719254e-14
Position 37951: 2.2580265136646817e-14
Position 3965: 1.9270225450706548e-32
Position 4009: 1.5427540795783493e-32
Position 3962: 1.0527671897628565e-32
Position 4688: 1.0228857843319161e-32
Position 4324: 1.0037401877622772e-32
Position 3989: 8.185405443890868e-33
Position 4145: 5.9132095795615805e-33
Position 1998: 8.965491008936613e-38
