Gene = Edc3
Position 2563: 3.7618473533054274e-07
Position 2195: 3.448697291377644e-07
Position 1739: 3.185661713969504e-07
Position 809: 1.777198037947825e-07
Position 3075: 1.3049780777813092e-07
Position 2461: 1.1719639020622346e-07
Position 2613: 9.298173268754603e-08
Position 2285: 1.08083746022865e-08
Position 2244: 2.62219165940953e-09
Position 424: 2.667047518678489e-10
Position 764: 2.8979904139907842e-11
Position 429: 2.7257416000240796e-11
Position 357: 3.862854810644592e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2217: 0.9964995667409242
Position 2580: 0.9466976106616756
Position 2440: 0.9070381708897493
Position 1240: 0.7771372527006818
Position 141: 0.7509805111321544
Position 2896: 0.14989449139507743
Position 2455: 0.08800719083613177
Position 326: 0.07478509325325434
Position 3919: 0.06949285526358188
Position 3932: 0.06860111009149922
Position 2018: 0.05889283628529571
Position 1007: 0.03963701943502868
Position 1306: 0.026541164353143167
Position 3768: 0.02522551490522507
Position 1267: 0.015924883821434286
Position 2681: 0.01585213743150829
Position 1044: 0.015412794400713773
Position 2024: 0.015376304946067646
Position 3262: 0.013086575622627038
Position 1892: 0.012379054425492614
Position 288: 0.012251557784700015
Position 2600: 0.011396340045039782
Position 3880: 0.01030206293724904
Position 1080: 0.009855700011278013
Position 3792: 0.008742212314644003
Position 1027: 0.007373273069238304
Position 3583: 0.006248012324181045
Position 371: 0.005893652332820605
Position 187: 0.005724441440240941
Position 4389: 0.005526604657977066
Position 173: 0.004422762273497708
Position 3168: 0.0043403007131004295
Position 2937: 0.004236959297108151
Position 3281: 0.003377242130572986
Position 1829: 0.003376580117552415
Position 1166: 0.003115850191141506
Position 2237: 0.00310318130693754
Position 1204: 0.002800895842219889
Position 583: 0.002746369740127628
Position 3405: 0.0027192120837380472
Position 4016: 0.0025574803363125004
Position 3597: 0.002256388793587476
Position 467: 0.0020824364733835784
Position 429: 0.0020316518849540434
Position 3544: 0.0019673637670050647
Position 4089: 0.0017772116869024795
Position 3935: 0.0016941620532497604
Position 4355: 0.0014888336936226647
Position 1157: 0.0014199499688206357
Position 1791: 0.0013709213761622556
Position 2848: 0.0013520101868030581
Position 4424: 0.0012372392268174453
Position 1343: 0.0009931362026090297
Position 4149: 0.0009906281458488672
Position 4224: 0.0009308051962090776
Position 438: 0.0008436041572759225
Position 1681: 0.0008052401282847058
Position 1490: 0.0007921943922003314
Position 3807: 0.0007349538727543445
Position 3474: 0.0007210940805658752
Position 4112: 0.0007148257970883358
Position 701: 0.0007005583368441755
Position 2810: 0.0005542502776403286
Position 1274: 0.0005335595269170178
Position 1751: 0.0005254848582387105
Position 3213: 0.0005166368418228178
Position 285: 0.0004943770431965507
Position 3779: 0.0004797640259151133
Position 3143: 0.0004704196495589446
Position 1833: 0.00046790379945928635
Position 3900: 0.0004584203365013477
Position 1112: 0.00042264979805321616
Position 330: 0.00040546590720258723
Position 545: 0.00039910210563128
Position 2733: 0.000387136674736538
Position 3101: 0.0003829415422186208
Position 411: 0.0003756344620585874
Position 1915: 0.00034740921492180834
Position 4476: 0.000332636479254128
Position 2638: 0.0003149306319045158
Position 3068: 0.00031189547210729024
Position 1151: 0.00030222815113452274
Position 2243: 0.00028485943737943816
Position 3301: 0.0002833426948526672
Position 3845: 0.00024776911891339167
Position 755: 0.00023056190181464662
Position 608: 0.0002057890286919716
Position 2856: 0.00019533988680932416
Position 3321: 0.00019513338900887901
Position 668: 0.00019089147504193675
Position 1724: 0.0001818923059654413
Position 1170: 0.0001683552511966199
Position 722: 0.00014969495269919982
Position 1441: 0.00014493869597050093
Position 749: 0.00014061591586508106
Position 482: 0.0001271653267604486
Position 1444: 0.00012566800130363548
Position 2951: 0.00011818205101884926
Position 770: 0.00011255034655300482
Position 3707: 0.0001120141852949574
Position 1048: 9.870220965728282e-05
Position 1465: 9.299508268358578e-05
Position 4233: 8.001292101166257e-05
Position 479: 6.92649649016314e-05
Position 1734: 6.711112570719719e-05
Position 3075: 6.015636118429488e-05
Position 207: 5.822857998653379e-05
Position 1280: 5.330560622728912e-05
Position 1636: 5.2913490693066034e-05
Position 1661: 5.09824384174653e-05
Position 642: 4.382522763276778e-05
Position 725: 3.9442245162345245e-05
Position 895: 3.3123569694943056e-05
Position 776: 3.182096655201962e-05
Position 269: 2.918558192166885e-05
Position 698: 2.7746773698259585e-05
Position 566: 2.6295066738405172e-05
Position 542: 2.580387382057137e-05
Position 303: 2.529202854039636e-05
Position 375: 2.426330188940829e-05
Position 3603: 2.410508339405252e-05
Position 704: 1.7521035788461293e-05
Position 335: 1.455036468382021e-05
Position 728: 1.39398237116682e-05
Position 746: 1.368958237670143e-05
Position 2504: 1.2698277811222045e-05
Position 204: 1.140648420302461e-05
Position 3317: 1.0720281509877337e-05
Position 719: 8.998037556835852e-06
Position 761: 8.170456663240142e-06
Position 814: 7.287831603092761e-06
Position 612: 6.062389543130539e-06
Position 707: 5.582657954480978e-06
Position 242: 4.958891499423515e-06
Position 911: 4.693694763660181e-06
Position 341: 4.3260827865799025e-06
Position 210: 3.570880275794909e-06
Position 2234: 2.437740135268666e-06
Position 902: 2.1533901788229054e-06
Position 2423: 1.2261957889104437e-06
Position 837: 1.1753080169231885e-06
Position 2344: 1.1227650283516994e-06
Position 2626: 8.348536742223192e-07
Position 143: 7.835985013370881e-07
Position 2744: 7.482899403526161e-07
Position 764: 6.589156676533055e-07
Position 2747: 6.445981688835003e-07
Position 2293: 2.5226732136995344e-07
Position 2768: 1.2126293462683547e-07
Position 952: 9.343720934225753e-08
Position 112: 9.315191772639725e-08
Position 773: 8.810217072909225e-08
Position 2516: 7.334891927090067e-08
Position 494: 6.031221011538318e-08
Position 653: 5.9426229696538025e-08
Position 2765: 5.244973073157953e-08
Position 917: 3.1567405597682965e-08
Position 246: 1.4816241080596226e-08
Position 2363: 1.2391030290178653e-08
Position 2375: 8.557120801737235e-09
Position 511: 5.220094411769763e-09
Position 114: 5.12609414860258e-09
Position 449: 5.121641185445575e-09
Position 2553: 4.19835374227118e-09
Position 1277: 2.80590756877035e-09
Position 2530: 2.3842516893509583e-09
Position 250: 4.451934220016832e-12
Position 223: 3.30452235742058e-12
Position 217: 6.761824784145188e-13
Position 214: 1.0658942731000018e-13
Position 227: 1.0609090118016523e-14
Position 219: 3.399487941599967e-15
Position 225: 7.293672026447907e-17
