Gene = mv
Position 183: 0.00018133185364175135
Position 4328: 0.00017962137584882234
Position 11090: 0.0001755658334504968
Position 3459: 0.00016756323483901414
Position 4683: 0.0001657943409431581
Position 7096: 0.00016441696753586771
Position 3313: 0.00016141394046324293
Position 11916: 0.0001591683067440707
Position 10526: 0.00015658587023930466
Position 12075: 0.00015377526532355345
Position 2042: 0.00015025784007599173
Position 11746: 0.00014298776630088103
Position 4628: 0.00014058455832014583
Position 2589: 0.00013392545056844493
Position 12816: 0.0001316491868333561
Position 6455: 0.00013154851311015194
Position 11031: 0.00013086429084685987
Position 8966: 0.00012798654759609536
Position 467: 0.00012576180797211438
Position 7048: 0.00012434137698447582
Position 556: 0.00011917950201875064
Position 297: 0.00011751061009705784
Position 7083: 0.00011635483940228943
Position 11696: 0.00011362783369785693
Position 242: 0.00011183409709810225
Position 1336: 0.00010875640443834982
Position 8261: 0.00010780835641297933
Position 8197: 0.00010738717487623495
Position 1370: 0.00010450325469004013
Position 11272: 0.00010441419305632153
Position 76: 0.00010083102480682089
Position 664: 0.0001003684629502601
Position 7835: 9.929637020290935e-05
Position 7904: 9.69834517447749e-05
Position 8240: 9.423680011488968e-05
Position 7103: 9.348690634640181e-05
Position 12848: 9.329983300989128e-05
Position 8391: 9.108689015602352e-05
Position 422: 8.469078381926826e-05
Position 11514: 8.235664700679461e-05
Position 6889: 7.964159704715887e-05
Position 12100: 7.345163882323739e-05
Position 4426: 7.080189449373451e-05
Position 10590: 6.97890009494302e-05
Position 878: 6.802486127296684e-05
Position 10245: 6.478789627448596e-05
Position 1851: 6.247407731973064e-05
Position 10337: 6.166332575408325e-05
Position 11725: 5.9906269006954535e-05
Position 7858: 5.960994063551364e-05
Position 781: 5.9407315970487475e-05
Position 344: 5.811772997781403e-05
Position 9785: 5.755302436129934e-05
Position 1560: 5.7005615119896487e-05
Position 431: 5.575622901491644e-05
Position 9090: 5.4689467060966526e-05
Position 12344: 5.425450903444475e-05
Position 7778: 5.166804972322174e-05
Position 1565: 5.048503918025938e-05
Position 3169: 4.9876969182766175e-05
Position 887: 4.817040222420905e-05
Position 9516: 4.6934026762710986e-05
Position 1081: 4.339698329654707e-05
Position 8202: 4.337450251273166e-05
Position 11429: 4.147542696583201e-05
Position 7704: 3.972466064628326e-05
Position 1404: 3.8979265004910954e-05
Position 9058: 3.747980272588075e-05
Position 13537: 3.6621019422952234e-05
Position 10827: 3.6606596747953056e-05
Position 7710: 3.6586402724003056e-05
Position 12756: 3.5908930477525476e-05
Position 8256: 3.449152032554166e-05
Position 995: 3.3898857369283994e-05
Position 58: 3.2751862380584145e-05
Position 7724: 3.2302584969727216e-05
Position 13380: 3.20691717683467e-05
Position 2234: 3.162199753779648e-05
Position 9754: 3.11063406602545e-05
Position 7939: 3.053033741346547e-05
Position 12171: 3.001286467071995e-05
Position 446: 2.9221769037349132e-05
Position 12487: 2.9165610594241793e-05
Position 425: 2.913065770058128e-05
Position 9742: 2.7527767642575142e-05
Position 10371: 2.4702692928874007e-05
Position 1255: 2.324173146196188e-05
Position 11825: 2.286064678289343e-05
Position 527: 2.1967687758773216e-05
Position 9708: 2.1929065406894446e-05
Position 11543: 2.1705323953527523e-05
Position 11748: 2.1478273701033632e-05
Position 1695: 2.1261026865950852e-05
Position 9830: 2.100326501566814e-05
Position 12875: 2.061183340497675e-05
Position 9234: 2.0086456914924103e-05
Position 2130: 1.834517694789163e-05
Position 404: 1.8098747206289252e-05
Position 6772: 1.8075099429606742e-05
Position 855: 1.7985950581972333e-05
Position 428: 1.7407660365292916e-05
Position 759: 1.629680688406773e-05
Position 11563: 1.6118507216641318e-05
Position 144: 1.6091430311406244e-05
Position 11948: 1.4982738933591809e-05
Position 394: 1.4539565828429539e-05
Position 11600: 1.445410310388413e-05
Position 378: 1.367756798828888e-05
Position 8199: 1.3638863021019354e-05
Position 1472: 1.2821589156116386e-05
Position 9779: 1.2772928569615087e-05
Position 1327: 1.2117718814633844e-05
Position 12185: 1.1469767834955587e-05
Position 9115: 1.1353812275953762e-05
Position 3481: 1.1176655481249275e-05
Position 9875: 1.0777959325156445e-05
Position 11918: 1.0740129923208189e-05
Position 9614: 1.0408566733264277e-05
Position 13317: 9.533277950229695e-06
Position 1089: 9.236431808564536e-06
Position 12467: 9.163969957898785e-06
Position 1368: 7.266293292544125e-06
Position 416: 7.1646776413800365e-06
Position 2347: 7.0821525848188256e-06
Position 7867: 6.721392569352364e-06
Position 1481: 6.508558008222435e-06
Position 13429: 6.447166118455795e-06
Position 2087: 5.869906660043079e-06
Position 11955: 5.582533491893532e-06
Position 193: 5.436114176632949e-06
Position 9081: 4.934923781032851e-06
Position 11757: 3.942138801123228e-06
Position 10923: 3.6428737474794614e-06
Position 178: 3.4235921452374893e-06
Position 211: 3.196085838361626e-06
Position 1652: 3.1591883206955167e-06
Position 154: 2.983175801663037e-06
Position 9162: 2.982376323130272e-06
Position 1232: 2.8357551316441643e-06
Position 10670: 2.7729504116556503e-06
Position 9807: 2.7392434591247677e-06
Position 1395: 2.4546810122375437e-06
Position 2341: 2.4211362988634473e-06
Position 582: 2.3827148487871504e-06
Position 9497: 2.332641845001031e-06
Position 13078: 2.251092008680596e-06
Position 2453: 2.1308470502550562e-06
Position 504: 2.0164344068190978e-06
Position 1493: 1.9267755070346827e-06
Position 12309: 1.914698749748418e-06
Position 12858: 1.9134436353146814e-06
Position 1226: 1.8999612097999998e-06
Position 12284: 1.5005710868294327e-06
Position 3335: 1.2204690172117997e-06
Position 2375: 1.2182977369517888e-06
Position 12835: 1.1916382143055177e-06
Position 7685: 1.0550141742581198e-06
Position 12707: 9.468519799261823e-07
Position 6848: 7.80191118622854e-07
Position 12281: 5.363251030065108e-07
Position 10327: 4.692614643894519e-07
Position 7626: 4.4833097686273475e-07
Position 10291: 4.0865463561700996e-07
Position 10664: 2.8240833030622335e-07
Position 11037: 2.6908176722077737e-07
Position 11896: 2.5627830682718534e-07
Position 10170: 2.4422433422907884e-07
Position 6542: 2.257961579600556e-07
Position 6634: 2.2107380232077183e-07
Position 12157: 1.912142260085102e-07
Position 2623: 1.5478835188599323e-07
Position 1176: 1.4543237286737243e-07
Position 2611: 1.3323106456828058e-07
Position 10462: 1.3088678279394815e-07
Position 10086: 1.2669793000058712e-07
Position 1802: 1.2596425355114639e-07
Position 11776: 1.2316776770320187e-07
Position 7800: 1.2075883755954871e-07
Position 10322: 9.398701993125339e-08
Position 1569: 8.164544290299767e-08
Position 11901: 6.414872071881134e-08
Position 12456: 6.267778626889552e-08
Position 10008: 5.828637534040325e-08
Position 11207: 5.353385105053547e-08
Position 11326: 5.1458876323941297e-08
Position 9869: 4.7722593346484554e-08
Position 7888: 4.3570516128395376e-08
Position 2046: 4.3542964508791645e-08
Position 2311: 3.732236163328607e-08
Position 11229: 3.116345484831476e-08
Position 9771: 2.8647704202893757e-08
Position 7505: 2.8503562627631695e-08
Position 1818: 2.822715220679232e-08
Position 217: 2.0617375510199813e-08
Position 10066: 2.0575248230732738e-08
Position 8088: 1.9397714428989303e-08
Position 10654: 1.6137529663437928e-08
Position 1590: 1.300829633248357e-08
Position 11248: 8.998020820346809e-09
Position 10310: 8.970341970835504e-09
Position 7558: 7.285701434755395e-09
Position 12115: 7.201217558958932e-09
Position 10289: 6.949338174619834e-09
Position 2373: 4.901321099920955e-09
Position 10449: 4.7176555948443634e-09
Position 9460: 3.2518762206212365e-09
Position 12155: 2.4589104096355485e-09
Position 13347: 2.3871671011883877e-09
Position 13267: 1.896051962129015e-09
Position 2055: 9.739545723385176e-10
Position 9520: 6.431138487638563e-10
Position 2267: 5.044940455245466e-10
Position 1632: 4.987599492695799e-10
Position 9560: 2.0992720011743988e-10
Position 10855: 9.228837798474748e-11
Position 9523: 4.8247950725444603e-11
Position 7509: 3.557626293609367e-11
Position 7235: 5.927335003296991e-12
Position 1145: 2.013123780040781e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10425: 0.9996781732845488
Position 1602: 0.9986586045959529
Position 11995: 0.9983939197366757
Position 1831: 0.9938143203838465
Position 9408: 0.9933321608243323
Position 13478: 0.9893703079242746
Position 10616: 0.979465410017142
Position 5394: 0.9794253150292319
Position 12949: 0.9778216255253352
Position 7774: 0.9739944714943424
Position 11429: 0.9646180506546708
Position 1115: 0.9558685793364503
Position 1457: 0.9447727848411727
Position 9640: 0.8995567860528413
Position 6732: 0.8968103126227204
Position 6233: 0.8449581866222087
Position 11196: 0.6502229472497781
Position 10840: 0.6366612192162736
Position 2022: 0.47894043215184073
Position 4272: 0.37081943357893843
Position 11229: 0.1716503059669169
Position 800: 0.16295563635839394
Position 12720: 0.11037688155647997
Position 527: 0.08556025341775576
Position 6254: 0.07413337888406356
Position 9679: 0.05636797472503604
Position 13247: 0.05348274443068242
Position 3332: 0.05031689121989666
Position 7413: 0.04132118253787434
Position 13205: 0.04027783145922256
Position 344: 0.039502994981922654
Position 6909: 0.03838784747922126
Position 9216: 0.03753857375396123
Position 9785: 0.03655173711947342
Position 8911: 0.03199613909459117
Position 11488: 0.030529126822343124
Position 7197: 0.030037515587974097
Position 11816: 0.026923818057091226
Position 6281: 0.026263170146965928
Position 6241: 0.024127733424233147
Position 8068: 0.023705412291372022
Position 13298: 0.021731304235872505
Position 2510: 0.021055540795472873
Position 11052: 0.018959404556813258
Position 12707: 0.01698162227946243
Position 1078: 0.016369367917006997
Position 13227: 0.010428368046807253
Position 9191: 0.010265263436861434
Position 7790: 0.0099741101583527
Position 7834: 0.009322525135015598
Position 11145: 0.009129987925998964
Position 13500: 0.009082166530289286
Position 4131: 0.007746906707028735
Position 2040: 0.007345787197772294
Position 7975: 0.007229966687981484
Position 2446: 0.006967346758355246
Position 4328: 0.006903881115114295
Position 3549: 0.006714768280668786
Position 6044: 0.0063100458414800465
Position 11885: 0.00599403789049327
Position 1493: 0.0058739266768641964
Position 9025: 0.005767855619493923
Position 6283: 0.0055090146637649315
Position 4156: 0.005405496111809101
Position 3292: 0.005215365356212644
Position 4087: 0.005032916220163726
Position 4762: 0.004967898332103794
Position 2037: 0.004888222623702911
Position 781: 0.004830104467674878
Position 8914: 0.004503062074462152
Position 6936: 0.004491831216264941
Position 178: 0.0035440600886762815
Position 6766: 0.0034036541797490345
Position 8443: 0.0033966407292950356
Position 2768: 0.0033703631334757044
Position 6550: 0.0033528441824088383
Position 3999: 0.003110890946397442
Position 11440: 0.0030402383617253084
Position 8318: 0.002934741278983854
Position 10855: 0.0027321011423216022
Position 9719: 0.002706202639929535
Position 4421: 0.002606849574304424
Position 7110: 0.002521644231756221
Position 8233: 0.002424038358417214
Position 2936: 0.002412543219425039
Position 9423: 0.0023371110229845928
Position 8935: 0.0023197650549896696
Position 3898: 0.0022603530153459035
Position 3252: 0.002234091119384602
Position 6801: 0.0021424661317216683
Position 11635: 0.0021343586605830325
Position 3573: 0.00206329181932725
Position 13649: 0.002013548076715944
Position 8299: 0.0019570719794654618
Position 2306: 0.0018892559159497725
Position 12205: 0.001867647373730391
Position 3399: 0.0018671909580321026
Position 3611: 0.0018238126047675468
Position 13021: 0.001815212536352453
Position 5247: 0.0018148541679409212
Position 3949: 0.0017083385340730618
Position 11142: 0.0016562143521180954
Position 1417: 0.0016528342249427191
Position 4813: 0.0016396424629201445
Position 3522: 0.001621149453024449
Position 12984: 0.001591934808878401
Position 3487: 0.0015862416140113291
Position 3059: 0.0015482527749217656
Position 13673: 0.0015385552826241138
Position 759: 0.0015364379009375944
Position 10899: 0.0015363558207318652
Position 8151: 0.0015305622833090178
Position 150: 0.0015282042724898833
Position 7113: 0.001512360296575152
Position 404: 0.001475378201478704
Position 9708: 0.0013709850914112786
Position 7509: 0.0013683587044262526
Position 378: 0.0013623586141275836
Position 4235: 0.0013135812326612397
Position 1039: 0.0012246822511007892
Position 7518: 0.0012214890033917349
Position 2249: 0.0012070726667539476
Position 8598: 0.0011969314856260767
Position 579: 0.001195133504998111
Position 6948: 0.0011435823282635066
Position 1145: 0.0011375951187082836
Position 3056: 0.0010779120587500147
Position 11236: 0.0010774865930542094
Position 12841: 0.0010615787756751058
Position 13216: 0.0009739659108775325
Position 6776: 0.0009697099629779914
Position 10096: 0.0009559884032665282
Position 9442: 0.0008924219911707089
Position 6041: 0.0008645877379592975
Position 3132: 0.0008312255576129483
Position 7548: 0.0008233624373816615
Position 5349: 0.0008022425501866363
Position 562: 0.0007674703978219594
Position 6382: 0.0007665539866089871
Position 747: 0.0007648319572333347
Position 4563: 0.0007648296974100699
Position 11331: 0.0007352604357486164
Position 5211: 0.0007303785896027177
Position 12748: 0.0007165801863262324
Position 2242: 0.000693030093457592
Position 9145: 0.0006905014953804472
Position 1651: 0.0006858338323977385
Position 6493: 0.0006823900108614057
Position 5217: 0.0006643554696116277
Position 4759: 0.000663434813155852
Position 10780: 0.0006323756990470013
Position 10989: 0.0006061761027484975
Position 7083: 0.0005720845608005578
Position 11104: 0.0005603388507177525
Position 13078: 0.0005557692226933866
Position 692: 0.0005435607939261971
Position 6292: 0.0005375792937255718
Position 7545: 0.0005216406722122695
Position 11031: 0.0004866192043273953
Position 6838: 0.0004829298006707143
Position 3592: 0.00046519571939745654
Position 3120: 0.0004575285206736106
Position 13702: 0.0004428731404448092
Position 488: 0.0004404246996375105
Position 9349: 0.0004185493505976978
Position 12513: 0.00040176073073100373
Position 349: 0.00038199544802932815
Position 6788: 0.000374008815011117
Position 352: 0.0003700820870120484
Position 2523: 0.0003533049878175766
Position 4042: 0.0003530773629277266
Position 10060: 0.00034142681165772745
Position 11570: 0.00031953015810274796
Position 3690: 0.0003183698311439259
Position 7024: 0.0003025638520102338
Position 12155: 0.0003025014512052214
Position 12955: 0.00029560209814437653
Position 6388: 0.0002938532798408925
Position 12550: 0.00028898181053261065
Position 9685: 0.0002845855008009142
Position 13363: 0.0002806684314096075
Position 9859: 0.0002788347990185313
Position 10995: 0.00027851026753820946
Position 5402: 0.0002777171055467557
Position 13101: 0.0002701198685643507
Position 4968: 0.0002680590872639885
Position 2381: 0.0002677878023435209
Position 12245: 0.0002654399667288934
Position 1842: 0.00026360583052525424
Position 5283: 0.0002627229259175629
Position 3837: 0.00026252949026180214
Position 2804: 0.0002598115963392003
Position 11660: 0.0002572718897930336
Position 3635: 0.0002554260351960819
Position 12385: 0.00025366737818477414
Position 11391: 0.00025181338964055814
Position 11551: 0.00024555067033141205
Position 12693: 0.0002441237819917412
Position 2484: 0.00024334694868196659
Position 1851: 0.00024151481123021055
Position 10462: 0.00023792810296185553
Position 6430: 0.000235165578370251
Position 1668: 0.00023127552996969904
Position 1165: 0.00022525255566582756
Position 7136: 0.00022505155206947898
Position 2910: 0.00021606510953513426
Position 708: 0.0002148854084556116
Position 12507: 0.00021243091780052774
Position 13667: 0.00020480256871107375
Position 10980: 0.00020456997139687945
Position 13302: 0.00020245713093198782
Position 6877: 0.00019585916870667908
Position 2162: 0.00019141808604961167
Position 4775: 0.00019082528457655716
Position 11175: 0.00017173895881425553
Position 12319: 0.0001532881326067561
Position 10296: 0.0001459653373619954
Position 3201: 0.00014460595083615397
Position 11862: 0.0001423593121208365
Position 8736: 0.0001423340832904899
Position 11303: 0.0001422937758715252
Position 11474: 0.00014168805108662042
Position 9883: 0.00014141205890295068
Position 12403: 0.0001413739131908712
Position 12835: 0.00013217432051392417
Position 9817: 0.00013179010559830916
Position 980: 0.00011629762695282242
Position 9439: 0.00010559616689450831
Position 6235: 0.00010128564847535043
Position 9771: 9.94487950605427e-05
Position 4695: 9.797394385623051e-05
Position 7214: 9.413499092913996e-05
Position 4925: 7.918719950418115e-05
Position 2103: 7.777503219193389e-05
Position 10162: 7.735813284310482e-05
Position 6971: 7.235656661571843e-05
Position 4736: 6.858989257536784e-05
Position 9754: 6.679579429103133e-05
Position 11644: 6.522492003088725e-05
Position 11928: 6.367382285311908e-05
Position 7341: 6.252870461441188e-05
Position 625: 6.143354532459072e-05
Position 10654: 5.9758215803807305e-05
Position 13091: 5.7389947750171693e-05
Position 646: 5.7087236452927256e-05
Position 10998: 5.2135722468917666e-05
Position 9573: 4.921748227582881e-05
Position 4779: 4.258420650762858e-05
Position 9845: 4.0994066588414694e-05
Position 2120: 4.0858772621144364e-05
Position 6813: 4.052847130149417e-05
Position 9694: 4.016392633189643e-05
Position 10440: 3.9744110350060996e-05
Position 2082: 3.945674622757244e-05
Position 11271: 3.830269645933908e-05
Position 12611: 3.316701442925587e-05
Position 10784: 3.199315218181118e-05
Position 957: 3.000762645587558e-05
Position 11693: 2.9927095873345897e-05
Position 12238: 2.9771715673110394e-05
Position 921: 2.8563288036500166e-05
Position 6437: 2.7694381432828874e-05
Position 10132: 2.743038276435152e-05
Position 11776: 2.6824096012896485e-05
Position 13549: 2.6644808370740095e-05
Position 12022: 2.6271846333134515e-05
Position 11846: 2.5210175050204242e-05
Position 13635: 2.4647426539191008e-05
Position 9916: 2.3504544043036147e-05
Position 12050: 2.0668249839695715e-05
Position 231: 2.0567137315173665e-05
Position 222: 2.0565274840247166e-05
Position 9934: 1.987490847868957e-05
Position 2184: 1.97868004668365e-05
Position 10264: 1.9087872007968382e-05
Position 9724: 1.8744681113150623e-05
Position 1239: 1.7368061154742613e-05
Position 10226: 1.682415693575253e-05
Position 13111: 1.635263281206984e-05
Position 943: 1.487475260803736e-05
Position 11118: 1.476226541939524e-05
Position 234: 1.3263299566817344e-05
Position 500: 1.3205108352182837e-05
Position 534: 1.2092836891052108e-05
Position 9909: 1.2085053827259323e-05
Position 12042: 1.1472647092112822e-05
Position 9465: 1.1402937813290855e-05
Position 12087: 1.0751603709352687e-05
Position 8662: 1.0611677634963247e-05
Position 13762: 1.0416563989089332e-05
Position 2234: 1.0362622618915556e-05
Position 13731: 8.97741437568901e-06
Position 1864: 8.658160551922449e-06
Position 2195: 8.221691247537686e-06
Position 696: 8.115442282172098e-06
Position 13684: 7.745524538000332e-06
Position 154: 7.592435203233175e-06
Position 9477: 7.418853544903531e-06
Position 422: 7.082775977839707e-06
Position 929: 6.330618092875755e-06
Position 2264: 6.326406468359562e-06
Position 13537: 5.364774844359916e-06
Position 846: 5.145745692341369e-06
Position 1648: 5.109490468378382e-06
Position 13323: 5.100709405708221e-06
Position 1624: 4.905963133211976e-06
Position 211: 4.760884463017463e-06
Position 7879: 4.438411256235279e-06
Position 2141: 4.363393729121373e-06
Position 2261: 3.768802372252973e-06
Position 1802: 3.0163379862722145e-06
Position 12547: 2.7658712103877836e-06
Position 1345: 2.564832671981306e-06
Position 923: 2.3364087370156494e-06
Position 10626: 1.9575096458503305e-06
Position 13417: 1.9050094901413013e-06
Position 1627: 1.5507643727453295e-06
Position 1195: 1.4228404644761704e-06
Position 10434: 1.4054210071548006e-06
Position 7855: 1.3813440925473612e-06
Position 2772: 1.3130812514891645e-06
Position 13754: 1.26978938880004e-06
Position 2042: 1.2469845450043318e-06
Position 1336: 1.1401311901399338e-06
Position 294: 1.1198969291960947e-06
Position 237: 1.1068805117838024e-06
Position 1215: 1.0445910235815136e-06
Position 1966: 1.0282041802437713e-06
Position 10718: 1.009908490673677e-06
Position 2787: 6.655987557675434e-07
Position 1285: 6.351990770925624e-07
Position 1569: 5.461948733779355e-07
Position 2130: 5.009515626681064e-07
Position 10525: 4.91587662137732e-07
Position 1672: 4.832975923183595e-07
Position 1565: 4.553990843467415e-07
Position 7807: 4.486564781995796e-07
Position 1291: 4.086589069778609e-07
Position 1508: 3.8802817321732844e-07
Position 208: 1.482216883156328e-07
Position 2087: 1.3932829380283103e-07
Position 10641: 1.315108258160715e-07
Position 1695: 1.0289078368469383e-07
Position 1687: 8.591809639704338e-08
Position 1678: 8.040026408242504e-08
Position 10285: 7.177345895638749e-08
Position 1717: 7.040388824544309e-08
Position 2478: 6.822010698338376e-08
Position 2169: 5.698730972561375e-08
Position 2100: 4.4716357928103476e-08
Position 262: 4.115047252803286e-08
Position 1714: 1.6718840308979088e-08
Position 2267: 1.1283074353410802e-08
Position 10713: 9.294721066052414e-09
Position 1720: 6.9980892311888395e-09
Position 276: 6.564880148982615e-09
Position 1750: 4.339976253140547e-09
Position 255: 3.316350222796838e-09
Position 10552: 1.432042884860345e-09
Position 1778: 1.3574992363643694e-09
Position 280: 6.492730769883505e-10
Position 247: 2.6456900545433155e-10
Position 10872: 7.80873944337132e-11
Position 242: 3.0603550045577065e-14
Position 308: 2.298013024802882e-22
