Gene = melt
Position 549: 0.00022217325836174954
Position 7728: 0.00022039882081319328
Position 6277: 0.00021827441973241006
Position 2059: 0.0002031185025393756
Position 6234: 0.00019591317155648262
Position 7044: 0.0001820413231901076
Position 350: 0.00017442615560436168
Position 132: 0.00016365815005806418
Position 79: 0.00014826463399975575
Position 6333: 0.00013135404553334836
Position 261: 0.00013002339511853202
Position 897: 0.00012888311136536216
Position 7561: 0.00012581444900590488
Position 8266: 9.28467555088743e-05
Position 8428: 8.904291265545102e-05
Position 7137: 8.80306439019349e-05
Position 810: 8.317797865601818e-05
Position 5458: 8.14976320163262e-05
Position 8127: 8.120600535555977e-05
Position 8272: 7.150244480289294e-05
Position 2006: 6.918233666440512e-05
Position 5481: 6.26136422824788e-05
Position 7716: 6.178242776626294e-05
Position 6267: 5.865856475341086e-05
Position 7367: 5.6262369179024324e-05
Position 195: 5.612540120116012e-05
Position 6467: 4.8942079904568144e-05
Position 910: 4.838343351182682e-05
Position 7678: 4.7363783000458606e-05
Position 389: 4.660841524488279e-05
Position 6750: 4.5949038179722266e-05
Position 5492: 4.5060914573246406e-05
Position 664: 4.2542071729266305e-05
Position 6764: 3.8473198669900866e-05
Position 523: 3.572749100559144e-05
Position 8109: 3.251416126301204e-05
Position 6420: 3.102801878336314e-05
Position 1574: 2.9171158258570503e-05
Position 5968: 2.912339519564565e-05
Position 211: 2.791058961187918e-05
Position 6299: 2.7553909277660007e-05
Position 2668: 2.6895872264632843e-05
Position 7695: 2.6625895284586724e-05
Position 7439: 2.6053307099306704e-05
Position 716: 2.5723536343798565e-05
Position 1874: 2.418569832451948e-05
Position 5513: 2.3882479301470007e-05
Position 6386: 2.2802192923923682e-05
Position 940: 2.2489789089744112e-05
Position 6934: 2.1310801757119047e-05
Position 6701: 2.1136891787707837e-05
Position 7765: 2.0311828364886683e-05
Position 795: 1.9462830996943e-05
Position 908: 1.9352763662282923e-05
Position 8023: 1.9254574198218553e-05
Position 45: 1.843829132212739e-05
Position 833: 1.820179293547935e-05
Position 6095: 1.610773471479841e-05
Position 1291: 1.5811838919816534e-05
Position 8469: 1.4120828107561267e-05
Position 1273: 1.3485680612631752e-05
Position 5929: 1.2818853319031524e-05
Position 890: 1.2679045175058567e-05
Position 95: 1.2434140292165776e-05
Position 7502: 1.2217484213425093e-05
Position 6269: 1.1815141331125047e-05
Position 1107: 1.0536915634437595e-05
Position 1000: 1.046027863503815e-05
Position 1770: 9.795139561820556e-06
Position 73: 8.990141134164416e-06
Position 5379: 8.760787898901718e-06
Position 6936: 8.740077335360762e-06
Position 443: 8.421050740439395e-06
Position 6779: 7.729889897643952e-06
Position 1637: 7.1600210278091445e-06
Position 7830: 7.154239912989306e-06
Position 97: 6.52404938108303e-06
Position 5943: 6.514170489424414e-06
Position 5011: 6.424019843144609e-06
Position 7983: 6.099135930794634e-06
Position 6470: 5.749354923260974e-06
Position 7408: 5.5881321857755595e-06
Position 8503: 5.318565774776388e-06
Position 5345: 5.317862220038364e-06
Position 6982: 5.269503574882279e-06
Position 7072: 5.167769545705872e-06
Position 7541: 5.03229132053152e-06
Position 7428: 4.921629991360869e-06
Position 6158: 4.784253600137118e-06
Position 180: 4.7192151814254625e-06
Position 8017: 4.134958588331237e-06
Position 6383: 4.033341870502347e-06
Position 7335: 3.145084721802282e-06
Position 453: 2.7635505774430718e-06
Position 931: 2.7215167945092725e-06
Position 8114: 2.5528797309266647e-06
Position 7530: 2.5098240168895887e-06
Position 7671: 2.4543545420735036e-06
Position 7091: 2.3802670810352965e-06
Position 8014: 2.274083038708275e-06
Position 6518: 2.094761412580873e-06
Position 7028: 1.9232175791578272e-06
Position 4957: 1.909654256372834e-06
Position 974: 1.8531043200980628e-06
Position 165: 1.8461943350547136e-06
Position 5538: 1.5799676813480292e-06
Position 732: 1.2232603534485167e-06
Position 121: 1.2228486439321914e-06
Position 5278: 1.2078543899591119e-06
Position 5898: 1.1508120125783355e-06
Position 7394: 1.122041906014574e-06
Position 6990: 1.0580287965679698e-06
Position 103: 9.283028805735377e-07
Position 7275: 9.197161540159452e-07
Position 7887: 8.840020637232502e-07
Position 7872: 8.18130130751314e-07
Position 7228: 8.060299367269479e-07
Position 7636: 7.162967356670968e-07
Position 119: 6.633001379355996e-07
Position 6655: 6.04170392052899e-07
Position 526: 5.713760142339192e-07
Position 553: 3.879629904479343e-07
Position 6882: 3.28105500103942e-07
Position 25: 3.0770198243435937e-07
Position 6524: 2.8241916691562097e-07
Position 6437: 2.781682078028884e-07
Position 7669: 1.9404150173646513e-07
Position 3: 1.3106174905863623e-07
Position 6284: 1.202895584497086e-07
Position 7259: 1.0978108168278624e-07
Position 7262: 8.891432831745941e-08
Position 51: 8.614751567825443e-08
Position 5847: 8.314457059468899e-08
Position 684: 6.754727908542525e-08
Position 7192: 5.129751271025869e-08
Position 7649: 4.302599755327039e-08
Position 7214: 3.248149271415988e-08
Position 5932: 3.014284618881337e-08
Position 677: 2.5117190793488474e-08
Position 6092: 2.401145318065948e-08
Position 599: 2.091803371851163e-08
Position 7443: 1.2263480185951867e-08
Position 4946: 8.323786970736303e-09
Position 5000: 5.16622147234419e-09
Position 5030: 3.646190180434174e-09
Position 4936: 2.7295679255634476e-09
Position 4933: 1.952608150791406e-09
Position 5962: 1.876986438784335e-09
Position 7996: 1.3046052578409561e-09
Position 4931: 8.292005246515154e-10
Position 4852: 5.41759685108204e-10
Position 4948: 4.790599768754369e-10
Position 4909: 2.449032897313514e-10
Position 5234: 1.5905657107939288e-10
Position 6665: 1.4545469394797603e-10
Position 5859: 7.246243987954674e-11
Position 5829: 6.883535416749561e-11
Position 6532: 4.860807628084186e-11
Position 5354: 2.8653994460784693e-11
Position 7217: 1.4036452219645463e-11
Position 7593: 1.13404498358728e-13
Position 7460: 3.693447807464593e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7620: 0.9998583707126887
Position 7961: 0.9975137486721792
Position 6848: 0.9941549740147122
Position 7427: 0.9909855499952913
Position 4869: 0.9826111511616183
Position 6041: 0.9106764016152527
Position 7210: 0.8890126857170655
Position 5183: 0.8270371063514311
Position 4656: 0.7947014385424575
Position 1970: 0.1865884052914234
Position 5234: 0.1534909507782759
Position 4665: 0.09981987758040745
Position 2146: 0.08019229806773424
Position 7192: 0.06125185075667417
Position 1874: 0.05541880142650637
Position 4203: 0.054082624809723256
Position 6047: 0.04403199348672132
Position 7254: 0.03562073268079544
Position 1080: 0.03242889526598322
Position 6082: 0.026265560440338183
Position 6688: 0.02303187092810091
Position 3709: 0.022096069906665298
Position 1060: 0.02092983414835162
Position 6655: 0.019593019721629124
Position 1071: 0.018719513846488813
Position 5390: 0.01815353458296262
Position 1898: 0.017592811627982027
Position 2121: 0.015853837956959035
Position 4883: 0.014478023476792105
Position 1173: 0.0116035501726437
Position 4728: 0.011003615235669034
Position 1337: 0.010623056002362036
Position 814: 0.009315507488385102
Position 3581: 0.008152637084357634
Position 3392: 0.007472951772556015
Position 7227: 0.00732815254655078
Position 2358: 0.007210877813082098
Position 1083: 0.006809797257398221
Position 6059: 0.00671247913113815
Position 2319: 0.006317977757758248
Position 6544: 0.005943179487202163
Position 443: 0.005439697627934272
Position 139: 0.005432400581490885
Position 2804: 0.005192713270413918
Position 5702: 0.005090407637600509
Position 3615: 0.005062873483732676
Position 3800: 0.004827094326059122
Position 1556: 0.004380635495639828
Position 5199: 0.003733248724469935
Position 8547: 0.003667493264030119
Position 5246: 0.0028437236069952976
Position 6854: 0.0027854232900299484
Position 1230: 0.002663062657085575
Position 8036: 0.00260206621448072
Position 7493: 0.002512567981102881
Position 1728: 0.002332175846135499
Position 8063: 0.0020449137452627033
Position 3817: 0.0020361236669025344
Position 5214: 0.0020280368833052154
Position 5456: 0.0017611500379390611
Position 6694: 0.001677193725942507
Position 5468: 0.001475521645436481
Position 1189: 0.001263736587848959
Position 261: 0.0012532488185304812
Position 6343: 0.0011901181313327422
Position 6934: 0.0010997116178914428
Position 838: 0.001098246552564038
Position 3293: 0.0010383893680547018
Position 5594: 0.0009731194699602906
Position 549: 0.0009222864145891052
Position 1914: 0.0008978583639758241
Position 3961: 0.000871831723776981
Position 4527: 0.0008333854402221082
Position 2587: 0.0007892041826987221
Position 8485: 0.0007773829247365545
Position 6609: 0.0007672507542738096
Position 5664: 0.0006875844359805632
Position 318: 0.000674607369746807
Position 2166: 0.0006533293610879772
Position 890: 0.0006521003655643608
Position 1945: 0.0006319581173593584
Position 1197: 0.000622480995247971
Position 4307: 0.0006087265139027889
Position 860: 0.0005996725681080539
Position 4148: 0.0005774754209117301
Position 1474: 0.0005750169425176088
Position 3358: 0.0005631175165297468
Position 2341: 0.0005444668776008231
Position 4929: 0.0005425845504352765
Position 1831: 0.0005271721196242041
Position 4785: 0.000501505007614574
Position 6995: 0.0004939871543325438
Position 4878: 0.0004924325099070367
Position 2545: 0.000473051059203871
Position 403: 0.0004628548313585964
Position 7968: 0.00044540527294528964
Position 6147: 0.0004297054412669871
Position 1990: 0.0004286174735452489
Position 1123: 0.0004197343104046593
Position 6515: 0.0004166919737731941
Position 1560: 0.00040099705878842465
Position 7784: 0.0003986857667835621
Position 8510: 0.0003863414561392671
Position 6563: 0.0003531244587028309
Position 8310: 0.00034633930241476573
Position 2408: 0.0003393205855720535
Position 2540: 0.0003276317628035115
Position 3867: 0.0003179380642243592
Position 1105: 0.0003065007699286776
Position 5510: 0.00030508251483909245
Position 6184: 0.00029947639981403747
Position 8006: 0.00029351155830928605
Position 6898: 0.00028821878946717216
Position 6446: 0.0002746888906488674
Position 8191: 0.0002734324336354222
Position 3361: 0.0002663346380387106
Position 1371: 0.0002617237644000775
Position 5581: 0.00024366796738611046
Position 7433: 0.00023613691828432924
Position 1201: 0.0002315460967766864
Position 2247: 0.00022235227557333058
Position 5615: 0.00021938859700999346
Position 152: 0.0002161061382745311
Position 159: 0.0001954905253409938
Position 2083: 0.00019144513991493787
Position 1128: 0.00016406167049918714
Position 4100: 0.00016204587023164302
Position 484: 0.0001591249510025605
Position 7439: 0.00015819220281277109
Position 5513: 0.0001572365190176469
Position 7471: 0.0001517704530333225
Position 618: 0.0001493557632223397
Position 4914: 0.00014683763003866136
Position 1936: 0.0001464817003372044
Position 2763: 0.00014448008354643873
Position 2461: 0.00013892088712851285
Position 6090: 0.00013737432791214533
Position 7436: 0.00011924128910477962
Position 1758: 0.00011437906967660448
Position 6913: 0.000108921517810502
Position 5278: 0.00010821462928800177
Position 406: 0.00010793172944338813
Position 3681: 0.00010709218279312802
Position 931: 9.172273887866352e-05
Position 967: 8.712223006883532e-05
Position 8078: 8.257183199499734e-05
Position 3588: 8.089402933968155e-05
Position 1582: 7.391351684543821e-05
Position 456: 7.355212480872003e-05
Position 7317: 7.26896680501033e-05
Position 5847: 7.173148876414134e-05
Position 8444: 6.931320790458884e-05
Position 8316: 6.460454124604796e-05
Position 6604: 6.454658815800514e-05
Position 195: 6.227481428582905e-05
Position 5648: 5.991044691962933e-05
Position 592: 5.933769498472696e-05
Position 7991: 5.9232966625885784e-05
Position 7450: 5.7322615829370555e-05
Position 8281: 5.6525934486094204e-05
Position 459: 5.638012067170731e-05
Position 896: 5.5895359559164844e-05
Position 165: 5.2410954285516115e-05
Position 6352: 5.147649439194874e-05
Position 6588: 4.571889850627615e-05
Position 6409: 4.444720181156923e-05
Position 8277: 4.425060808550862e-05
Position 453: 3.886429589262707e-05
Position 7963: 3.49795042892602e-05
Position 6974: 3.373990525378588e-05
Position 6850: 3.339784139624307e-05
Position 499: 3.288394731620509e-05
Position 7393: 3.1043375766750426e-05
Position 5489: 3.085913520771549e-05
Position 1102: 2.9022108267625365e-05
Position 6233: 2.6082773641568128e-05
Position 5569: 2.364489683616895e-05
Position 2110: 2.062661005526988e-05
Position 5379: 1.9886032312550597e-05
Position 940: 1.944914685537448e-05
Position 908: 1.9305569015423734e-05
Position 7028: 1.8445188909735427e-05
Position 7761: 1.8421043821671103e-05
Position 8144: 1.81684680453646e-05
Position 1094: 1.6902190901251867e-05
Position 8084: 1.6559650530234958e-05
Position 5783: 1.614524334642177e-05
Position 8302: 1.5937802992131288e-05
Position 8331: 1.5898570107892643e-05
Position 8414: 1.3811633994837929e-05
Position 6426: 1.1189217100289962e-05
Position 5626: 9.651994252936866e-06
Position 5606: 8.829655073795402e-06
Position 695: 8.729656669034703e-06
Position 6095: 8.55577598136793e-06
Position 8283: 8.394407748268377e-06
Position 6744: 8.341694767793417e-06
Position 7481: 7.730396432899875e-06
Position 409: 7.079837151449755e-06
Position 6910: 6.42047201721632e-06
Position 7791: 6.229147016070285e-06
Position 761: 5.488946146645747e-06
Position 7078: 5.064711451341516e-06
Position 7728: 4.935771031961216e-06
Position 8168: 4.223685346743656e-06
Position 6807: 4.109817264928105e-06
Position 7052: 4.106826617594527e-06
Position 1974: 4.0740374524320006e-06
Position 285: 3.860607184246447e-06
Position 692: 3.826694369984792e-06
Position 508: 3.655268627871624e-06
Position 753: 3.4866096438088137e-06
Position 664: 3.4281666748577734e-06
Position 7010: 3.3392910045937696e-06
Position 7550: 3.2498142338868054e-06
Position 5735: 3.0868748542643294e-06
Position 1273: 2.9284240499106007e-06
Position 2059: 2.926177623733831e-06
Position 6252: 2.7781093043111614e-06
Position 8227: 2.720238273327326e-06
Position 7629: 2.49251901715092e-06
Position 8176: 2.2570665117565865e-06
Position 649: 2.2104553276710056e-06
Position 8424: 2.202717845067049e-06
Position 1949: 1.8972004206341971e-06
Position 1803: 1.8308677778622478e-06
Position 8114: 1.709947131441146e-06
Position 7502: 1.6630672737196402e-06
Position 6947: 9.643671841988897e-07
Position 8219: 9.384138823052239e-07
Position 795: 8.782930626829463e-07
Position 174: 8.372568655534855e-07
Position 2549: 7.840450567782865e-07
Position 7686: 7.073037564007121e-07
Position 8196: 6.906447892743286e-07
Position 7351: 6.369764343778601e-07
Position 7516: 6.173808179274115e-07
Position 7690: 6.096782737635147e-07
Position 7815: 5.580796209774467e-07
Position 6817: 5.3635517124759e-07
Position 6826: 5.187271490387435e-07
Position 7809: 3.851675010593744e-07
Position 7844: 3.468551276712461e-07
Position 7824: 2.887866537598516e-07
Position 8093: 1.7520779967256695e-07
Position 7593: 1.7373641384841642e-07
Position 505: 1.6810810591946112e-07
Position 7677: 1.205051268385809e-07
Position 1213: 1.011421088403157e-07
Position 1745: 9.413628042188415e-08
Position 7537: 9.214017292972595e-08
Position 7821: 7.330875353186435e-08
Position 7587: 5.5315152021947204e-08
Position 7644: 4.2378669356752426e-08
Position 362: 4.08786875675586e-08
Position 7897: 3.401038324661711e-08
Position 7818: 3.2666626769941895e-08
Position 7803: 2.9830609039488466e-08
Position 205: 2.3159291286584385e-08
Position 7830: 1.723234694403704e-08
Position 342: 1.619722548243335e-08
Position 211: 1.4537792500740104e-08
Position 7879: 8.786263704761073e-09
Position 606: 8.033291517763294e-09
Position 701: 7.710621009262736e-09
Position 7541: 2.469175604573453e-09
Position 7556: 5.496153156421602e-10
Position 113: 4.299984341910786e-10
Position 8122: 3.3018218421817903e-10
Position 7973: 2.173221349965534e-10
Position 8133: 1.78732133618105e-10
