Gene = Mocs1
Position 1659: 6.82700497491625e-07
Position 1476: 4.532201675179621e-07
Position 1197: 4.199762766103637e-07
Position 421: 4.1443597403167544e-07
Position 1125: 2.7728130213232864e-07
Position 2224: 2.556319037752944e-07
Position 1481: 2.5560477034521953e-07
Position 419: 1.3740553233324391e-07
Position 625: 1.346144262433204e-07
Position 2143: 1.0478942660753508e-07
Position 1017: 6.956548322075682e-08
Position 12: 4.264936596640239e-08
Position 395: 3.7631800203366197e-08
Position 24: 3.279770821032037e-08
Position 487: 2.98086558617022e-08
Position 493: 2.6110970288947537e-08
Position 326: 2.2550236142138054e-08
Position 1108: 9.443010894856119e-09
Position 726: 3.0435895786033965e-09
Position 1020: 1.988489768100574e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 524: 0.9225970850800972
Position 1032: 0.8960591075742553
Position 2035: 0.771037730636446
Position 2819: 0.37712484639037774
Position 1943: 0.2252974827266096
Position 2296: 0.18967897394402466
Position 305: 0.1510572946902738
Position 330: 0.13394687239697844
Position 2781: 0.12487562352790033
Position 2363: 0.09905483556622764
Position 683: 0.07928761852108347
Position 2385: 0.06283099263521821
Position 1729: 0.027363022722487147
Position 969: 0.015042855257746332
Position 1489: 0.010942551705058035
Position 1650: 0.008728690062145994
Position 148: 0.0067768164170886065
Position 249: 0.005344740465958472
Position 829: 0.004471100612172647
Position 2485: 0.003981405713035077
Position 1600: 0.0038876201277610488
Position 2703: 0.003696021330388859
Position 2380: 0.0034350731936111083
Position 1659: 0.0032923819902243756
Position 1070: 0.0027243022497977637
Position 1056: 0.0025884284243437527
Position 1673: 0.0025794858479135504
Position 1679: 0.0021564383314199424
Position 1424: 0.0016635011683353742
Position 917: 0.0016182260763135386
Position 1575: 0.0012659413511375635
Position 2102: 0.0012255307471786558
Position 1286: 0.0011983902577136485
Position 892: 0.0010501421919529234
Position 2561: 0.0009232360258672509
Position 642: 0.0007630017389011557
Position 2761: 0.0007328818737910626
Position 2724: 0.0007305581145585531
Position 1113: 0.0006731784425149951
Position 2325: 0.0006475125401762708
Position 1554: 0.0006269900710519582
Position 1963: 0.0005545141897016475
Position 1782: 0.0005285498838901319
Position 181: 0.0004833109067998009
Position 2129: 0.000476596589639076
Position 1481: 0.00046960058681380694
Position 1133: 0.0004356629664975173
Position 2479: 0.0004289039683807191
Position 2589: 0.0003419721171819422
Position 688: 0.0003341648234140408
Position 2424: 0.000330672294376462
Position 1503: 0.00031926971333654907
Position 338: 0.00028568921448942546
Position 2620: 0.0002801038378749691
Position 2257: 0.0002794692614411885
Position 2517: 0.0002595314834071651
Position 1544: 0.0002233845629203287
Position 172: 0.00017878069168359426
Position 2281: 0.00017533607230690835
Position 803: 0.00017399800496821992
Position 1315: 0.00017268083802344348
Position 1760: 0.00013419464286873917
Position 2277: 8.959256336060288e-05
Position 2154: 8.679390280140343e-05
Position 1518: 5.6738284415357176e-05
Position 1349: 5.2779854743052965e-05
Position 333: 4.920596310696463e-05
Position 762: 4.4595888337386096e-05
Position 784: 4.420017096936042e-05
Position 1097: 4.094125208932799e-05
Position 845: 3.727037672817428e-05
Position 2734: 3.3579890454174146e-05
Position 896: 2.8319593640607145e-05
Position 2623: 2.8042637266890926e-05
Position 2738: 2.3460235369914872e-05
Position 2579: 2.3256019150694223e-05
Position 1912: 2.2547500873584097e-05
Position 230: 2.077240161480531e-05
Position 1398: 1.9513619331668027e-05
Position 2595: 1.859340311917531e-05
Position 1180: 1.769704533328757e-05
Position 2201: 1.7438253484285524e-05
Position 2002: 1.6275707925808238e-05
Position 367: 1.4120394068612745e-05
Position 2206: 1.3806513445458091e-05
Position 1608: 1.3748061102831024e-05
Position 1854: 1.3394080718459695e-05
Position 2109: 1.297244424075357e-05
Position 1357: 1.0495093552234471e-05
Position 2455: 9.862314180212345e-06
Position 698: 8.707864195470057e-06
Position 2614: 6.711349607557179e-06
Position 487: 5.980288945036887e-06
Position 808: 5.977657474902662e-06
Position 1969: 5.862466640565927e-06
Position 2115: 5.527183839595778e-06
Position 1999: 4.344878654183491e-06
Position 384: 2.979609075003835e-06
Position 107: 2.490398637857496e-06
Position 2466: 2.244895895038633e-06
Position 419: 2.2383516978270354e-06
Position 447: 1.303363969252569e-06
Position 365: 9.864624291897707e-07
Position 571: 8.343735518298464e-07
Position 1916: 7.836659139123652e-07
Position 2160: 7.50884932771678e-07
Position 2748: 6.62648063137538e-07
Position 426: 6.102053733628299e-07
Position 2048: 3.6001451519196564e-07
Position 1923: 2.6891055741931757e-07
Position 2215: 2.668171039340178e-07
Position 126: 8.591468276626118e-08
Position 1333: 6.522293464950693e-08
Position 348: 6.473335014803964e-08
Position 1229: 6.256913154232892e-08
Position 370: 3.400778358771636e-08
Position 114: 3.05038357577489e-08
Position 2229: 9.09289615303483e-09
Position 435: 9.029583917690429e-09
Position 441: 7.179668385379288e-09
Position 459: 6.1714362379825434e-09
Position 66: 4.981792879556892e-09
Position 254: 2.1720726287810932e-10
Position 608: 2.0575797485709485e-10
Position 256: 1.3243807117521256e-10
Position 464: 1.4728766728846098e-11
Position 78: 9.391279342629596e-12
Position 455: 5.827118755314607e-12
Position 80: 6.584183338410399e-23
