Gene = stwl
Position 219: 7.523129625924697e-07
Position 1010: 6.512447495859313e-07
Position 70: 4.200471173001336e-07
Position 21: 3.703194361268951e-07
Position 412: 2.874161672501851e-07
Position 206: 1.8238907459468138e-07
Position 415: 1.6715340700805266e-08
Position 367: 9.254842509145178e-09
Position 433: 2.669480300314238e-09
Position 378: 1.6973685335248676e-09
Position 359: 1.1762561253237124e-09
Position 737: 9.785855803115493e-10
Position 534: 1.4693446438764008e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3101: 0.7533447159758602
Position 6520: 0.2092183866490957
Position 6286: 0.1815998778305012
Position 1631: 0.12619796238928288
Position 4934: 0.1254135162458542
Position 5911: 0.10922970590977076
Position 945: 0.07185385717757796
Position 869: 0.06754542194047643
Position 6838: 0.05731452303585751
Position 1824: 0.04383925264497542
Position 764: 0.04270936521460051
Position 4291: 0.0417840836220858
Position 6539: 0.020106764615204054
Position 6780: 0.019744409265908425
Position 2528: 0.019361049634944675
Position 2030: 0.01766202719818021
Position 2074: 0.014490940412436641
Position 3771: 0.01440058934421504
Position 4532: 0.012739594058625197
Position 1391: 0.010989935974962867
Position 5019: 0.01061093676797547
Position 2786: 0.010437072461720237
Position 6376: 0.010104833134681149
Position 767: 0.00991730838026819
Position 3568: 0.009578938853280773
Position 4602: 0.008674807881765013
Position 2716: 0.00689068145655258
Position 2577: 0.006184469539021034
Position 1456: 0.006070769180283386
Position 3069: 0.00577399228795667
Position 6476: 0.005149942102389927
Position 5767: 0.0050518468191720085
Position 966: 0.004990524420284034
Position 388: 0.004445011416057097
Position 1453: 0.004117776821307261
Position 2745: 0.0039005358589402597
Position 2877: 0.003879130425655851
Position 5636: 0.003863134117667548
Position 1372: 0.0036333795875137355
Position 795: 0.0030230406854103984
Position 4228: 0.0030170331693183815
Position 378: 0.0026691324097461292
Position 1083: 0.002488952478339633
Position 2945: 0.002237767749731679
Position 5248: 0.0022332344621167734
Position 1639: 0.002207541399043551
Position 265: 0.002137314966936957
Position 408: 0.001967434127066577
Position 4611: 0.00169400563552005
Position 5379: 0.001687099521909291
Position 2534: 0.001492779844031542
Position 4021: 0.001278548941302192
Position 4587: 0.001214859331568589
Position 4952: 0.0012039791532405721
Position 2216: 0.0011790454725519785
Position 440: 0.001164375209932791
Position 5318: 0.001084848299764019
Position 2127: 0.0010797051600277014
Position 1239: 0.0010703445013092502
Position 828: 0.0010232512803497109
Position 4101: 0.0009662596764467363
Position 1419: 0.0009533409209093679
Position 1591: 0.0009189696941692077
Position 1109: 0.0008296494983525052
Position 1397: 0.0008158842898362118
Position 4240: 0.000806942423289937
Position 3985: 0.0008031273324157891
Position 3805: 0.0007064892676903984
Position 2555: 0.0007051667616351021
Position 4676: 0.0005866122587815667
Position 367: 0.0005208537447527287
Position 3558: 0.00046243098613371066
Position 840: 0.00042327504708407793
Position 6976: 0.0003975502278170324
Position 3475: 0.00038622228921426536
Position 712: 0.00036843805174742716
Position 105: 0.00035737393066619913
Position 3714: 0.0003010270725592385
Position 166: 0.00028775098930015116
Position 1893: 0.00028340216162152474
Position 3938: 0.0002363531602021697
Position 2180: 0.0002040892418069364
Position 1010: 0.00019117195703193546
Position 3437: 0.00019111499689879546
Position 837: 0.00015990996742286045
Position 580: 0.00014482487030654715
Position 3442: 0.0001183863403233211
Position 1279: 0.00011721215926884279
Position 3655: 9.079035775629334e-05
Position 2133: 8.503725299667586e-05
Position 483: 8.195930902748448e-05
Position 3775: 7.717834769254507e-05
Position 3896: 7.54109343931473e-05
Position 1793: 7.465748238057472e-05
Position 1407: 7.2781013095812e-05
Position 2081: 5.923723083051078e-05
Position 174: 4.358113951585051e-05
Position 2221: 3.6093967272961714e-05
Position 2688: 2.921978569293718e-05
Position 4243: 2.210600170286764e-05
Position 137: 1.6189092031674853e-05
Position 1220: 1.3351630888184211e-05
Position 480: 1.0069070861360502e-05
Position 1106: 4.4262055584054485e-06
Position 645: 4.269933637550297e-06
Position 601: 4.17002282279957e-06
Position 1003: 2.277526344220123e-06
Position 2171: 1.056451984317936e-06
Position 1140: 8.401905934851589e-07
Position 412: 6.47893656644328e-07
Position 531: 5.879527891325432e-07
Position 458: 4.496153985352032e-07
Position 269: 2.3695343637511334e-07
Position 312: 1.8534312447796838e-07
Position 219: 1.5515423910441294e-07
Position 451: 7.861130924133645e-08
Position 230: 2.481403664828495e-08
Position 512: 2.463222074374671e-08
Position 227: 1.0954278339280757e-08
Position 350: 2.3263173023554864e-09
Position 181: 1.9566756415479663e-09
Position 194: 3.3646368741124676e-10
Position 588: 3.145365441996805e-10
Position 318: 6.792940780080786e-11
Position 224: 6.386879576638265e-11
Position 284: 6.074280451516147e-11
Position 280: 6.924213244701275e-13
Position 336: 8.222669746926946e-14
Position 141: 3.304527524489042e-14
Position 320: 1.4212073505574904e-14
Position 329: 4.298340183781961e-17
