Gene = Eno
Position 2094: 7.151420237077424e-05
Position 318: 6.426973216952502e-05
Position 714: 6.135740425961876e-05
Position 2933: 5.431549911289846e-05
Position 3647: 4.747580014561345e-05
Position 2913: 4.530368901776066e-05
Position 3281: 4.467153891749735e-05
Position 352: 4.279376861626726e-05
Position 646: 4.222673248561066e-05
Position 4178: 3.8011524458285725e-05
Position 1831: 3.7008377716742434e-05
Position 1513: 3.592278765706665e-05
Position 411: 3.4797093941987245e-05
Position 1927: 3.127352081620663e-05
Position 474: 2.1984308517286417e-05
Position 1128: 2.1553142896448867e-05
Position 273: 1.635695701579194e-05
Position 2657: 1.6034271339332773e-05
Position 1973: 1.4683227544349844e-05
Position 880: 1.4671696194128416e-05
Position 910: 1.3360675370574653e-05
Position 2682: 1.3120383647042123e-05
Position 2802: 1.3047770822228104e-05
Position 1707: 1.2875388297257828e-05
Position 1519: 7.405233730888894e-06
Position 1038: 6.694751725676721e-06
Position 375: 5.3350946922519616e-06
Position 124: 4.587577781811142e-06
Position 937: 4.218240574203146e-06
Position 1572: 2.9987539211253126e-06
Position 132: 1.8677273630561178e-06
Position 299: 1.579068979413208e-07
Position 366: 5.0436087392150275e-08
Position 526: 2.0636361865654768e-08
Position 100: 1.8048811978583845e-08
Position 285: 1.72971904052267e-08
Position 397: 4.700809605588928e-09
Position 198: 4.186067011077921e-09
Position 304: 2.0941449764940816e-09
Position 597: 6.274694015436217e-10
Position 294: 4.061218569396686e-13
Position 287: 2.9347212797942815e-13
