Gene = blot
Position 14283: 0.0027613528161979043
Position 1208: 0.0022281817674810896
Position 19928: 0.0021490514679605548
Position 23109: 0.0019982397811657143
Position 21260: 0.0018026280305501725
Position 20951: 0.0017058443434510783
Position 19843: 0.001677882062224748
Position 23500: 0.0016671519273762417
Position 12150: 0.0016392373778320098
Position 727: 0.00161879607910636
Position 20450: 0.0015975783885980805
Position 20252: 0.0015465789765265721
Position 21342: 0.001441636853149799
Position 23371: 0.00127885008096451
Position 642: 0.0012574596870546908
Position 23958: 0.0012436652402355306
Position 1541: 0.0012082639869795326
Position 1240: 0.0011523313484320464
Position 378: 0.001139544962435636
Position 373: 0.0010880217130761255
Position 23461: 0.0010368032085609734
Position 23842: 0.0009720264869027028
Position 24118: 0.0009137037654783652
Position 396: 0.0008732156056451642
Position 1044: 0.0008637419085805656
Position 1201: 0.0008399624328141391
Position 24223: 0.0008172992852821786
Position 596: 0.0008170726713624371
Position 20679: 0.0007849411197771793
Position 351: 0.0006978561758863315
Position 21346: 0.000691329513671606
Position 23987: 0.0006714314610432511
Position 984: 0.0006685374321231836
Position 23590: 0.0006230789089144794
Position 1686: 0.000586095601405511
Position 20209: 0.0005618245195187181
Position 1852: 0.0005568468005192165
Position 23117: 0.0005519140397292957
Position 3246: 0.0005390044271600059
Position 23927: 0.0005337563033492848
Position 20943: 0.0005334580289284351
Position 39: 0.0005263107670274038
Position 21188: 0.0005132527930753805
Position 21160: 0.00047150080150691566
Position 1898: 0.0004378874057363608
Position 23827: 0.00042699288984217326
Position 21972: 0.0003729172070224666
Position 23106: 0.0003575918194155564
Position 370: 0.0003440542934144395
Position 13734: 0.000316457696462724
Position 21047: 0.0003053356724176323
Position 19954: 0.0002692447262342413
Position 81: 0.0002577554243319822
Position 601: 0.0002558235198389205
Position 360: 0.0002556826385537281
Position 1066: 0.00021151889257862413
Position 24021: 0.00017343302855676575
Position 25372: 0.00017335092797064752
Position 24656: 0.00016878953447695705
Position 465: 0.00016092015819835274
Position 413: 0.0001301811219406824
Position 1506: 0.00012917144327143806
Position 1155: 0.00012508526763687725
Position 95: 0.00012305521219128883
Position 2093: 0.00012030849035880124
Position 23310: 0.00011787439978873463
Position 23430: 0.00011633910886866864
Position 24426: 0.00011589831799538142
Position 24980: 0.00011427646615659396
Position 24324: 0.00011320171997154671
Position 3079: 9.397011237746443e-05
Position 1483: 8.429149908538234e-05
Position 23854: 6.847997602127965e-05
Position 23383: 6.636477733202434e-05
Position 815: 5.7122755899692564e-05
Position 23352: 5.227276189840909e-05
Position 23424: 4.5943912915244516e-05
Position 1203: 4.4267031991606855e-05
Position 551: 4.053270773480148e-05
Position 23264: 3.7585065545267165e-05
Position 2926: 3.681780732699109e-05
Position 24344: 3.5332828043300546e-05
Position 2653: 3.130934538362721e-05
Position 2922: 2.686608847348673e-05
Position 108: 2.6168068013437378e-05
Position 968: 1.986512592448456e-05
Position 312: 1.5983321849699523e-05
Position 365: 1.5675962703208023e-05
Position 22900: 1.5660805046485264e-05
Position 1470: 1.565385178331738e-05
Position 22957: 1.3628249100286326e-05
Position 569: 1.358999695669632e-05
Position 542: 1.2615521327885367e-05
Position 528: 1.1619969394713278e-05
Position 22913: 1.0494904563258771e-05
Position 782: 1.031298720041943e-05
Position 434: 6.458289774954262e-06
Position 1246: 4.735029982876921e-06
Position 897: 4.646031898826623e-06
Position 118: 4.0176369546357375e-06
Position 1249: 4.001720799832013e-06
Position 492: 3.873514788806138e-06
Position 1459: 3.4086022992474575e-06
Position 875: 3.3660949004469077e-06
Position 1048: 2.0696256217824485e-06
Position 24039: 1.871543202209471e-06
Position 561: 1.4541761027870655e-06
Position 120: 9.59189519133269e-07
Position 321: 9.394325628906182e-07
Position 1057: 9.256949116865631e-07
Position 23839: 5.741835803046063e-07
Position 23233: 4.6098200649982436e-07
Position 128: 3.6600048451363245e-07
Position 147: 3.437478597311558e-07
Position 23071: 2.4170962998492514e-07
Position 135: 1.4758704174612282e-07
Position 23063: 1.1849315253078263e-07
Position 846: 9.858661258142663e-08
Position 133: 8.783372965037073e-08
Position 1193: 6.201014167910712e-08
Position 23288: 3.921750400406395e-08
Position 23213: 3.136550894691398e-08
Position 999: 2.027781094292622e-08
Position 23390: 1.3190950618538439e-08
Position 23237: 9.825784766829949e-09
Position 23856: 9.73062741078452e-09
Position 1224: 8.453847063705093e-09
Position 23740: 7.582959952653854e-09
Position 381: 4.785163129733341e-09
Position 110: 2.632582086439734e-09
Position 32: 1.9736338087666325e-09
Position 940: 1.1812571727812936e-09
Position 23020: 1.1800795365251002e-09
Position 23018: 2.6853994421471893e-10
Position 22984: 4.560788556715389e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 22982: 0.9945937937698299
Position 23183: 0.9864977605619593
Position 19671: 0.9727111477670142
Position 11641: 0.908644502594519
Position 22781: 0.7018437443467309
Position 20051: 0.3104953034988203
Position 22840: 0.296882019166428
Position 2488: 0.2748119431895724
Position 814: 0.17006213791092012
Position 1654: 0.10287059262117795
Position 2117: 0.07671633964027223
Position 1787: 0.07487180801335802
Position 12875: 0.034696461541103486
Position 13581: 0.034647840309554284
Position 1766: 0.032407138210925446
Position 12755: 0.030923213018972617
Position 12564: 0.027928714099019557
Position 11457: 0.025289852491728604
Position 13457: 0.019844733059119418
Position 17796: 0.018452064502195813
Position 2068: 0.018220818144761227
Position 1872: 0.013992535827991452
Position 12518: 0.012454931806527866
Position 23547: 0.0109363213549075
Position 24507: 0.01045172927337297
Position 17400: 0.0098584786057244
Position 12504: 0.008186206272342797
Position 589: 0.006969413343972054
Position 23520: 0.006933739640227849
Position 13265: 0.0068846935765924265
Position 1385: 0.006423692938585768
Position 12789: 0.006246637963889421
Position 13330: 0.005634554555306709
Position 19953: 0.005506749204333238
Position 846: 0.005187099707237399
Position 1148: 0.0051296437221332696
Position 12472: 0.00490938755343759
Position 12706: 0.004872258844309288
Position 13386: 0.004754198550965516
Position 3361: 0.0042186882971389904
Position 16031: 0.004134262351071849
Position 14149: 0.004119774781849645
Position 23008: 0.0039375021316283045
Position 20296: 0.003750752617006029
Position 14095: 0.003540203849994113
Position 699: 0.0034025786566597204
Position 1929: 0.0033489533778715743
Position 23986: 0.0030786806361985646
Position 12955: 0.0030133627022834652
Position 13229: 0.002974347657561532
Position 101: 0.002762780518043399
Position 946: 0.0025567240753299665
Position 24475: 0.0023772125569072643
Position 23213: 0.0022520907189031267
Position 1115: 0.002207057653179002
Position 24105: 0.002202135413090223
Position 25365: 0.002100419980075227
Position 2386: 0.0020966710312454533
Position 1972: 0.0020785022814835117
Position 2006: 0.001961776989010896
Position 12655: 0.0019163213658631038
Position 13795: 0.0018530878827886586
Position 24416: 0.0016780028091901442
Position 12415: 0.0013879320527372008
Position 23370: 0.0013411780192384157
Position 23926: 0.0012262981107994482
Position 12792: 0.0012246464607890972
Position 1959: 0.0009182064158432376
Position 23233: 0.0008620795752416404
Position 2074: 0.0008441355036089518
Position 12675: 0.0008398475594979599
Position 22654: 0.0007605335538559883
Position 24117: 0.0005957778631110531
Position 1658: 0.0005671683310637581
Position 884: 0.0005536761643524097
Position 462: 0.0005367875989138694
Position 1391: 0.00046282495696889126
Position 3368: 0.00045503197565957375
Position 12593: 0.0004360743688866733
Position 1240: 0.00035091044871523566
Position 23342: 0.00034258710793979376
Position 23156: 0.0003331752473561611
Position 13668: 0.00033174818585948203
Position 24372: 0.0003232342663213555
Position 10682: 0.0003209989251051648
Position 12703: 0.0002879144244499955
Position 24297: 0.00027641951002614417
Position 488: 0.00026684287272837686
Position 782: 0.00026652750276724246
Position 830: 0.0002383969848154233
Position 23383: 0.0002365218567093808
Position 478: 0.00022480605640739807
Position 24336: 0.00018638243566749434
Position 25468: 0.00013586200116185012
Position 24369: 0.00012235300638524074
Position 24439: 0.00011900262577862339
Position 24300: 0.0001164867902543567
Position 22542: 0.00011470252240750915
Position 23793: 8.969808393636234e-05
Position 20155: 7.44159283708171e-05
Position 23027: 6.764671004558252e-05
Position 968: 6.0761677533206944e-05
Position 25471: 4.92282091611648e-05
Position 12719: 4.6130591854112907e-05
Position 23565: 4.1479189627453714e-05
Position 2995: 4.1353494969790695e-05
Position 1745: 3.60226131706627e-05
Position 12716: 3.5851048831356716e-05
Position 22301: 3.016890228198576e-05
Position 866: 3.0144303362355305e-05
Position 21803: 2.8550616830498276e-05
Position 21382: 2.139018183613132e-05
Position 21473: 1.7793848209900704e-05
Position 2891: 1.636394415546886e-05
Position 999: 1.5668075812493463e-05
Position 1029: 1.5591638986729235e-05
Position 23692: 1.2651524198440792e-05
Position 769: 1.2106701988090652e-05
Position 23082: 1.1773679330971656e-05
Position 344: 1.1464463696756337e-05
Position 23437: 1.0404783392568327e-05
Position 1170: 1.015197793877276e-05
Position 252: 9.223600259811491e-06
Position 21556: 9.195428134449613e-06
Position 360: 8.350536790597855e-06
Position 685: 7.375763566034078e-06
Position 21657: 6.446594092759878e-06
Position 596: 5.691680249596004e-06
Position 760: 5.022804342799904e-06
Position 23106: 4.6995864678136e-06
Position 243: 3.616403885704908e-06
Position 21581: 1.942034249118599e-06
Position 21435: 1.6466236679046174e-06
Position 256: 9.543651020353917e-07
Position 1119: 6.728033228282734e-07
Position 23094: 3.448186014983924e-07
Position 23288: 3.4279590495355294e-07
Position 621: 2.7643157676077905e-07
Position 201: 2.0871654767501837e-07
Position 601: 1.1981465635821612e-07
Position 717: 1.0650238709948473e-07
Position 198: 6.209738920575407e-08
Position 269: 3.627431099273636e-08
Position 23242: 2.1423129380468434e-08
Position 23165: 2.042198502272339e-08
Position 265: 2.0959037406441597e-12
