Gene = Cpr62Ba
Position 688: 5.931196640524316e-10
Position 903: 2.447057587213811e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7078: 0.6053529718964258
Position 705: 0.2559367600420101
Position 6907: 0.23003392302863732
Position 2290: 0.1736248190376772
Position 1803: 0.16835075519215853
Position 4302: 0.1592545535873858
Position 5665: 0.09733208234429748
Position 6881: 0.0771789624177936
Position 6575: 0.07396797316410274
Position 6665: 0.07320430805121425
Position 2052: 0.07200135407400235
Position 4379: 0.03795613792953714
Position 2154: 0.020875723797018512
Position 2565: 0.01800993067931588
Position 1355: 0.013468122174345865
Position 7035: 0.00960421302378634
Position 2813: 0.009511691885575702
Position 4794: 0.008088543582766967
Position 5252: 0.007396101635932094
Position 2707: 0.005873465557056598
Position 916: 0.005636004120279074
Position 4272: 0.005135670232726527
Position 5193: 0.004743596790702255
Position 5119: 0.004719320181170419
Position 204: 0.003802088371809672
Position 2193: 0.003594833904133437
Position 2505: 0.0035556977798711317
Position 3558: 0.0033255087569901264
Position 2746: 0.003319170585408326
Position 2109: 0.0033078757744103003
Position 1587: 0.003240629653349909
Position 2318: 0.0023949041347367736
Position 7096: 0.0023388497521588908
Position 3015: 0.0021189719195295487
Position 4464: 0.0017726206572294615
Position 3821: 0.0010898772495082914
Position 1154: 0.0009913359809378972
Position 3178: 0.0009517327346006784
Position 3485: 0.0009319006523524917
Position 2646: 0.0008667355427320773
Position 1449: 0.000850660987615107
Position 5151: 0.000825895560587354
Position 236: 0.0008247113100781228
Position 1987: 0.0007032395217270143
Position 3209: 0.0005485791463895561
Position 1882: 0.00042071587195487565
Position 528: 0.00039895303103799657
Position 433: 0.0003175912068595593
Position 3158: 0.0002918713178193829
Position 1223: 0.0002814522814700023
Position 3113: 0.00027770275781395997
Position 1612: 0.0002749518053164055
Position 1204: 0.00026484917437867664
Position 3231: 0.00026460706889674956
Position 3202: 0.00019576145765454116
Position 2607: 0.00019049019754115425
Position 3216: 0.0001853768644792886
Position 1591: 0.0001851733998256082
Position 2122: 0.00017202640999376315
Position 525: 0.00015506562379599437
Position 428: 0.00013612375076219537
Position 1603: 0.00012640497942043456
Position 1333: 0.00012549175343786712
Position 976: 0.0001253493522979572
Position 1865: 0.00012107756940054132
Position 81: 0.00011396023545624258
Position 996: 0.00010301760283590957
Position 2885: 9.932715984804171e-05
Position 1936: 9.55718810038013e-05
Position 3498: 8.617702495323535e-05
Position 2531: 8.311855055177882e-05
Position 507: 7.33495837714996e-05
Position 4588: 6.099568217882018e-05
Position 1722: 6.017828280614833e-05
Position 797: 5.897835153680663e-05
Position 1826: 5.6671755086125746e-05
Position 3131: 5.11680674503947e-05
Position 1054: 4.786286312326667e-05
Position 4437: 4.6721439045395534e-05
Position 1120: 4.181805241842994e-05
Position 1963: 3.478883898087806e-05
Position 1241: 3.45959704231828e-05
Position 1473: 3.3612306576604594e-05
Position 1709: 3.0471662115975657e-05
Position 1912: 2.840784885009245e-05
Position 663: 2.2755939207105702e-05
Position 96: 2.2022717299086448e-05
Position 1285: 1.9797837105665378e-05
Position 594: 1.9061583347527102e-05
Position 3090: 1.8370802220887117e-05
Position 740: 1.3927807770109745e-05
Position 1691: 1.3764691501351782e-05
Position 1007: 1.3024839962477857e-05
Position 368: 1.2043619691804701e-05
Position 1257: 9.195026534643241e-06
Position 1125: 5.631182326337225e-06
Position 542: 2.2257880334006856e-06
Position 244: 1.7375645854097971e-06
Position 60: 8.843068028266003e-07
Position 254: 7.336381645802204e-07
Position 549: 3.7752330457910274e-07
Position 470: 3.4072611525790776e-07
Position 438: 2.971120293527056e-07
Position 348: 2.702729404562085e-07
Position 126: 1.1326551224458556e-07
Position 556: 6.89758436202917e-08
Position 330: 5.8350770938631365e-08
Position 132: 5.621667151121215e-08
Position 479: 2.4114233036800357e-08
Position 463: 2.196613406591006e-08
Position 747: 9.117709917464932e-09
Position 731: 4.9907131652113884e-09
Position 777: 3.3139697371828577e-09
Position 818: 3.226743676688871e-09
Position 637: 2.083195897128841e-09
Position 755: 1.7585534560554989e-09
Position 381: 2.405628002723725e-10
Position 337: 4.328946031478735e-15
Position 326: 2.6009537781437026e-16
