Gene = MCU
Position 1304: 3.0789699771850986e-06
Position 41690: 2.955535099354619e-06
Position 40759: 2.4841305812182486e-06
Position 40666: 2.191641861336636e-06
Position 42610: 2.1011084752655288e-06
Position 41376: 2.0392928952361357e-06
Position 775: 1.8081218666814677e-06
Position 41182: 1.7864839340283529e-06
Position 40684: 1.7628633328233095e-06
Position 40857: 1.7497655190914708e-06
Position 903: 1.714699070778452e-06
Position 592: 1.6187242910948147e-06
Position 99: 1.6096332836635056e-06
Position 141: 1.4895376538191279e-06
Position 14: 1.4165602754364756e-06
Position 694: 1.3843280054306206e-06
Position 1002: 1.3019814356045794e-06
Position 218: 1.1348789533004141e-06
Position 1344: 1.09628838640477e-06
Position 41134: 1.0814588481475846e-06
Position 376: 1.0492786706452794e-06
Position 41371: 9.94085076257604e-07
Position 40812: 9.935624264928999e-07
Position 267: 8.98579515676473e-07
Position 689: 8.908295874301105e-07
Position 1380: 8.206992619921641e-07
Position 393: 7.074418892172193e-07
Position 41307: 7.027048899605589e-07
Position 437: 6.460095413541055e-07
Position 816: 5.337261815293927e-07
Position 41113: 4.954524150500407e-07
Position 41424: 4.6103843103525746e-07
Position 909: 4.122174735803641e-07
Position 23: 4.0732980199947167e-07
Position 608: 3.924687398780237e-07
Position 604: 3.730983188711835e-07
Position 1783: 3.706528239706268e-07
Position 85: 3.4850741630971933e-07
Position 17: 3.369383591079625e-07
Position 501: 3.1926840553897285e-07
Position 673: 3.0371207220335324e-07
Position 87: 2.948552402743671e-07
Position 10: 2.7337536627418054e-07
Position 1119: 2.480767760685117e-07
Position 657: 2.2598975024685827e-07
Position 149: 1.9987377513446432e-07
Position 41477: 1.9843800888664656e-07
Position 994: 1.966701766300736e-07
Position 1230: 1.523665516841704e-07
Position 225: 1.5196679597456667e-07
Position 1980: 1.4715478455071979e-07
Position 1383: 1.3085994363261836e-07
Position 153: 1.2158260280611037e-07
Position 41344: 1.1251118675986368e-07
Position 943: 1.074320239851201e-07
Position 41194: 1.0045726052241157e-07
Position 857: 8.891135980042304e-08
Position 41850: 7.773417176828248e-08
Position 700: 7.443740901771456e-08
Position 1045: 7.32288743358326e-08
Position 1249: 5.711135815391392e-08
Position 41200: 5.398343791436848e-08
Position 1420: 5.07256210458438e-08
Position 41235: 4.240648397214131e-08
Position 1792: 4.133337042167565e-08
Position 359: 4.043661229401435e-08
Position 1410: 3.757445711068482e-08
Position 1171: 2.7409140839074245e-08
Position 2111: 2.6206372632825438e-08
Position 735: 2.5928304077398076e-08
Position 1375: 2.5625566837819195e-08
Position 601: 2.395940071283293e-08
Position 320: 2.2396227203173433e-08
Position 364: 1.5069658605897426e-08
Position 1028: 1.4987437920074177e-08
Position 255: 1.3782146107938286e-08
Position 29: 1.1119309123456863e-08
Position 1043: 7.649394514238701e-09
Position 901: 6.432535084447081e-09
Position 9591: 5.7442372720251715e-09
Position 40507: 3.0634451770175344e-09
Position 618: 2.5179824137174144e-09
Position 336: 2.374107088227926e-09
Position 651: 2.221294595901838e-09
Position 632: 1.6594148148648447e-09
Position 323: 1.4736016598060387e-09
Position 472: 1.19088588097295e-09
Position 595: 1.1797459335543947e-09
Position 485: 8.210844262202825e-10
Position 11952: 6.806699084613501e-10
Position 11841: 2.5817675311560057e-10
Position 11868: 1.281684707010746e-10
Position 40451: 1.0969348335456081e-10
Position 11849: 8.090704932342176e-11
Position 8: 3.909625938712856e-11
Position 291: 9.044448474606411e-12
Position 293: 4.7540861980529346e-12
Position 1627: 1.2087270694025704e-13
Position 2356: 1.1101458007332863e-13
Position 3302: 1.0720744556557086e-13
Position 2311: 1.0035006243695826e-13
Position 3189: 5.5112719980223094e-14
Position 3076: 5.1249749474793603e-14
Position 1994: 3.124756119430868e-14
Position 2220: 1.8223965426294715e-14
Position 2477: 6.481547768373941e-15
Position 585: 5.155893733460962e-18
Position 458: 4.162086420694807e-18
Position 566: 3.5641861694757066e-18
Position 681: 2.0090021122422032e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 40155: 0.9998721798405257
Position 39865: 0.9967364409138423
Position 40475: 0.9952587537718747
Position 40320: 0.9774936924952373
Position 11583: 0.9722544227589974
Position 40740: 0.8864401062317275
Position 11828: 0.6170781360483981
Position 11753: 0.37556773579199054
Position 40793: 0.10381397689972435
Position 41200: 0.09127151431906254
Position 41452: 0.04864821166986609
Position 42137: 0.02757457036160745
Position 42883: 0.027419893431274323
Position 41647: 0.023814363902216924
Position 11435: 0.01763533430045181
Position 40289: 0.012626398374553847
Position 42680: 0.011975421163520975
Position 42081: 0.011920484338258146
Position 41169: 0.010937613043762482
Position 41382: 0.009208415748671457
Position 42778: 0.006145066002282136
Position 42610: 0.0058043944394276315
Position 41223: 0.005486796328092279
Position 11473: 0.005240673616404408
Position 11728: 0.003415894218175129
Position 11915: 0.003164957396499138
Position 42710: 0.003077347105075503
Position 11392: 0.0030276826652225397
Position 42972: 0.0026239429363523743
Position 42744: 0.002546167192956059
Position 41319: 0.0022342019526318453
Position 40702: 0.0014656878179776474
Position 41484: 0.0012609933764211403
Position 40716: 0.0010642821289592508
Position 42395: 0.0010347298765570581
Position 42628: 0.0009493812057076976
Position 9494: 0.0008184894388655574
Position 41081: 0.0007602053771079863
Position 41996: 0.0007581175334844574
Position 42092: 0.0007015462272177453
Position 41376: 0.0007001739048837558
Position 41912: 0.0006511825205174227
Position 41746: 0.0005738472007671367
Position 41672: 0.0005286344285999013
Position 42476: 0.0005213885500971973
Position 9333: 0.0005175363092268682
Position 43103: 0.0004382155489789348
Position 41041: 0.00039328083202765617
Position 42148: 0.00038355048253460935
Position 41501: 0.00036917183262005434
Position 41229: 0.00032060401634160433
Position 1547: 0.00031893821953541887
Position 42568: 0.00028317242601975066
Position 41831: 0.00025401520986945765
Position 9299: 0.00021412223493337182
Position 41724: 0.00020768581616167932
Position 42907: 0.00020198242415773662
Position 40492: 0.00018190554551537533
Position 41529: 0.0001544484820701427
Position 40329: 0.00013071774333230562
Position 40806: 0.00011447586581920464
Position 11835: 0.00011045633946311815
Position 41261: 0.00010905392638508285
Position 43086: 0.00010414737279234146
Position 41357: 0.00010363266854231366
Position 41570: 9.670646847691911e-05
Position 41235: 9.177587747603142e-05
Position 9422: 8.621673185586338e-05
Position 1048: 7.67785262499275e-05
Position 41933: 6.871905030782581e-05
Position 42290: 6.658688500238937e-05
Position 40877: 6.646914855552569e-05
Position 1512: 6.544103916808841e-05
Position 43194: 5.425374777845444e-05
Position 2050: 4.991514018240013e-05
Position 42299: 4.6791574936324995e-05
Position 302: 4.08311660181305e-05
Position 1025: 3.936445382256138e-05
Position 40499: 3.901049900975006e-05
Position 1060: 3.821897681612636e-05
Position 2201: 2.868187602000538e-05
Position 41824: 2.8230829251651934e-05
Position 3660: 2.5959613981694073e-05
Position 40842: 2.434698317434861e-05
Position 693: 2.4153037040819143e-05
Position 41069: 2.2246299669947382e-05
Position 1853: 2.1798687536204358e-05
Position 1501: 2.00356209135407e-05
Position 40822: 1.8443606461873382e-05
Position 2214: 1.678298096738289e-05
Position 1072: 1.4349366054274909e-05
Position 1083: 1.1165534022408648e-05
Position 40812: 1.1081206389969054e-05
Position 40874: 9.88045206491797e-06
Position 943: 9.196064788705626e-06
Position 40764: 7.914839475207658e-06
Position 478: 6.961020329779562e-06
Position 1108: 6.805205336248565e-06
Position 1925: 5.0826561945151084e-06
Position 3588: 4.504318675395029e-06
Position 1949: 4.3908315734130595e-06
Position 5331: 4.3324954966067765e-06
Position 2984: 4.1286442786389e-06
Position 854: 3.950427120171805e-06
Position 5866: 3.0967034482332417e-06
Position 5354: 3.0583900304784223e-06
Position 458: 2.4022383358928116e-06
Position 40994: 2.3555347059541315e-06
Position 1102: 2.258584101151282e-06
Position 192: 2.105275607259964e-06
Position 40929: 2.0208899282021943e-06
Position 1983: 1.6178822344249712e-06
Position 40848: 1.4601262072426602e-06
Position 660: 1.4520792303747707e-06
Position 1249: 1.333007922589802e-06
Position 2386: 1.1580580413066106e-06
Position 882: 1.12947331284697e-06
Position 41055: 1.0705389417836449e-06
Position 1035: 1.0394155261817957e-06
Position 2378: 1.0195345868408532e-06
Position 42218: 1.009390593160673e-06
Position 5829: 8.143930881836211e-07
Position 40962: 7.652100539475579e-07
Position 554: 7.445103065647154e-07
Position 1630: 6.802625133107993e-07
Position 2741: 6.228099412528734e-07
Position 2964: 5.069724012621999e-07
Position 40676: 4.586291417839817e-07
Position 765: 4.5301725852596375e-07
Position 1291: 4.503694136134161e-07
Position 2355: 4.351723901427115e-07
Position 196: 4.179080311253777e-07
Position 41113: 2.768194961637153e-07
Position 1254: 2.559180028866725e-07
Position 40984: 2.1977129343906344e-07
Position 40755: 6.817154393767104e-08
Position 40863: 6.444999846407952e-08
Position 12011: 6.806699084613505e-10
Position 1562: 2.1718122110124018e-13
Position 1719: 1.8088538407082115e-13
Position 1654: 1.6174637787541832e-13
Position 1171: 1.448431707520522e-13
Position 1466: 1.3780547318911384e-13
Position 1725: 1.3492607990707432e-13
Position 1168: 1.102391134248029e-13
Position 1640: 9.455608220852492e-14
Position 2666: 9.327445084576827e-14
Position 1553: 9.151031072368076e-14
Position 1587: 8.520392753822732e-14
Position 657: 7.146935543036931e-14
Position 1028: 5.6318706926564856e-14
Position 1123: 5.1669474527602564e-14
Position 868: 3.919563152056743e-14
Position 1428: 3.5430140064955684e-14
Position 1149: 3.440018072705866e-14
Position 2751: 3.4069019520797564e-14
Position 320: 3.182531623145861e-14
Position 415: 3.128800811089542e-14
Position 2269: 2.935422252556986e-14
Position 2223: 2.3933563896698242e-14
Position 122: 2.185268667285652e-14
Position 501: 1.7991662739350406e-14
Position 173: 1.71297935944001e-14
Position 816: 1.3211972269056681e-14
Position 255: 1.1135960470648102e-14
Position 1352: 1.0240666477231474e-14
Position 1484: 8.279846234131824e-15
Position 2110: 7.804164003484243e-15
Position 1272: 6.141172106413439e-15
Position 886: 4.798254304467222e-15
Position 369: 3.2201683808077438e-15
Position 234: 1.974283774059153e-15
Position 1383: 1.0958436119359457e-15
Position 207: 6.73706998246094e-16
Position 1230: 3.392461352166153e-16
