Gene = vri
Position 1009: 2.8259284823349077e-07
Position 96: 2.369266674077566e-07
Position 19209: 2.2636510775337495e-07
Position 1073: 1.5483644890083858e-07
Position 998: 1.362982580230504e-07
Position 393: 1.1974221202739716e-07
Position 1076: 1.1933315714331304e-07
Position 338: 9.083856258893164e-08
Position 118: 7.246529255844628e-08
Position 19093: 6.293661884138388e-08
Position 19143: 5.977512866827157e-08
Position 116: 3.7452770725863565e-08
Position 561: 3.2563368188035984e-08
Position 938: 2.2919270293732178e-08
Position 381: 1.778798582972896e-08
Position 106: 9.117701423672142e-09
Position 1223: 8.84003693391428e-09
Position 4: 7.88919032420148e-09
Position 50: 6.331577466443925e-09
Position 1211: 5.3668975333117476e-09
Position 11: 5.376288334216809e-10
Position 913: 3.1675354594136017e-10
Position 756: 1.8126975828916343e-10
Position 1689: 1.4927961646227233e-10
Position 759: 9.905180094705538e-11
Position 726: 3.5458102187041514e-11
Position 1503: 1.5965507362877712e-12
Position 1080: 2.8550347080536657e-15
Position 731: 2.6262857497894925e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 18620: 0.9994599911306714
Position 19076: 0.9577203853059548
Position 10570: 0.48031411635584736
Position 13376: 0.2652992878936383
Position 13166: 0.26523536193604247
Position 21020: 0.23980175041437946
Position 10369: 0.21580578053624336
Position 21555: 0.18626351696182375
Position 11173: 0.1747801198856804
Position 12421: 0.15067628828647833
Position 11871: 0.12427591693744061
Position 21841: 0.10683298080855329
Position 12881: 0.07958968541206518
Position 9636: 0.06449955270578558
Position 11921: 0.06381929357867461
Position 8598: 0.05832418371688026
Position 9668: 0.04591134640727141
Position 19032: 0.036433920804320744
Position 6443: 0.02422079303211323
Position 11195: 0.019495920374175548
Position 9608: 0.017279671888721752
Position 10212: 0.017174364261053447
Position 10094: 0.017054779796107318
Position 13049: 0.01651882370444579
Position 21155: 0.01422076846894439
Position 22168: 0.013461863620174498
Position 6141: 0.013344921654436183
Position 6304: 0.012531753551071431
Position 10634: 0.012025900196116735
Position 19975: 0.011780736412706893
Position 22272: 0.011711447576050731
Position 5432: 0.01086448523226326
Position 5479: 0.01069478720148773
Position 726: 0.00937456043557765
Position 21257: 0.009160056050530913
Position 14200: 0.008575843818728066
Position 11131: 0.008263565526479784
Position 21479: 0.007923404585973218
Position 13746: 0.007569480575243092
Position 12487: 0.007521671773524333
Position 6398: 0.007474177235360657
Position 21261: 0.007264213951297459
Position 12570: 0.006515560694599089
Position 19774: 0.006513812162757972
Position 22221: 0.006241172359817285
Position 13097: 0.006110198480622887
Position 699: 0.005589778191964312
Position 12154: 0.0052465932107269245
Position 2541: 0.004136171340398435
Position 14226: 0.0036617484842570397
Position 11338: 0.0034848347461751213
Position 21583: 0.0034388103841369064
Position 21446: 0.002943402306626447
Position 5489: 0.0028576609561468107
Position 21190: 0.0025997452412597584
Position 2866: 0.0024414516420104247
Position 5519: 0.0024188190387906716
Position 10023: 0.002228382873748496
Position 13785: 0.0018549801572472879
Position 20986: 0.001706974883357042
Position 13828: 0.001566948879804698
Position 8714: 0.0014217886451734815
Position 10954: 0.0013806314982111713
Position 3049: 0.001360089246416931
Position 4144: 0.0013551865748812149
Position 8547: 0.001271217390840773
Position 9549: 0.0011384230547587981
Position 1094: 0.0011220494764816822
Position 8025: 0.00099513679778599
Position 3005: 0.0009725501222824207
Position 21028: 0.0009160878847028458
Position 21928: 0.0008904470890619731
Position 20010: 0.0008486261241113042
Position 19789: 0.0008411482717390008
Position 8575: 0.0008146308968550221
Position 6554: 0.0007167342748134623
Position 11935: 0.0007055637980907386
Position 12567: 0.0007003864206288048
Position 19819: 0.0006333710952314416
Position 10899: 0.0006328580027648154
Position 2898: 0.0006123565991321488
Position 11967: 0.0006080732078676455
Position 12056: 0.0005766507830869004
Position 1195: 0.0005714953299443246
Position 9055: 0.0005469728874356055
Position 5159: 0.0004656364565601364
Position 1076: 0.0004360566026082328
Position 1635: 0.0004312361369449357
Position 7808: 0.00040575143185745234
Position 1223: 0.00039749543709636983
Position 19703: 0.00039643096486049117
Position 9161: 0.00039165176569174587
Position 266: 0.0003657047296088588
Position 1740: 0.00035519744058738767
Position 20458: 0.00035468721520795146
Position 2393: 0.0003451961682662013
Position 20072: 0.0003396015309885122
Position 19813: 0.0003334593973824009
Position 5073: 0.00033101416455509673
Position 7378: 0.0003236191300173685
Position 19040: 0.0003134011156441169
Position 2139: 0.0003128230520083295
Position 2015: 0.00030124896785453567
Position 20625: 0.00030086908590060347
Position 18573: 0.0002940230887649903
Position 6469: 0.00028601634312110514
Position 20521: 0.00024980504146771026
Position 9876: 0.00023969999102024016
Position 21324: 0.00021011668198784634
Position 3060: 0.00020377555608713669
Position 6570: 0.00020143801330865883
Position 6449: 0.00019556868702679447
Position 9527: 0.00019163615759568725
Position 9879: 0.00019072708591521574
Position 3868: 0.000186091084262391
Position 703: 0.00018420318092297603
Position 1235: 0.000148937843809063
Position 1211: 0.00014815501851479513
Position 1290: 0.00014050376376766613
Position 827: 0.0001341336069214676
Position 20401: 0.00013266560953145495
Position 19801: 0.0001183642410647239
Position 19555: 0.00011387901198491145
Position 22141: 0.0001085313746399438
Position 8946: 0.00010249432742608696
Position 2033: 9.64477898371484e-05
Position 756: 9.068583772824286e-05
Position 412: 7.440421183526923e-05
Position 1947: 6.393901624938889e-05
Position 19870: 5.164835119411928e-05
Position 1145: 4.379636342188057e-05
Position 1561: 3.794620153702275e-05
Position 2265: 3.666476093234991e-05
Position 487: 3.380833078840244e-05
Position 6003: 3.257217628715495e-05
Position 665: 2.9670488531654863e-05
Position 2547: 2.9394387760076567e-05
Position 19546: 2.277253612376053e-05
Position 2817: 2.0726049956530406e-05
Position 7974: 1.957992184692944e-05
Position 381: 1.9373946817475265e-05
Position 350: 1.8141694384648296e-05
Position 5852: 1.7980444475725818e-05
Position 7832: 1.7923340720986565e-05
Position 7971: 1.6057644653992018e-05
Position 1909: 1.5569000678085527e-05
Position 1666: 1.319522242023476e-05
Position 3978: 1.2135057642050541e-05
Position 3454: 1.0816076939540408e-05
Position 19528: 1.0403211134189747e-05
Position 4614: 9.425665799244217e-06
Position 1926: 8.946471923243433e-06
Position 1698: 8.857933405317172e-06
Position 2507: 8.384951587696478e-06
Position 1293: 7.405986283419239e-06
Position 1475: 7.044031210007689e-06
Position 836: 6.258368502194455e-06
Position 6454: 2.4702177767675205e-06
Position 2420: 2.3882539422781932e-06
Position 414: 2.2759458347664536e-06
Position 4419: 2.065444937424262e-06
Position 651: 1.6863742550676641e-06
Position 1147: 1.6557692727662656e-06
Position 3967: 1.5032616609157518e-06
Position 3891: 1.461473246519294e-06
Position 428: 1.3868715283071012e-06
Position 1493: 1.2231301446241261e-06
Position 4200: 1.204486131123371e-06
Position 2839: 1.1795924923982965e-06
Position 993: 1.1458239699972976e-06
Position 2170: 1.0351734209902012e-06
Position 3390: 9.150781605015275e-07
Position 2066: 8.739064069068751e-07
Position 3788: 8.067681996146168e-07
Position 19207: 7.059459032360972e-07
Position 3902: 6.808506862492154e-07
Position 5849: 6.774779420707158e-07
Position 1543: 6.723504039016786e-07
Position 1719: 5.935854416841529e-07
Position 2058: 5.690742225130905e-07
Position 19264: 4.170713394545922e-07
Position 19393: 3.559623289409192e-07
Position 19143: 3.558284087722659e-07
Position 19521: 3.324549185161021e-07
Position 19117: 3.319295138024492e-07
Position 2046: 2.459590768831037e-07
Position 2745: 2.1018885948235765e-07
Position 921: 9.442144068949157e-08
Position 1360: 8.600582483005578e-08
Position 273: 2.475886719896698e-08
Position 19110: 2.3809112243871993e-08
Position 855: 2.3187334001602605e-08
Position 998: 1.4587907983116762e-08
Position 233: 7.230447562772187e-09
Position 19046: 5.747982380006046e-10
Position 883: 3.792315084547681e-10
Position 175: 1.2329272585094638e-10
Position 559: 1.049354256362616e-10
Position 204: 1.017502888643048e-10
Position 972: 1.144349279711694e-11
Position 632: 8.842697494848733e-12
Position 539: 2.8078224838236235e-12
