Gene = Ccn
Position 45101: 0.009827285787172178
Position 35216: 0.009728180923352552
Position 1812: 0.009108665693985728
Position 39958: 0.008669033299044792
Position 2072: 0.008376402415286041
Position 1572: 0.007708705927252986
Position 58269: 0.00769532386777793
Position 35085: 0.007607072506707413
Position 33383: 0.007250364320610557
Position 40998: 0.006888695097240089
Position 48371: 0.006478072342554918
Position 4190: 0.006301496625382284
Position 33831: 0.005695543190786556
Position 1400: 0.005547954974688266
Position 47828: 0.0055232440720351175
Position 5376: 0.005222212978605234
Position 6726: 0.005157565085548897
Position 14495: 0.005148861307464129
Position 33792: 0.004124212770176013
Position 11543: 0.0040988762308357025
Position 54022: 0.0037619778357324066
Position 1968: 0.0034251788454015154
Position 908: 0.003240256657414485
Position 47182: 0.0032342964299643235
Position 6168: 0.003183145782815617
Position 2107: 0.0030599493050204544
Position 12251: 0.002872924302578299
Position 40097: 0.002753065550209704
Position 33430: 0.0027008082758608063
Position 33629: 0.002430888015846247
Position 20885: 0.0023997859946584695
Position 40040: 0.002214225516947104
Position 40749: 0.002164644337475937
Position 232: 0.0021144545437312007
Position 11572: 0.002018804440901428
Position 2423: 0.001996908734847367
Position 14557: 0.0018913139725363546
Position 372: 0.001636518630032625
Position 6133: 0.0015920765609640892
Position 56308: 0.0015586058755182794
Position 40705: 0.0015320456373692558
Position 56378: 0.0014863131819482563
Position 339: 0.0013524656128101572
Position 35451: 0.0012594427433371663
Position 40562: 0.0012493093343431733
Position 41027: 0.0012387167492689218
Position 5361: 0.0012178268559033787
Position 811: 0.0011257611360722137
Position 40982: 0.001121811904761632
Position 182: 0.0010797555482400436
Position 33458: 0.0009867303679492677
Position 264: 0.0009561639189487569
Position 349: 0.0009477640029847028
Position 42022: 0.0009394763158086025
Position 1974: 0.000936462706079516
Position 14686: 0.0009045646757028857
Position 40082: 0.0008697592204371614
Position 4125: 0.0007852548459414664
Position 47857: 0.0007392000250517607
Position 3582: 0.0007121486563608514
Position 1196: 0.0006850167109237166
Position 40926: 0.0006041698921673449
Position 40499: 0.0005944753873590931
Position 3853: 0.0005724181121435011
Position 41925: 0.0005429790048222465
Position 45064: 0.0005056795101483428
Position 41954: 0.00047344476369310425
Position 1483: 0.0004697191609731887
Position 40890: 0.0004670760133415411
Position 6244: 0.00039853259749300066
Position 3097: 0.0003368972610648699
Position 2084: 0.0003317208095235905
Position 3006: 0.0002732704778926192
Position 346: 0.0002731262275100757
Position 4601: 0.00026090221775605513
Position 4084: 0.00023606042845962402
Position 1625: 0.0002241650623420037
Position 4653: 0.00021851659074096803
Position 3624: 0.00020256531266683918
Position 4128: 0.00019846781745335029
Position 40207: 0.0001903040250737205
Position 42010: 0.00018849082819290744
Position 41647: 0.00017647695726702003
Position 40948: 0.00015647680507034357
Position 2749: 0.00014806899778300187
Position 54555: 0.00014774984069368928
Position 41039: 0.00013904490933821105
Position 40100: 0.000137940170664687
Position 4396: 0.00013628067573598208
Position 40986: 0.000129936075645375
Position 39953: 0.00011598565928168408
Position 52548: 0.00010691686970787201
Position 6753: 0.0001002631800347976
Position 1074: 9.663253089901651e-05
Position 2000: 9.616673380372938e-05
Position 2427: 9.382372519952909e-05
Position 6234: 9.227818654745377e-05
Position 4315: 9.192261149566018e-05
Position 276: 9.110531769266527e-05
Position 699: 8.06921866892234e-05
Position 44627: 7.539645417138112e-05
Position 221: 7.287699339707963e-05
Position 1210: 5.4778313960624036e-05
Position 52878: 5.0802961746468454e-05
Position 1243: 4.5734172207314583e-05
Position 52980: 4.151417689763535e-05
Position 3738: 4.0487680057063716e-05
Position 3932: 3.887914363903484e-05
Position 4425: 3.303730821475398e-05
Position 31276: 3.0920774697578984e-05
Position 1388: 3.0436578826176203e-05
Position 53050: 2.444963383726533e-05
Position 53164: 2.3248547815096567e-05
Position 1221: 2.2760756653335513e-05
Position 825: 2.1883109689868297e-05
Position 44285: 2.142445869654529e-05
Position 50539: 1.9367990366945638e-05
Position 45342: 1.8930306205709192e-05
Position 2771: 1.7753827825964124e-05
Position 43168: 1.7435489519618395e-05
Position 758: 1.663354556870225e-05
Position 1901: 1.6016315708122914e-05
Position 1673: 1.5773360997216528e-05
Position 43123: 1.5716137103218237e-05
Position 4816: 1.4057876598832304e-05
Position 42115: 1.3804888930873935e-05
Position 43078: 1.3730459703237117e-05
Position 729: 1.3225043562798472e-05
Position 1459: 1.3063309336448953e-05
Position 42089: 1.1663378082236732e-05
Position 44922: 1.1178713428682647e-05
Position 1834: 1.0408720819284733e-05
Position 846: 1.0155518668380386e-05
Position 3156: 1.0051596372473751e-05
Position 1622: 9.485912976387224e-06
Position 50509: 9.43012330419877e-06
Position 352: 8.95874911825736e-06
Position 1875: 6.890618483807807e-06
Position 913: 6.6389714925110165e-06
Position 1340: 6.3725088658863106e-06
Position 46367: 6.301078153670705e-06
Position 50157: 6.26562462168781e-06
Position 612: 6.224663922217524e-06
Position 167: 6.195881343359912e-06
Position 42741: 5.871613745479352e-06
Position 3118: 5.561382292056768e-06
Position 2289: 5.433111844630811e-06
Position 321: 5.363638225292051e-06
Position 163: 5.2987277531893804e-06
Position 5446: 5.15571172045149e-06
Position 2945: 4.886452750821839e-06
Position 149: 4.8817910301771335e-06
Position 42900: 4.8590050179567765e-06
Position 432: 4.7924032975740525e-06
Position 42474: 4.616717185994904e-06
Position 401: 4.394014144744418e-06
Position 45725: 4.3650450344290936e-06
Position 2133: 4.227694908200922e-06
Position 1823: 3.7776277013311264e-06
Position 42322: 3.494046079061251e-06
Position 50066: 3.153127580485365e-06
Position 46306: 2.647211936206701e-06
Position 626: 2.589910651236961e-06
Position 2967: 2.5506678548977665e-06
Position 188: 2.3781529737382925e-06
Position 3115: 2.326459467368192e-06
Position 48983: 1.5639408564653459e-06
Position 40781: 1.4481171436914838e-06
Position 39922: 1.4253993701857916e-06
Position 49420: 1.179904633769714e-06
Position 49899: 1.0691504106890202e-06
Position 369: 6.823929042857853e-07
Position 49182: 5.704901348265482e-07
Position 40596: 5.688900949635228e-07
Position 48986: 5.277879900178667e-07
Position 1103: 4.78737024206784e-07
Position 42450: 3.0440582157409034e-07
Position 49459: 2.842409322911073e-07
Position 42420: 2.6762581077312563e-07
Position 49196: 2.6588760215487637e-07
Position 2840: 2.1035835801984176e-07
Position 42462: 1.8050434315424074e-07
Position 49812: 1.6306808878618082e-07
Position 49119: 1.6222570187674026e-07
Position 42592: 1.2446211442148779e-07
Position 287: 1.176771596958663e-07
Position 2942: 1.0663920271171014e-07
Position 47308: 1.0530283280595955e-07
Position 2319: 1.013242277141338e-07
Position 42453: 9.652783227564975e-08
Position 47671: 8.793085890982886e-08
Position 49285: 8.64633898842031e-08
Position 1982: 8.125208583313101e-08
Position 47812: 7.115908269337776e-08
Position 42507: 6.891479626712974e-08
Position 66: 6.84992584817986e-08
Position 441: 6.377618565473095e-08
Position 48167: 4.7019686664313587e-08
Position 764: 4.235843703168612e-08
Position 716: 4.042844834143731e-08
Position 47406: 3.9828245451084636e-08
Position 5573: 3.931183703627846e-08
Position 45741: 3.626436020742295e-08
Position 42253: 2.7702767515970055e-08
Position 47072: 2.7577113481902748e-08
Position 42286: 2.2800315513684742e-08
Position 856: 2.2627857541454608e-08
Position 42237: 2.22764082707392e-08
Position 42196: 2.1712919355709367e-08
Position 46412: 1.9832609576600124e-08
Position 1081: 1.657620324156968e-08
Position 4369: 1.5564493344595017e-08
Position 47869: 1.483116358075583e-08
Position 46847: 1.4400898273311286e-08
Position 460: 1.3265348839023303e-08
Position 45589: 8.395265747346783e-09
Position 43628: 5.709935434988785e-09
Position 46118: 5.591299574554892e-09
Position 43781: 4.833035507510716e-09
Position 284: 4.597839543171712e-09
Position 41043: 3.934658077653747e-09
Position 42618: 3.756280656685518e-09
Position 41694: 3.603428814527728e-09
Position 45959: 3.4561753906861226e-09
Position 41706: 3.326195885803933e-09
Position 43430: 3.3154057295593907e-09
Position 44468: 2.6075839138582132e-09
Position 63: 2.3114131775051712e-09
Position 40714: 2.1723101045414705e-09
Position 44202: 2.1553452867353927e-09
Position 44759: 1.996832092576228e-09
Position 44831: 1.9841054429354502e-09
Position 43849: 1.6457135339993479e-09
Position 43464: 1.4102029334774052e-09
Position 44585: 1.2544725802737325e-09
Position 376: 1.251437816645706e-09
Position 44798: 1.234040681646212e-09
Position 2918: 1.0636449447998772e-09
Position 381: 9.679185866875956e-10
Position 41057: 9.527421611659806e-10
Position 43514: 7.633102241801428e-10
Position 44317: 6.3010340954838e-10
Position 45261: 6.063386125556818e-10
Position 43760: 5.362537629060702e-10
Position 43436: 5.109015520091296e-10
Position 44123: 5.054505924592213e-10
Position 43580: 4.266038921011667e-10
Position 44183: 4.0042433331975984e-10
Position 445: 3.6753673443598575e-10
Position 85: 2.25099400725748e-10
Position 43660: 2.113645228480515e-10
Position 44100: 1.3786159957811837e-10
Position 42800: 9.776842300185555e-11
Position 42747: 6.837019748218327e-11
Position 40373: 2.6593604901407447e-11
Position 75: 1.3447888401219654e-11
Position 40427: 1.251194850674093e-11
Position 43170: 1.1596746517062778e-11
Position 41177: 7.911418280781324e-12
Position 40935: 6.600472360798538e-12
Position 40856: 6.2048204888306215e-12
Position 40581: 6.119357114211998e-12
Position 42333: 5.3355967212065446e-12
Position 40789: 5.151984044522166e-12
Position 40389: 3.5892323740853557e-12
Position 43057: 2.941888301978872e-12
Position 26540: 3.2005145079559108e-19
Position 8875: 2.188291399669103e-29
Position 7468: 2.861568811257452e-30
