Gene = CYLD
Position 2707: 7.000266678014284e-06
Position 194: 6.469614547441236e-06
Position 2004: 6.272299062725856e-06
Position 819: 6.177626218856337e-06
Position 3393: 5.864717648338522e-06
Position 3612: 5.782223022408497e-06
Position 3771: 5.50086946057191e-06
Position 383: 5.443668089320952e-06
Position 2781: 4.075290215391415e-06
Position 2712: 3.9932346352487995e-06
Position 3201: 3.9743087548147995e-06
Position 2147: 3.961360594648359e-06
Position 1708: 3.928033507852451e-06
Position 3603: 3.8146331744280186e-06
Position 1277: 3.552055436757867e-06
Position 1451: 3.3964086462305327e-06
Position 1334: 3.354774258288118e-06
Position 1448: 3.2169559099285225e-06
Position 2069: 2.987335955758374e-06
Position 2779: 2.891411708359097e-06
Position 1325: 2.791745627152164e-06
Position 2766: 2.5659385176178543e-06
Position 3491: 2.4589324578262677e-06
Position 3384: 2.2212997261254586e-06
Position 2739: 2.2007487565423825e-06
Position 2760: 2.001586811808978e-06
Position 3044: 1.4837667187577219e-06
Position 3124: 1.0277197113066975e-06
Position 2111: 8.397497837718802e-07
Position 2261: 7.380762731758163e-07
Position 2021: 7.00491806460184e-07
Position 3060: 6.244708352233626e-07
Position 1985: 6.125869187310801e-07
Position 2591: 5.98097579038577e-07
Position 633: 5.345353692758813e-07
Position 3489: 4.364754296097813e-07
Position 2452: 3.180519705046471e-07
Position 2384: 2.9533540951157684e-07
Position 1979: 2.6911438256038643e-07
Position 2577: 2.4893782660071376e-07
Position 2593: 1.5922080304122315e-07
Position 2648: 1.017416151389207e-07
Position 2510: 1.0037698896105259e-07
Position 3292: 9.15192504574902e-08
Position 3145: 8.568898832282845e-08
Position 3792: 4.981426988849592e-08
Position 1071: 1.5586697265605916e-08
Position 907: 1.2616761755099826e-08
Position 1583: 6.980345851375115e-09
Position 3325: 6.771144441744133e-09
Position 1609: 6.744961652367716e-09
Position 3303: 4.079366614875832e-11
Position 3546: 3.6450097876471406e-14
Position 2961: 6.701017909371327e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3281: 0.995750911795238
Position 3478: 0.9926774219346551
Position 2987: 0.988803453343558
Position 2240: 0.9786152825846023
Position 2690: 0.9757549242952531
Position 1910: 0.9723028904891065
Position 2476: 0.9646883732284212
Position 857: 0.959440387285764
Position 1448: 0.9173353515177896
Position 626: 0.4035830584428274
Position 1122: 0.06826129994847865
Position 1048: 0.055888357339339244
Position 1129: 0.05060356594231612
Position 3781: 0.04454885776734387
Position 3736: 0.0378073147232575
Position 1520: 0.03348484089270451
Position 1166: 0.03144436691987953
Position 878: 0.02140339245427215
Position 670: 0.01996094054855445
Position 2707: 0.017534664849280675
Position 493: 0.015941290859365447
Position 230: 0.00978450874467468
Position 1270: 0.009119460300214925
Position 1227: 0.007611596646722212
Position 633: 0.0066496739158002855
Position 667: 0.00619701466850832
Position 1249: 0.005686237763633253
Position 2288: 0.004792485839983791
Position 1365: 0.004537484420400829
Position 2342: 0.0045252088920157895
Position 701: 0.0037653275675154046
Position 165: 0.0036395734585140936
Position 1782: 0.003622949927509355
Position 1099: 0.0029552902403213923
Position 2281: 0.002911195366195984
Position 1488: 0.0028529619011895217
Position 3292: 0.0026414268512472334
Position 1874: 0.002387125622293092
Position 292: 0.0019327901567660274
Position 2992: 0.0017378368096052543
Position 1292: 0.0013784736480385678
Position 1175: 0.0013104423803692556
Position 373: 0.001214612253667365
Position 2720: 0.0011015387449531658
Position 1644: 0.0010525468130434593
Position 3035: 0.0010040061411914982
Position 2504: 0.000960233523770423
Position 1253: 0.00069721292380634
Position 1243: 0.0006877118768878493
Position 1104: 0.0006575712011705708
Position 1985: 0.0005764794620133839
Position 1267: 0.0005465293155556233
Position 3500: 0.0005091696528300666
Position 836: 0.0004839066074600403
Position 1407: 0.0004439635845968018
Position 2615: 0.00043575432159646046
Position 676: 0.00040257475482591054
Position 510: 0.0003729185000783386
Position 194: 0.0003500924052233375
Position 533: 0.00034306549522339564
Position 3314: 0.00030245595711788357
Position 2320: 0.0002953777682895901
Position 1583: 0.00025761169435546455
Position 1133: 0.00024632138545106503
Position 1239: 0.00024275439222510458
Position 2591: 0.00023491922640789655
Position 1027: 0.00020314596904058555
Position 3576: 0.0001995094609662191
Position 3930: 0.00018727436626381658
Position 2111: 0.0001718162737958374
Position 1605: 0.00016825052425753191
Position 2327: 0.0001629647702938569
Position 3706: 0.00014919924168367669
Position 1220: 0.00014625300682287383
Position 3744: 0.00012793001371725883
Position 2193: 0.00011624460158208522
Position 3792: 0.00011527394883645743
Position 3588: 0.00010510120218807913
Position 1458: 0.00010069174188226149
Position 3345: 9.5755531676199e-05
Position 1346: 9.52904032541084e-05
Position 2444: 9.373217109379468e-05
Position 2180: 8.36493159766649e-05
Position 2364: 7.407069434635243e-05
Position 334: 7.341262826508981e-05
Position 3082: 6.700343753287756e-05
Position 3191: 6.152304538451604e-05
Position 1964: 6.14417440214743e-05
Position 3617: 6.094749755321811e-05
Position 424: 5.825708106107572e-05
Position 2461: 5.726553795822432e-05
Position 919: 5.533674542966103e-05
Position 323: 5.4515021352618366e-05
Position 1682: 5.4186511796477254e-05
Position 3110: 4.874851416736561e-05
Position 3497: 4.412120714559762e-05
Position 2524: 3.893897426095882e-05
Position 3175: 3.867319028359681e-05
Position 1788: 3.2183537393959925e-05
Position 3910: 3.0473788386512945e-05
Position 684: 2.992284146192334e-05
Position 3352: 2.283443211379182e-05
Position 2517: 2.1112793265361155e-05
Position 1071: 1.880443195832565e-05
Position 452: 1.8044171627672806e-05
Position 172: 1.7553781816156895e-05
Position 3905: 1.7116228239059265e-05
Position 3155: 1.649636388787205e-05
Position 3003: 1.3082146867220326e-05
Position 1687: 1.2088047905707216e-05
Position 2805: 1.1668538139377167e-05
Position 1617: 9.202261847479843e-06
Position 2009: 8.95486026261151e-06
Position 785: 8.7477928622513e-06
Position 2711: 8.513232450259028e-06
Position 2351: 8.345336501425978e-06
Position 2421: 7.639674650924835e-06
Position 2449: 7.529999202773887e-06
Position 2036: 7.34180975301038e-06
Position 3847: 7.07110603056065e-06
Position 1960: 5.83962489971608e-06
Position 2533: 5.781483851020691e-06
Position 3633: 4.547608495910859e-06
Position 3808: 4.444985579428327e-06
Position 2084: 4.3228259262222536e-06
Position 3508: 3.911125237193282e-06
Position 1050: 3.9041290876322895e-06
Position 3805: 3.834665593291103e-06
Position 774: 3.4722676831932166e-06
Position 2735: 3.3784193895388443e-06
Position 2000: 3.316515404808096e-06
Position 3032: 2.8749787672257416e-06
Position 439: 2.8225762705208892e-06
Position 741: 2.0466796015404187e-06
Position 237: 1.9152156982455657e-06
Position 3226: 1.750998466091565e-06
Position 2936: 1.7158608962305297e-06
Position 1056: 1.5096333101137307e-06
Position 2869: 1.4360033848641065e-06
Position 2080: 1.2722179346188676e-06
Position 2657: 1.0841801221214292e-06
Position 3675: 1.0702054917421606e-06
Position 3691: 1.0512476407134734e-06
Position 3113: 9.699038382212318e-07
Position 3164: 9.655230214051376e-07
Position 468: 8.193189453120631e-07
Position 3044: 7.724685790059318e-07
Position 442: 6.862325074976156e-07
Position 3867: 6.059634412880024e-07
Position 2496: 4.6004326230161346e-07
Position 2846: 3.959762295927438e-07
Position 3207: 3.935979463608698e-07
Position 983: 3.681880526708011e-07
Position 2810: 1.6715710108572258e-07
Position 1009: 1.3176982920259957e-07
Position 3411: 1.3118324872394023e-07
Position 804: 8.352885248474256e-08
Position 903: 8.279653316109488e-08
Position 3041: 7.923351972584928e-08
Position 3325: 3.068081429579946e-08
Position 3400: 2.154582535525064e-08
Position 3515: 1.1945150076048922e-13
