Gene = Dhc62B
Position 1355: 0.00019620426356245344
Position 3634: 0.00018762014673673536
Position 1693: 0.00018075501801326005
Position 11205: 0.00018002018539236417
Position 6138: 0.00017945909767839516
Position 74: 0.000173759626368125
Position 3263: 0.00016050302918036558
Position 6310: 0.00015093614851271464
Position 11534: 0.00014618175588321236
Position 7547: 0.00014481454621475477
Position 6372: 0.00014451705724030338
Position 6072: 0.00013464381276138827
Position 5309: 0.00013382041126537718
Position 6945: 0.00013042040465263767
Position 9854: 0.00012758104726361442
Position 3636: 0.00012121688258960914
Position 2640: 0.00011768932342755468
Position 1503: 0.00011685826815774811
Position 3242: 0.00010286449490729258
Position 5724: 0.00010243814945737159
Position 11125: 0.00010090748683591379
Position 11929: 0.00010012505362913438
Position 7649: 9.709822836781248e-05
Position 3508: 9.671758561910183e-05
Position 10504: 9.347701395889922e-05
Position 2590: 8.561946507478541e-05
Position 7358: 8.5204284145292e-05
Position 1421: 7.905684150134357e-05
Position 2120: 7.385980293017633e-05
Position 12396: 6.931406715928221e-05
Position 11348: 6.874839321333236e-05
Position 2369: 6.545393486858715e-05
Position 8414: 5.9527124977372934e-05
Position 2412: 5.701106593967959e-05
Position 110: 5.373438896669427e-05
Position 5757: 5.0605188953371125e-05
Position 3668: 5.0509132681746145e-05
Position 11867: 4.3229718565141216e-05
Position 1087: 3.6748959129934005e-05
Position 5381: 3.618715510648307e-05
Position 3267: 3.610706917539556e-05
Position 2815: 3.537495303697755e-05
Position 5818: 3.2594051091787905e-05
Position 3390: 2.1184585626275686e-05
Position 11243: 2.0584559182465043e-05
Position 943: 2.0157714986249307e-05
Position 5780: 1.914484382539215e-05
Position 5648: 1.763217264261827e-05
Position 4869: 1.6862849841348256e-05
Position 485: 1.6818498929860497e-05
Position 2662: 1.6699358410185608e-05
Position 3988: 1.4107669327779606e-05
Position 1061: 1.363900796760908e-05
Position 5820: 1.3113243430897969e-05
Position 800: 1.1765633448856e-05
Position 935: 1.144522027299863e-05
Position 349: 1.1187124230785095e-05
Position 11247: 1.081391350958013e-05
Position 4858: 1.0370002659485956e-05
Position 11414: 1.026715040157208e-05
Position 12109: 9.730813211692038e-06
Position 5515: 9.374325118537136e-06
Position 2848: 9.184526756862501e-06
Position 7929: 9.077974284920498e-06
Position 6954: 8.096780020830758e-06
Position 11186: 7.047524385679166e-06
Position 2379: 6.080105145580862e-06
Position 2556: 5.696654484579487e-06
Position 2601: 3.960089810811694e-06
Position 1030: 3.514614811547363e-06
Position 2414: 3.1491521325618758e-06
Position 2730: 2.288326773714295e-06
Position 2489: 1.8259434324624816e-06
Position 885: 1.7154178248395488e-06
Position 1079: 1.6402528082452528e-06
Position 5602: 1.4976301169248546e-06
Position 474: 1.2114761049160186e-06
Position 705: 1.16778380678581e-06
Position 539: 9.152292037335867e-07
Position 3532: 7.625815038316596e-07
Position 276: 6.631977491527704e-07
Position 239: 5.594390759380888e-07
Position 2315: 5.200868834864121e-07
Position 6111: 4.0719100805065637e-07
Position 11747: 3.7206057465369696e-07
Position 290: 3.615183728666913e-07
Position 264: 3.292174102647134e-07
Position 2538: 2.871519458326407e-07
Position 3409: 2.7727251446869055e-07
Position 2583: 2.5909637706384026e-07
Position 1512: 2.572536514229697e-07
Position 2581: 2.504638810150286e-07
Position 2763: 1.9685147763828367e-07
Position 3616: 1.7170386486865785e-07
Position 3751: 1.6165027949622427e-07
Position 3033: 1.613231823928622e-07
Position 3157: 1.496238730977525e-07
Position 11139: 1.413513054464191e-07
Position 11284: 1.3064475541110646e-07
Position 5489: 1.1868812379983145e-07
Position 2351: 8.179274598967374e-08
Position 3182: 7.782515242044916e-08
Position 744: 6.528875583883137e-08
Position 1115: 4.8656985461596145e-08
Position 2524: 4.7035210404482986e-08
Position 3089: 3.992590517961441e-08
Position 11224: 3.138520917779239e-08
Position 2772: 2.246468998732769e-08
Position 11231: 1.5293281629279104e-08
Position 11167: 8.946523758958578e-09
Position 2300: 8.322323696144323e-09
Position 8055: 2.794082160381637e-09
Position 3485: 1.3557957200335887e-09
Position 3495: 9.345989870290248e-10
Position 577: 9.483779017386717e-11
Position 11314: 5.123404629930345e-11
Position 2319: 8.91875760422763e-12
Position 2266: 5.749825379690787e-14
Position 10949: 4.255522947795063e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10880: 0.9932004481348576
Position 2487: 0.9886715762334504
Position 11269: 0.9769583483873057
Position 5215: 0.9693726757764228
Position 2245: 0.9567756870634823
Position 9601: 0.7975375024698357
Position 5589: 0.7502506713968223
Position 2033: 0.6172360512141597
Position 9262: 0.44061596233288697
Position 5888: 0.32912255621083125
Position 6571: 0.30091755883962984
Position 7039: 0.2598707282415477
Position 5952: 0.24471763730398952
Position 1319: 0.12819294613209803
Position 3060: 0.07218860475088751
Position 5055: 0.05604176397003012
Position 5595: 0.045461963154246714
Position 1379: 0.0419130312865955
Position 2264: 0.03810729489220154
Position 1137: 0.030048952300071527
Position 6665: 0.02999026579321466
Position 1886: 0.02570586932857197
Position 5237: 0.024835522024827788
Position 5007: 0.02329382961149576
Position 4272: 0.021709319346069997
Position 2043: 0.02021946539594501
Position 4857: 0.01927790395472201
Position 7249: 0.015211722171104766
Position 1883: 0.014957179713354583
Position 4291: 0.01407602155439447
Position 6257: 0.013120268377850693
Position 9163: 0.012407823448462578
Position 5990: 0.012321156957798554
Position 5037: 0.011553783759574254
Position 3633: 0.0114082124575572
Position 3322: 0.010389213771357044
Position 4557: 0.009455364723522769
Position 4676: 0.009073252304093303
Position 11325: 0.008452697880581467
Position 1847: 0.007962555029702749
Position 4944: 0.007831064397828703
Position 3715: 0.007502141827983595
Position 1829: 0.0074850434671709
Position 3459: 0.00739918070914519
Position 9268: 0.00705465795737383
Position 1889: 0.006519520670694096
Position 12070: 0.0064745542761242055
Position 3879: 0.00640539752093311
Position 1274: 0.005546800613429011
Position 10921: 0.004898463495808667
Position 3573: 0.004836969017202923
Position 8623: 0.004490524991286207
Position 11284: 0.004346604462921197
Position 5873: 0.004334354017706973
Position 890: 0.004192654452177499
Position 4866: 0.004054589364245432
Position 11329: 0.004041390171068301
Position 3114: 0.003870060890702445
Position 1087: 0.0038347933303262013
Position 6176: 0.0033841994160916226
Position 8567: 0.003330463044233684
Position 3021: 0.003174559515069587
Position 5618: 0.0029295104135733264
Position 3795: 0.002787912931170333
Position 6448: 0.0027612554750275713
Position 11980: 0.0026358876851633305
Position 7285: 0.0026286141346138756
Position 1953: 0.002578403010885505
Position 11959: 0.0025659327928415575
Position 6281: 0.002529319309259864
Position 503: 0.0024542978811037367
Position 6444: 0.002307123523628386
Position 1785: 0.002300477379394746
Position 5987: 0.002262425499406526
Position 4764: 0.0021800738973945313
Position 5745: 0.0020799204171244117
Position 11812: 0.0019783767533199355
Position 6683: 0.0019703497672546155
Position 3849: 0.0019246273071720026
Position 5301: 0.0018263649071686918
Position 3825: 0.0017508779555354512
Position 3765: 0.0017147723205217734
Position 6141: 0.001573310038093457
Position 4632: 0.0015626214409138147
Position 6104: 0.0014959807944414348
Position 10942: 0.0014687093578237109
Position 6580: 0.0014330381092033336
Position 11433: 0.0013956059041358758
Position 7576: 0.0013745067661192216
Position 5445: 0.0013680102248517238
Position 4301: 0.001320164887241096
Position 11806: 0.001301999512940623
Position 4327: 0.0012934657158597065
Position 4638: 0.0012380189551282619
Position 6320: 0.0012174774643425197
Position 11774: 0.0011977411345983015
Position 1030: 0.0011650030848826061
Position 4128: 0.0011468799215497978
Position 3855: 0.0010499546764057993
Position 3717: 0.0009401724433738856
Position 3150: 0.0009135067592668847
Position 6156: 0.0008398892299380172
Position 2208: 0.0007693895789031383
Position 11410: 0.000757576211953595
Position 4512: 0.000754688299169499
Position 2677: 0.0007133707593253767
Position 2017: 0.0006927683570007245
Position 3363: 0.0006858615898789847
Position 6290: 0.0005777571142046765
Position 11470: 0.0005686198915623525
Position 2315: 0.0005651957845398099
Position 6368: 0.0005571490964406398
Position 6263: 0.0005144305279557637
Position 3075: 0.0005029318759871416
Position 902: 0.0004997250575015593
Position 2730: 0.00048237648057720245
Position 12157: 0.00042706409145172955
Position 3383: 0.00041866965313657254
Position 11879: 0.0004162853136094761
Position 11929: 0.00040879316577056564
Position 6287: 0.0004083696598742664
Position 7648: 0.0004082545518798282
Position 7013: 0.00036788281679533605
Position 4554: 0.00035886705333763565
Position 881: 0.00030488312907100235
Position 3891: 0.0002978308096940934
Position 2196: 0.00029035408256884574
Position 1068: 0.00023468750354319761
Position 12094: 0.00020970030584254156
Position 7701: 0.00020647305609851468
Position 11113: 0.00020313247504772687
Position 11622: 0.00020058468887954953
Position 11857: 0.00018562558258151184
Position 603: 0.00018562349439319036
Position 1331: 0.00018441876501978883
Position 674: 0.00018137951611724837
Position 5622: 0.0001775005285428526
Position 7996: 0.00016869101770728166
Position 5857: 0.00016248618458916862
Position 3863: 0.00015575536530621625
Position 1247: 0.0001548514022478361
Position 3609: 0.00015317994838358394
Position 914: 0.00014991656458444193
Position 96: 0.00014624344237524999
Position 5548: 0.00014335555769628738
Position 5574: 0.00014221147714187137
Position 2556: 0.0001416604036161248
Position 3425: 0.00012422485849430547
Position 339: 0.00012269441941653144
Position 11725: 0.00011672413741624257
Position 12445: 0.00011646613479204071
Position 3201: 0.00011474626898237411
Position 2048: 0.00011328732072982822
Position 11686: 0.0001109918056337429
Position 511: 0.00011035319217157273
Position 254: 0.00010930618512535852
Position 1607: 0.00010896270417634383
Position 3428: 0.00010700144059382592
Position 685: 0.00010020637716631162
Position 1400: 9.357924900021138e-05
Position 2054: 9.199301331373705e-05
Position 5631: 9.133745334823579e-05
Position 1412: 8.956413286342486e-05
Position 6206: 7.915306739123249e-05
Position 2334: 7.897504195773275e-05
Position 5635: 7.876239261385546e-05
Position 773: 7.852030075260907e-05
Position 211: 7.806904442752047e-05
Position 11179: 7.315852108893275e-05
Position 767: 7.246752582303032e-05
Position 1480: 6.789288750406932e-05
Position 1295: 6.593972514378274e-05
Position 12395: 6.23118813368592e-05
Position 99: 5.947927227884215e-05
Position 11941: 5.4998961314125414e-05
Position 5733: 5.481852468052444e-05
Position 1640: 5.0981453045086525e-05
Position 11815: 5.083657631728829e-05
Position 5930: 4.747063640589385e-05
Position 11785: 4.423596705045831e-05
Position 239: 4.341793359180532e-05
Position 6215: 4.3024452184847685e-05
Position 11818: 4.2683619496266884e-05
Position 1892: 4.089586975044826e-05
Position 11729: 3.993335577008002e-05
Position 2787: 3.915876680985906e-05
Position 1284: 3.835731094088214e-05
Position 404: 3.7812758959837546e-05
Position 248: 3.702221274866633e-05
Position 8344: 3.433328647172168e-05
Position 5832: 3.3736158982766754e-05
Position 2357: 3.303524871405081e-05
Position 5365: 3.005157994237724e-05
Position 1187: 2.6382772276925734e-05
Position 2744: 2.5147116132757797e-05
Position 2590: 2.3620020820298215e-05
Position 11442: 2.2745046530106753e-05
Position 5535: 2.1676074219434683e-05
Position 6075: 2.1397645970495324e-05
Position 6122: 2.043222678036345e-05
Position 821: 2.0183330298440423e-05
Position 2838: 1.8949704820615748e-05
Position 830: 1.764393141833547e-05
Position 1355: 1.714662486901572e-05
Position 2348: 1.5093528768141815e-05
Position 5458: 1.5072998634480811e-05
Position 11837: 1.4099134030769198e-05
Position 5557: 1.3302634198451918e-05
Position 6015: 1.2327455098286864e-05
Position 5455: 1.0583508449563475e-05
Position 5954: 1.0438931566414168e-05
Position 12115: 9.808906843457933e-06
Position 2506: 8.435795356877115e-06
Position 5724: 7.09581465520919e-06
Position 11750: 5.917559449231e-06
Position 215: 5.368477726074033e-06
Position 5515: 4.982403329054915e-06
Position 962: 4.711907034206145e-06
Position 2360: 4.130198426646331e-06
Position 2841: 3.7720130779933252e-06
Position 3015: 3.0876491281700306e-06
Position 2880: 3.0543456520200316e-06
Position 434: 2.723002331121739e-06
Position 290: 2.5842973916561464e-06
Position 440: 2.0930027738085767e-06
Position 2907: 1.1658656782955255e-06
Position 3169: 1.0956089161435578e-06
Position 2769: 9.918346181751463e-07
Position 539: 9.853969613470176e-07
Position 2377: 9.045846349643204e-07
Position 2426: 8.189963868102824e-07
Position 2853: 7.402085334125175e-07
Position 2694: 7.398083922002787e-07
Position 3125: 6.499597861076531e-07
Position 3330: 6.281853631107767e-07
Position 2500: 5.896072968134132e-07
Position 2813: 5.268798142965412e-07
Position 2761: 5.16942888345884e-07
Position 2566: 4.7132065193788617e-07
Position 3324: 4.6836365365566127e-07
Position 3111: 3.9291932589932345e-07
Position 2799: 3.886942207932773e-07
Position 2634: 3.331166988885328e-07
Position 11578: 3.1890818137169797e-07
Position 458: 3.0086565748801945e-07
Position 862: 2.77904583234685e-07
Position 269: 2.695781013578035e-07
Position 3770: 2.689203548403726e-07
Position 2861: 2.487862481607811e-07
Position 287: 2.2687735577833452e-07
Position 122: 2.1394961462891168e-07
Position 651: 2.0243456631471624e-07
Position 656: 1.6807715610896495e-07
Position 2524: 1.641895180627776e-07
Position 2864: 1.4959813482416912e-07
Position 563: 6.741249453510261e-08
Position 3204: 6.386247839497277e-08
Position 3084: 5.911424476251435e-08
Position 2517: 5.407227151178289e-08
Position 845: 4.798255574766603e-08
Position 161: 4.511370938254025e-08
Position 3469: 3.6903379601172973e-08
Position 3192: 3.5082210254327734e-08
Position 119: 2.829058138604101e-08
Position 185: 2.276999816249796e-08
Position 398: 2.0484101515042184e-08
Position 11568: 1.2818087554761023e-08
Position 995: 1.0700630088152992e-08
Position 425: 8.07809623490612e-09
Position 635: 7.209500423870831e-09
Position 482: 5.02161744558285e-09
Position 356: 4.628504304462138e-09
Position 622: 4.225177075418366e-09
Position 224: 3.1582419392014547e-09
Position 296: 1.4367396969528081e-09
Position 659: 1.353698761908569e-09
Position 449: 7.7166392180074e-10
Position 485: 6.306220889234604e-10
Position 809: 1.4626759738790938e-10
Position 518: 1.2747594264540393e-10
Position 614: 1.0690635615807778e-10
Position 551: 8.146837903394317e-11
Position 786: 7.98683517495378e-11
Position 365: 5.75755104425343e-11
Position 200: 4.808622476633911e-12
