Gene = Atox1
Position 672: 2.5374512381727976e-05
Position 1160: 1.3601139382476175e-05
Position 68: 1.08696633752958e-05
Position 822: 1.0245851868838652e-05
Position 1126: 8.050774998061873e-06
Position 1180: 6.193967401474941e-06
Position 645: 5.506622286392666e-06
Position 104: 2.0242039306352833e-06
Position 1010: 6.400653413308563e-07
Position 141: 3.747804131800773e-07
Position 80: 3.72194790129647e-07
Position 908: 3.5296034536307674e-07
Position 1052: 2.857466817469661e-07
Position 152: 1.9154268387997586e-07
Position 335: 1.6472473055646567e-07
Position 1106: 5.5497451016105205e-08
Position 122: 1.592839378922724e-08
Position 166: 8.32734799913204e-09
Position 149: 5.153911738798852e-09
Position 169: 4.047799518118526e-09
Position 312: 2.8802693737500046e-09
Position 114: 2.3240747883586353e-09
Position 72: 1.4305642442162262e-09
Position 592: 9.58399898716695e-10
Position 375: 5.023060412160165e-10
Position 381: 4.86379104236479e-10
Position 242: 1.991001958387901e-10
Position 175: 1.8030959676262505e-10
Position 224: 1.229363661579267e-10
Position 178: 6.896870399329638e-11
Position 181: 4.1563399959098996e-11
Position 101: 1.2016849289572525e-11
Position 395: 8.999534047181358e-12
Position 184: 4.495631377775565e-12
Position 399: 3.859173839276757e-12
Position 403: 3.833581396573807e-12
Position 99: 3.765335621589958e-12
Position 388: 3.729348414522366e-12
Position 345: 8.223476449939004e-13
Position 187: 4.687170788673706e-13
Position 190: 2.2469822238664698e-13
Position 219: 4.330241231487698e-14
Position 244: 4.268676960182308e-14
Position 193: 3.061496163355815e-14
Position 109: 6.180967278466482e-15
Position 349: 5.610775613936574e-15
Position 201: 1.1947669922344888e-15
