Gene = fwe
Position 915: 0.0011736317952905947
Position 68: 0.0011657105028946714
Position 4144: 0.001158972761441051
Position 715: 0.0011275450182813172
Position 1330: 0.0010712114180806249
Position 5241: 0.000922415554033741
Position 5000: 0.0008612306372939084
Position 4631: 0.0008520080253430731
Position 3325: 0.0008229471891216676
Position 1471: 0.0007823435759826906
Position 4503: 0.000745510805168664
Position 225: 0.000741411451081704
Position 291: 0.0007236449686238125
Position 90: 0.0006639670186745769
Position 5147: 0.0005993874575626018
Position 4654: 0.0005879042248876
Position 2010: 0.0005582194931801032
Position 3967: 0.0005556715547371603
Position 1821: 0.00045403857305377997
Position 4572: 0.00044793487523758606
Position 5857: 0.00043509349374737757
Position 246: 0.0004350394455039958
Position 619: 0.00043279230447771803
Position 6000: 0.00042667657158989805
Position 141: 0.00042441852397460624
Position 1837: 0.00040897456940817186
Position 3783: 0.00038706562872307704
Position 2492: 0.00037090760029585737
Position 3843: 0.00036512113903276196
Position 1417: 0.0003340789715795858
Position 5842: 0.00033237000984464736
Position 6148: 0.000329297730042965
Position 61: 0.00031834151926965514
Position 5701: 0.0002985079205754692
Position 3194: 0.00029454435337029547
Position 625: 0.0002873415365767117
Position 850: 0.0002585320983372347
Position 4604: 0.00025083980746932956
Position 1998: 0.0002225576267425234
Position 14: 0.00022239750461883824
Position 2038: 0.0002165464823655112
Position 2965: 0.00020747919330863098
Position 445: 0.00019617138566754911
Position 791: 0.00019134869920932446
Position 3634: 0.00018312597674543572
Position 63: 0.00018170568500242712
Position 275: 0.00017360160702546988
Position 479: 0.00016971212526050542
Position 223: 0.00016332329237323505
Position 4826: 0.00015317163277462568
Position 6165: 0.00015254233884106488
Position 186: 0.00015187611410226654
Position 698: 0.000151533347490471
Position 4821: 0.00014389503496410285
Position 4080: 0.0001413402174944879
Position 1461: 0.00012940526036125263
Position 4098: 0.00012454182898345787
Position 177: 0.00012207136935785506
Position 2469: 0.00011950677448307528
Position 5172: 0.00011151183655919522
Position 3136: 0.00010692962865152952
Position 1153: 0.0001000839108806755
Position 1156: 9.949176061291265e-05
Position 4085: 9.617986070275678e-05
Position 800: 8.536167423778664e-05
Position 2230: 7.945668901133347e-05
Position 194: 7.249745280212341e-05
Position 1274: 7.052284411519914e-05
Position 190: 6.99466815579088e-05
Position 881: 6.743154905881324e-05
Position 809: 6.053862289934382e-05
Position 4043: 5.461370952782883e-05
Position 526: 5.337805618562231e-05
Position 2867: 5.20310948069051e-05
Position 4402: 5.108761981638312e-05
Position 1299: 5.107202526623997e-05
Position 4032: 5.086637626783931e-05
Position 4626: 4.786559877063552e-05
Position 1035: 4.6749266012874626e-05
Position 3133: 4.5141671996252454e-05
Position 1237: 4.5063438983569234e-05
Position 1291: 4.480939252509372e-05
Position 5703: 4.192992081212246e-05
Position 848: 4.189874256422226e-05
Position 4239: 4.018638692271548e-05
Position 1621: 3.756551751706489e-05
Position 254: 3.6132583816989916e-05
Position 4580: 3.4574136413084446e-05
Position 1265: 3.4013081332292797e-05
Position 1206: 3.396100573243201e-05
Position 4395: 3.3498838566258746e-05
Position 971: 3.289660486576417e-05
Position 1212: 3.0150750831214627e-05
Position 3153: 2.78748376723832e-05
Position 4082: 2.4793389653024274e-05
Position 3948: 2.1560113152111226e-05
Position 4068: 1.8802042819571115e-05
Position 3443: 1.8367798666812812e-05
Position 3961: 1.813439151424198e-05
Position 4815: 1.4838374035249285e-05
Position 3569: 1.4805199532797443e-05
Position 100: 1.320770884444308e-05
Position 3465: 1.2347598502928125e-05
Position 6004: 1.177142004739777e-05
Position 1810: 8.841201950032942e-06
Position 1442: 7.297182609318596e-06
Position 2882: 5.512498702267144e-06
Position 3407: 5.280122771711408e-06
Position 3366: 4.769378406736142e-06
Position 213: 4.6731681034301475e-06
Position 1387: 4.297011060656388e-06
Position 6187: 4.0677488638651585e-06
Position 1197: 3.504148714936636e-06
Position 623: 3.0026459831981632e-06
Position 462: 2.9641115951549113e-06
Position 252: 2.936666509764317e-06
Position 9: 2.9157885922097167e-06
Position 3371: 2.664208440573902e-06
Position 3283: 2.1462772562009715e-06
Position 227: 2.08214168345424e-06
Position 1436: 1.769969956167059e-06
Position 20: 1.4899544377584745e-06
Position 2973: 1.2029100682981042e-06
Position 3110: 1.1987321799311827e-06
Position 3281: 1.1032260622276648e-06
Position 629: 8.866787303422284e-07
Position 229: 7.569189041610803e-07
Position 376: 7.552023069132162e-07
Position 238: 7.365492591021191e-07
Position 2879: 5.647524855481846e-07
Position 1522: 5.492845516000266e-07
Position 56: 5.459773867516806e-07
Position 3509: 3.8759938640617114e-07
Position 2834: 3.5381078643820906e-07
Position 2846: 3.490854233653113e-07
Position 144: 2.81061035046721e-07
Position 904: 2.626856226958838e-07
Position 184: 2.533443854857184e-07
Position 542: 2.1163223473558657e-07
Position 2912: 2.0892508195336933e-07
Position 192: 1.9386858831770301e-07
Position 651: 1.3363361207736972e-07
Position 3022: 1.3039009836885294e-07
Position 3477: 1.0561439246520875e-07
Position 584: 1.0555449618755491e-07
Position 3807: 9.434286127405403e-08
Position 1411: 9.214679097973329e-08
Position 930: 7.05577098166712e-08
Position 235: 6.754957726714742e-08
Position 567: 6.107237344146809e-08
Position 5647: 5.462781887468393e-08
Position 147: 5.1924666919053845e-08
Position 925: 4.1998942399654734e-08
Position 1031: 1.859612609470713e-08
Position 353: 1.619937086052885e-08
Position 356: 1.5632724639328435e-08
Position 599: 1.5291753622484913e-08
Position 596: 1.45249086218183e-08
Position 645: 1.316386216949032e-08
Position 641: 9.603857302743212e-09
Position 1076: 4.782552492382235e-09
Position 1053: 4.617290226191151e-09
Position 336: 1.6339323974175288e-09
Position 647: 1.5410184247578322e-09
Position 608: 4.2987831187824235e-10
Position 602: 1.5541433345102976e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3056: 0.9980369576754281
Position 2783: 0.979189527029954
Position 5561: 0.9207604332540039
Position 3512: 0.22964321459684317
Position 622: 0.08556944914434038
Position 5016: 0.08244274721616311
Position 1897: 0.039926932847632574
Position 5400: 0.02879385170443524
Position 5255: 0.02842163715223525
Position 1544: 0.0278945936973546
Position 1038: 0.02537810313013196
Position 4892: 0.02022670023130594
Position 353: 0.015848305368688902
Position 526: 0.010722848251653719
Position 5531: 0.008479285104199173
Position 131: 0.008242870934374778
Position 2243: 0.0068993347048606985
Position 2045: 0.006532360460649912
Position 3558: 0.005107201953366174
Position 1254: 0.003943899116407903
Position 2832: 0.003873291844811828
Position 5905: 0.003742708501946114
Position 5922: 0.0035889159697911795
Position 368: 0.003189953927444764
Position 140: 0.0023030249370574237
Position 4270: 0.002159217533853113
Position 5821: 0.0019440852990715211
Position 2189: 0.0016650723446571221
Position 678: 0.0016370634692920417
Position 5094: 0.0016340118491141918
Position 1695: 0.0014452998792615786
Position 2263: 0.0014293725050779423
Position 3037: 0.0011575259789400488
Position 4168: 0.0011258479070495185
Position 2642: 0.0010822224404893118
Position 2123: 0.0010553784433366864
Position 6294: 0.0010271232308234064
Position 4185: 0.0009762561169742505
Position 3272: 0.0008254285214781096
Position 4121: 0.0007198714616598792
Position 1586: 0.0006522580669991653
Position 628: 0.0006521028694948574
Position 1653: 0.0006370204434345563
Position 4674: 0.0005704487917460902
Position 6027: 0.0005093647418400865
Position 3754: 0.0004867173382589138
Position 144: 0.0004807287145812435
Position 3225: 0.00043943718954598767
Position 1753: 0.00039885895020142073
Position 4249: 0.0003943758800990547
Position 3366: 0.00037379119707066247
Position 509: 0.0003501945993679501
Position 893: 0.0002684401886229582
Position 2148: 0.0002618302168385239
Position 4205: 0.00023179926520723533
Position 3214: 0.00021559630200811294
Position 2053: 0.00021264672692365152
Position 5452: 0.00020998645522105752
Position 2926: 0.00019304195490545934
Position 3344: 0.00018128192872658293
Position 2645: 0.000176804638027011
Position 2873: 0.00015755803839062144
Position 4724: 0.00015418148257240842
Position 3807: 0.0001361978618899767
Position 1864: 0.0001297004612276843
Position 2734: 0.00012582652443441617
Position 4548: 0.00011388972308432898
Position 6106: 0.00011166756576455489
Position 5302: 0.00010365498330631531
Position 2095: 9.492663677027245e-05
Position 4592: 9.344561421955286e-05
Position 1705: 8.803754622390637e-05
Position 3317: 8.544621871166353e-05
Position 4864: 8.145329518704813e-05
Position 3814: 7.358471336555553e-05
Position 3701: 7.313854686251739e-05
Position 5888: 7.044008188548218e-05
Position 4651: 6.746386184599456e-05
Position 177: 6.0367621035862655e-05
Position 3243: 6.0093279650435786e-05
Position 6109: 5.8222132604212644e-05
Position 1436: 5.8139046321991666e-05
Position 2607: 5.7348966268202496e-05
Position 1947: 5.699477988663769e-05
Position 100: 5.445975227529708e-05
Position 5945: 5.149253936413197e-05
Position 4576: 5.1177533445948575e-05
Position 6143: 3.9732707177922854e-05
Position 2522: 3.756194646008914e-05
Position 5792: 3.601977256215354e-05
Position 402: 3.257314542717878e-05
Position 4781: 3.224633296257724e-05
Position 485: 2.5523480929008527e-05
Position 3729: 2.4445741781433723e-05
Position 106: 2.420417679465315e-05
Position 5121: 2.1359867870449222e-05
Position 264: 2.1292697088806928e-05
Position 4826: 1.6635300868728514e-05
Position 3695: 1.594893087069232e-05
Position 3371: 1.5749845564531528e-05
Position 2431: 1.5074330695386734e-05
Position 914: 1.4105586662468379e-05
Position 190: 1.408863518049187e-05
Position 3237: 1.1845963028811572e-05
Position 422: 1.0480208882807238e-05
Position 4902: 9.663263201318401e-06
Position 5380: 9.088921031764289e-06
Position 1837: 8.940582057549454e-06
Position 2570: 8.571005228195167e-06
Position 4611: 8.370863961558436e-06
Position 4654: 8.319687634408391e-06
Position 833: 7.830646821676247e-06
Position 1370: 7.703810890226582e-06
Position 1390: 7.450732209150568e-06
Position 2529: 7.431347457778375e-06
Position 803: 7.264246500132401e-06
Position 1923: 6.904809808388958e-06
Position 4172: 5.046168162339962e-06
Position 3869: 3.895716615947982e-06
Position 3569: 3.1886930382866063e-06
Position 3659: 2.878836084482703e-06
Position 3098: 2.4280639262847444e-06
Position 4098: 2.099082070824845e-06
Position 688: 1.8596066988644737e-06
Position 841: 1.5015582738900454e-06
Position 3721: 1.3224616135053752e-06
Position 3110: 9.126496587197454e-07
Position 971: 8.475300494157344e-07
Position 111: 7.6114746527537e-07
Position 1058: 7.025368123337882e-07
Position 636: 5.241340790183868e-07
Position 1165: 4.5593544472890847e-07
Position 791: 3.03242998533548e-07
Position 757: 1.1066069485659121e-07
Position 3922: 9.690117375281458e-08
Position 872: 7.050852086326987e-08
Position 809: 6.137050588417134e-08
Position 3850: 3.685102758842109e-08
Position 445: 1.8648506072598865e-08
Position 3877: 1.5652714864839346e-08
Position 3866: 1.465640734772469e-08
Position 848: 1.3316338392596201e-08
Position 3005: 1.326836621940929e-08
Position 692: 9.864321375127604e-09
Position 419: 6.9081277958603795e-09
Position 75: 5.761591511347904e-09
Position 160: 5.594445544515855e-09
Position 3976: 5.500334818438895e-09
Position 84: 1.3285930181049001e-09
Position 479: 1.7404268288181585e-10
Position 698: 6.667725497085054e-11
Position 3713: 1.010533971253771e-12
Position 3671: 8.741636857291886e-13
Position 181: 6.771377327517929e-13
Position 715: 6.603982254977829e-14
Position 744: 5.892732025632909e-14
Position 206: 3.211407000849214e-15
