Gene = Rchy1
Sorted 3' Splice Sites (High to Low Probability):
Position 5187: 0.9995861615698455
Position 6021: 0.9986779819510496
Position 4952: 0.9672649641252209
Position 5674: 0.9196339374737603
Position 816: 0.4702759252922251
Position 638: 0.25227045821471844
Position 2071: 0.22811926207963137
Position 5511: 0.062255744966527006
Position 1878: 0.05366660338640791
Position 2219: 0.04735023027786117
Position 1186: 0.0460405357524343
Position 1806: 0.041238987046750636
Position 1157: 0.03368116118789322
Position 857: 0.03016111445185528
Position 2014: 0.02381393984710369
Position 1121: 0.020048934755716768
Position 4799: 0.01803135750757319
Position 1529: 0.016098526058199034
Position 794: 0.014226390115685215
Position 193: 0.013430596991251206
Position 205: 0.013243031680026572
Position 1278: 0.00884857338965481
Position 5547: 0.007840253078049466
Position 1014: 0.007004009361195708
Position 1241: 0.00638801827662032
Position 442: 0.006338701580300771
Position 1961: 0.006309479186811214
Position 1821: 0.005930675412134376
Position 2559: 0.00590936983492118
Position 3133: 0.0038041013270186034
Position 412: 0.0027446392924593077
Position 4529: 0.002540964860444475
Position 5601: 0.0023331506666494414
Position 4509: 0.0019849544194490394
Position 6482: 0.0019435393336261042
Position 2589: 0.0017232063494859202
Position 336: 0.0016978267094558647
Position 681: 0.0014656077360792456
Position 1812: 0.0013997445272043052
Position 453: 0.0013256672525428454
Position 3966: 0.0013051429689344344
Position 6057: 0.001133379446412616
Position 3195: 0.001128602980871985
Position 5833: 0.0010651176698246324
Position 3014: 0.0009252698002159936
Position 3441: 0.0008217927935656158
Position 6290: 0.000755289801855027
Position 863: 0.0006975379011970862
Position 4345: 0.0006365991039202115
Position 4481: 0.0005878547466697608
Position 963: 0.0005872653291468817
Position 6194: 0.0005316514844484263
Position 4720: 0.0004982789045122706
Position 4907: 0.0004953146748444811
Position 3697: 0.0004916124939045741
Position 2757: 0.00045247310171141783
Position 4179: 0.0004507099163966659
Position 2653: 0.00043479453394403765
Position 6200: 0.00041470075167604264
Position 2123: 0.0004102090054863309
Position 3438: 0.0004099960496010897
Position 3666: 0.0003590588739541272
Position 1776: 0.0003374513783372191
Position 3836: 0.0003324563238932455
Position 4731: 0.00032137435188476734
Position 5794: 0.0003063051971015272
Position 4810: 0.0002805509679355148
Position 1333: 0.0002745749574959324
Position 1446: 0.00027338478103907304
Position 4694: 0.0002704890065142169
Position 5881: 0.00024223035278487089
Position 1744: 0.0002420647071875088
Position 1927: 0.00020687169886135363
Position 3669: 0.00019060622780571067
Position 1328: 0.0001816384813168539
Position 4770: 0.0001744414333508098
Position 731: 0.00014884428615066444
Position 525: 0.00014317821247792346
Position 6090: 0.0001257399491909033
Position 5162: 0.00011712298272564367
Position 4349: 0.00011519161570382666
Position 5325: 0.0001127775017822568
Position 6403: 8.560711401481092e-05
Position 6437: 7.603482361115261e-05
Position 6613: 6.200941653689028e-05
Position 6164: 5.907127484306587e-05
Position 457: 5.65700504408856e-05
Position 3694: 5.3702359864592276e-05
Position 6553: 4.549347193922493e-05
Position 3542: 4.480447660005221e-05
Position 1199: 4.357477333031354e-05
Position 905: 3.927622523885234e-05
Position 5579: 3.878194501361822e-05
Position 5389: 3.7462887250852054e-05
Position 2777: 3.377010296519146e-05
Position 1208: 3.3192777498367713e-05
Position 2641: 3.240772398241829e-05
Position 234: 3.194418628524049e-05
Position 3554: 3.08609259918289e-05
Position 4148: 2.521288014292144e-05
Position 160: 2.395803124131032e-05
Position 5432: 2.1975433781701337e-05
Position 6418: 2.1121589182031288e-05
Position 6344: 2.0567067844871392e-05
Position 6384: 1.683119539894629e-05
Position 5232: 1.6104406917671684e-05
Position 199: 1.3571426444349316e-05
Position 6249: 1.3316089013845207e-05
Position 2926: 1.2052607592966643e-05
Position 5908: 8.437771316579192e-06
Position 5403: 7.66797014355993e-06
Position 141: 7.311150415453435e-06
Position 5683: 6.799501047076816e-06
Position 5779: 6.656723218094457e-06
Position 5614: 6.465800206116209e-06
Position 6484: 5.941398091210956e-06
Position 5229: 5.887950903880899e-06
Position 4545: 5.726944436263882e-06
Position 242: 5.553842493840928e-06
Position 5552: 4.6086222577215806e-06
Position 257: 4.342078805699613e-06
Position 5442: 4.266680654471519e-06
Position 505: 4.102337065036886e-06
Position 5235: 3.9472571190432345e-06
Position 239: 3.4981696017206946e-06
Position 6302: 2.418426459905701e-06
Position 6255: 1.7350298816724952e-06
Position 6422: 1.7300155245694576e-06
Position 6637: 1.362017551733392e-06
Position 6170: 1.2433925135656874e-06
Position 5331: 1.2398270870154629e-06
Position 564: 8.669847022970461e-07
Position 988: 7.558415421823729e-07
Position 221: 6.432669664665887e-07
Position 1073: 6.355838879132887e-07
Position 280: 5.977390062753801e-07
Position 5920: 5.052971251700173e-07
Position 6233: 4.89613813270183e-07
Position 711: 4.548839600039104e-07
Position 5992: 4.2519555908255507e-07
Position 5131: 2.4897869888850134e-07
Position 95: 1.259250549358172e-07
Position 767: 1.0323843477082849e-07
Position 5351: 8.221424184081228e-08
Position 5298: 8.203300549218239e-08
Position 296: 5.949503342712368e-10
Position 68: 6.8845011926993616e-12
Position 244: 1.427901746551299e-16
