Gene = DCP2
Position 1751: 0.00028770203606579166
Position 1632: 0.00026883580541272467
Position 1726: 0.000264901987770629
Position 3801: 0.0002547908068801186
Position 994: 0.00023604717004114463
Position 5591: 0.0002138553483904288
Position 80: 0.00021236166906844162
Position 1322: 0.00018689389243429136
Position 1474: 0.0001713944112871704
Position 3141: 0.00017116075822682752
Position 637: 0.00015570273840015503
Position 3376: 0.000127401744258814
Position 1452: 0.00011841203633873568
Position 1459: 0.00011414501808245148
Position 3711: 0.00010059613209357327
Position 3341: 9.598460551838624e-05
Position 2175: 9.577495973580277e-05
Position 3028: 9.358540505442482e-05
Position 70: 7.265661104689386e-05
Position 1813: 7.058564643064457e-05
Position 5170: 6.705457348645692e-05
Position 2324: 5.530391407767874e-05
Position 799: 5.504483485808187e-05
Position 1048: 5.439111395695542e-05
Position 3181: 4.578776934164074e-05
Position 1882: 4.3199257577550005e-05
Position 588: 4.2922539030781504e-05
Position 397: 4.0001152241455e-05
Position 801: 3.848505301263387e-05
Position 3116: 3.7155009588773974e-05
Position 218: 2.9351253668447698e-05
Position 622: 2.5895854907687457e-05
Position 4534: 2.5519965194389396e-05
Position 62: 2.3337725916066248e-05
Position 4276: 1.9491980586022463e-05
Position 224: 1.9157229811241752e-05
Position 505: 1.6470356645101862e-05
Position 1285: 1.614166160888005e-05
Position 94: 1.4270563868621168e-05
Position 1574: 1.4005609286837989e-05
Position 1467: 1.369259922782629e-05
Position 4969: 1.3149288181576286e-05
Position 2456: 1.1874829891822084e-05
Position 133: 1.1696412586529479e-05
Position 665: 1.1460087655684942e-05
Position 50: 1.1207337556503928e-05
Position 240: 9.451024894062006e-06
Position 40: 8.287651762580758e-06
Position 710: 8.011665421530233e-06
Position 4762: 7.716992896860391e-06
Position 4516: 7.283813168283602e-06
Position 1346: 4.9615640607407326e-06
Position 101: 4.940648327840831e-06
Position 288: 4.869282794318341e-06
Position 279: 4.696748100543973e-06
Position 178: 4.204315123693524e-06
Position 1205: 3.3010680702152146e-06
Position 696: 2.0040532945014886e-06
Position 1462: 1.8306324580419706e-06
Position 1562: 1.7429347325146164e-06
Position 1046: 1.7363294085131848e-06
Position 167: 1.42933147247655e-06
Position 3167: 1.0006771165468593e-06
Position 1303: 3.850802846575002e-07
Position 1080: 1.525357242981121e-07
Position 925: 1.2977022733586625e-07
Position 932: 1.1227064836009488e-07
Position 4315: 8.336475386191384e-08
Position 1095: 6.8827186913085e-08
Position 3295: 8.42871101852538e-09
Position 3603: 6.429301778452467e-09
Position 1122: 2.104875444383741e-09
Position 4269: 2.0941647695839448e-09
Position 4368: 9.969462358830526e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3241: 0.8485464428459912
Position 3614: 0.5055931753767994
Position 2016: 0.49324893396012987
Position 2336: 0.45705202426647873
Position 2667: 0.3740332578164973
Position 4411: 0.3726260262415702
Position 2433: 0.3436826029577174
Position 4408: 0.29846610327914375
Position 1709: 0.256343669936513
Position 6512: 0.1575139162088925
Position 2046: 0.086879714096172
Position 1556: 0.0751255677677432
Position 5736: 0.07416472118751573
Position 7287: 0.06949654143896679
Position 4441: 0.04643074982056642
Position 5941: 0.04634181829759571
Position 1334: 0.04633916900931987
Position 2382: 0.03877532158679575
Position 1513: 0.036257449942795096
Position 1349: 0.031226909364719363
Position 7257: 0.028723947419876217
Position 5958: 0.028251366012905243
Position 2504: 0.027843877676965743
Position 5046: 0.023390227440118688
Position 7163: 0.020917788015065063
Position 6469: 0.020613846718354922
Position 1086: 0.020381214347997226
Position 1413: 0.01977307721942547
Position 7656: 0.019576866433122442
Position 2056: 0.019291887373371258
Position 2104: 0.01631748213689671
Position 6704: 0.015596456323011581
Position 5931: 0.01503781747705834
Position 6820: 0.014106907811893925
Position 6378: 0.012976706615057728
Position 2509: 0.012635315577018419
Position 1929: 0.011343053740257748
Position 1389: 0.011241374081457752
Position 1205: 0.009870583867796465
Position 889: 0.008926537345844702
Position 1303: 0.007827005513593246
Position 529: 0.007517543228892677
Position 6024: 0.00750689319115376
Position 2818: 0.007217310536988912
Position 5692: 0.007010425237298415
Position 1179: 0.006894020239629829
Position 2729: 0.00678140707606252
Position 2445: 0.006728669367049028
Position 1446: 0.006123090437483813
Position 5215: 0.005623558701727326
Position 2034: 0.005474334339384733
Position 1147: 0.005172580873516473
Position 1459: 0.0046802818716134564
Position 637: 0.004520748478125327
Position 6077: 0.004326082623975029
Position 1482: 0.004194950189127786
Position 6871: 0.004127139751818709
Position 5328: 0.003955454776491425
Position 6488: 0.0038524681137023435
Position 1582: 0.00380979753615405
Position 7292: 0.003447245714496923
Position 3881: 0.003363657552766826
Position 7222: 0.003356782402967944
Position 7323: 0.0033060984220764198
Position 4447: 0.003256296488959641
Position 1039: 0.00323078735625186
Position 4174: 0.0031977539929044937
Position 5714: 0.003064585250253648
Position 2178: 0.0027126113049709935
Position 6859: 0.0025837384045781266
Position 5687: 0.0025635346035752125
Position 5991: 0.0025605132726845793
Position 1799: 0.0022338256806383096
Position 5233: 0.002226870642269533
Position 3737: 0.00221188000402249
Position 5239: 0.0022081957472654718
Position 3220: 0.002128386245466511
Position 665: 0.0019898021461090694
Position 4419: 0.001929655549850649
Position 549: 0.0018109262311168535
Position 6398: 0.0016829585741078262
Position 4721: 0.0016592375200759437
Position 1882: 0.0016168648248988614
Position 5575: 0.0014821075280350034
Position 1368: 0.001364129875722023
Position 4546: 0.0013366270144756398
Position 6716: 0.001328734292532528
Position 5650: 0.0012916920224255216
Position 2475: 0.0012668924718782016
Position 2980: 0.0011759029668218486
Position 5170: 0.001145346910558136
Position 4450: 0.001096011320421473
Position 3950: 0.0010788188958716785
Position 2144: 0.001075985007645725
Position 5760: 0.000968153636775626
Position 2202: 0.0008824182783980746
Position 2686: 0.0008585847783140449
Position 5379: 0.0007514872671328893
Position 4037: 0.0007156131223170339
Position 4573: 0.000686473821846696
Position 4616: 0.0006345162779539236
Position 5746: 0.0006226177960667043
Position 2084: 0.0006202320448561368
Position 4601: 0.0006038241456352092
Position 5558: 0.0005849619212452845
Position 5518: 0.0005682117082947658
Position 7675: 0.0005592698294807435
Position 1858: 0.0005300808264788884
Position 4444: 0.0005278670028511787
Position 3371: 0.0005091109123598522
Position 1870: 0.000508009531636874
Position 2087: 0.00047054371446567474
Position 2150: 0.0004367077575811875
Position 1975: 0.0004278126199136335
Position 2527: 0.0003644106954945903
Position 257: 0.0003392521096237065
Position 1804: 0.00033524625903118624
Position 3692: 0.00032930572913401424
Position 516: 0.00032355322262528347
Position 1209: 0.00030888847730832904
Position 1051: 0.0002721445184275812
Position 1626: 0.00027117059550910654
Position 3893: 0.0002706792218439752
Position 5582: 0.0002485762494350224
Position 2348: 0.00023262388165075037
Position 4466: 0.00021452445376908612
Position 346: 0.00021116580019951982
Position 323: 0.00020095391070235058
Position 3412: 0.0001764309415908607
Position 1846: 0.00016055828603541886
Position 923: 0.00015424501392979564
Position 5072: 0.00015036584616981706
Position 4651: 0.0001365515882295845
Position 3623: 0.00012253843589893712
Position 4773: 0.00011571418729036059
Position 4462: 0.00011232195954315717
Position 694: 0.00011221773412312869
Position 5600: 0.0001029517363104954
Position 2247: 9.146225801847497e-05
Position 3890: 8.648310675235384e-05
Position 3376: 8.527396977448195e-05
Position 1246: 8.180053365675355e-05
Position 4700: 8.097752399510842e-05
Position 715: 8.062786506816852e-05
Position 1397: 7.49428147214778e-05
Position 1941: 7.111737366090875e-05
Position 3767: 6.587873336075614e-05
Position 3544: 6.389178077091472e-05
Position 4549: 6.262087743408518e-05
Position 3827: 6.235115650204762e-05
Position 1155: 6.210261074854971e-05
Position 4576: 6.046220475036745e-05
Position 799: 5.9102159212166696e-05
Position 3541: 5.889100389068851e-05
Position 5423: 5.393002119386785e-05
Position 821: 5.080008061009783e-05
Position 1894: 4.1909201487198414e-05
Position 1427: 3.962585558620795e-05
Position 231: 3.821594675002384e-05
Position 1163: 3.660308522181403e-05
Position 705: 3.37619938836186e-05
Position 158: 2.8248912596273295e-05
Position 1046: 2.73894355215047e-05
Position 373: 2.648450743084498e-05
Position 790: 2.4877931635832173e-05
Position 358: 2.4788118159330682e-05
Position 785: 2.2856902506439888e-05
Position 121: 2.1913282078728514e-05
Position 1362: 2.0796087384230208e-05
Position 1607: 1.7208117896776128e-05
Position 567: 1.5045891964066998e-05
Position 5267: 1.406181200293695e-05
Position 771: 1.3770605732128688e-05
Position 167: 1.1037832552317427e-05
Position 3761: 9.388900225740148e-06
Position 364: 7.714358580027925e-06
Position 1604: 7.200259191438371e-06
Position 133: 7.021217774026712e-06
Position 1754: 6.4537633940673306e-06
Position 467: 4.547093546506701e-06
Position 4991: 2.833542860506624e-06
Position 408: 1.2928703327958426e-06
Position 719: 7.426554190541533e-07
Position 1065: 6.844865967004804e-07
Position 433: 5.983685150392143e-07
Position 112: 5.93913639944117e-07
Position 196: 2.9411066897662467e-07
Position 439: 2.9092779183699556e-07
Position 469: 2.2216679243952894e-07
Position 932: 1.532328549410245e-07
Position 1254: 1.4977655408285383e-07
Position 262: 4.7313539079925584e-08
Position 174: 4.258502458845093e-08
Position 94: 4.2057832400721035e-08
Position 423: 8.15903878994313e-09
Position 935: 7.730272574489726e-09
Position 402: 7.172257818041734e-09
Position 475: 1.45525881754063e-09
Position 288: 1.3467834717971975e-10
Position 83: 1.2595058377377566e-10
Position 410: 1.11271358683535e-10
Position 938: 1.3522553759212299e-11
Position 425: 6.296485261933404e-13
Position 214: 2.4615791333873634e-13
Position 412: 1.855203360913756e-14
Position 191: 1.7542228297528142e-15
