Gene = TfAP-2
Position 3007: 0.0008488762321523427
Position 2318: 0.0008102468356037643
Position 26138: 0.0007415285157547856
Position 23890: 0.0007216833241549221
Position 903: 0.0006696562036880963
Position 25964: 0.0006629852999106533
Position 23063: 0.0006565185229095521
Position 126: 0.0005893363047862644
Position 1870: 0.0005873149637588774
Position 24961: 0.00039545806017504383
Position 23894: 0.0003372143963447443
Position 23896: 0.0003162192801796814
Position 23892: 0.0003154364552134867
Position 25645: 0.0003025869358851756
Position 24817: 0.00027394803054697504
Position 4404: 0.0002726322202799242
Position 25967: 0.00027208584720339856
Position 24500: 0.00024768337798015727
Position 25650: 0.0002425721398595711
Position 24685: 0.00024106675107621843
Position 26269: 0.00023468398189348903
Position 24777: 0.00023132713137865034
Position 25707: 0.00022480120849193328
Position 23647: 0.00020829406971187677
Position 4220: 0.00020789994086328775
Position 409: 0.0002054920104479158
Position 2994: 0.0001994046715102957
Position 4334: 0.00019531468549615252
Position 24757: 0.00016368268620196332
Position 272: 0.00016031721217738267
Position 1558: 0.00015941351611026917
Position 24963: 0.00015059983677620197
Position 26165: 0.00014955889258981098
Position 3971: 0.00014085795999068835
Position 2092: 0.0001283555098364158
Position 1124: 0.00012196698328318723
Position 614: 0.00010357805652993953
Position 2810: 9.929366205813927e-05
Position 2102: 9.711741692142647e-05
Position 26243: 8.71828938759315e-05
Position 2178: 8.601771007483911e-05
Position 634: 8.560451718007992e-05
Position 24631: 7.863857189571102e-05
Position 646: 7.786517226025452e-05
Position 768: 7.45578163826983e-05
Position 25361: 7.394403279242079e-05
Position 2969: 7.06193768042756e-05
Position 626: 7.011375888779142e-05
Position 25609: 6.756930448450537e-05
Position 195: 6.404769569780758e-05
Position 25616: 6.364753569764999e-05
Position 25220: 6.028824713583403e-05
Position 1924: 5.54240058988867e-05
Position 26424: 5.293173226800091e-05
Position 26135: 4.748403705397529e-05
Position 1770: 4.602325725624093e-05
Position 594: 4.5595607061859324e-05
Position 24682: 4.535701892925778e-05
Position 25733: 4.511958261703027e-05
Position 290: 4.439840954075511e-05
Position 3102: 4.069870541060418e-05
Position 24527: 4.020858092050443e-05
Position 25292: 3.8572695280387886e-05
Position 4286: 3.686251765740106e-05
Position 24634: 3.240952772503719e-05
Position 26294: 3.108531796838828e-05
Position 1483: 2.9389177116157816e-05
Position 1835: 2.6791979845787185e-05
Position 3528: 2.6426798672511905e-05
Position 25437: 2.464905464557947e-05
Position 25725: 2.3927937796618606e-05
Position 1878: 2.327476159162957e-05
Position 854: 2.0159679272822467e-05
Position 25508: 2.0118144293103866e-05
Position 26090: 2.0015378756727036e-05
Position 2113: 1.8675369534249852e-05
Position 26248: 1.8369471036895053e-05
Position 24650: 1.7517609839444387e-05
Position 25970: 1.626138645216589e-05
Position 215: 1.526997081052251e-05
Position 1882: 1.5107373865475855e-05
Position 2630: 1.4482407636426036e-05
Position 406: 1.4468955371731385e-05
Position 1777: 1.3845434670884705e-05
Position 1971: 1.115444835876926e-05
Position 1874: 1.034775965014841e-05
Position 2123: 1.024863476668452e-05
Position 1289: 9.174247766302814e-06
Position 17: 9.097758611320303e-06
Position 26079: 7.775772508595383e-06
Position 25444: 7.507853410399912e-06
Position 2083: 7.069912512945744e-06
Position 1523: 6.484250223090739e-06
Position 1255: 5.965917474817076e-06
Position 172: 5.846319019471932e-06
Position 177: 5.248916429615487e-06
Position 1117: 5.188107258928495e-06
Position 1928: 4.960403811378484e-06
Position 26087: 4.849459398020138e-06
Position 2831: 4.376822565748711e-06
Position 390: 4.274176577362963e-06
Position 25346: 4.0260381030822765e-06
Position 25571: 3.871515256062115e-06
Position 58: 3.5768573563104277e-06
Position 714: 3.4950909786547403e-06
Position 1994: 3.3126099468753824e-06
Position 1238: 2.5097427298446496e-06
Position 1513: 2.497639682134184e-06
Position 1429: 2.478877372866454e-06
Position 364: 2.4690589848060087e-06
Position 1459: 2.2279085580549002e-06
Position 1721: 1.9336249830092357e-06
Position 2344: 1.8467493083659055e-06
Position 760: 1.6768606366850236e-06
Position 25277: 1.6725501852282387e-06
Position 793: 1.563870369516654e-06
Position 26084: 1.3751944487274346e-06
Position 1468: 1.3707267077139732e-06
Position 25935: 1.2530751229613926e-06
Position 720: 1.2143026910875454e-06
Position 419: 1.0671290095140882e-06
Position 26320: 8.938927977795984e-07
Position 113: 7.932767093500696e-07
Position 26359: 7.481507893983036e-07
Position 888: 7.369726178160672e-07
Position 1178: 7.07717996784899e-07
Position 1059: 7.038448905005241e-07
Position 1728: 6.025243609176922e-07
Position 1381: 5.948551255211331e-07
Position 1659: 5.792396316495593e-07
Position 2330: 5.711864192238336e-07
Position 25383: 5.321794711058951e-07
Position 25318: 5.207467233116394e-07
Position 25206: 4.4005118322796074e-07
Position 25299: 2.8617558919974e-07
Position 1131: 1.9924871903166974e-07
Position 26054: 1.8703631826443685e-07
Position 815: 1.0462281727527452e-07
Position 661: 8.768143469069694e-08
Position 255: 8.646699081856279e-08
Position 25248: 7.985770290774229e-08
Position 817: 7.644571381480119e-08
Position 847: 5.769064131298173e-08
Position 181: 4.847576281320362e-08
Position 476: 4.604653536041023e-08
Position 229: 4.233256088262137e-08
Position 115: 2.9048851361215847e-08
Position 237: 2.2519174530219494e-08
Position 23: 1.569110677590452e-08
Position 25739: 1.1599772513803821e-08
Position 25995: 6.679524423081155e-09
Position 26081: 4.756172632434324e-09
Position 73: 2.5867151073985313e-09
Position 907: 1.8987844060940473e-09
Position 32: 1.6923692249258199e-09
Position 7: 1.6917488976579795e-09
Position 371: 1.5963800913783319e-09
Position 26030: 6.676063173637518e-10
Position 432: 3.041401649895384e-10
Position 1128: 6.102510312931153e-12
Position 25770: 5.114153534978359e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 26015: 0.9990329567680173
Position 25416: 0.9985890885998469
Position 22890: 0.9814059604816735
Position 22590: 0.9783981351402359
Position 25784: 0.9722611659394346
Position 25166: 0.8988954049552026
Position 24314: 0.862704128740614
Position 24848: 0.523451778164622
Position 24590: 0.18269802549688446
Position 4101: 0.13859237624467916
Position 23380: 0.11101815541781489
Position 23115: 0.07291716214732422
Position 12425: 0.05709590784304788
Position 25092: 0.04716990932543161
Position 2493: 0.042739875209898776
Position 23540: 0.040304219823549
Position 24349: 0.026816582242654503
Position 4403: 0.024277750861613732
Position 11890: 0.0241231504332862
Position 3752: 0.023814226665399767
Position 23403: 0.023114385773730838
Position 1623: 0.02199375589560329
Position 22507: 0.020737986085216074
Position 24018: 0.018710611223997073
Position 13733: 0.01776231162393143
Position 23705: 0.01682247643268362
Position 24151: 0.01597381210617647
Position 26339: 0.015771154792344748
Position 25805: 0.01509736692556333
Position 3697: 0.014763930202435086
Position 4046: 0.011268610606238277
Position 25739: 0.010504857367454512
Position 25596: 0.010490385422156658
Position 26480: 0.009077599596795815
Position 24871: 0.008914566427786371
Position 24782: 0.008516490613779779
Position 23305: 0.008509282206450895
Position 2317: 0.008212255457484113
Position 24352: 0.008187251356229316
Position 4425: 0.007650386929356594
Position 22872: 0.007641759785809967
Position 25001: 0.007639760243792153
Position 23482: 0.007232581956310802
Position 13865: 0.0063430284236778815
Position 26151: 0.006041155732180256
Position 13844: 0.005620660027739476
Position 3185: 0.0054570322961616
Position 4248: 0.005148538487298469
Position 13401: 0.004725433787908601
Position 3342: 0.0046740223085927415
Position 24634: 0.003939013376649764
Position 13226: 0.0032485360185653313
Position 13820: 0.002777520466875622
Position 3775: 0.002373585652445609
Position 341: 0.002370151745628635
Position 4223: 0.0018997119657146678
Position 4462: 0.0018988126032113946
Position 4269: 0.001551862164549296
Position 24278: 0.0013633663281223977
Position 25794: 0.001321321464693014
Position 23674: 0.001260161903815019
Position 2217: 0.0012553480760106462
Position 4285: 0.0011851560753886625
Position 2455: 0.0010973907095518393
Position 2885: 0.0010052055202588051
Position 24184: 0.0008891307262978896
Position 4014: 0.0008541592939345177
Position 4075: 0.0007933228836126933
Position 129: 0.0007274386820929877
Position 4676: 0.0007208670244722915
Position 4692: 0.0006941324482897613
Position 24677: 0.0006905426525569315
Position 11217: 0.0006041353782722164
Position 364: 0.0005750427735735087
Position 4232: 0.0005478035236703328
Position 384: 0.0004746914770802915
Position 2726: 0.0004655028188377257
Position 1582: 0.0004545424352336304
Position 25491: 0.00043652825338908163
Position 4062: 0.00043130626178647103
Position 3878: 0.0004255360540521667
Position 26194: 0.00042176093343463896
Position 25136: 0.0004036237659510963
Position 25232: 0.0004025233827957066
Position 23908: 0.0004012100707807018
Position 4721: 0.00040028320321306907
Position 158: 0.0003924071092258435
Position 126: 0.000359937711218818
Position 23716: 0.0003346597006601315
Position 4330: 0.0003174114448820014
Position 3058: 0.000304631685517325
Position 24267: 0.0002971189997417947
Position 25069: 0.0002941566598360807
Position 4031: 0.00028906124611665946
Position 4628: 0.0002813131750328744
Position 24260: 0.0002660651568570129
Position 171: 0.0002624893426687174
Position 3580: 0.0002553843635758728
Position 23314: 0.00022891384607931915
Position 23130: 0.0002237003520677225
Position 26243: 0.00021945338029612466
Position 25187: 0.00020818251661006536
Position 23343: 0.00017279856887284002
Position 4524: 0.00017090904584934842
Position 3105: 0.00016617997481986713
Position 4391: 0.00016424929485177003
Position 23710: 0.0001613453474539073
Position 900: 0.0001549180881062841
Position 3118: 0.00014765031587584955
Position 23257: 0.00014010042429363613
Position 462: 0.00013084602343065762
Position 25850: 0.00012317375814190775
Position 379: 0.0001210409007209583
Position 23820: 9.724731215230746e-05
Position 26051: 9.148250928009732e-05
Position 25818: 8.99863278535832e-05
Position 25276: 8.939148903837606e-05
Position 26427: 8.813797433159454e-05
Position 255: 8.770538423685222e-05
Position 24112: 8.632018260109619e-05
Position 25215: 8.447564447523972e-05
Position 200: 8.208840145529001e-05
Position 26366: 7.903096475155796e-05
Position 3065: 7.800495771191334e-05
Position 1850: 7.62677927462501e-05
Position 25176: 7.598301885672102e-05
Position 26463: 7.149222786488526e-05
Position 25600: 5.6838390326363096e-05
Position 290: 4.464241962698338e-05
Position 1255: 4.371450785857039e-05
Position 23771: 4.249300465235632e-05
Position 195: 4.199894109987293e-05
Position 24682: 4.077993708490672e-05
Position 960: 3.964641127715737e-05
Position 539: 3.937792364634279e-05
Position 177: 3.622251106529037e-05
Position 692: 3.278251786932845e-05
Position 1100: 3.0752152205130064e-05
Position 768: 2.4332091143750204e-05
Position 3904: 2.390828998179304e-05
Position 287: 2.08811240813007e-05
Position 23453: 1.9809341844347225e-05
Position 1546: 1.8480343982716608e-05
Position 23196: 1.8057136621801386e-05
Position 3798: 1.754072775681693e-05
Position 1695: 1.638104144974419e-05
Position 25874: 1.6160815543040656e-05
Position 907: 1.4921686941687085e-05
Position 2175: 1.4539630613208241e-05
Position 23269: 1.4192294694303903e-05
Position 2509: 1.2173764924252106e-05
Position 626: 1.2070440078863789e-05
Position 1023: 1.193989339414312e-05
Position 1513: 1.1053260817227495e-05
Position 23137: 1.0870154684640462e-05
Position 1721: 1.0450898245344121e-05
Position 936: 9.84532591202852e-06
Position 1599: 7.530184653162339e-06
Position 25796: 7.102341892383583e-06
Position 497: 6.911069496852056e-06
Position 25558: 6.6235583300071894e-06
Position 23166: 6.4798573160918795e-06
Position 1149: 5.970834467097141e-06
Position 225: 5.798397518081238e-06
Position 25725: 5.546271992252034e-06
Position 314: 5.368052229060416e-06
Position 1816: 5.303905477177985e-06
Position 1906: 5.0126632242444375e-06
Position 237: 4.981577285771111e-06
Position 26248: 4.118502487151744e-06
Position 26373: 3.376463568762995e-06
Position 25423: 3.207653045412773e-06
Position 381: 2.8518444498150114e-06
Position 25429: 2.77530115936249e-06
Position 24957: 2.0668287332897918e-06
Position 793: 1.8059437010002858e-06
Position 1938: 1.7376061988542288e-06
Position 661: 1.3851012950515178e-06
Position 1740: 1.1850287564951388e-06
Position 398: 9.329196309774485e-07
Position 25678: 8.109660830882937e-07
Position 26174: 6.794198874926332e-07
Position 1360: 5.976373574492687e-07
Position 2383: 5.201670954780849e-07
Position 25952: 4.708129635287743e-07
Position 25456: 4.3499005911378533e-07
Position 406: 4.0995159017921606e-07
Position 26120: 2.5337601067942894e-07
Position 2424: 1.8271522072328613e-07
Position 25843: 1.5960926456047547e-07
Position 1551: 1.125529761891378e-07
Position 1379: 1.0579463922261616e-07
Position 26129: 1.0574444892231476e-07
Position 1074: 1.042837589067161e-07
Position 25639: 9.970936401015857e-08
Position 26030: 9.860029514476248e-08
Position 1335: 9.780359000002625e-08
Position 1187: 9.491076256799616e-08
Position 25681: 6.548533005635845e-08
Position 543: 6.365392404478696e-08
Position 546: 4.041681942955036e-08
Position 25658: 3.9602900363571166e-08
Position 25707: 2.9510637306906045e-08
Position 1062: 4.0131465017508236e-10
Position 104: 5.626318250835123e-11
Position 413: 2.6861612579795098e-11
Position 68: 1.0479866043850096e-11
Position 229: 2.814307281927799e-12
Position 464: 5.220106501818644e-13
Position 58: 2.764924612351053e-15
