Gene = Gart
Position 6230: 0.0006025946076899829
Position 716: 0.0005328652164643874
Position 8809: 0.0005273905219312641
Position 1966: 0.000495296212918476
Position 5741: 0.000491986812721042
Position 118: 0.0004526862673271429
Position 3920: 0.00045037259376501143
Position 8805: 0.0004154479089964238
Position 1153: 0.0003517018670755746
Position 142: 0.0003456959487860098
Position 796: 0.0003388669319161915
Position 6746: 0.0003289403073030736
Position 5453: 0.00030863285826937585
Position 1376: 0.0003085298746823267
Position 8764: 0.00028812734595207087
Position 7081: 0.0002531345812557396
Position 442: 0.00023668902870671663
Position 418: 0.00023165879030092486
Position 8147: 0.00022444348635370894
Position 9197: 0.000209754837738555
Position 4671: 0.00019212214067269276
Position 8312: 0.0001887325931450584
Position 760: 0.00018692266381566076
Position 907: 0.00018387609244815647
Position 5824: 0.00018175220856204977
Position 126: 0.00016766975858103586
Position 6030: 0.00016749274782289613
Position 7065: 0.00016104305549249887
Position 984: 0.00015811002089013136
Position 791: 0.00014700482748208652
Position 609: 0.0001376259907058134
Position 5692: 0.000127389625507498
Position 6984: 0.00012566253861008724
Position 7466: 0.00011923857335943331
Position 7476: 0.00011530210670390509
Position 5026: 0.00011027683646551007
Position 32: 0.00010350522220576637
Position 6829: 0.00010106487061319243
Position 7919: 9.882580424637545e-05
Position 6301: 9.556371715649445e-05
Position 6475: 9.182440779911295e-05
Position 735: 8.957959059328993e-05
Position 8289: 8.294753536874638e-05
Position 5879: 7.476957818034369e-05
Position 723: 7.347027076619632e-05
Position 271: 7.275001849618487e-05
Position 941: 7.258570870276317e-05
Position 7898: 6.799317748264442e-05
Position 6185: 6.171292059773961e-05
Position 7552: 5.9828345821764105e-05
Position 409: 5.767933175947747e-05
Position 4943: 5.5527875028202456e-05
Position 8640: 5.359470378720994e-05
Position 2745: 5.189647803548918e-05
Position 7565: 4.669788905634336e-05
Position 6769: 4.5579631927697356e-05
Position 1167: 4.430420761715706e-05
Position 113: 4.102522871277303e-05
Position 1357: 4.055036926904282e-05
Position 120: 3.9609550445926076e-05
Position 834: 3.7472109082511425e-05
Position 5408: 3.576267715139321e-05
Position 296: 3.312966308371439e-05
Position 5577: 3.1775910495731795e-05
Position 6486: 2.809471782652865e-05
Position 7410: 2.80575967832984e-05
Position 8798: 2.6770566247146394e-05
Position 5556: 2.6093840192130867e-05
Position 1911: 2.5397557051760352e-05
Position 7700: 2.527048958758591e-05
Position 3043: 2.5051808755726964e-05
Position 6047: 2.3560485413092908e-05
Position 404: 2.33896508194166e-05
Position 1650: 2.2777193053546408e-05
Position 462: 2.1376503352622238e-05
Position 5616: 2.1087982856216844e-05
Position 7453: 2.0886153295336192e-05
Position 656: 2.0060849366253594e-05
Position 7316: 1.804275462794886e-05
Position 1961: 1.6615904096281522e-05
Position 2047: 1.3660690862662159e-05
Position 9185: 1.3651504523918979e-05
Position 703: 1.2905180268685712e-05
Position 8114: 1.2724960705249491e-05
Position 5183: 1.2577114925525714e-05
Position 4993: 1.2112844274140027e-05
Position 1686: 1.2006609781320627e-05
Position 7731: 1.08497248398805e-05
Position 7581: 1.0754305031073893e-05
Position 7432: 9.489124222070833e-06
Position 7721: 9.46055106455724e-06
Position 1631: 9.015595551477e-06
Position 631: 8.940782802220703e-06
Position 8411: 8.877695626778502e-06
Position 6477: 8.818867310404662e-06
Position 5611: 8.459823359833363e-06
Position 81: 7.580270754446366e-06
Position 19: 6.884758688513231e-06
Position 4963: 6.552014902168737e-06
Position 5024: 6.117145240325947e-06
Position 9174: 5.810158336714958e-06
Position 432: 5.438822212762259e-06
Position 446: 5.113701899416504e-06
Position 5213: 4.5053864781101265e-06
Position 809: 4.175064579178268e-06
Position 211: 3.4865082965059578e-06
Position 1741: 3.3091240063757653e-06
Position 1593: 2.9064182216669454e-06
Position 5277: 2.873978742374899e-06
Position 150: 2.387029219085793e-06
Position 2203: 2.3540964219877366e-06
Position 9149: 2.1893744496156326e-06
Position 7468: 2.187280893232647e-06
Position 316: 2.1734235874596216e-06
Position 5404: 2.073438117105043e-06
Position 1473: 1.9061572064108189e-06
Position 2557: 1.8820933785724861e-06
Position 252: 1.7900110301094083e-06
Position 5215: 1.7091276478279301e-06
Position 4966: 1.6109284298521126e-06
Position 1894: 1.390597151009126e-06
Position 171: 1.3245466337462386e-06
Position 1155: 1.3223343995652784e-06
Position 6856: 1.3074107212952037e-06
Position 324: 1.2652015346165117e-06
Position 5149: 8.671751630017624e-07
Position 2198: 7.629784226517958e-07
Position 2103: 7.261894829648988e-07
Position 806: 7.187475774748022e-07
Position 227: 7.138800025523273e-07
Position 159: 7.086440581770009e-07
Position 2022: 6.946660396822721e-07
Position 6063: 6.633599416895914e-07
Position 6084: 4.981074318086407e-07
Position 6834: 4.535946267694283e-07
Position 1640: 3.1211278486398027e-07
Position 168: 3.1103060061286254e-07
Position 6137: 2.8859431247907314e-07
Position 5: 2.7506518310835154e-07
Position 444: 2.7042791352013463e-07
Position 6412: 1.984937390754626e-07
Position 6079: 1.1416278177579811e-07
Position 6284: 9.798776798940531e-08
Position 6305: 9.296050190705636e-08
Position 7649: 8.571270216828776e-08
Position 1266: 5.9592623630483295e-08
Position 7297: 3.883917133348122e-08
Position 6002: 3.753212871027906e-08
Position 6234: 3.6370075983108084e-08
Position 7695: 1.9580628177473307e-08
Position 378: 1.753116255175878e-08
Position 598: 1.7068683580148592e-08
Position 886: 1.3347552500385654e-08
Position 506: 1.2676110676181754e-08
Position 956: 8.662432148681796e-09
Position 7784: 4.364542320893742e-09
Position 6451: 3.758385609405962e-09
Position 205: 3.3755425549459115e-09
Position 195: 1.511087652653339e-09
Position 492: 8.666321603031293e-10
Position 1643: 6.459103214801355e-10
Position 547: 2.87540692673819e-10
Position 475: 2.8148708667442203e-10
Position 7422: 1.105157352795052e-10
Position 516: 6.19018305269319e-11
Position 487: 5.40793361594239e-11
Position 6949: 4.1543129183084773e-11
Position 1724: 2.6491967665964538e-11
Position 255: 2.1427382933546864e-11
Position 544: 2.0136378761226954e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7523: 0.9740275567571206
Position 6411: 0.9544394152996101
Position 5523: 0.9472712793382845
Position 4515: 0.9438020868685848
Position 5931: 0.6711893014859509
Position 4817: 0.6225928958411697
Position 4831: 0.34303131086955596
Position 1266: 0.23066605616503535
Position 1478: 0.10776499007057785
Position 1492: 0.04058140504548325
Position 5566: 0.03847099402221431
Position 516: 0.036718669758727736
Position 6599: 0.036359644295302224
Position 185: 0.026821744079089
Position 5838: 0.02618687545170091
Position 5894: 0.02545750828396875
Position 5824: 0.023828310690773184
Position 1131: 0.02349532845271857
Position 3244: 0.01583457735647727
Position 2433: 0.015550907996819404
Position 3131: 0.012176034275160114
Position 7533: 0.011767487513141281
Position 6527: 0.010968209273201518
Position 7146: 0.010284282428956557
Position 7973: 0.00947585617467956
Position 1338: 0.008927785325565015
Position 5937: 0.008790493558250784
Position 7176: 0.008210572394544759
Position 159: 0.008001390779769923
Position 2004: 0.006499254576401577
Position 7564: 0.005384347847190376
Position 7214: 0.0050219473451988865
Position 5354: 0.0044918770206580985
Position 2449: 0.0036081773691471635
Position 1304: 0.0035028272617273447
Position 6900: 0.0031565013135574672
Position 4608: 0.0029243344720767408
Position 4539: 0.002744314731888722
Position 1439: 0.002711658264097999
Position 1539: 0.0024516449101382154
Position 168: 0.0020140496574218097
Position 9148: 0.0017599085129095342
Position 4466: 0.0016188780193076777
Position 1035: 0.001385422350675468
Position 1214: 0.0011360169633993094
Position 998: 0.001103507915796244
Position 6728: 0.0009382418491154941
Position 834: 0.0008827744594867697
Position 1396: 0.0008805491069188543
Position 221: 0.0008650700436044476
Position 150: 0.0008304493645370718
Position 2262: 0.0008155812119402448
Position 677: 0.0007683901189242578
Position 4545: 0.0007559304089631299
Position 7034: 0.0007476716307147944
Position 7357: 0.0007428361649601831
Position 1561: 0.0007043477509151732
Position 9261: 0.0006944168564633633
Position 2073: 0.0006716227977316984
Position 6486: 0.000660267192909366
Position 8961: 0.0006002620755049365
Position 6681: 0.0005788778788940344
Position 7601: 0.0005442868907241485
Position 1393: 0.0005427184556671915
Position 5591: 0.0004994157919468043
Position 2297: 0.00047293956671725767
Position 5492: 0.00045986677900279713
Position 1424: 0.00042126485000175276
Position 418: 0.00042055745206187015
Position 7639: 0.0004028850370841903
Position 1702: 0.0004006799051425765
Position 5943: 0.0003880449197731523
Position 8920: 0.00037126165891320965
Position 6710: 0.0003203440123560372
Position 7683: 0.0002944534744763218
Position 6840: 0.00028589518584592577
Position 6230: 0.0002804031317503736
Position 2016: 0.0002647387588802135
Position 6944: 0.00024305003850746593
Position 6301: 0.00022908914513176544
Position 3108: 0.00022668517119569983
Position 2496: 0.00021000656915591144
Position 6037: 0.00020503964066802925
Position 1001: 0.00020296794806425899
Position 6625: 0.00020222713303956705
Position 6091: 0.000200728265258544
Position 6277: 0.00019955725818426642
Position 1152: 0.000195091962666099
Position 2883: 0.0001762824147385268
Position 1140: 0.00013741581770059953
Position 7366: 0.00012129562233887977
Position 8578: 0.0001192932471696327
Position 8557: 0.0001149349890144481
Position 6707: 0.00011259810419692298
Position 2941: 0.00011206797510971858
Position 270: 0.00011186792760437874
Position 1785: 0.00011037377339958273
Position 2669: 0.00010916617339311541
Position 1514: 0.00010307250711109918
Position 9111: 8.279269656775397e-05
Position 554: 8.267026576795863e-05
Position 8347: 8.105335925979136e-05
Position 7391: 7.854238352742184e-05
Position 7598: 7.546529243664999e-05
Position 7717: 7.319287091976643e-05
Position 458: 6.75108391069955e-05
Position 8877: 6.173133906308293e-05
Position 4869: 6.099889505211679e-05
Position 956: 5.921295274468951e-05
Position 2160: 5.6344346149739956e-05
Position 6812: 5.4071474816874686e-05
Position 2704: 5.3136646293733416e-05
Position 1590: 5.130329814127399e-05
Position 6494: 4.573735424270517e-05
Position 6426: 4.5538178344649484e-05
Position 5451: 4.551578623615063e-05
Position 6133: 4.42953007083955e-05
Position 2050: 4.149434602160065e-05
Position 299: 4.021631316598336e-05
Position 8287: 3.6158279986885525e-05
Position 796: 3.54427394399337e-05
Position 8581: 3.109790206805101e-05
Position 7755: 2.988336625735884e-05
Position 6106: 2.5515557826614028e-05
Position 1408: 2.3302402098221305e-05
Position 8203: 1.9856307816359818e-05
Position 1861: 1.967898248776085e-05
Position 5965: 1.9572260487232053e-05
Position 598: 1.6801845296056035e-05
Position 8894: 1.6242850679281118e-05
Position 4155: 1.6179120567127658e-05
Position 5644: 1.5678215574875504e-05
Position 5595: 1.5385367739301676e-05
Position 5798: 1.4414946542540072e-05
Position 4337: 1.3710628426731674e-05
Position 426: 1.1831294071400224e-05
Position 5806: 9.867740299141118e-06
Position 5958: 7.96628912878138e-06
Position 1023: 7.950564287464849e-06
Position 9202: 4.876935789473294e-06
Position 7807: 3.318350285157132e-06
Position 941: 2.1370595609381784e-06
Position 1731: 1.829900020779908e-06
Position 5686: 1.7440082321832458e-06
Position 760: 8.461362618683655e-07
Position 1222: 6.264221539878884e-07
Position 617: 6.130580422514755e-07
Position 1521: 4.97392779153225e-07
Position 312: 4.3252004998912085e-07
Position 1794: 3.9577158808630826e-07
Position 360: 3.6228289090722876e-07
Position 113: 2.1962411434874898e-07
Position 324: 1.9531899765592987e-07
Position 252: 9.370462372263069e-08
Position 870: 9.233938008202774e-08
Position 1762: 3.698917021293052e-08
Position 1592: 1.3327154005370906e-09
Position 345: 9.303044747654639e-10
Position 592: 8.472954696788243e-10
Position 373: 6.004773886230127e-10
Position 369: 2.7126492482240095e-11
Position 577: 2.1158241392530553e-11
Position 716: 5.2936263524860896e-12
Position 321: 1.6972978280260577e-12
Position 234: 1.3784250971103623e-12
Position 395: 2.388001193487962e-13
