Gene = Cpsf6
Position 4126: 4.1422463571961e-05
Position 3751: 3.554470967686057e-05
Position 388: 3.47926538867537e-05
Position 295: 3.391640394748888e-05
Position 3891: 3.281448482734725e-05
Position 908: 3.161266011551831e-05
Position 4073: 2.83307707964127e-05
Position 1559: 2.6141470485476258e-05
Position 3175: 2.5328985369621163e-05
Position 4481: 2.424643556313965e-05
Position 3666: 2.226693989988503e-05
Position 281: 2.1461512776106915e-05
Position 191: 2.088884793969376e-05
Position 3257: 1.995973490341364e-05
Position 3819: 1.9517839644258997e-05
Position 3196: 1.870688395529285e-05
Position 3713: 1.850464253629896e-05
Position 1929: 1.7374334598378196e-05
Position 587: 1.4992077728821312e-05
Position 1258: 1.457080461565899e-05
Position 3507: 1.4500440181240645e-05
Position 3733: 1.3842730474197248e-05
Position 4134: 1.1400208872774314e-05
Position 3802: 8.721097952444461e-06
Position 3348: 8.71404565619048e-06
Position 3810: 8.652240320996027e-06
Position 750: 8.651216628467539e-06
Position 499: 8.174246248830463e-06
Position 3267: 7.488861450237586e-06
Position 3739: 7.35363077263366e-06
Position 1628: 5.900901913263343e-06
Position 977: 4.528996725185282e-06
Position 4845: 4.465371274005076e-06
Position 1735: 4.061848606162275e-06
Position 4623: 3.938267328940846e-06
Position 3160: 3.7961378607947554e-06
Position 4431: 3.76683897188394e-06
Position 68: 3.5058916957427693e-06
Position 1623: 3.2956987804522655e-06
Position 4920: 3.2172471910565683e-06
Position 3481: 2.823930375859309e-06
Position 4851: 2.762835790990273e-06
Position 3647: 2.609205204263544e-06
Position 3203: 2.4637951569038932e-06
Position 1669: 2.349836501887564e-06
Position 3223: 2.344386720633015e-06
Position 248: 2.201365735519769e-06
Position 514: 2.0752681864402173e-06
Position 471: 1.6530935570288975e-06
Position 3242: 1.3261834062908735e-06
Position 3270: 1.3158486900523335e-06
Position 3116: 9.628342923567584e-07
Position 2987: 6.882138450598766e-07
Position 377: 5.084340527249516e-07
Position 452: 4.890527327309726e-07
Position 145: 3.90049358325647e-07
Position 374: 3.7924690263817225e-07
Position 3143: 3.085077294413974e-07
Position 3165: 2.995183994428185e-07
Position 532: 2.1454777562844381e-07
Position 3612: 1.9636135795708888e-07
Position 1161: 1.9153070447159365e-07
Position 2936: 1.846705122068511e-07
Position 847: 1.6134833855371516e-07
Position 872: 1.3980510533077143e-07
Position 799: 8.087231443328534e-08
Position 2795: 6.39415464533747e-08
Position 3: 4.345943058149994e-08
Position 3653: 2.7557836919623186e-08
Position 3660: 3.969597714118785e-09
Position 3749: 8.684435848907194e-10
Position 4458: 3.574103908366255e-10
Position 3564: 1.9355747079654663e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3428: 0.9906831200841157
Position 2751: 0.9750780083527198
Position 3786: 0.9383946919937124
Position 825: 0.9255357146931128
Position 4275: 0.8822120817966085
Position 4767: 0.6342839155918629
Position 2350: 0.3550172519518563
Position 1195: 0.26157187031244883
Position 4646: 0.2508044181659022
Position 2193: 0.04864650638374232
Position 3789: 0.04089120901841172
Position 2004: 0.031999064753310574
Position 3974: 0.027602810673511897
Position 2071: 0.026899339288861606
Position 4666: 0.023274178709748107
Position 1565: 0.022838459959320434
Position 4711: 0.01950739626928536
Position 4226: 0.019446527232143667
Position 4313: 0.01925264563289976
Position 1696: 0.017791610432145312
Position 4680: 0.01626010618567706
Position 3558: 0.015385625770169675
Position 786: 0.014668763418751417
Position 340: 0.014427158254350063
Position 2019: 0.014225722476796654
Position 4119: 0.01361612826731483
Position 3135: 0.013582247392069187
Position 2392: 0.01333038821662849
Position 1762: 0.013246820546680825
Position 4695: 0.012988852556360458
Position 150: 0.01117488035577918
Position 4158: 0.009333309429783932
Position 1794: 0.008911804676779562
Position 2687: 0.007576689111024109
Position 2931: 0.007060295929099434
Position 1735: 0.007002492940782897
Position 3925: 0.0056485632693527
Position 1959: 0.005457889987595023
Position 4611: 0.005445233153031618
Position 3138: 0.0052971703450192306
Position 1815: 0.004889079263677087
Position 3795: 0.0046104013059629235
Position 4537: 0.0045834547183740216
Position 3021: 0.00446134856057555
Position 4577: 0.004444579779587798
Position 2414: 0.004131097820224711
Position 2369: 0.0040904645812335945
Position 1836: 0.003885754920064693
Position 3445: 0.00388271542085498
Position 4571: 0.003300535233328505
Position 4297: 0.003290737577014044
Position 1600: 0.0032503213837052187
Position 643: 0.003149764191142906
Position 1224: 0.002784533869281327
Position 2655: 0.0027275551935803154
Position 487: 0.0025138357808217925
Position 4131: 0.0024803666683901266
Position 3941: 0.002419110055737471
Position 1202: 0.002273779305543507
Position 2419: 0.002008195282190017
Position 346: 0.001876109043032063
Position 2692: 0.0015772382212407704
Position 3430: 0.001450008060369057
Position 3507: 0.0013418821978088114
Position 4069: 0.0013316049343329065
Position 3369: 0.0011487419297329339
Position 4526: 0.0011449876014433661
Position 3548: 0.0009573189872670167
Position 4325: 0.0008628070991347535
Position 925: 0.0007258680120499759
Position 2644: 0.0007165374623313251
Position 3665: 0.0006896437583342101
Position 4671: 0.0006747288721038628
Position 3904: 0.0006140025774804689
Position 3946: 0.0005787191162253909
Position 1995: 0.000549051523325321
Position 1912: 0.000496530986029322
Position 4083: 0.0004898568285739027
Position 1878: 0.00045838943024614564
Position 868: 0.00041892807177577776
Position 1467: 0.00041468611406679544
Position 4998: 0.00040281492252163204
Position 2917: 0.0003554981524074587
Position 2614: 0.00035408251488944074
Position 1274: 0.00032944374370725405
Position 2077: 0.0003149310436854919
Position 2633: 0.00030935443174248125
Position 484: 0.0002938014727497219
Position 4167: 0.0002773228933028312
Position 1041: 0.0002647871602179276
Position 3635: 0.0002535916009148721
Position 1311: 0.00023842704856930484
Position 741: 0.00023447428230546536
Position 2553: 0.00021165637556046547
Position 3300: 0.00019886285326157555
Position 1405: 0.00018544868527895406
Position 4001: 0.00018469491277450082
Position 2986: 0.00018375039309264572
Position 1175: 0.00018197113686591306
Position 895: 0.00017712424332789916
Position 1321: 0.0001670143798688056
Position 3813: 0.0001660239876360735
Position 4785: 0.00015674003173174158
Position 4793: 0.00012149554722087234
Position 4211: 0.00011627511031422152
Position 180: 0.0001078352148898647
Position 703: 0.0001061275899698049
Position 2605: 9.428693042634662e-05
Position 1236: 9.30811542331118e-05
Position 1167: 9.171819662371413e-05
Position 3585: 8.890757684894152e-05
Position 4089: 8.668876499365224e-05
Position 1802: 7.569992215083224e-05
Position 1281: 7.513630229926335e-05
Position 4138: 7.471705989001581e-05
Position 2758: 6.969581662016818e-05
Position 4006: 6.863949588531765e-05
Position 3605: 6.302908118495344e-05
Position 3312: 6.0076777767076247e-05
Position 3579: 5.782658096988442e-05
Position 3342: 5.6562183210902454e-05
Position 999: 5.49472557910254e-05
Position 313: 5.1611877481013514e-05
Position 4598: 4.3275192337269004e-05
Position 1338: 4.2927828521500414e-05
Position 2949: 4.09423276448654e-05
Position 4322: 3.9094454904154624e-05
Position 127: 3.854597578285051e-05
Position 183: 3.7351658252805984e-05
Position 1509: 3.583669861251147e-05
Position 712: 3.5308278689237365e-05
Position 2595: 3.168919868268171e-05
Position 3810: 2.7233045695345587e-05
Position 1299: 2.6479240888411037e-05
Position 1370: 2.6232170647155764e-05
Position 1335: 2.542229884678645e-05
Position 3596: 2.442386819115344e-05
Position 2783: 2.3158820414488516e-05
Position 2722: 2.2085376718707762e-05
Position 1278: 2.125544332768386e-05
Position 4073: 2.093030868167621e-05
Position 3270: 2.0326207949521394e-05
Position 518: 1.991553647167733e-05
Position 1161: 1.8946804149927492e-05
Position 289: 1.773069155958546e-05
Position 327: 1.724022904464831e-05
Position 850: 1.620400704646494e-05
Position 2557: 1.5948724859474653e-05
Position 229: 1.4670404787286286e-05
Position 4932: 1.459558575132915e-05
Position 2761: 1.3842804866034734e-05
Position 3513: 1.3054048823810769e-05
Position 1125: 1.2881828736903869e-05
Position 3487: 1.2345019358023908e-05
Position 3829: 1.0802440105526335e-05
Position 1148: 1.0524800283619695e-05
Position 507: 1.0240504275489423e-05
Position 657: 9.561313188880126e-06
Position 424: 4.811299730130679e-06
Position 1080: 4.685548394729139e-06
Position 3642: 4.455477459913295e-06
Position 937: 3.181738473655403e-06
Position 4864: 2.7453846548259774e-06
Position 1706: 2.5332129433274682e-06
Position 571: 2.2088432824139607e-06
Position 4904: 1.8494116233425869e-06
Position 3464: 1.6933765486446063e-06
Position 579: 1.6147259442297575e-06
Position 4929: 1.5798167773271632e-06
Position 3587: 1.2053759972428088e-06
Position 838: 1.1836690513163256e-06
Position 3474: 1.161887817276903e-06
Position 2095: 1.0934499456974327e-06
Position 397: 1.077751842629189e-06
Position 1929: 9.512565237362543e-07
Position 714: 7.649089227550273e-07
Position 1352: 7.357839323015693e-07
Position 4016: 7.279868920656724e-07
Position 1582: 6.195789942758551e-07
Position 525: 6.142341468957858e-07
Position 568: 5.070076924973124e-07
Position 1233: 4.29443298736258e-07
Position 430: 3.501418060294816e-07
Position 3517: 3.357534756583151e-07
Position 931: 2.972125378360092e-07
Position 592: 2.9031710698512087e-07
Position 1004: 2.847370685231709e-07
Position 241: 1.7100965136958747e-07
Position 1010: 1.70184789007403e-07
Position 1488: 1.643408043127772e-07
Position 2006: 1.3651410780832102e-07
Position 943: 4.486197603624516e-08
Position 1500: 3.7631854788008365e-08
Position 248: 2.856227546932282e-08
Position 96: 2.696050528994354e-08
Position 3836: 2.5144057354810503e-08
Position 281: 2.115654026366626e-08
Position 409: 2.016460922070665e-08
Position 3846: 2.0079713110483824e-08
Position 264: 9.189468512227737e-09
Position 262: 9.067810346647203e-09
Position 448: 6.895880856102483e-09
Position 3797: 1.501979174438181e-09
Position 3755: 9.39541847653302e-10
Position 452: 5.2961862361084835e-11
Position 464: 2.972963489303518e-11
Position 50: 1.0491735468172345e-11
Position 57: 7.1126529781510065e-12
Position 79: 4.287654280904954e-12
Position 254: 2.77157547755389e-12
Position 272: 2.6304397972604313e-12
Position 3815: 7.203855006293162e-13
Position 90: 6.47467496275653e-13
Position 64: 6.32524787629503e-13
Position 3855: 4.311849444825241e-13
Position 76: 2.1544042482637185e-13
Position 435: 7.310510578806049e-18
