Gene = Nomo1
Position 34199: 0.003784892475120618
Position 48917: 0.0036261063565510496
Position 7969: 0.0035529768825479286
Position 7803: 0.003302243843305742
Position 44925: 0.003079288007340526
Position 11575: 0.0019059842326381647
Position 12352: 0.0018983440312244212
Position 12301: 0.0013757326541033522
Position 49720: 0.0013608866586930217
Position 1627: 0.0013113943992502492
Position 32868: 0.001278459793127871
Position 25345: 0.00040336079404261255
Position 33412: 0.0002388998464725632
Position 79: 0.00010000036598604036
Position 382: 3.704190236035755e-05
Position 579: 3.066396424888477e-05
Position 466: 2.8779170138280705e-05
Position 561: 2.762496697781155e-05
Position 1118: 2.6101892110194907e-05
Position 870: 2.170605224162403e-05
Position 1160: 2.115031668923903e-05
Position 292: 6.168253734284842e-06
Position 148: 3.6994085313975297e-06
Position 81: 2.6412988809342928e-06
Position 74: 1.3614183673065813e-06
Position 28: 3.206292290281554e-07
Position 231: 3.048928108479295e-07
Position 102: 2.0957483374794145e-07
Position 241: 1.4626865230552018e-07
Position 248: 1.3313489927714647e-07
Position 236: 5.645534006976262e-08
Position 215: 4.4941746605814466e-08
Position 138: 4.152596255824237e-08
Position 39: 7.696408597135905e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 45792: 0.9999999999999944
Position 38799: 0.999999999999994
Position 32761: 0.99985424489081
Position 16571: 0.9992980744179085
Position 47696: 0.9941288784674337
Position 8833: 0.989296664245839
Position 12150: 0.9847540101659237
Position 29268: 0.9815579205814415
Position 20803: 0.9717620287208003
Position 7770: 0.968917763453458
Position 34973: 0.9682134522744621
Position 32463: 0.967634892681822
Position 49536: 0.9611378812771489
Position 34680: 0.9523527428460307
Position 3860: 0.9492370030223628
Position 27180: 0.9430025021156547
Position 42376: 0.9389257505572033
Position 44327: 0.9276477628448594
Position 23378: 0.9240723809732924
Position 24717: 0.9158150271437134
Position 37076: 0.9092729790901765
Position 13210: 0.8897760541819553
Position 16847: 0.8686816857855921
Position 22896: 0.8457043579766681
Position 10532: 0.8243192312945579
Position 36224: 0.7620727312508702
Position 28070: 0.6683033599588235
Position 11562: 0.6657288664471144
Position 49904: 0.5929087175798596
Position 23742: 0.5826451958808394
Position 50184: 0.5455413652409952
Position 4844: 0.45301783522705197
Position 18064: 0.41105823741448055
Position 2577: 0.39990122643642423
Position 17796: 0.3138246767189189
Position 49925: 0.28272873003470206
Position 21881: 0.24377157970206895
Position 45370: 0.19339459448053872
Position 4799: 0.17406452503630157
Position 22973: 0.13653809286747826
Position 43626: 0.11340368272040874
Position 14124: 0.09280851626354619
Position 45550: 0.09130116198137224
Position 17818: 0.08324374835940314
Position 14715: 0.08119141484923852
Position 16798: 0.08073059578780506
Position 4076: 0.0687125427641369
Position 25560: 0.06294270873207283
Position 37012: 0.05831408376264452
Position 28699: 0.05819112955121279
Position 11704: 0.056509620829540926
Position 26494: 0.05442202367185909
Position 18020: 0.05391852679272014
Position 23157: 0.05130354267882038
Position 3728: 0.050762996977615604
Position 43579: 0.05005319016882852
Position 3138: 0.04948256932562056
Position 5510: 0.0492274669546235
Position 36274: 0.046447739728389816
Position 46965: 0.04411039284151625
Position 24629: 0.043295445021075844
Position 45218: 0.042993179805350945
Position 1934: 0.04234049272734439
Position 25270: 0.04192562238375444
Position 6724: 0.04074877576976693
Position 13708: 0.039857018270706084
Position 30780: 0.03779481832326759
Position 3070: 0.037606330382365036
Position 1232: 0.03699831603213914
Position 1802: 0.03432707138241936
Position 635: 0.03388554498910513
Position 49879: 0.0319810302627647
Position 26203: 0.029114714019641844
Position 13233: 0.02864298061054995
Position 13196: 0.026829757688116164
Position 16882: 0.026284931578133455
Position 34991: 0.0258894386908678
Position 50282: 0.0257569582120178
Position 25300: 0.025483168286859266
Position 27844: 0.024533444625198738
Position 48227: 0.02292846216178169
Position 27814: 0.02150154931557271
Position 32422: 0.020685475721590334
Position 30587: 0.020525815434500966
Position 42230: 0.019368366468402926
Position 48936: 0.019229109285523998
Position 4147: 0.017832147082817645
Position 11654: 0.017596196266353094
Position 3164: 0.01710900872012288
Position 17638: 0.01609835777392444
Position 17741: 0.01592706275105098
Position 30718: 0.015810329178654686
Position 36190: 0.0149194847968168
Position 16819: 0.013584704998332354
Position 44810: 0.013583006205486093
Position 4661: 0.013473147723052258
Position 23410: 0.011791127869511225
Position 47462: 0.010887160813586042
Position 35258: 0.010533168851970245
Position 9294: 0.010528599912421313
Position 27138: 0.010312822778615172
Position 50122: 0.010103161581875325
Position 13791: 0.009772842899663951
Position 352: 0.009017035204937296
Position 49780: 0.008499342794733685
Position 45170: 0.007622778399084572
Position 3040: 0.007431414238926238
Position 48764: 0.007348293682960376
Position 5390: 0.006565252226935962
Position 8733: 0.006564063147611479
Position 449: 0.006487378781559441
Position 894: 0.00635201793149922
Position 825: 0.006335961113476815
Position 50349: 0.006078777117337298
Position 47731: 0.0058711215325638446
Position 35019: 0.005860900505122234
Position 12937: 0.005855898758227094
Position 9757: 0.00581403713287858
Position 5357: 0.005688155263895808
Position 18184: 0.005224126099751886
Position 16858: 0.005111965417424855
Position 35735: 0.005089203119096247
Position 36196: 0.004951487844835741
Position 837: 0.004930767864646304
Position 47086: 0.004904200577008137
Position 1779: 0.00469315583555374
Position 12178: 0.004601887475168444
Position 49758: 0.004592535479102787
Position 43658: 0.004096918632860526
Position 28289: 0.0040451327709492705
Position 34013: 0.003784892475120623
Position 4156: 0.0036888040035368617
Position 1299: 0.00367219703586088
Position 852: 0.003612800828464184
Position 28252: 0.0034352201732253417
Position 48673: 0.0033427324827929343
Position 4081: 0.003331617843685658
Position 859: 0.003202699091010632
Position 12970: 0.0030872301380513705
Position 16814: 0.0030264034338765592
Position 846: 0.0028761673450191276
Position 4464: 0.0028108512495661022
Position 13326: 0.0027950668782728088
Position 49943: 0.002651964159587182
Position 17392: 0.0025313927292805937
Position 4316: 0.0024602255371528126
Position 35240: 0.0022068655500219704
Position 48664: 0.002053462685919362
Position 17277: 0.001905158104475443
Position 16975: 0.0018251155332369665
Position 4172: 0.0017258022880210432
Position 4024: 0.0015700387154681684
Position 12192: 0.0015640325072405045
Position 1508: 0.0014960789990432666
Position 2067: 0.001439421596885473
Position 35719: 0.0013839419794995918
Position 50346: 0.0013701931601001974
Position 17300: 0.001282374564527568
Position 49981: 0.001087688159980685
Position 1768: 0.000994802848293503
Position 4091: 0.0009312938362523381
Position 891: 0.0008923392712132907
Position 11431: 0.0008459273066335508
Position 17239: 0.0007746436177375533
Position 4178: 0.0007330630055009306
Position 1996: 0.0007306897702233805
Position 24517: 0.0007008561116308193
Position 16924: 0.0006996244171429525
Position 49360: 0.000550752092261899
Position 673: 0.000536974267104
Position 17844: 0.0003102953296775183
Position 13178: 0.00027836056646523785
Position 33299: 0.00021150399650338245
Position 13229: 0.00015372122236963288
Position 16918: 5.473309966277066e-05
Position 1032: 4.725220879943377e-05
Position 34951: 3.620852954009374e-05
Position 1272: 3.185076373686265e-05
Position 180: 2.77913470682413e-05
Position 33379: 2.739584996918092e-05
Position 642: 1.711978391708445e-05
Position 411: 1.5321924442601924e-05
Position 749: 1.5144628914739254e-05
Position 655: 1.2517875429369675e-05
Position 486: 9.464542078902143e-06
Position 675: 9.209449933913702e-06
Position 539: 6.660337315983848e-06
Position 23638: 4.973037380299058e-06
Position 8667: 3.3061800611085763e-06
Position 4192: 3.2647855346599898e-06
Position 4034: 2.966936311704351e-06
Position 4018: 2.7082204906797894e-06
Position 34486: 2.1495561170748784e-07
