Gene = Polr3e
Position 9128: 0.04285160970368761
Position 14568: 0.03936303676480986
Position 9792: 0.03675329423627696
Position 2060: 0.03367485616476267
Position 9562: 0.03355428320235579
Position 14533: 0.03351255656936872
Position 13063: 0.02928330740822548
Position 3572: 0.02862415140906802
Position 5094: 0.027811124589427062
Position 24368: 0.027607059493648892
Position 5836: 0.026806328083636633
Position 6976: 0.025869976466407325
Position 2120: 0.025654529723065884
Position 15680: 0.02561148118521082
Position 5037: 0.02554210163141836
Position 3808: 0.0190882312051072
Position 21158: 0.018097132468335272
Position 13493: 0.01782829734174741
Position 4987: 0.015078373457788173
Position 4604: 0.013746830389901283
Position 18354: 0.013155199438608847
Position 12481: 0.012917772004326646
Position 2383: 0.011760177061109848
Position 22233: 0.011089129035826015
Position 5735: 0.011082790277210855
Position 917: 0.009873744554775871
Position 6123: 0.009872444208488283
Position 6175: 0.009403736401869037
Position 13620: 0.00939270436358881
Position 5320: 0.009377969055558943
Position 10107: 0.008361416136483214
Position 896: 0.007997397445342143
Position 10680: 0.007913903284709794
Position 6357: 0.007822506568682072
Position 10647: 0.007537328924609318
Position 16091: 0.007011256228155694
Position 15230: 0.0068270151023877975
Position 16766: 0.006011397120756622
Position 12549: 0.005973698614527061
Position 21675: 0.005662256504773198
Position 13464: 0.0054883725745569385
Position 18411: 0.005433098977724849
Position 14616: 0.005412326772842551
Position 10449: 0.005373727585604973
Position 2259: 0.005217448630628218
Position 7551: 0.005030070471357666
Position 604: 0.004950494257300758
Position 7942: 0.00483053242830245
Position 1340: 0.004708156259830629
Position 10025: 0.00467549320643165
Position 10424: 0.004661997828796436
Position 16118: 0.004434279472866372
Position 688: 0.004261550632981596
Position 14619: 0.004047615363798971
Position 11853: 0.003984590261117324
Position 9474: 0.003926018012499062
Position 16069: 0.003910315488047234
Position 1732: 0.0038964351863447306
Position 2082: 0.0037689609099650213
Position 2297: 0.0037062606902752643
Position 10843: 0.0037021964426061766
Position 294: 0.003627196850926377
Position 22517: 0.0034792802176030506
Position 13132: 0.003158383602144148
Position 860: 0.002998860221453955
Position 7833: 0.0026348790114603133
Position 10583: 0.002625342681953842
Position 601: 0.00233677578246898
Position 1770: 0.002092071064316724
Position 875: 0.0020655489710680306
Position 6890: 0.0019506708519114525
Position 841: 0.0017842402345206627
Position 19364: 0.0015621752041314865
Position 6859: 0.0013931284027869318
Position 261: 0.0012947528212797984
Position 7506: 0.0012231644280277084
Position 15684: 0.0010721081956044445
Position 10153: 0.001024313254943524
Position 21864: 0.0007329073292439962
Position 11196: 0.0007197788820733767
Position 15438: 0.000676110804297695
Position 21969: 0.00030165654481984947
Position 6488: 0.00015448598810095015
Position 6241: 0.0001464594490140485
Position 9211: 0.00011798623721380987
Position 14363: 0.00011693096774323037
Position 12137: 6.299552923629635e-05
Position 10721: 2.544684713621238e-05
Position 16316: 2.2139197809205264e-05
Position 14317: 1.626935690031118e-05
Position 10688: 1.106844053674505e-05
Position 10334: 5.662113204130473e-06
Position 14819: 3.183699954502068e-06
Position 10793: 3.6410643156005095e-07
