Gene = Kri1
Position 1647: 0.0002626175629829752
Position 11534: 0.00024428435273134857
Position 347: 0.00023013712029350394
Position 11744: 0.00019407123484122162
Position 381: 0.00015413915495285133
Position 11878: 0.00011155295617499228
Position 11554: 0.00010515432510500522
Position 1338: 3.136944751284585e-05
Position 8599: 3.0440932598963156e-05
Position 1341: 2.557008942811137e-05
Position 1202: 1.8863178492726244e-05
Position 8608: 1.5650307820806667e-05
Position 1182: 1.3943883756167216e-05
Position 12047: 1.0620150575624135e-05
Position 8590: 7.3358109372893756e-06
Position 7884: 6.84418095487654e-06
Position 8391: 5.35449134120779e-06
Position 7487: 1.5343212363301993e-06
Position 214: 1.4674597571183893e-06
Position 174: 8.231008626528199e-07
Position 257: 7.023273444668831e-07
Position 167: 6.044932560313862e-07
Position 1116: 1.5334902268179488e-07
Position 246: 4.801462460359419e-08
Position 1344: 2.0997887096035442e-08
Position 132: 1.3242189106188856e-08
Position 138: 5.317508779416397e-09
Position 264: 4.190997330500558e-09
