Gene = Pik3r4
Position 1518: 0.01595313294547353
Position 1737: 0.01589248682933897
Position 16197: 0.01586034984446747
Position 12160: 0.014312050503358282
Position 1747: 0.012838868721756911
Position 30271: 0.011303442852303173
Position 30348: 0.01060202763348899
Position 16295: 0.00956763299657391
Position 21966: 0.009267296741941173
Position 42057: 0.009077536494404913
Position 5251: 0.008811241804076959
Position 30005: 0.00840677615466372
Position 15720: 0.006984891599563342
Position 35459: 0.006901203418334655
Position 1939: 0.0065328430168350785
Position 1998: 0.005804222896004205
Position 20784: 0.005714541128688179
Position 19114: 0.005585511003353189
Position 33730: 0.005495234780748791
Position 43138: 0.0038356973836475516
Position 43117: 0.0036898696309598305
Position 35037: 0.0031805939218697422
Position 11459: 0.002576008540191025
Position 43510: 0.0017792416563853055
Position 43456: 0.0014991859907642448
Position 21765: 0.0014575521523183797
Position 20085: 0.001097914257685781
Position 11257: 0.0007742877218260205
Position 11414: 0.0007691514240901221
Position 11433: 0.000762860505299743
Position 43342: 0.0005415045961972153
Position 21741: 0.0004965302644558153
Position 20846: 0.00030238440104373663
Position 43259: 0.00027120605732021646
Position 20745: 0.00026536497604453684
Position 11671: 8.003155895725393e-05
Position 11622: 5.5807573354007334e-05
Position 20719: 5.358505390187752e-05
Position 34984: 2.9778395500533343e-05
