Gene = Pask
Position 14031: 0.013936167617866905
Position 18706: 0.01200126640666742
Position 19962: 0.011849204726421123
Position 33850: 0.010840976174604488
Position 11438: 0.010599038398525286
Position 175: 0.008581275137447695
Position 33901: 0.007599763986695695
Position 30997: 0.006885153030487945
Position 163: 0.0066890431665921025
Position 29175: 0.005782938867986125
Position 22426: 0.005458468726538658
Position 3033: 0.004556290563894627
Position 22484: 0.00290162851053964
Position 30788: 0.0026731007258582852
Position 18732: 0.00237037306261468
Position 28324: 0.0022943141903638965
Position 18724: 0.002129341363126348
Position 26337: 0.002064034523140204
Position 19185: 0.0006614656829670466
Position 19075: 0.0005708945065124722
Position 28312: 0.00043270363376657844
Position 2148: 8.915580166421252e-05
Position 18266: 5.349560011598207e-05
Position 11632: 4.936210634158485e-05
Position 13043: 1.532908546314836e-05
