Gene = Edrf1
Position 31306: 0.015251918375604018
Position 191: 0.014995829524540392
Position 154: 0.014222666136055684
Position 1281: 0.00772797620544753
Position 19626: 0.007300396139328926
Position 752: 0.004373299531018672
Position 13087: 0.0043729021201710525
Position 2010: 0.0024677901924442377
Position 1741: 0.0021093348052131523
Position 13349: 0.002042190399246037
Position 1724: 0.0017216960717037837
Position 11705: 0.001692111910855212
Position 29048: 0.0014426105654946654
Position 170: 0.0012742802041145866
Position 176: 0.0012299886678786625
Position 13334: 0.0011816214064915831
Position 263: 0.0007289384456527712
Position 168: 0.0007125913529140759
Position 13022: 0.000524637293990862
Position 221: 0.00011195849715954423
Position 15: 7.219313009449174e-05
Position 249: 4.9196675595349414e-05
Position 215: 9.473050704691064e-06
Position 32: 8.32149400061966e-06
Position 244: 4.988087506897461e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 25817: 1.0000000000000013
Position 28324: 0.9999999999999994
Position 3136: 0.9979653445850134
Position 12734: 0.9958970189549159
Position 20882: 0.982884959487695
Position 12957: 0.9824117289079749
Position 29996: 0.9330507941251694
Position 6104: 0.9275191166815692
Position 22592: 0.8984510896401359
Position 13480: 0.8942237891363071
Position 16713: 0.8746112033001234
Position 9801: 0.8573682483692106
Position 6493: 0.8516827575984247
Position 16343: 0.783672814615683
Position 24239: 0.7536915401952878
Position 3750: 0.6386146418805656
Position 21415: 0.6177945626468567
Position 10642: 0.6092486072062739
Position 24537: 0.5560686499164703
Position 5762: 0.5150959138595665
Position 27479: 0.4962767438628451
Position 18951: 0.4636102207790638
Position 1442: 0.4549366546820467
Position 33151: 0.4455767666370614
Position 9446: 0.4271904803457811
Position 2933: 0.344528315477973
Position 14567: 0.291477573947986
Position 33822: 0.2686317497062103
Position 10716: 0.2393052146139134
Position 26798: 0.22710589192909128
Position 22224: 0.17404367640816762
Position 5717: 0.16929304095434672
Position 30262: 0.1595975778254994
Position 6449: 0.1483172424015721
Position 3782: 0.1457026972925366
Position 9685: 0.1425918891237178
Position 27235: 0.12437304307816277
Position 24019: 0.12430543944556205
Position 16729: 0.1221705501879038
Position 32885: 0.11570459834096511
Position 28830: 0.10554490778643368
Position 29578: 0.09613529137072979
Position 13406: 0.09523963185209013
Position 21272: 0.08810737529318799
Position 28894: 0.08687852976595115
Position 1363: 0.0861752786203371
Position 18532: 0.07950563282422504
Position 4869: 0.07682971743801477
Position 28666: 0.0723119462697293
Position 484: 0.06245804260986427
Position 14389: 0.06161441020451693
Position 23987: 0.059448772745286246
Position 2051: 0.04967673751739482
Position 24173: 0.043490687533459735
Position 30327: 0.038567266274938006
Position 30766: 0.03775331389855113
Position 29602: 0.03687345467102487
Position 31193: 0.036016481899757036
Position 15055: 0.03483052865381886
Position 1075: 0.03401245435163485
Position 1758: 0.03199345949054839
Position 2952: 0.031491163495172884
Position 28693: 0.030719540577505044
Position 28726: 0.028636052480888796
Position 14420: 0.026349673200557946
Position 28690: 0.02565041770063332
Position 3771: 0.02219914473206117
Position 27267: 0.018817568380205235
Position 12961: 0.017586175466652434
Position 261: 0.01752015877099257
Position 2892: 0.011782456646204118
Position 511: 0.010451805666540808
Position 3685: 0.008968167901552575
Position 535: 0.008802235853205108
Position 3817: 0.007540445219020199
Position 1385: 0.007474760950180723
Position 1186: 0.0059686583670764725
Position 19424: 0.005720494684233015
Position 234: 0.0054512727885558795
Position 619: 0.004838780161755858
Position 883: 0.003998801881755702
Position 1018: 0.003679599937495899
Position 315: 0.003263079371241724
Position 13239: 0.0032238118057376156
Position 26739: 0.0028830056532517675
Position 1676: 0.0022542183398306594
Position 11570: 0.001692111910855212
Position 924: 0.0016140066445735394
Position 19276: 0.001579901455095909
Position 493: 0.001446053716922739
Position 29869: 0.001317105909430255
Position 989: 0.0009486135049317412
Position 18504: 0.0008499797706386948
Position 629: 0.0008006803820174126
Position 633: 0.0004464452157852519
Position 587: 0.0002153294306728572
Position 287: 0.00017267035382922014
Position 353: 0.000150866423938199
Position 1329: 0.00014591771222197372
Position 28590: 0.00013195784693161594
Position 539: 3.141401313264377e-05
Position 601: 4.985732652811901e-06
Position 690: 4.042498883261723e-06
Position 658: 2.8861799375826223e-06
