Gene = Selenos
Position 2157: 0.005389602817983368
Position 321: 0.004989957960103543
Position 7730: 0.004856882415981453
Position 1994: 0.004768743554438824
Position 3094: 0.0047607951323837055
Position 9684: 0.004612724858702871
Position 4420: 0.004486873555290217
Position 1275: 0.004171314385266274
Position 7166: 0.003664828209051508
Position 2547: 0.0035812855401280456
Position 7964: 0.003541413681291028
Position 1215: 0.003465038140021634
Position 9733: 0.003385328667520683
Position 7547: 0.003298693250422662
Position 9511: 0.003215668630809761
Position 8506: 0.0030441199716458884
Position 2865: 0.0029624515721353288
Position 9633: 0.0028874738459551083
Position 1680: 0.002835451585996472
Position 4031: 0.002744278444100146
Position 512: 0.0026932642024477546
Position 4318: 0.0025553339923853956
Position 4283: 0.0024943075481356383
Position 9423: 0.002458127155188259
Position 8219: 0.0023504659267378873
Position 1169: 0.002304168069445283
Position 4253: 0.002238899201754137
Position 7787: 0.0022292354498441866
Position 9737: 0.002179277502481362
Position 701: 0.0019977131907395955
Position 7484: 0.001993094199137155
Position 1810: 0.0019627087489836855
Position 3127: 0.0019516471021065825
Position 2252: 0.0019217167806322671
Position 5209: 0.0018739228597880145
Position 4269: 0.0017493769717224694
Position 9082: 0.001711526996584371
Position 4297: 0.0014644012661890675
Position 8536: 0.0012886668929910769
Position 1855: 0.0012570341425966725
Position 3372: 0.0012399668469769624
Position 3447: 0.0012324113177269438
Position 8563: 0.0011163803879656843
Position 9351: 0.0010797601732662088
Position 4020: 0.00104909637624412
Position 7467: 0.0010258044753896818
Position 9376: 0.0009009828005356214
Position 7998: 0.0008806728864121895
Position 1585: 0.0008772115155852965
Position 1319: 0.0007968496735542811
Position 4187: 0.0007545260975989919
Position 3990: 0.000748112463203589
Position 8886: 0.0007278799608846249
Position 8038: 0.0007128946875291598
Position 7912: 0.0006975137625335535
Position 937: 0.0006812763798583906
Position 5170: 0.0006330858385982753
Position 548: 0.0005938468498803338
Position 9495: 0.0005918993593878296
Position 1929: 0.0005846532359586192
Position 5173: 0.0005687367816429726
Position 753: 0.0005070140662055122
Position 9498: 0.0004915814148340135
Position 1180: 0.0004813006366502894
Position 5991: 0.0004790541167172828
Position 9572: 0.00045515583596365404
Position 6849: 0.000431591313387964
Position 1282: 0.00042281640027118795
Position 459: 0.00041407313208416527
Position 910: 0.0004116336823429007
Position 9656: 0.0003770826886687359
Position 4083: 0.0003679770307081707
Position 3176: 0.000362603761332234
Position 451: 0.0003564618463206388
Position 1111: 0.0003106587777780335
Position 1913: 0.00029376022619157004
Position 1942: 0.000293330013577139
Position 6889: 0.00029145069672401334
Position 2120: 0.0002800556527727619
Position 1960: 0.0002712639998504323
Position 2577: 0.00026740338246335606
Position 9283: 0.0002646793134921865
Position 7506: 0.00024136211233519026
Position 5261: 0.00023208476060090577
Position 8188: 0.000225409684301578
Position 9388: 0.00021791318546257466
Position 9744: 0.0002112172933315775
Position 7961: 0.00020149949834658075
Position 1300: 0.00018235093456939826
Position 1549: 0.0001646844857548558
Position 8129: 0.00016212825993163334
Position 9594: 0.0001560286688135118
Position 3707: 0.0001141258635098303
Position 389: 9.097615181383616e-05
Position 8122: 8.661408902286267e-05
Position 9141: 7.789229216953803e-05
Position 8229: 3.60327187898704e-05
Position 9063: 2.8592033654998852e-05
Position 862: 2.6435134303494053e-05
Position 533: 2.2086164557312738e-05
Position 1804: 2.147894241865013e-05
Position 7810: 2.139033973972414e-05
Position 7976: 2.1184386524132273e-05
Position 501: 1.8640851757954435e-05
Position 3630: 1.6734874472254187e-05
Position 7832: 1.5310774987526407e-05
Position 562: 1.5109156479086035e-05
Position 253: 1.4425299341631047e-05
Position 7835: 1.3556919462649666e-05
Position 262: 1.2406489221973585e-05
Position 326: 1.2318382009596063e-05
Position 466: 1.122655522656728e-05
Position 609: 9.710518243876422e-06
Position 8002: 9.581749267653427e-06
Position 3809: 9.482378382539199e-06
Position 7783: 9.451247838699199e-06
Position 898: 9.067734412338447e-06
Position 2089: 8.168205035468498e-06
Position 2175: 8.109514376871863e-06
Position 436: 7.226695627681543e-06
Position 755: 6.622448492126952e-06
Position 1344: 5.6491287014036e-06
Position 7732: 4.57696435922283e-06
Position 7826: 4.535719628751887e-06
Position 1220: 4.4573676593528015e-06
Position 1750: 4.150614909131417e-06
Position 237: 3.1753803004352773e-06
Position 2014: 3.018657160129972e-06
Position 566: 2.998396861663624e-06
Position 1121: 2.9185308757322434e-06
Position 889: 2.693818077669578e-06
Position 520: 2.6864656548398066e-06
Position 517: 2.5866257433247904e-06
Position 1308: 2.390159522629262e-06
Position 551: 2.088716815982436e-06
Position 9038: 1.9276886648791035e-06
Position 8174: 1.4645289744271267e-06
Position 8242: 1.4213962269839913e-06
Position 786: 1.3376863901139989e-06
Position 918: 1.2753893187064366e-06
Position 822: 6.691540719726624e-07
Position 403: 5.86086785329188e-07
Position 1139: 5.741342536336263e-07
Position 4033: 4.5557191693552487e-07
Position 976: 4.5062306649692337e-07
Position 140: 2.351855288145387e-07
Position 218: 1.8050863171525895e-07
Position 773: 1.3929806882166695e-07
Position 1125: 4.800133606035479e-08
Position 1187: 4.416100687581338e-08
Position 782: 3.998107575638987e-09
Position 788: 1.2475235069251335e-09
Position 611: 9.251685701241704e-10
Position 588: 2.5910472286386094e-10
