Gene = Jtb
Position 3699: 0.03547885851550912
Position 2640: 0.03542455002047147
Position 4063: 0.028460435739648
Position 2245: 0.028188905992876646
Position 1757: 0.024901946220143478
Position 2224: 0.02088658830551213
Position 3454: 0.019462465989579594
Position 2842: 0.018224215164334437
Position 3243: 0.0156642800954145
Position 263: 0.015610504600193108
Position 2118: 0.010689243118850361
Position 2050: 0.006806930251419951
Position 1796: 0.005778997762451748
Position 511: 0.0057758866597001695
Position 2011: 0.005564621628068064
Position 3850: 0.004147520504776823
Position 341: 0.004029393669288157
Position 3989: 0.003927340351993848
Position 3832: 0.0037765554053466235
Position 1597: 0.0036850758177624887
Position 504: 0.0033623293659802577
Position 998: 0.0033002007816407292
Position 1623: 0.00329352959945086
Position 2453: 0.0028168564766353353
Position 492: 0.0023650956468428638
Position 3450: 0.0021143484912042963
Position 323: 0.0015686378767053924
Position 3703: 0.0014416560944589317
Position 1639: 0.0012321807974543474
Position 2479: 0.00116011447223131
Position 2647: 0.0010757879675141987
Position 561: 0.001046324489121807
Position 1238: 0.0009962367331827597
Position 271: 0.0009845744193753157
Position 3484: 0.0009532554294559935
Position 448: 0.0009245588963113158
Position 2082: 0.0008190726833400514
Position 2865: 0.0007641725924452761
Position 3520: 0.0007022482717301854
Position 601: 0.0006950770138397956
Position 2378: 0.0006646580964417663
Position 3762: 0.0006282417882094226
Position 469: 0.0005987740563430561
Position 1804: 0.0005771669867801087
Position 692: 0.0005706831986794491
Position 3247: 0.000568983108613049
Position 2981: 0.0005427803484959933
Position 3581: 0.0005233007160025474
Position 3885: 0.00039538795416891096
Position 250: 0.0003877984066851912
Position 2085: 0.00038513656553299577
Position 4169: 0.0003838505212988893
Position 3727: 0.00037479154154093614
Position 3366: 0.0003704603577533212
Position 1177: 0.00036279352466179473
Position 3326: 0.0003591350219271679
Position 835: 0.0003581515224945016
Position 2938: 0.00033250700933828287
Position 280: 0.0003306214058852541
Position 2537: 0.00032540591566213847
Position 3558: 0.00030163593076054684
Position 1560: 0.0002993889134152089
Position 3059: 0.0002813706025531315
Position 2933: 0.00027732353758781384
Position 1689: 0.0002764501183860216
Position 1888: 0.0002735534726149088
Position 2691: 0.0002569354998378184
Position 1461: 0.00024773141023668664
Position 479: 0.0002253093141638092
Position 311: 0.00021937426542468073
Position 537: 0.00017867542397314174
Position 3333: 0.0001375283589403976
Position 2972: 0.00013141511155135394
Position 1508: 0.00012999519881560462
Position 1932: 0.00011194504355671107
Position 1012: 0.00011045598146815397
Position 472: 0.00010962158385158592
Position 380: 0.00010860559873306329
Position 864: 9.789233837373687e-05
Position 911: 8.224838239424586e-05
Position 1955: 6.629582390474898e-05
Position 464: 6.099285861087068e-05
Position 1902: 5.379411651742087e-05
Position 215: 5.3656210636785096e-05
Position 211: 5.137605086605985e-05
Position 286: 4.371553423106161e-05
Position 605: 4.2729349363772806e-05
Position 607: 3.518346802610221e-05
Position 628: 3.460798699173257e-05
Position 759: 3.2317349922309304e-05
Position 1294: 3.2202972585073466e-05
Position 3044: 2.852899239050033e-05
Position 327: 2.232346589740134e-05
Position 2581: 8.219950437829839e-06
Position 196: 8.202001214467043e-06
Position 2130: 5.448339050051659e-06
Position 625: 4.530394435115822e-06
Position 622: 4.1259877803285e-06
Position 149: 3.7075417243197132e-06
Position 2610: 1.5729802675026079e-06
Position 2019: 8.88985507146481e-07
Position 740: 7.701822152396357e-08
Position 134: 6.388201476476015e-08
Position 717: 4.413025963614989e-08
Position 755: 2.6632145267337313e-08
Position 1014: 2.1725756551055287e-08
Position 951: 1.4695477026980024e-08
Position 1018: 1.4161651752082247e-08
Position 867: 1.061300049635955e-08
Position 701: 3.920622045252114e-09
Position 128: 3.6735089751269877e-09
Position 708: 1.313616374284508e-09
Position 734: 9.382846868642652e-10
Position 869: 7.897688593366404e-10
Position 90: 7.030272675650125e-10
Position 107: 1.3997723178000454e-10
Position 122: 6.607627763614798e-11
Position 462: 4.7105011400078384e-11
Position 93: 5.461618703471469e-12
Position 78: 5.260771108736154e-13
Position 103: 4.5859778869720286e-14
Position 1054: 1.205744476928467e-14
