Gene = Psph
Position 398: 0.0007444752963599025
Position 361: 0.0006550660385899427
Position 8481: 0.0005804900647950473
Position 21613: 0.0005021398800108744
Position 197: 0.00047227375682733436
Position 622: 0.0004285381064539512
Position 18225: 0.0004262743515972106
Position 19144: 0.0004017536737562194
Position 168: 0.000327589076913125
Position 99: 0.00031350317941825924
Position 529: 0.0003095015637131968
Position 123: 0.0002600723827703087
Position 10837: 0.00024408142031932882
Position 6159: 0.00023347190778683877
Position 21020: 0.00023271286783545017
Position 18533: 0.00022691431749916608
Position 990: 0.00021211701190020766
Position 2172: 0.0001865010466876492
Position 593: 0.00018602036934077016
Position 9035: 0.00017703119633952235
Position 20361: 0.00015504521008473423
Position 363: 0.00015367112315288573
Position 818: 0.0001134538656157522
Position 205: 0.00011173532065186128
Position 45: 9.760890197487412e-05
Position 228: 9.590138047911321e-05
Position 72: 8.260055638472203e-05
Position 675: 6.706095320382193e-05
Position 418: 6.697865017330211e-05
Position 307: 5.897613460378231e-05
Position 8742: 5.409883287206475e-05
Position 856: 4.3105792880898146e-05
Position 1338: 4.118194720849272e-05
Position 59: 3.611571038522832e-05
Position 909: 3.609577750017999e-05
Position 8816: 3.518487069120321e-05
Position 316: 2.8864984355316656e-05
Position 655: 2.7385775782853725e-05
Position 18517: 2.6782154077070403e-05
Position 437: 2.630308952810615e-05
Position 236: 2.444206053039456e-05
Position 429: 2.1305700112433705e-05
Position 565: 2.085249003857302e-05
Position 1078: 2.001291459730866e-05
Position 8529: 1.8992150445749897e-05
Position 439: 1.35354603097316e-05
Position 400: 1.1735743974722067e-05
Position 1443: 1.098463677641185e-05
Position 573: 9.792675843813213e-06
Position 969: 8.528854136714246e-06
Position 1346: 8.150511279429753e-06
Position 906: 8.128161769059278e-06
Position 268: 7.884020898892435e-06
Position 761: 5.802118234035329e-06
Position 1478: 5.183910989806233e-06
Position 1474: 4.380669038638277e-06
Position 679: 4.021526409182385e-06
Position 975: 3.825197876112087e-06
Position 8300: 2.2264456484941806e-06
Position 8449: 1.6905915121294098e-06
Position 520: 1.3838331388876767e-06
Position 9214: 1.2480806072666422e-06
Position 641: 1.0827141032644573e-06
Position 8316: 2.871027279259849e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8004: 0.9938709272831235
Position 16708: 0.952755942184654
Position 18064: 0.9183529404775884
Position 8200: 0.8359979790061189
Position 15816: 0.7873286547770711
Position 21550: 0.7705435332305921
Position 20881: 0.6304424656235657
Position 21092: 0.24602929511279728
Position 11050: 0.17410683579467337
Position 20408: 0.17271012181481904
Position 20224: 0.14357482693996432
Position 20432: 0.1364707708783915
Position 10507: 0.11580101027745332
Position 9120: 0.1051684553734826
Position 21322: 0.08914876105818768
Position 8329: 0.08147726687376279
Position 10526: 0.08140400538404774
Position 8869: 0.0795741833768988
Position 14836: 0.07743113263055633
Position 16382: 0.06941807166401587
Position 14919: 0.05402850719936809
Position 8605: 0.05105009921589113
Position 8352: 0.0469509297292612
Position 1067: 0.045044035832249925
Position 13394: 0.034197017405449046
Position 788: 0.02967079645618591
Position 7064: 0.02488239509512427
Position 16221: 0.02403610153279307
Position 21844: 0.02217714678732028
Position 13241: 0.019001919737377956
Position 20593: 0.01791636832465873
Position 8633: 0.016740169097249923
Position 9198: 0.01483853380016157
Position 8355: 0.014595458610124202
Position 20666: 0.014461328818694828
Position 8222: 0.014145448385930126
Position 15901: 0.013688082537248528
Position 8973: 0.012953461770376254
Position 10991: 0.012476429321901204
Position 20440: 0.012406011434196463
Position 1623: 0.011523449976861543
Position 18101: 0.011133802891399997
Position 7390: 0.011110159562766576
Position 1138: 0.01030935219922418
Position 3955: 0.009469915751968608
Position 10549: 0.00935658012625678
Position 10380: 0.009086264880493642
Position 1170: 0.008483800664651014
Position 18086: 0.007366554298660365
Position 10411: 0.007193305728237249
Position 10582: 0.007188250811096395
Position 12410: 0.005465334437894178
Position 21072: 0.004833983879454812
Position 8810: 0.0044752571043636565
Position 4049: 0.0035749211643547846
Position 19210: 0.003441264322153848
Position 8937: 0.003264765946080618
Position 20122: 0.0029804433121133032
Position 21288: 0.0029106071335034908
Position 8336: 0.0028638800365496774
Position 10250: 0.0028094024366248417
Position 8573: 0.0026886789082028744
Position 20470: 0.0026289130023029327
Position 21757: 0.0025619476274541093
Position 17965: 0.0025153076728399084
Position 8202: 0.002462690418403504
Position 17950: 0.0024451295687260345
Position 833: 0.0023579190206985796
Position 19108: 0.0021134471954168707
Position 21572: 0.0015947446455492026
Position 8387: 0.0015518035965640332
Position 19745: 0.001451334258429036
Position 792: 0.0014418963386311089
Position 19863: 0.001420592276554006
Position 8710: 0.001347237169065755
Position 9745: 0.0012568884715084686
Position 1358: 0.0011976079105314834
Position 10072: 0.0010864866067824927
Position 3990: 0.0009963903032512527
Position 9827: 0.0009238736464649526
Position 19749: 0.0008937059148419446
Position 1345: 0.0008744344366060695
Position 8878: 0.0008439874383610093
Position 19046: 0.0007268035689580463
Position 18445: 0.0006830132211249344
Position 20958: 0.0006368362118209067
Position 1717: 0.0006301937924804124
Position 19316: 0.0004431992349351857
Position 8552: 0.00041398255135706056
Position 9911: 0.0004034444298056382
Position 8871: 0.0003664210950795184
Position 8381: 0.00035316988211853487
Position 8175: 0.00034677893117255053
Position 1798: 0.0003376023097253993
Position 10022: 0.0003263860755159076
Position 8361: 0.00029620230467330353
Position 583: 0.0002890231031883124
Position 8528: 0.00024913138429664446
Position 10655: 0.00024408142031932838
Position 10465: 0.00024286159771188062
Position 19224: 0.00024144337724142415
Position 9977: 0.00022685213839590906
Position 9846: 0.00022386799163124087
Position 8893: 0.000212154030346129
Position 2066: 0.00018650104668764935
Position 18377: 0.00018470673094355745
Position 18683: 0.00017615560597928202
Position 8207: 0.000152566306688739
Position 18452: 0.00011754660717443652
Position 9073: 0.00011670191658385536
Position 9129: 0.00010967430338924276
Position 5960: 8.791487455340508e-05
Position 5939: 8.192498414004139e-05
Position 9949: 7.797461051387255e-05
Position 5813: 6.363204909339213e-05
Position 17029: 6.26069336942538e-05
Position 18516: 6.141694865479869e-05
Position 17167: 5.8032075132902655e-05
Position 18475: 5.6471387944122764e-05
Position 9595: 5.169207301776201e-05
Position 9878: 4.8995149007616183e-05
Position 9709: 4.30849621244479e-05
Position 18937: 3.285537550378834e-05
Position 8636: 2.7604915983650768e-05
Position 18269: 2.3927871326252862e-05
Position 8814: 2.123503548312657e-05
Position 17324: 1.3970716038081235e-05
Position 17066: 1.2272885371297773e-05
Position 8885: 4.169130692693066e-06
Position 8908: 3.3008303547638103e-06
Position 9226: 2.737071425659772e-06
Position 10000: 1.3887424892954697e-06
Position 9078: 1.1966349782624489e-06
