Gene = Gemin7
Position 1015: 5.475449727203518e-06
Position 1127: 5.2362987988643194e-06
Position 487: 3.861254829516083e-06
Position 640: 2.7962795918184617e-06
Position 1318: 2.536779822679991e-06
Position 343: 2.427181378323584e-06
Position 1029: 1.675654609664263e-06
Position 493: 1.5670726051948255e-06
Position 508: 1.2798124328056658e-06
Position 502: 1.1392877864495233e-06
Position 429: 9.274627500047527e-07
Position 705: 6.05065823540901e-07
Position 196: 2.52012136018709e-07
Position 293: 2.39157131085228e-07
Position 490: 9.871568100472969e-08
Position 288: 8.943345381255935e-08
Position 697: 6.632147342865557e-08
Position 370: 4.890126979104483e-08
Position 601: 2.5611114806105202e-08
Position 584: 7.1440430512917226e-09
Position 885: 3.2479412360524853e-09
Position 573: 2.587257091103005e-09
Position 204: 1.20856838563089e-10
