Gene = Nkapd1
Position 255: 6.420947223767443e-05
Position 7552: 5.592406689389501e-05
Position 257: 4.2821857357550245e-05
Position 7117: 4.153668006871042e-05
Position 156: 3.621950077886068e-05
Position 7169: 2.973449796296476e-05
Position 7196: 2.72213000634363e-05
Position 361: 2.3712662781042925e-05
Position 13: 2.3505359878155582e-05
Position 52: 2.3216597749692567e-05
Position 7132: 2.0186913313509537e-05
Position 7400: 1.9490396795468402e-05
Position 441: 1.5065954751042204e-05
Position 7: 8.097475830759306e-06
Position 454: 5.573845317066516e-06
Position 428: 4.771345039062497e-06
Position 443: 3.760598847582049e-06
Position 261: 3.0085796570649997e-06
Position 61: 2.0497810451249725e-06
Position 278: 1.159059388219183e-06
Position 666: 9.803553213994101e-07
Position 568: 6.422455034838295e-07
Position 267: 5.916686625729851e-07
Position 265: 5.326530714207895e-07
Position 463: 4.893669757730895e-07
Position 259: 3.7730819053280626e-07
Position 7183: 7.394199685823509e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7014: 0.996456189395923
Position 4986: 0.9854528402729656
Position 1904: 0.8164992595067635
Position 9573: 0.5122235089228289
Position 9817: 0.30173685137525785
Position 6622: 0.29341624942019934
Position 10246: 0.27168184298897613
Position 533: 0.250450419176773
Position 3490: 0.12530347916270082
Position 9530: 0.1233121388686734
Position 7973: 0.12299797962267271
Position 9527: 0.1031115527991336
Position 8038: 0.08393981093219512
Position 10966: 0.07777882009683762
Position 7309: 0.07739625224136698
Position 709: 0.07310461921829986
Position 2472: 0.06853404072768325
Position 7287: 0.06685953807119914
Position 3427: 0.06095133441608787
Position 12021: 0.05856372656403621
Position 10462: 0.051136050447127386
Position 12070: 0.05104376003398053
Position 6143: 0.040163095429105004
Position 8578: 0.03829815548528641
Position 5718: 0.037224544150494386
Position 11747: 0.034140174163337214
Position 4322: 0.03162123033253045
Position 7450: 0.02936672688891341
Position 7681: 0.029127843028592552
Position 3232: 0.024662424131316526
Position 2399: 0.022825299301797785
Position 10419: 0.019014636025472407
Position 3214: 0.018123859648161034
Position 6662: 0.01802098031200673
Position 11512: 0.017851469160746557
Position 8922: 0.0167228987931957
Position 779: 0.016611501567222516
Position 9860: 0.016034213950342296
Position 11656: 0.014554984720160539
Position 10544: 0.013741446113304665
Position 677: 0.012634601694752017
Position 9863: 0.011486485686373544
Position 463: 0.011348526911727377
Position 12029: 0.011082251849823973
Position 400: 0.01017233232350496
Position 5892: 0.009523295801687044
Position 797: 0.008114718405739076
Position 9505: 0.007682013581705829
Position 10186: 0.007480991275272553
Position 11984: 0.006974266506793766
Position 6637: 0.006890737615099187
Position 5931: 0.0068688074059216385
Position 5895: 0.006508501810700445
Position 5927: 0.006096759771375793
Position 4992: 0.006046422491990379
Position 8370: 0.006043364119810615
Position 9957: 0.005691383560320312
Position 7564: 0.005611701450414516
Position 3100: 0.005541817190800499
Position 9951: 0.005351286862020861
Position 492: 0.004908930344805258
Position 6687: 0.004626622215104961
Position 11062: 0.004323448333564558
Position 7740: 0.004282835163931542
Position 696: 0.004276479228649938
Position 11873: 0.004139398790185757
Position 738: 0.003931282504869556
Position 2240: 0.0038383504508481023
Position 9253: 0.003747043403202029
Position 6867: 0.003723727251293086
Position 2367: 0.0035236411163590683
Position 7240: 0.0033946068057843486
Position 2284: 0.0033031373501554353
Position 424: 0.0032990319231655965
Position 5828: 0.0032200156999473953
Position 3448: 0.0028964352149939455
Position 7466: 0.002843941865176804
Position 8530: 0.002800546294502557
Position 469: 0.0024378111786498096
Position 1615: 0.002231955695151214
Position 9257: 0.002162742503474758
Position 5018: 0.002060519658018379
Position 2992: 0.002037501184727282
Position 1657: 0.0019465783595993841
Position 7403: 0.0017201279786006128
Position 3653: 0.0016717644833315521
Position 1816: 0.0016350040758127155
Position 6618: 0.001599595674796896
Position 960: 0.0015526509251993737
Position 4600: 0.0014624089791445503
Position 1063: 0.00127666753666431
Position 1178: 0.0012462713148200049
Position 7551: 0.001148121242449539
Position 380: 0.0009301852659540689
Position 7621: 0.000880174285128772
Position 1728: 0.0008720697978925194
Position 6128: 0.000842116644187389
Position 6282: 0.0008382227216604757
Position 690: 0.0008248731839063553
Position 1967: 0.0007564892328108534
Position 1937: 0.0007269488154929501
Position 497: 0.0007203643977050855
Position 2341: 0.0006895980968545463
Position 4204: 0.0006851428860057365
Position 101: 0.0006125654745977173
Position 3582: 0.0005886693843258414
Position 2125: 0.0005761473582443498
Position 2168: 0.0005391942075550202
Position 5478: 0.0003945712982989389
Position 1368: 0.000350158682276781
Position 3390: 0.0003478394080494917
Position 5221: 0.00033860621149769124
Position 8825: 0.0003242678790552197
Position 1606: 0.0003230480042032445
Position 5303: 0.0002816253985144548
Position 1768: 0.0002645612015502628
Position 503: 0.00024222416876885848
Position 5866: 0.00021856725428303804
Position 741: 0.00019316508343857143
Position 436: 0.0001886065990876112
Position 1029: 0.00014479356918499928
Position 646: 0.0001232741369948218
Position 7346: 0.00011916382255068094
Position 473: 0.000112432449401623
Position 660: 0.00010831077730915632
Position 7043: 9.465850152738698e-05
Position 6258: 8.572242635528889e-05
Position 391: 7.61308991911879e-05
Position 7640: 7.028444405045795e-05
Position 2181: 5.574346620894641e-05
Position 501: 4.698392473099734e-05
Position 121: 4.175194218058863e-05
Position 1911: 3.831794282013691e-05
Position 338: 3.1505364455412766e-05
Position 582: 2.6881658831241548e-05
Position 5968: 2.0241233634948984e-05
Position 4726: 1.2891886216608201e-05
Position 6962: 1.1793624242681413e-05
Position 5323: 9.969543676637809e-06
Position 8050: 9.609761484373408e-06
Position 7097: 7.932675657059528e-06
Position 1710: 6.206310561275877e-06
Position 8557: 6.172289782841099e-06
Position 323: 5.154849668218579e-06
Position 2105: 4.570699113497959e-06
Position 576: 3.154187975269473e-06
Position 7407: 2.1563334905668956e-06
Position 223: 2.0753472572428736e-06
Position 8076: 1.534055791608764e-06
Position 327: 1.132237043721831e-06
Position 4789: 9.712005051186015e-07
Position 187: 8.339751859413187e-07
Position 154: 3.892634389806616e-07
Position 578: 3.3068123522145107e-07
Position 613: 2.908166923354634e-07
Position 1589: 2.590719247437184e-07
Position 619: 1.7902169725223864e-07
Position 191: 1.0051807216009478e-07
Position 299: 9.575810187897116e-08
Position 804: 8.619273536589902e-08
Position 636: 7.440672420096781e-08
Position 639: 7.016017138923643e-08
Position 274: 6.662384384197445e-08
Position 149: 6.491205427320345e-08
Position 609: 6.156859342305491e-08
Position 136: 5.9320227879420014e-08
Position 1050: 4.8225420489126665e-08
Position 290: 4.345596085144051e-08
Position 72: 4.3102647288577966e-08
Position 167: 2.1488810903165947e-08
Position 698: 2.0673896578206792e-08
Position 4741: 1.943864418148333e-08
Position 5166: 8.023570819847893e-09
Position 74: 6.633424721666687e-09
Position 4642: 1.872042445027046e-13
