Gene = Tada1
Position 2680: 0.003968761200870149
Position 12733: 0.0038089334442399365
Position 13145: 0.0036671344203902524
Position 11581: 0.0036601437304838494
Position 2533: 0.003601207655731898
Position 4480: 0.0033437210341661543
Position 3677: 0.003333044917753706
Position 12155: 0.003286146408535206
Position 2896: 0.0031810094367393893
Position 13628: 0.0031414465467973583
Position 446: 0.003097903673081227
Position 1529: 0.0029771045861561405
Position 1692: 0.0028524012829350786
Position 14369: 0.002640746478040966
Position 3213: 0.0025666555170301363
Position 13858: 0.002523501803957786
Position 11290: 0.0024708125213839076
Position 5904: 0.0023485142284571017
Position 2390: 0.002254246960510408
Position 14393: 0.002233383332205324
Position 13343: 0.0021658130359765502
Position 13250: 0.002103673664772934
Position 1505: 0.002076770388071971
Position 6543: 0.0020143683621808377
Position 5559: 0.0020059879643652065
Position 1401: 0.0019871986694800343
Position 1704: 0.001941859772483282
Position 2255: 0.0018855423857066728
Position 13306: 0.0017560262789937833
Position 1014: 0.0017345180223479243
Position 14118: 0.0017029551560086792
Position 12152: 0.0016778210303786843
Position 14341: 0.001674796556392171
Position 3749: 0.0016673810666480702
Position 13003: 0.0015657072709938458
Position 4377: 0.001437324300388842
Position 1318: 0.00142345838812564
Position 1496: 0.001240918104366707
Position 13895: 0.0011718775001384669
Position 2559: 0.0011672054202610917
Position 13109: 0.0011035913380786156
Position 2146: 0.0010388738746812411
Position 675: 0.0010092776038610192
Position 1473: 0.0008032355446257357
Position 12667: 0.000663359920161381
Position 1614: 0.0006234415169013911
Position 13922: 0.0006113713262568487
Position 12952: 0.0006054878536580511
Position 12856: 0.0005991995328726041
Position 14046: 0.0005906543075384785
Position 6118: 0.0005692667488404871
Position 5874: 0.0004868647059419049
Position 1718: 0.0003955381602322894
Position 690: 0.0003911055297873428
Position 4539: 0.00032518357313706715
Position 697: 0.0003227726237361851
Position 1414: 0.00031540558729940664
Position 1011: 0.00029441747188163777
Position 1071: 0.0002943009146918191
Position 1456: 0.0002404261134043295
Position 7595: 0.000193989392873528
Position 4492: 0.00018056134869249386
Position 1046: 0.00016840824065251977
Position 3661: 0.00016831488181227536
Position 1327: 0.00015506489656855814
Position 3448: 0.0001395802944204966
Position 777: 0.00011687440400682163
Position 5385: 0.0001110104000743087
Position 293: 0.00010971232317362008
Position 4100: 0.0001088556244126219
Position 3233: 0.0001070210728191603
Position 1292: 9.043706941449466e-05
Position 669: 8.364946804221002e-05
Position 1337: 7.252919213641795e-05
Position 4546: 7.148478686860754e-05
Position 3651: 6.824440604407849e-05
Position 11958: 6.474035690547369e-05
Position 3365: 5.970530733499023e-05
Position 3346: 5.242703380756877e-05
Position 1308: 4.80271943649457e-05
Position 11662: 4.656828583078967e-05
Position 11686: 4.436611070623094e-05
Position 1357: 4.400459773886381e-05
Position 3788: 4.041224670618764e-05
Position 430: 3.993533010216124e-05
Position 2036: 3.0460243149320112e-05
Position 824: 2.646978990789591e-05
Position 908: 2.4728185073434254e-05
Position 1065: 2.419632514431306e-05
Position 4499: 2.35390471213167e-05
Position 1233: 2.3205573855321283e-05
Position 1068: 2.2485882715772468e-05
Position 3986: 2.167534400854207e-05
Position 3618: 2.070238439285672e-05
Position 2061: 1.913330879442375e-05
Position 657: 1.8933898039157418e-05
Position 1128: 1.8274905322536784e-05
Position 1059: 1.734064378889394e-05
Position 3499: 1.3922321593691076e-05
Position 810: 1.2271714721620946e-05
Position 332: 9.122369487660262e-06
Position 1732: 5.222696629781893e-06
Position 2134: 4.275045962047266e-06
Position 852: 1.5085306174869968e-06
Position 1034: 1.1662977411841438e-06
Position 326: 7.496272044292786e-07
Position 529: 7.275302425135815e-07
Position 733: 9.591361005164048e-08
Position 785: 7.627853156502455e-08
Position 727: 7.318261554416133e-08
Position 800: 6.995277345925448e-08
Position 841: 5.8143273085153146e-08
Position 538: 4.03560501941987e-08
Position 592: 3.5310566858984494e-08
Position 701: 1.5299789077130632e-08
Position 600: 1.2915582099805161e-08
Position 618: 1.2338399349534969e-08
Position 380: 1.1465338740715344e-09
Position 322: 7.131397104985788e-10
Position 399: 6.744742334057972e-10
Position 336: 5.799188166026218e-10
Position 224: 2.683602677745903e-10
Position 123: 2.3447124341073896e-10
Position 118: 1.7223158963133962e-10
Position 344: 9.971004958260664e-11
Position 128: 9.153417919461799e-11
Position 153: 8.709640153164603e-11
Position 103: 6.101949175593388e-11
Position 589: 5.0993182069242376e-11
Position 133: 5.0218377043217423e-11
Position 138: 4.869076815557777e-11
Position 108: 4.4753287515598134e-11
Position 98: 3.6731224577777064e-11
Position 113: 3.3954043236364046e-11
Position 356: 3.135994221280998e-11
Position 386: 2.860521533613962e-11
Position 173: 2.2450703851675146e-11
Position 158: 2.000764142560313e-11
Position 148: 1.6978398945841812e-11
Position 384: 1.4722708647764677e-11
Position 611: 1.3140770474743848e-11
Position 178: 6.0506955800247905e-12
Position 341: 5.981282788479871e-12
Position 352: 2.7031072720757774e-12
