Gene = Ngrn
Position 1703: 5.9247705772828123e-05
Position 1387: 5.710705202189088e-05
Position 1151: 5.694713648278871e-05
Position 887: 5.2268451687766035e-05
Position 348: 5.0646304019247686e-05
Position 3175: 4.9630781542987754e-05
Position 1146: 4.5421537415280976e-05
Position 1411: 4.1609146213657705e-05
Position 1134: 3.7358973852489796e-05
Position 319: 3.618820591823434e-05
Position 393: 3.318474012219278e-05
Position 1008: 2.8467656903231396e-05
Position 683: 2.715159161965318e-05
Position 532: 2.615689242580523e-05
Position 998: 2.5359172521118728e-05
Position 3581: 2.320948939534561e-05
Position 1406: 2.1659894786341067e-05
Position 1367: 2.152948937456264e-05
Position 937: 2.107061947930503e-05
Position 3583: 2.0326352323500996e-05
Position 3543: 1.9368961753896264e-05
Position 922: 1.5086940423917405e-05
Position 145: 1.4021970801485e-05
Position 2086: 1.3092424595263467e-05
Position 1970: 1.2909267675876256e-05
Position 1054: 1.214644353347441e-05
Position 456: 1.185260970731308e-05
Position 1067: 8.951265988521598e-06
Position 947: 8.651451061311395e-06
Position 983: 8.633601683205587e-06
Position 3204: 8.223848468818495e-06
Position 152: 5.791816347106029e-06
Position 3057: 5.126094849548307e-06
Position 914: 4.688648621481034e-06
Position 176: 4.640948642624031e-06
Position 3246: 4.274262381772865e-06
Position 509: 4.140640354763422e-06
Position 516: 3.731491404319579e-06
Position 3548: 3.465260431139068e-06
Position 182: 2.226731130989953e-06
Position 418: 1.944614771400311e-06
Position 3633: 1.5576247575758016e-06
Position 355: 1.3207902657331569e-06
Position 185: 9.387081698852937e-07
Position 3665: 8.790962433650128e-07
Position 663: 4.6264261982392413e-07
Position 3626: 3.772825676284208e-07
Position 197: 3.0818916829591695e-07
Position 362: 2.9877867649858593e-07
Position 956: 2.441869518320629e-07
Position 3452: 2.3478822595093278e-07
Position 987: 2.132489495710931e-07
Position 523: 1.9273559013431786e-07
Position 3008: 1.6548329873063137e-07
Position 711: 4.810884240313373e-08
Position 420: 2.6113223485515668e-08
Position 234: 1.4134373310715474e-08
Position 1491: 3.789680572490694e-09
Position 764: 2.860681799913856e-09
Position 1276: 2.433689698410778e-09
Position 227: 4.648324718539078e-11
Position 245: 4.3737136328414423e-11
Position 191: 8.723017861318256e-12
Position 206: 1.7984859467534153e-12
Position 200: 6.612094387629557e-13
