Gene = Ube2m
Position 588: 0.0004555480380405914
Position 1966: 0.0004287666674976267
Position 1686: 0.00042001487916103626
Position 1406: 0.0003789597311073452
Position 2439: 0.0003528088988891862
Position 1030: 0.00033917334707858713
Position 1045: 0.0003359423138147424
Position 944: 0.00030045626697985543
Position 1394: 0.00028619375380285256
Position 1439: 0.00027894815837527107
Position 1038: 0.0002641732943215554
Position 732: 0.00026255586571296956
Position 351: 0.0002540728418283699
Position 1021: 0.00023587548361882823
Position 2371: 0.00023307326881342734
Position 853: 0.00020512358218120042
Position 2317: 0.0001897264781176428
Position 2419: 0.0001779371370950218
Position 2548: 0.0001603548025404607
Position 1100: 0.00015941308997663998
Position 404: 0.00015004590081392925
Position 377: 0.00014780203728022805
Position 2602: 0.00012864808150882178
Position 2659: 0.0001208359738760675
Position 1519: 0.00011358728726635242
Position 2369: 0.00011116126027349693
Position 822: 0.0001044317122028582
Position 648: 0.00010325758795739854
Position 636: 0.00010225621578989633
Position 552: 9.731617847841833e-05
Position 1839: 7.4306427570204e-05
Position 347: 7.354273875866397e-05
Position 2945: 7.293373977728358e-05
Position 929: 6.688764523693811e-05
Position 160: 6.253180405578092e-05
Position 229: 6.240846646469248e-05
Position 1666: 6.229549735199567e-05
Position 2105: 5.329229158545533e-05
Position 1384: 5.061648679321024e-05
Position 358: 5.042961291807721e-05
Position 1832: 4.89679077289772e-05
Position 845: 4.6322011054498017e-05
Position 579: 4.153193464230415e-05
Position 1877: 4.137722093023486e-05
Position 401: 3.831864433658856e-05
Position 1282: 3.6667244204570526e-05
Position 412: 3.53193212554998e-05
Position 774: 2.5018129460761057e-05
Position 1814: 2.460884071400079e-05
Position 1306: 2.2880051830607773e-05
Position 171: 2.2829484454655236e-05
Position 585: 2.267887219455239e-05
Position 582: 1.8438878258558722e-05
Position 606: 1.7376566417591172e-05
Position 243: 1.6405674989489232e-05
Position 1386: 1.362176337708986e-05
Position 678: 1.2681764725837377e-05
Position 1821: 4.634110472069899e-06
Position 223: 4.571901833709804e-06
Position 2533: 2.928499015565435e-06
Position 283: 2.896462230429912e-06
Position 286: 2.0197016735843718e-06
Position 168: 1.0445984799329943e-06
Position 372: 6.783207411306169e-07
Position 309: 5.471325333616301e-07
Position 319: 5.42555181867166e-07
Position 356: 4.4815630191877186e-07
Position 428: 4.2738782597373893e-07
Position 250: 3.802378500884763e-07
Position 256: 2.9681681577470144e-07
Position 209: 2.772312203642541e-07
Position 173: 2.658151603316701e-07
Position 446: 1.9503087446798717e-07
Position 433: 1.9204252420690952e-07
Position 651: 1.7946181691826168e-07
Position 2066: 1.6261129648204636e-07
Position 299: 1.496879676730369e-07
Position 264: 1.487672452189196e-07
Position 614: 1.3562580992127027e-07
Position 611: 1.081524160976018e-07
Position 177: 9.031496778582656e-08
Position 184: 8.739663432652675e-08
Position 267: 7.537588870105757e-08
Position 473: 7.506440926187527e-08
Position 459: 7.324217062832181e-08
Position 683: 6.152717841785335e-08
Position 191: 4.4957870653190406e-08
Position 181: 2.39823027400261e-08
Position 422: 1.6889132765311714e-08
Position 258: 7.178926036063637e-09
Position 456: 3.377891877767676e-09
Position 621: 2.9626984805915565e-09
Position 465: 2.8874127108926155e-09
Position 193: 1.4062340790214313e-09
Position 436: 6.321022984782268e-10
Position 83: 5.05996147604963e-10
Position 618: 1.8863274865768196e-10
