Gene = Gatb
Position 1827: 5.130646381433071e-05
Position 841: 4.954134045478788e-05
Position 346: 4.839025322762108e-05
Position 520: 4.521002302391683e-05
Position 1492: 3.969601350789675e-05
Position 833: 3.538948857177052e-05
Position 778: 3.1035171647650456e-05
Position 455: 2.7679533150325514e-05
Position 979: 2.5240506998737978e-05
Position 1636: 2.1471372786615486e-05
Position 710: 1.9462076264332263e-05
Position 542: 1.8759393219987e-05
Position 729: 1.8405753992723984e-05
Position 665: 1.4777563454167844e-05
Position 284: 1.3133413113105821e-05
Position 1588: 6.9191250008768845e-06
Position 3635: 3.6043095268078695e-06
Position 3149: 3.159807891412463e-06
Position 2821: 2.0975175209004865e-06
Position 3384: 1.7039359346795197e-06
Position 3477: 1.6773912289354687e-06
Position 2146: 1.5919479675663182e-06
Position 3574: 1.400071623807551e-06
Position 2168: 8.413074551248292e-07
Position 1974: 8.078965838532816e-07
Position 3086: 7.446405579339876e-07
Position 3455: 7.210583057127718e-07
Position 3595: 3.7813913094000836e-07
Position 3617: 2.822098638634097e-07
Position 2272: 2.2431025161275945e-07
Position 3389: 2.0326404382860594e-07
Position 2330: 1.502587088710888e-07
Position 2240: 8.262396893202625e-08
Position 2213: 7.920955683330797e-08
Position 2243: 6.396470013525584e-08
Position 2318: 5.653181734478172e-08
Position 2889: 4.078177972975199e-08
Position 2335: 2.555149759957396e-08
