Gene = Sgcb
Position 3798: 0.002449301538199686
Position 6230: 0.002132488243946329
Position 1466: 0.002109469446233703
Position 460: 0.002090156229166796
Position 8930: 0.0019081063640071284
Position 7705: 0.0018050645816917652
Position 1496: 0.0017998087463400373
Position 973: 0.001605667845810287
Position 574: 0.0015542261240247804
Position 12485: 0.0013577095769659341
Position 14534: 0.0012375429137257206
Position 2067: 0.0012045322474462028
Position 819: 0.0010081526267540482
Position 9394: 0.000940313163820389
Position 2337: 0.0009324142065828079
Position 3002: 0.0009285623468122563
Position 1344: 0.0009087131491247355
Position 2665: 0.0009045963671981423
Position 2307: 0.0008757102452662109
Position 2941: 0.0008170773613098252
Position 9572: 0.0008065464735665426
Position 2899: 0.0007990388878335652
Position 7596: 0.0007837098641792022
Position 7005: 0.0007649017740432179
Position 1436: 0.0007414417255452292
Position 159: 0.0006945395158735896
Position 7299: 0.0006545289870015277
Position 737: 0.0005155102839993717
Position 354: 0.0005082471925780352
Position 2698: 0.0004997617537379477
Position 529: 0.00046142222486884475
Position 3014: 0.0004502167072399813
Position 6895: 0.00042386204917175077
Position 2720: 0.0004193871426234191
Position 2324: 0.0004038971080206252
Position 1661: 0.00038714817474059886
Position 708: 0.00032200928784917126
Position 8412: 0.0002945982606733325
Position 345: 0.00028884423360374097
Position 383: 0.00028555122976729465
Position 2957: 0.0002705995600813583
Position 3024: 0.00026696129521856934
Position 490: 0.0002538190288395688
Position 8652: 0.0002345869317411241
Position 631: 0.00021124743594665935
Position 7130: 0.0002053334063263986
Position 2911: 0.00020025414567161756
Position 8393: 0.00019912883166852725
Position 8664: 0.0001783590705840478
Position 8880: 0.00014803425216016375
Position 713: 0.00013669471369415011
Position 749: 0.00012760584744133673
Position 8796: 0.00012133621482277833
Position 1097: 0.00011573902724639623
Position 2309: 0.00011227124281990007
Position 526: 0.0001083742169749624
Position 696: 7.365405195190627e-05
Position 463: 6.684604045360707e-05
Position 675: 6.59205335743412e-05
Position 4737: 6.005342572043818e-05
Position 8805: 5.5233925619252596e-05
Position 8398: 4.878540343896317e-05
Position 8426: 4.338407391732611e-05
Position 3588: 4.108032892280175e-05
Position 8477: 3.423168445322427e-05
Position 8612: 2.435169924907814e-05
Position 4639: 1.7350716810129975e-05
Position 4500: 1.1126593540909288e-05
Position 8899: 1.0860428622282977e-05
Position 26: 3.5312907611651454e-06
Position 4087: 3.3062246422019284e-06
Position 3477: 2.9540041792368868e-06
Position 331: 1.3279645129237647e-06
Position 24: 9.877729091256446e-07
Position 256: 9.036077571868775e-07
Position 874: 3.6937802276566624e-07
Position 740: 3.371298209541601e-07
Position 698: 2.1022032732915908e-07
Position 11: 6.896078270202883e-08
Position 41: 1.2771218631090396e-08
Position 427: 4.370540683370755e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8275: 0.9953465988775628
Position 3308: 0.9565764276967473
Position 6921: 0.8914940359879877
Position 12091: 0.7278926771917911
Position 14868: 0.5700847580352049
Position 10975: 0.3261446548710289
Position 2780: 0.3192870147128112
Position 7821: 0.2238232025334091
Position 11036: 0.1443051826174754
Position 8702: 0.12175744462652392
Position 9214: 0.10109428515999008
Position 7809: 0.06909839436925613
Position 6108: 0.06795508836474846
Position 9455: 0.05015000628943092
Position 9066: 0.04915830994084042
Position 14187: 0.04160263013165175
Position 8795: 0.039130900664072724
Position 13047: 0.033634558540696156
Position 15000: 0.03246276317931599
Position 12906: 0.026933059884863327
Position 10236: 0.02124500769154682
Position 1465: 0.02047444047536295
Position 396: 0.014302280782726131
Position 2198: 0.012384083090162947
Position 1451: 0.011642078153283624
Position 1411: 0.011564901277102744
Position 12712: 0.011098789688207931
Position 13234: 0.010409262672924705
Position 9250: 0.010405713418216467
Position 4822: 0.009587054545231117
Position 7585: 0.00900303302308751
Position 10183: 0.008839029782512388
Position 3312: 0.007904420378875489
Position 9322: 0.007627045991225454
Position 9277: 0.007521318303574654
Position 12928: 0.006802465272861423
Position 12590: 0.006767429638464476
Position 12451: 0.006597218440221268
Position 10999: 0.005953407748408374
Position 3862: 0.005869117360256854
Position 9288: 0.0055802684381433204
Position 11837: 0.005565047371171184
Position 6136: 0.005476062133693057
Position 1986: 0.0054325330346872295
Position 8705: 0.005398013664557462
Position 10539: 0.005108100470922446
Position 6414: 0.005055024322435136
Position 1399: 0.004738962936784669
Position 2280: 0.004702701425280055
Position 4182: 0.004670251906439832
Position 10463: 0.004403012052060722
Position 1944: 0.004095752150726386
Position 1342: 0.00366834520808853
Position 13663: 0.003185484604271861
Position 9808: 0.0029158425697166754
Position 7727: 0.00289335857542871
Position 7327: 0.0028847256831043564
Position 12816: 0.0027982771850521143
Position 6763: 0.0027331533964133244
Position 7378: 0.0026506444528962827
Position 9279: 0.0026029084814362946
Position 2541: 0.0025708498922808933
Position 7871: 0.0024424817197469468
Position 245: 0.0024202691573953394
Position 3660: 0.0022884986728135583
Position 8577: 0.0022337733313461654
Position 2148: 0.001993022534429464
Position 7704: 0.0018649094090112657
Position 7314: 0.0018274111283967112
Position 1197: 0.0017393671373457519
Position 8921: 0.001669609186302362
Position 8246: 0.0016564768721268018
Position 301: 0.0016273288735854153
Position 319: 0.0015981214460749642
Position 7782: 0.0015568263741342933
Position 8929: 0.0015362510252583546
Position 1168: 0.0014704980046939932
Position 12353: 0.001448533791152232
Position 1509: 0.0013062702447320844
Position 9492: 0.00129533070324068
Position 10068: 0.001280433214853347
Position 263: 0.001261126252212533
Position 7546: 0.0012567645389854846
Position 6070: 0.0012080375304169893
Position 841: 0.0011907734180585437
Position 6372: 0.0011709016446181128
Position 12558: 0.0010882683614624868
Position 7901: 0.001078479433913131
Position 10283: 0.0010620987847404229
Position 9011: 0.001053192177947149
Position 1162: 0.0010326541503823054
Position 10400: 0.0010202700555546028
Position 400: 0.0010138233894532148
Position 10286: 0.0009294924168322713
Position 8283: 0.0009123782604357306
Position 1364: 0.0008874549055687609
Position 12310: 0.0008734421587924234
Position 12485: 0.0008297718262989654
Position 8941: 0.0007834269279406557
Position 1075: 0.0006990280947289337
Position 10383: 0.0006562311985966689
Position 7178: 0.0006560597116382475
Position 8817: 0.0006539625910252304
Position 8968: 0.0006367521366316638
Position 969: 0.0006092994727064474
Position 7292: 0.00043788577717192957
Position 10718: 0.0004215099616573612
Position 1089: 0.0004156143769230778
Position 2297: 0.0004034598531851983
Position 3881: 0.00036566330310368187
Position 8295: 0.00031024584934842195
Position 2252: 0.000308406484148158
Position 1143: 0.00025302435263602706
Position 4696: 0.0002373238979109595
Position 427: 0.00023083556849865135
Position 2341: 0.00022720224373864282
Position 8884: 0.0002170872115455026
Position 3350: 0.00019945418615207477
Position 2789: 0.000191254320913692
Position 8312: 0.00017668612268506654
Position 345: 0.0001743362265732655
Position 2866: 0.00017111993068158926
Position 664: 0.00017023378879793937
Position 3437: 0.00016912732380774522
Position 3624: 0.00016030444597574318
Position 8747: 0.0001405332147260874
Position 9169: 0.00013137051870065568
Position 3327: 0.00012189709092892082
Position 819: 0.00011466115161541699
Position 321: 0.00011166393363164203
Position 232: 9.975564560691193e-05
Position 179: 9.636384985981983e-05
Position 8094: 7.094976721744278e-05
Position 280: 6.647931168792346e-05
Position 268: 6.140643339329853e-05
Position 8710: 6.044534447556514e-05
Position 8477: 4.474872951692568e-05
Position 9185: 4.349728826386884e-05
Position 4529: 2.500241097376341e-05
Position 1425: 2.091664000934853e-05
Position 933: 1.9849732356061946e-05
Position 4669: 1.9464780170126377e-05
Position 3273: 1.2988441947787418e-05
Position 4562: 9.291657581268515e-06
Position 8508: 8.092560703744514e-06
Position 8725: 8.081309278179374e-06
Position 4380: 6.169300552910381e-06
Position 4639: 4.068377811551035e-06
Position 323: 2.7365944913923328e-06
Position 3973: 2.448022489815926e-06
Position 328: 2.207477432839922e-06
Position 8536: 2.1587462106724212e-06
Position 4413: 2.056354058426444e-06
Position 1214: 2.0054096783575682e-06
Position 4552: 1.645503359567982e-06
Position 1199: 1.4186635976458116e-06
Position 225: 9.691857475610355e-07
Position 1472: 8.14905187647936e-07
Position 3757: 8.136243557568475e-07
Position 440: 7.145361329036809e-07
Position 8739: 6.844707469713883e-07
Position 3276: 6.610826408099802e-07
Position 1030: 6.165685069816929e-07
Position 369: 4.5787894475703475e-07
Position 781: 4.426207634086201e-07
Position 8559: 3.652341590182772e-07
Position 3094: 2.912345813476093e-07
Position 253: 2.397135061522183e-07
Position 1568: 1.9788360884836491e-07
Position 3183: 8.553886182964341e-08
Position 3119: 8.065972264134248e-08
Position 3160: 7.732170776005302e-08
Position 497: 5.52822106435612e-08
Position 8630: 1.8629849985945064e-08
