Gene = Sgf29
Position 23260: 0.24911435247861852
Position 13501: 0.22764219061615315
Position 9766: 0.22541561712735178
Position 13434: 0.17546173938239326
Position 13256: 0.16900379688334594
Position 23120: 0.1658278520386531
Position 23078: 0.15495438020056174
Position 7992: 0.10684465105878344
Position 17564: 0.10660279138174636
Position 22453: 0.09570669218397543
Position 23521: 0.09169981628967988
Position 22701: 0.08214716652989004
Position 11798: 0.07568768038337138
Position 13253: 0.0660630992630732
Position 22676: 0.05962789912982931
Position 12956: 0.055996744325370225
Position 23154: 0.05196759364594303
Position 22889: 0.051270950365315815
Position 8623: 0.04199569652041223
Position 9889: 0.04099538530726716
Position 18198: 0.03845589244924566
Position 18116: 0.036341449419971354
Position 23306: 0.03586369802889574
Position 18262: 0.03296495855242586
Position 22849: 0.027202900690641667
Position 11064: 0.024958735843758514
Position 11142: 0.024394413970360684
Position 11174: 0.023660746308589494
Position 23589: 0.023481497782944356
Position 7934: 0.02329568797114143
Position 14148: 0.023183433318082983
Position 10873: 0.021029999545657117
Position 14380: 0.020822449108511852
Position 1722: 0.02075291529785495
Position 23338: 0.02049257218813439
Position 9553: 0.01847469832110547
Position 3783: 0.014353518995206751
Position 23498: 0.013064523310885482
Position 22931: 0.012757436647590102
Position 15489: 0.012708872928050534
Position 18018: 0.01199455826037367
Position 3841: 0.011163734810744737
Position 7972: 0.011085811261208358
Position 4407: 0.010782362171111351
Position 11639: 0.010505691288075648
Position 2922: 0.010341970957953374
Position 11086: 0.010035880911344209
Position 8403: 0.009863868647555661
Position 15629: 0.009322892176849274
Position 23266: 0.008787721038204972
Position 13743: 0.008422995219241641
Position 13298: 0.00839263124652408
Position 172: 0.007790869525449482
Position 22964: 0.007722927311164752
Position 17606: 0.007314754241609139
Position 9949: 0.006631699419913319
Position 13126: 0.006513351594447956
Position 9701: 0.006402683057207097
Position 2382: 0.0060791332183949874
Position 8718: 0.006014429182084943
Position 1627: 0.0056895017359456825
Position 5840: 0.005176781997733867
Position 4737: 0.00512213743896291
Position 10826: 0.005103879784128606
Position 15494: 0.004933117976333189
Position 6333: 0.004740878261100096
Position 23133: 0.004256023472062315
Position 2232: 0.0037287352662931086
Position 1651: 0.0034552562287356262
Position 9645: 0.0033201482560499484
Position 7582: 0.0032966851792257763
Position 355: 0.00314885479148374
Position 8688: 0.002994730602473191
Position 7835: 0.0026176629825217373
Position 255: 0.002376451718650164
Position 23425: 0.002373012518383052
Position 1659: 0.002323763305957284
Position 6753: 0.00225816137377947
Position 18087: 0.0022358091622699493
Position 8795: 0.0022028642832689774
Position 15259: 0.0021996992272193074
Position 3901: 0.0020861111075860966
Position 15083: 0.0020444568147005
Position 9525: 0.0019937379634751362
Position 8784: 0.001965968974432792
Position 8700: 0.0018852109004056981
Position 2507: 0.0018471257647531113
Position 5863: 0.0018304507485651864
Position 4759: 0.0018154840153593742
Position 14883: 0.001805602700075296
Position 696: 0.001652944367265972
Position 8278: 0.0015754068977223575
Position 1378: 0.0015179253570619291
Position 8023: 0.001488293892045111
Position 7540: 0.0014357475355365184
Position 18526: 0.0013670051365995528
Position 7744: 0.0013462783275008448
Position 15018: 0.0013377998357539322
Position 1814: 0.001310828976790351
Position 5169: 0.0013035172706666047
Position 6617: 0.0011810749825729256
Position 14197: 0.0011328435014300816
Position 15971: 0.0011207996064930047
Position 14985: 0.0010612715536295098
Position 2791: 0.0010539737575035615
Position 3590: 0.0010160609985591935
Position 13718: 0.000940559222990201
Position 444: 0.0009006954939637125
Position 14950: 0.0008938966844681682
Position 16352: 0.0008619427063082247
Position 3844: 0.000857276882506301
Position 1787: 0.0008012310878657183
Position 2466: 0.0006557272549788923
Position 15107: 0.0006544558831765739
Position 15873: 0.0006152245045027492
Position 17661: 0.0006106454851271394
Position 14056: 0.0006050979220812117
Position 17779: 0.0006042234564802105
Position 15858: 0.0005838997689333103
Position 13991: 0.0005601906919985299
Position 16003: 0.0005331692068234547
Position 16028: 0.0005196952537735385
Position 4583: 0.0004986856782840244
Position 7763: 0.00047719004319348184
Position 7707: 0.0004377338090022123
Position 3076: 0.00043339822538427525
Position 3693: 0.0004165856474541636
Position 14989: 0.0003985247792045035
Position 12906: 0.0003956823820454817
Position 23006: 0.0003931930724309121
Position 12305: 0.00039145256753588854
Position 14576: 0.00038655211857230467
Position 11371: 0.0003601905279428502
Position 357: 0.00035992734516822024
Position 16382: 0.00034964706765648894
Position 2090: 0.000347032632696515
Position 14891: 0.00033387492499909523
Position 16259: 0.0003118736920466003
Position 2880: 0.0002797043666916078
Position 14814: 0.00026596460464436294
Position 1244: 0.00024134716276392646
Position 16603: 0.00023825530951191343
Position 16336: 0.00023663229051569968
Position 6911: 0.0002362925445981503
Position 2979: 0.00023358197922913835
Position 23291: 0.0002270011020132914
Position 2228: 0.0002155656471608327
Position 295: 0.0002124389235874127
Position 14953: 0.0001923358962851748
Position 658: 0.0001795474714935487
Position 15516: 0.00017402617922110945
Position 2186: 0.0001661668028194261
Position 1400: 0.00016491728974171472
Position 15636: 0.00015902299347138882
Position 15469: 0.00014559851305596637
Position 1681: 0.0001264812829289683
Position 15915: 0.00010366758759045232
Position 23227: 9.918449758671348e-05
Position 16386: 9.763175752822758e-05
Position 668: 7.846067058553132e-05
Position 15022: 6.809320094949564e-05
Position 16370: 4.1745247631819944e-05
Position 15931: 3.762036968644253e-05
Position 6946: 1.6857529664353716e-05
Position 12340: 1.4848024371527165e-05
Position 11468: 7.047186169212737e-06
Position 13623: 5.139059089834337e-06
Position 13384: 4.410721388709473e-06
Position 18070: 3.3710330743693647e-06
Position 7324: 3.366541677378977e-06
Position 18082: 3.24205073009669e-06
Position 15656: 2.085066551332845e-06
Position 15446: 1.9584185846637298e-06
Position 7347: 1.4121838069093425e-06
Position 15845: 4.513942556830764e-07
Position 15311: 3.6792107178229755e-07
Position 14932: 3.578956272711693e-07
Position 15330: 3.150087563829792e-07
Position 15234: 2.3292388568634337e-07
Position 16068: 9.752268837386496e-08
Position 15784: 6.247793954267699e-08
