Gene = Mtif3
Position 2102: 3.3650691074923474e-05
Position 2280: 3.0067153660592014e-05
Position 1466: 2.4524326161026882e-05
Position 792: 1.5802846557328424e-05
Position 183: 1.4682424957781857e-05
Position 136: 1.2083805238257722e-05
Position 134: 1.121792246221837e-05
Position 188: 7.386821381604333e-06
Position 226: 3.1927239450266806e-06
Position 98: 2.0712740785560354e-06
Position 2080: 8.205600905835196e-07
Position 2841: 5.25866508317793e-07
Position 1481: 4.46121583190015e-07
Position 294: 4.177069417101561e-07
Position 1641: 3.188418794088714e-07
Position 2142: 2.405295590917675e-07
Position 178: 2.1443156295510654e-07
Position 2106: 2.0122683500254612e-07
Position 1462: 1.7795954197471995e-07
Position 1712: 1.6786772950759053e-07
Position 1600: 1.3158007241142504e-07
Position 230: 8.50703912942108e-08
Position 1752: 5.5223332468400793e-08
Position 1567: 5.114712179119431e-08
Position 196: 1.9499662694061044e-08
Position 357: 9.047751309734288e-10
Position 78: 3.383867196597219e-14
