Gene = Chfr
Position 3829: 0.0020527439595191075
Position 4391: 0.0020252317559754946
Position 33471: 0.001989284630004364
Position 3793: 0.0017372623240845416
Position 4423: 0.001631962591918143
Position 4574: 0.0016166626067262958
Position 1357: 0.001585986424091288
Position 5958: 0.0013422301380508178
Position 33423: 0.0012274923360674262
Position 4935: 0.0011233822206476083
Position 5420: 0.0010755788877526312
Position 5714: 0.0010109685180094215
Position 555: 0.000999168831482986
Position 5412: 0.0009919085338479681
Position 3645: 0.0009365530425698243
Position 35279: 0.0009216839940184992
Position 35165: 0.0009174721432811832
Position 193: 0.0009158232249518757
Position 7840: 0.0008908414336199177
Position 20895: 0.0008414730557222401
Position 33851: 0.000746098442208484
Position 7946: 0.0006949183625516142
Position 33374: 0.0006675396524003577
Position 32669: 0.0006625162045982587
Position 2322: 0.0006569775306429314
Position 2706: 0.000656156154707701
Position 28216: 0.0006149138545503578
Position 23043: 0.0005311617556557731
Position 24406: 0.0004377264026169713
Position 7113: 0.0004351570463189503
Position 3495: 0.0003993810310903164
Position 4946: 0.00039361116372525724
Position 411: 0.00032287887807682476
Position 3437: 0.0003222681915419053
Position 96: 0.00030411285032577853
Position 3153: 0.00029351809762351305
Position 6371: 0.00029104757593498417
Position 49: 0.0002825553836567843
Position 3662: 0.00027413639740845664
Position 3907: 0.0002605703379522189
Position 3099: 0.000258650760049218
Position 138: 0.00024281840920950616
Position 340: 0.00022275539638089462
Position 20601: 0.000193326248686281
Position 20920: 0.00019243997913843402
Position 24303: 0.00018962301615306192
Position 26961: 0.00017777227616657377
Position 3: 0.00017177735408764058
Position 70: 6.540004365367641e-05
Position 470: 6.11029927982601e-05
Position 24497: 5.568155039735898e-05
Position 28: 4.308305787989488e-05
Position 515: 4.1209576135258416e-05
Position 349: 3.174810509328475e-05
Position 5212: 3.1665489009964475e-05
Position 559: 3.150575895714793e-05
Position 557: 2.6775123275257576e-05
Position 561: 2.471145672852738e-05
Position 415: 2.465516576079912e-05
Position 156: 1.9503256990642738e-05
Position 2793: 1.5240492803427948e-05
Position 4924: 1.220358818056162e-05
Position 14: 8.52843620101798e-06
Position 2136: 8.287854680372759e-06
Position 3413: 5.706732091870123e-06
Position 3206: 5.49010647022315e-06
Position 4661: 4.481150656201671e-06
Position 173: 3.933678627771433e-06
Position 147: 3.2280072246794045e-06
Position 18: 3.174465553968894e-06
Position 4885: 2.2893573642450885e-06
Position 824: 1.0164190854745786e-06
Position 5438: 6.317196722095251e-07
Position 181: 6.098502198089539e-07
Position 197: 3.9253333399944043e-07
Position 159: 3.1881853332505563e-07
Position 187: 2.7697740252604514e-07
Position 3318: 2.3759582542761416e-07
Position 832: 8.443487579965962e-09
Position 263: 5.3991728483811004e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 15666: 1.0000000000000027
Position 35001: 0.9623170853344776
Position 4256: 0.9164222542269266
Position 18976: 0.9119035267165498
Position 32263: 0.8816130475901105
Position 28145: 0.8780159242341301
Position 7690: 0.7798183291422005
Position 33281: 0.7750315755590744
Position 26850: 0.7275413866647822
Position 24297: 0.5453054888724204
Position 190: 0.5411073396653627
Position 22968: 0.538704726729529
Position 4515: 0.4914033102193921
Position 4493: 0.49075069032636603
Position 2614: 0.47946806609528775
Position 17257: 0.456525977073075
Position 10609: 0.33232634592864035
Position 28786: 0.32453785859013334
Position 8730: 0.3242275530954552
Position 240: 0.27756564535483164
Position 28361: 0.2661985358405852
Position 27868: 0.265508435659365
Position 22938: 0.2316962266065467
Position 24167: 0.1952479481770716
Position 24135: 0.19082316994025628
Position 684: 0.16637329699231307
Position 25875: 0.13213555358854548
Position 32577: 0.1305746401353064
Position 9009: 0.10913058702663579
Position 22941: 0.10089888312805628
Position 27698: 0.0995672819674035
Position 18955: 0.08661897525251565
Position 25378: 0.08192683653752982
Position 622: 0.07989172786039898
Position 32270: 0.07338478789637774
Position 24529: 0.07189374354045701
Position 3533: 0.064176648731349
Position 8911: 0.06377091396606438
Position 2599: 0.058998782472012755
Position 17229: 0.057157185701329535
Position 13761: 0.05617991128152379
Position 22905: 0.053469523336792064
Position 2436: 0.04608687333494355
Position 8982: 0.0448246221634742
Position 2578: 0.042113698761617004
Position 26701: 0.039351311563016134
Position 26825: 0.03842986317179278
Position 21482: 0.03610079626455089
Position 3707: 0.03410726627492628
Position 28767: 0.0327529239096209
Position 2635: 0.028395230189037744
Position 5318: 0.026203503479553233
Position 5469: 0.02615451344097003
Position 32209: 0.025049038352274434
Position 32753: 0.022775128148565686
Position 33954: 0.022440416786876114
Position 268: 0.021878212072632762
Position 28580: 0.019653713311069354
Position 27937: 0.017812832583831643
Position 6266: 0.01699725362655135
Position 5548: 0.015560210654329483
Position 25343: 0.015493136111523012
Position 27895: 0.015069474347812604
Position 23000: 0.014259664592991491
Position 33041: 0.014208085800763756
Position 21509: 0.013868363427021944
Position 12388: 0.013578901806504557
Position 26302: 0.01286385736899323
Position 26782: 0.012753907022565002
Position 26000: 0.012604472084845542
Position 655: 0.012417396734422445
Position 26598: 0.011521141131076721
Position 35996: 0.010746780999654253
Position 10687: 0.01011257088758354
Position 33470: 0.010101738595935767
Position 32315: 0.00983631447880259
Position 10577: 0.00966899996879897
Position 4782: 0.009277132261738775
Position 26321: 0.008799843269614745
Position 21356: 0.007906989141635864
Position 24314: 0.007586527216959031
Position 26201: 0.007347849797825209
Position 35918: 0.007173595595004278
Position 33892: 0.007171015102420061
Position 32734: 0.0070616528682026095
Position 21591: 0.0067564739871313565
Position 3139: 0.006717929716889125
Position 30136: 0.006534790898282198
Position 34275: 0.005533476737390535
Position 2510: 0.005186570353925893
Position 28395: 0.005172337362746374
Position 4423: 0.005056092942345682
Position 8662: 0.004959169434951212
Position 28392: 0.004901032326876939
Position 274: 0.004797669055126129
Position 25878: 0.004737011917922316
Position 24241: 0.004429616939373995
Position 27572: 0.004362688422849784
Position 3292: 0.003996635815663499
Position 33260: 0.0036891897893453988
Position 5792: 0.0034006837762730504
Position 5211: 0.0033853703341900185
Position 4378: 0.0033103058871168903
Position 28425: 0.0033036061990020004
Position 26996: 0.0032338111622248955
Position 5494: 0.003127354472812776
Position 4134: 0.0030922179417102176
Position 27098: 0.0030123660090449235
Position 2594: 0.0028604433586315197
Position 34770: 0.0026689652254045324
Position 24573: 0.002600354955845325
Position 26020: 0.0025397701577184293
Position 36034: 0.002504514996590028
Position 3386: 0.002364168439513213
Position 8529: 0.0023404207105415563
Position 10574: 0.002298650127024546
Position 21488: 0.002262315990808404
Position 2572: 0.002189971455079834
Position 27014: 0.001957260912178825
Position 4274: 0.0018274447446760815
Position 22854: 0.0018041326772697199
Position 28485: 0.001739600085285907
Position 7233: 0.0016982778346277651
Position 32506: 0.0016654718093183963
Position 34209: 0.001621188018438868
Position 33334: 0.0015704466865365694
Position 159: 0.001531146838491239
Position 7993: 0.0014894604061987673
Position 18813: 0.0014774980309364243
Position 21403: 0.0014237448992772414
Position 2515: 0.0014086065650437281
Position 5514: 0.0013796879217207933
Position 7194: 0.0013270651394130025
Position 2643: 0.0012594761293043637
Position 1286: 0.001236868998219106
Position 32581: 0.0011551544957637812
Position 33720: 0.0011516570782703272
Position 3206: 0.001087444745943753
Position 761: 0.0010659057685691422
Position 5523: 0.0010466814384855355
Position 20782: 0.0010339130348606745
Position 225: 0.0009722523323167152
Position 4715: 0.0008902316915074855
Position 33128: 0.000768356786303916
Position 2697: 0.0007649149355222014
Position 8843: 0.0006858179692972365
Position 6347: 0.0006551147553174573
Position 2473: 0.0006447989872282966
Position 4460: 0.0005923196350346369
Position 2127: 0.0005781261871534592
Position 3560: 0.0005728730871525053
Position 35150: 0.0005633094693535488
Position 291: 0.0005505414958293804
Position 3557: 0.0005260013092340225
Position 2442: 0.0004889177983866827
Position 4104: 0.00048141731085064274
Position 2541: 0.0004596704459156029
Position 2529: 0.0004544103864943732
Position 6985: 0.0004351570463189503
Position 33658: 0.000404867892436464
Position 32463: 0.00037162270034085665
Position 659: 0.0003703080649907372
Position 7977: 0.00035742303923395994
Position 2702: 0.0003021912455632154
Position 156: 0.00030049589719834444
Position 2706: 0.0002988684926165954
Position 8486: 0.0002958566993594769
Position 34053: 0.00028510074964662206
Position 2233: 0.0002766494359250373
Position 197: 0.0002732111912506994
Position 2274: 0.00025986244039679263
Position 1185: 0.00023475947027799604
Position 27827: 0.00023412641578692984
Position 666: 0.0002100713540345709
Position 4991: 0.00019923832310748396
Position 5152: 0.00019740548290901247
Position 3299: 0.00017863456386170033
Position 32460: 0.00016009587318405552
Position 2297: 0.00014556272990793424
Position 2851: 0.00014436370864792357
Position 2053: 0.00014098969949745757
Position 279: 0.0001256581946678964
Position 2094: 0.00012245735705669516
Position 7751: 0.000116484378716561
Position 2963: 0.00011442116541406113
Position 20441: 0.00011378790198143415
Position 495: 0.00010149557678102088
Position 777: 9.969509868367899e-05
Position 2175: 8.705778443445018e-05
Position 24434: 8.107191851772004e-05
Position 20349: 7.953834670484684e-05
Position 276: 7.663065090237418e-05
Position 220: 6.579785132047492e-05
Position 450: 6.520259155206531e-05
Position 2315: 5.529534804926912e-05
Position 2320: 5.4404757070236406e-05
Position 34090: 4.946284348404258e-05
Position 1330: 4.908801738914322e-05
Position 438: 4.7074559139363835e-05
Position 1015: 4.4739543884801494e-05
Position 222: 4.176415429014562e-05
Position 4553: 3.752958875447025e-05
Position 5112: 3.7114340564989584e-05
Position 1932: 3.697395982438092e-05
Position 254: 3.0859097955870124e-05
Position 24469: 2.7243795434371876e-05
Position 5231: 2.6934578485641683e-05
Position 28307: 2.561638336067914e-05
Position 25825: 2.1734233418132315e-05
Position 1156: 2.0528724965322848e-05
Position 506: 1.8287973280555738e-05
Position 4759: 1.186019991691616e-05
Position 4535: 1.1422151897108092e-05
Position 5016: 9.099516188924778e-06
Position 4443: 6.954674916979332e-06
Position 5117: 5.476338182990512e-06
Position 2454: 5.4504084133876805e-06
Position 3353: 5.356912718388847e-06
Position 432: 3.8344325662512146e-06
Position 5536: 3.5003158420440633e-06
Position 445: 3.4063629911487346e-06
Position 5504: 3.002073442474765e-06
Position 3098: 2.652511969722894e-06
Position 207: 2.6219783420433097e-06
Position 312: 2.131264888182045e-06
Position 2876: 2.1203261450621863e-06
Position 429: 1.9937795358062287e-06
Position 167: 1.7205588715253257e-06
Position 1982: 1.1231121133488155e-06
Position 479: 1.1111884644864802e-06
Position 427: 9.547615264578297e-07
Position 464: 8.698027805026708e-07
Position 411: 7.50897914768961e-07
Position 326: 7.490009065370387e-07
Position 7629: 6.884179977495629e-07
Position 329: 4.6255547394550346e-07
Position 4660: 4.366661179271838e-07
Position 468: 4.235383334203312e-07
Position 458: 3.0492170289770795e-07
Position 332: 3.0116323035119203e-07
Position 4617: 2.7403232023940325e-07
Position 114: 1.6578299388131636e-07
Position 378: 1.4444644320562631e-07
Position 132: 1.1229161049061133e-07
Position 534: 2.842264699099553e-08
Position 334: 2.721667101000468e-08
Position 4793: 2.6752868697141377e-08
Position 401: 1.6391509817151178e-08
Position 470: 1.5836376295676628e-08
Position 371: 1.3581270443154108e-08
Position 2722: 1.0556375627578295e-08
Position 135: 1.0096773047501829e-08
Position 145: 8.601822438872805e-09
Position 1190: 1.669354918518964e-09
Position 823: 3.3280769831297574e-10
Position 125: 1.2831231465114104e-11
Position 66: 5.829865460636432e-12
Position 110: 3.763778994185735e-12
Position 347: 2.7401174939870216e-13
Position 354: 7.25360504484339e-14
