Gene = A630095N17Rik
Position 1441: 0.002597225199697019
Position 4115: 0.002557910733253543
Position 3701: 0.002375188703717987
Position 2217: 0.0021913613292109356
Position 522: 0.0021122638545710017
Position 2249: 0.0019489344401216768
Position 4190: 0.0017712837606559794
Position 780: 0.0017065541952253024
Position 4172: 0.0015890573528042577
Position 1306: 0.0015369872274933573
Position 7593: 0.0014792281398665313
Position 8612: 0.001395323569876538
Position 456: 0.0011027752812310214
Position 5657: 0.0010597129842555922
Position 994: 0.0008276582234727998
Position 1021: 0.0007472977517004698
Position 4540: 0.0007062133671504526
Position 478: 0.0006534023537615024
Position 553: 0.0006328262153580779
Position 2626: 0.0006244781891259753
Position 5876: 0.0006061518237163634
Position 3871: 0.0005526194430616715
Position 3806: 0.0005365194306342947
Position 268: 0.000492428367090245
Position 615: 0.000489227104267458
Position 819: 0.0004714401087884062
Position 3432: 0.00040487524657791533
Position 1512: 0.00039904725456087013
Position 4805: 0.00037431833751362924
Position 7433: 0.0003722742830660238
Position 4905: 0.0003090394049600336
Position 4493: 0.0002786085129482951
Position 1535: 0.0002673974155841499
Position 704: 0.0002587841690995074
Position 5445: 0.0002578059047617818
Position 2950: 0.0002447356034824316
Position 385: 0.00022665585901295932
Position 5565: 0.00019369956856190521
Position 736: 0.0001693182047983421
Position 2126: 0.00016497192396008949
Position 5416: 0.00015865753720018734
Position 4884: 0.00013529181258949762
Position 5157: 0.0001311790592745493
Position 881: 0.00010748497900384464
Position 2076: 0.00010027854849404472
Position 4153: 9.978057239886676e-05
Position 7203: 9.87307217622308e-05
Position 2469: 9.432087601480782e-05
Position 1624: 9.257703071183397e-05
Position 636: 7.748847975475716e-05
Position 2139: 6.850292574516086e-05
Position 3085: 6.727965607491765e-05
Position 1152: 6.516056483149757e-05
Position 1071: 6.370040665493545e-05
Position 3121: 6.0374569281985825e-05
Position 2843: 5.8691860506727734e-05
Position 6493: 5.849117844785891e-05
Position 207: 4.6130159388778496e-05
Position 1935: 4.4584152008445496e-05
Position 3149: 4.087570208674418e-05
Position 2791: 3.921257650330554e-05
Position 2181: 3.693385111680388e-05
Position 741: 3.300442540701706e-05
Position 313: 3.247991430789434e-05
Position 2220: 2.9036537816307393e-05
Position 501: 2.5394594672817944e-05
Position 1661: 2.5380392122492673e-05
Position 2081: 2.3894763255360887e-05
Position 1786: 2.2550316685621143e-05
Position 1730: 2.2463938573305276e-05
Position 436: 1.6463057843661208e-05
Position 1211: 1.0351446822539766e-05
Position 217: 1.0221890212772102e-05
Position 908: 9.783037503426079e-06
Position 744: 9.39946794323528e-06
Position 619: 8.187928882911838e-06
Position 927: 7.096133140807797e-06
Position 574: 5.674049225415088e-06
Position 738: 5.585737159644901e-06
Position 930: 5.13545521673617e-06
Position 955: 3.309586658864118e-06
Position 707: 2.8715917697274783e-06
Position 670: 2.252666465508632e-06
Position 1324: 2.1786708293127444e-06
Position 713: 2.0909513039030528e-06
Position 1042: 1.9719988050909245e-06
Position 528: 1.939859894670867e-06
Position 1134: 1.6834826515995635e-06
Position 557: 1.6604005935326975e-06
Position 1321: 1.655760534100809e-06
Position 389: 1.5991371369876151e-06
Position 1113: 1.5315482470440193e-06
Position 1448: 1.4062240313183914e-06
Position 1348: 1.336503624980835e-06
Position 709: 1.1929985088355058e-06
Position 335: 1.1475536537195057e-06
Position 424: 1.0984679631112564e-06
Position 277: 8.440861237657708e-07
Position 342: 8.238144937381782e-07
Position 1159: 7.194755287929998e-07
Position 1657: 6.969000006358794e-07
Position 332: 4.790968494623546e-07
Position 1073: 4.787521739117609e-07
Position 626: 4.655513882428262e-07
Position 287: 4.468460425202636e-07
Position 534: 4.1555104285481343e-07
Position 823: 2.502617516386614e-07
Position 391: 2.4026294220850054e-07
Position 358: 1.8584670454142044e-07
Position 715: 1.3504012131924445e-07
Position 844: 4.564910730695012e-08
Position 624: 2.8006219691692637e-08
Position 541: 2.3053239824286875e-08
Position 1032: 2.0296221720069352e-08
Position 226: 2.6281728431886682e-09
Position 751: 9.456051250766698e-10
Position 348: 6.69041935458269e-11
Position 182: 1.3823968962669427e-11
Position 189: 1.3128374314206503e-11
