Gene = Gclc
Position 985: 4.1921856115642226e-05
Position 37289: 3.407058233415476e-05
Position 1672: 3.3495210905467336e-05
Position 4270: 2.9342313647767824e-05
Position 4212: 2.6762837223964316e-05
Position 37333: 2.497906046793073e-05
Position 1365: 2.3045742896820236e-05
Position 1675: 2.063847807388006e-05
Position 2775: 1.5806527627963026e-05
Position 37367: 7.097408310019825e-06
Position 37844: 7.066675521593469e-06
Position 584: 6.498285227632651e-06
Position 37409: 5.067157761418505e-06
Position 27665: 4.869787557577862e-06
Position 26825: 4.673063681146803e-06
Position 515: 4.333744599054747e-06
Position 616: 4.1177522230292444e-06
Position 589: 3.922172826206265e-06
Position 286: 3.2806662469554527e-06
Position 361: 2.662161355331153e-06
Position 1261: 2.2503215141221085e-06
Position 1035: 2.1397929784325344e-06
Position 82: 2.078395503292414e-06
Position 383: 2.0572498133626967e-06
Position 121: 1.5382737227428203e-06
Position 987: 1.4789512100124323e-06
Position 735: 1.2805615780264776e-06
Position 795: 1.0693182305522339e-06
Position 1210: 9.912041496775089e-07
Position 33543: 7.043316419229336e-07
Position 1206: 6.607496677451178e-07
Position 167: 5.824601152005742e-07
Position 443: 5.646635629268419e-07
Position 37849: 3.8393451357698543e-07
Position 672: 3.2871207296692637e-07
Position 1374: 2.583093550351403e-07
Position 562: 2.118926016043047e-07
Position 1369: 1.8721137792586817e-07
Position 25: 1.522373076785797e-07
Position 41: 5.477216419449706e-08
Position 751: 1.551855501575009e-08
Position 59: 8.286527730805764e-09
Position 1197: 8.098940412721594e-09
Position 1158: 7.000478184184675e-09
Position 1073: 4.511608252731229e-09
Position 1358: 2.5885028818837507e-09
Position 23: 1.748827143578553e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 20543: 0.9999999999999996
Position 37344: 0.9794206681344314
Position 26548: 0.9577275550154254
Position 21590: 0.9290437040351934
Position 37179: 0.9096299001629462
Position 31214: 0.9031422067347643
Position 33271: 0.8980449246565413
Position 24986: 0.8510913281632366
Position 11631: 0.8406689026848475
Position 30798: 0.8199478768350774
Position 32741: 0.8062394065257732
Position 37517: 0.7699304480298985
Position 9546: 0.6465063123988397
Position 26734: 0.6144692131741261
Position 38504: 0.5641673516143633
Position 32227: 0.553860324407873
Position 2662: 0.5496030968871657
Position 12773: 0.49025052964849775
Position 33652: 0.4494051413864482
Position 8688: 0.4447102646920287
Position 39173: 0.4270726112416046
Position 32175: 0.3914448681900396
Position 9848: 0.36407019749016944
Position 26698: 0.3578566849353968
Position 1746: 0.2819560452377198
Position 32500: 0.22820669102944763
Position 38756: 0.22681637496123
Position 4131: 0.1997952560715613
Position 13367: 0.16135357801637212
Position 30312: 0.14742516807906939
Position 13405: 0.14161173146193531
Position 33484: 0.11289095725449719
Position 31841: 0.10547053080809385
Position 4678: 0.10407145152574862
Position 1780: 0.10148910340351198
Position 8672: 0.09566437807893713
Position 1648: 0.09047671078208712
Position 24877: 0.08024629692758525
Position 32531: 0.07501974391647229
Position 21552: 0.0709562959648059
Position 29627: 0.0700250936911085
Position 28039: 0.06858058168033708
Position 39728: 0.06842111332917371
Position 2108: 0.06225782116942902
Position 39481: 0.055872342438315264
Position 31033: 0.054852908935090455
Position 29686: 0.05465890904133809
Position 33431: 0.05224112773067656
Position 28094: 0.05021441465669543
Position 31783: 0.04610568526594601
Position 27069: 0.04047667051561915
Position 6810: 0.03889802925313971
Position 2686: 0.034772268386468734
Position 32415: 0.03466925841395798
Position 32198: 0.0339879802843927
Position 30273: 0.032392539239235935
Position 33001: 0.031596796046179584
Position 30380: 0.03146678783987393
Position 38630: 0.02956049262306222
Position 27046: 0.02822051048620054
Position 37970: 0.026784415624770692
Position 13501: 0.026250903106038132
Position 37058: 0.024969953247206644
Position 31180: 0.02407181278220419
Position 31595: 0.02241844241198933
Position 9770: 0.021208532803404373
Position 8732: 0.021137238674052306
Position 37143: 0.02021412419805959
Position 8633: 0.019685934186022096
Position 38361: 0.019354481563015773
Position 38168: 0.01933118228774788
Position 27095: 0.019066313881857633
Position 1710: 0.018966519184369333
Position 1577: 0.01817256097748822
Position 39889: 0.01646263561308532
Position 1462: 0.016351337218294026
Position 38526: 0.01566705267780171
Position 38444: 0.015238694237341862
Position 38364: 0.014799681457393214
Position 38601: 0.014768241980035
Position 28072: 0.014495548823682206
Position 32459: 0.014231439197184196
Position 31110: 0.013222278922867805
Position 32787: 0.012541969530897472
Position 29647: 0.012430693487085065
Position 2079: 0.011451448379020294
Position 30993: 0.011430933480133978
Position 29829: 0.011200743496523561
Position 26671: 0.010764290105899044
Position 38507: 0.010622243849686713
Position 4140: 0.010126884545470848
Position 2064: 0.010078496677883613
Position 36629: 0.00937256904233603
Position 32764: 0.008606283421298674
Position 31422: 0.00835254526184388
Position 34450: 0.00833154216184565
Position 699: 0.008030439709742284
Position 32442: 0.007225465981432755
Position 39535: 0.006670942607176526
Position 749: 0.0064966719120511255
Position 33234: 0.006456812283939612
Position 39300: 0.00607174242408565
Position 28389: 0.006043770862855552
Position 38000: 0.006036260914794373
Position 37244: 0.005829873578624946
Position 31366: 0.005764261367011281
Position 2868: 0.005475230245960569
Position 39661: 0.005460436954859861
Position 36724: 0.005288041044958298
Position 27926: 0.00494077188957818
Position 28308: 0.0049299382684632005
Position 32945: 0.004888630454426085
Position 33457: 0.004537853010121044
Position 1517: 0.004518547362603394
Position 32506: 0.004471972894065608
Position 30736: 0.004384546236222794
Position 26746: 0.004191929455486633
Position 33329: 0.00403856726741351
Position 39783: 0.0039776190595783145
Position 32810: 0.0038548240868625885
Position 37372: 0.0038169659068232414
Position 30399: 0.0037029693418468264
Position 27101: 0.003700544417220863
Position 28101: 0.0036149127292594463
Position 39131: 0.0035423480106781895
Position 37521: 0.0033313414153916267
Position 32466: 0.003291776146355643
Position 31431: 0.0031663946454575636
Position 29586: 0.002993308531309178
Position 33097: 0.002958340415765151
Position 668: 0.002877863220792067
Position 2198: 0.002837471193385143
Position 27916: 0.0027725452743594635
Position 38651: 0.0027678480659958115
Position 39010: 0.0026660062936549917
Position 26993: 0.00265699565463405
Position 32601: 0.002582903023344352
Position 37227: 0.002561986597314891
Position 38949: 0.002559550757805274
Position 2113: 0.002518975749660945
Position 30358: 0.0025185015217085265
Position 32715: 0.002501834207974275
Position 2389: 0.002399603190228004
Position 2010: 0.0022192890562187833
Position 30914: 0.0021869365824966893
Position 33711: 0.002173173153346489
Position 31855: 0.002118309601024972
Position 28515: 0.001978997076317506
Position 33454: 0.0019633882919985702
Position 2335: 0.0017800069686484874
Position 29853: 0.0017765298178816595
Position 39247: 0.001737379551223568
Position 28356: 0.001686383345657452
Position 33516: 0.0016634035574416752
Position 38422: 0.001529545854616366
Position 31816: 0.0015281965977098416
Position 31459: 0.0014978950245684967
Position 36024: 0.0014670858714134025
Position 2174: 0.0013479164987028058
Position 28078: 0.0012466916219618191
Position 32918: 0.0012400102734903009
Position 33506: 0.0011991850439137311
Position 37981: 0.0011687292874955348
Position 35019: 0.0011441846802902238
Position 31299: 0.001105112837751938
Position 34939: 0.0010973605735623275
Position 34251: 0.001065675145852208
Position 2304: 0.0010331675215974024
Position 2060: 0.0010072265263925161
Position 32924: 0.0009913363087889788
Position 37565: 0.0009670674563429491
Position 39546: 0.0009539202616621292
Position 32286: 0.0009272716216301408
Position 32552: 0.000919867558045182
Position 4609: 0.0008541765321321534
Position 37746: 0.0008430056354319969
Position 37283: 0.0008089366251743433
Position 37691: 0.0007965125807759381
Position 3587: 0.0006468881731186506
Position 810: 0.000635852830093511
Position 1784: 0.0006259742189570555
Position 3687: 0.0005386456868714669
Position 2256: 0.0005326358062092764
Position 779: 0.00053076872884442
Position 32978: 0.00047189104919966745
Position 1727: 0.0004518663953137393
Position 33460: 0.00041724201413758337
Position 39049: 0.0003975155396524001
Position 2800: 0.00038227649119137075
Position 2134: 0.0003425555574919413
Position 3430: 0.00032662404089299274
Position 32289: 0.00029327453733563605
Position 26919: 0.0002524669936649268
Position 1656: 0.00024132598640593957
Position 2549: 0.0002238536576561904
Position 32789: 0.00021986921628151313
Position 1829: 0.000218961373396383
Position 1320: 0.00019423447563779887
Position 32542: 0.00019076040784329735
Position 3798: 0.00018367324498734711
Position 32894: 0.00017999571612795412
Position 2160: 0.00017518380557824114
Position 31598: 0.0001707731238532881
Position 32483: 0.00017025866789339517
Position 27805: 0.0001684553740860277
Position 32592: 0.00016625028675871844
Position 37816: 0.00016274783005692966
Position 609: 0.00015311872490970273
Position 3456: 0.00015286098878424927
Position 37769: 0.00015072498922226495
Position 33280: 0.00011246936492062895
Position 32935: 0.0001000036674726003
Position 26953: 8.882097289255128e-05
Position 33295: 8.770093317386784e-05
Position 1661: 8.29335143720349e-05
Position 4182: 6.975795290179429e-05
Position 27862: 6.755641490696267e-05
Position 857: 6.620291169145843e-05
Position 1473: 5.471566311064081e-05
Position 751: 5.304781921267502e-05
Position 541: 5.090793464611086e-05
Position 614: 4.520090465208813e-05
Position 26895: 4.334203047058186e-05
Position 30595: 4.3057878064354615e-05
Position 1960: 3.483927602905536e-05
Position 3645: 3.0852827547310696e-05
Position 28468: 2.245723648280674e-05
Position 2880: 2.148662130661798e-05
Position 26923: 1.945980327310258e-05
Position 2124: 1.4038138610978549e-05
Position 37597: 1.245405842039601e-05
Position 1089: 8.299533248149118e-06
Position 27003: 7.140749952734802e-06
Position 33073: 7.094406846309401e-06
Position 1232: 6.391084435757115e-06
Position 527: 5.384570870066831e-06
Position 37710: 4.829662827573134e-06
Position 1786: 4.6873435010411515e-06
Position 293: 4.681898104899174e-06
Position 817: 4.429221096303212e-06
Position 1631: 4.119719595685219e-06
Position 1876: 4.055178853436339e-06
Position 1486: 4.0334022065894205e-06
Position 1213: 3.821394675095984e-06
Position 27540: 3.8146422745982366e-06
Position 33734: 3.1863444125150825e-06
Position 37781: 3.1111049944703916e-06
Position 1124: 2.8363695187993474e-06
Position 859: 2.5550103201743324e-06
Position 33433: 1.931568807512288e-06
Position 32672: 1.3919932440741645e-06
Position 361: 1.3415594601137192e-06
Position 37844: 1.2847212307138178e-06
Position 383: 1.2790576133710037e-06
Position 27373: 1.055145282979626e-06
Position 37616: 1.018824923361789e-06
Position 2700: 9.716008024468356e-07
Position 623: 7.978531581047064e-07
Position 522: 7.5715119406654e-07
Position 242: 6.756367588395309e-07
Position 452: 1.8934482527597157e-07
Position 786: 1.62799906941939e-07
Position 1093: 1.5753911717909473e-07
Position 1169: 9.18366076264232e-08
Position 1010: 4.8675803227050674e-08
Position 1533: 4.476213097336932e-08
Position 32812: 3.448322537739481e-08
Position 37575: 2.7229880301889035e-08
Position 345: 1.9262100679618407e-08
Position 545: 1.5522261867967097e-08
Position 322: 1.3155708847727536e-08
Position 306: 8.308751682123598e-09
Position 958: 7.867702376590273e-09
Position 231: 7.330089563036601e-09
Position 559: 7.032326550809071e-09
