Gene = Kmt5a
Position 3579: 2.3354186092123912e-05
Position 8176: 2.2041214229360727e-05
Position 17485: 1.167979495685913e-05
Position 98: 1.0870785643967586e-05
Position 11487: 1.0493396174251277e-05
Position 325: 8.33258218020054e-06
Position 248: 8.156494179544064e-06
Position 38: 6.77961419064514e-06
Position 266: 6.089173597848188e-06
Position 11: 5.744659802981382e-06
Position 286: 5.247184613689702e-06
Position 373: 5.156650444453975e-06
Position 516: 4.6759285023541375e-06
Position 92: 3.3336112678810994e-06
Position 298: 2.9048376858307262e-06
Position 7759: 2.319406290752747e-06
Position 11866: 1.525717864024082e-06
Position 11814: 1.2310149113453198e-06
Position 14: 1.0499743116642113e-07
Position 11936: 4.3424833244849144e-08
Position 997: 2.8826155220145216e-08
Position 11493: 3.4479268748807824e-10
Position 501: 1.885238396796188e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 17128: 0.9847931987725211
Position 11355: 0.9510686819456877
Position 7283: 0.9345481426928455
Position 10730: 0.9014975964879912
Position 19844: 0.8207698247771364
Position 10308: 0.449876392951675
Position 21084: 0.4124201739822481
Position 14225: 0.3378662093457709
Position 14267: 0.3338956289125529
Position 15374: 0.3262361558672277
Position 21353: 0.2740626495956781
Position 20557: 0.14020677276203067
Position 3364: 0.13210736346914342
Position 10499: 0.13117057728281772
Position 20975: 0.12961108645501251
Position 10218: 0.12116752500121454
Position 10288: 0.11341425366189116
Position 7518: 0.11070718384836001
Position 6038: 0.11069700240624673
Position 6634: 0.11045673024616912
Position 533: 0.07937886168444841
Position 6481: 0.0699690817193684
Position 11193: 0.06351727343718244
Position 4983: 0.054251622615692996
Position 21032: 0.05230757736810949
Position 22129: 0.05218210821952152
Position 10258: 0.048821896985732104
Position 10476: 0.046841816576205765
Position 4921: 0.04583677796241806
Position 564: 0.04377458449425311
Position 7364: 0.04151000611795361
Position 20428: 0.039651414841505056
Position 20257: 0.03622257794854755
Position 19192: 0.035802285905287924
Position 7624: 0.03282967056063358
Position 5250: 0.030599689460898954
Position 15010: 0.030508484504889476
Position 4326: 0.030097196442837232
Position 14305: 0.029620041279081778
Position 8737: 0.027992214946654926
Position 12915: 0.02693338371018104
Position 14248: 0.025267274784121264
Position 5163: 0.024176743021297523
Position 14299: 0.022596801391116448
Position 20489: 0.022517237222970544
Position 5331: 0.02244279109360878
Position 7224: 0.020056584406721024
Position 18976: 0.019837411349407415
Position 256: 0.017349300016192573
Position 20141: 0.01671217796691476
Position 5538: 0.01596187997030871
Position 19892: 0.014159667305617152
Position 3509: 0.013984661542681
Position 4843: 0.013221044865269998
Position 10449: 0.012927727264601112
Position 19582: 0.01248980749289191
Position 5274: 0.012407400400934018
Position 4701: 0.012172315992309881
Position 14339: 0.011911418812594943
Position 3191: 0.011248254008639833
Position 20589: 0.01085680238084778
Position 19579: 0.009546266528850376
Position 6403: 0.009099154481181532
Position 21887: 0.00871982771472549
Position 19005: 0.008531458471193045
Position 20188: 0.00827932423069028
Position 18942: 0.0078482396742422
Position 7644: 0.007697215129194334
Position 17603: 0.006778795376005088
Position 8767: 0.005974058791818778
Position 7475: 0.005885938856926308
Position 452: 0.005820212530885285
Position 12719: 0.005521184081342939
Position 3453: 0.005117455129091895
Position 5011: 0.0049334353042876245
Position 22369: 0.004848013137777853
Position 10667: 0.0045716701553829755
Position 14977: 0.004447583145953495
Position 8272: 0.004433091610397534
Position 20691: 0.004378760442323373
Position 3235: 0.004279471115764504
Position 20608: 0.0037415442829575743
Position 10651: 0.003604298854406232
Position 294: 0.003592581889393039
Position 15085: 0.0035329809650042725
Position 20627: 0.0035292686378989354
Position 16552: 0.003168495324049115
Position 15709: 0.003142614771074651
Position 15437: 0.0031211558961571667
Position 21226: 0.0030463067995940623
Position 3470: 0.0029948326078606397
Position 18014: 0.002952762668191494
Position 20463: 0.0026873396668001402
Position 21307: 0.0026759336123967493
Position 21405: 0.002668744951298091
Position 2772: 0.002648085299901468
Position 1440: 0.0025861043177888106
Position 7682: 0.002558085347122243
Position 6653: 0.0024577411209400876
Position 12865: 0.002449513849008451
Position 21263: 0.0023987922016598115
Position 21862: 0.002355611483649565
Position 10223: 0.0021986225555277687
Position 17669: 0.002196915065547689
Position 4364: 0.002122070395876042
Position 489: 0.002043517313401296
Position 16522: 0.001985584379003539
Position 10737: 0.001940677815358502
Position 15066: 0.0019090486121129528
Position 6357: 0.0018088016666711886
Position 8417: 0.0017239028355155775
Position 12689: 0.0016686570573340755
Position 3546: 0.0015796164866420407
Position 18593: 0.0014678975448322261
Position 20145: 0.001403116696982783
Position 8319: 0.0013922473522829768
Position 17270: 0.0013288291266260466
Position 546: 0.0012525791263694119
Position 20682: 0.0010086688929085543
Position 549: 0.0009165039930342215
Position 18039: 0.000904721997886791
Position 16622: 0.0008219855702076822
Position 14818: 0.0007678993439059798
Position 11363: 0.0007198938156926034
Position 3206: 0.0007096541173039623
Position 173: 0.0006640774747756116
Position 7262: 0.0006477530605383114
Position 20074: 0.0006161278470055188
Position 11222: 0.0005858054944161018
Position 11377: 0.0005485594168830837
Position 15957: 0.0005463226413498555
Position 10561: 0.0005081985271460125
Position 12328: 0.0004793649552516737
Position 17904: 0.0004593759723707289
Position 151: 0.0004515090924490026
Position 657: 0.0004037528219487607
Position 12922: 0.000402867850634134
Position 12385: 0.00039730930295233535
Position 428: 0.00039527303748165766
Position 501: 0.0003670574419925177
Position 363: 0.00035762173667178913
Position 331: 0.00033887284948583887
Position 569: 0.00033102389958685537
Position 7743: 0.00028444459168918204
Position 622: 0.000277917858169371
Position 572: 0.00024909035927443923
Position 14949: 0.00023055047864714947
Position 12819: 0.00022156562194840652
Position 16811: 0.000202817007884295
Position 8373: 0.0002022638936206124
Position 5073: 0.00018442683953441444
Position 19399: 0.00017511120740999674
Position 4607: 0.00017174844887140375
Position 19333: 0.000168399744621975
Position 14030: 6.663173642379806e-05
Position 7646: 3.564208205547569e-05
Position 213: 3.3811765789718515e-05
Position 12461: 3.1039308775401303e-05
Position 1110: 2.5368936138072447e-05
Position 12351: 2.307244115637256e-05
Position 2478: 2.2629486962354473e-05
Position 11821: 2.2324948922289726e-05
Position 8047: 2.2041214229360703e-05
Position 8518: 2.1294247091003403e-05
Position 352: 2.0621406301879614e-05
Position 298: 1.3829863598550547e-05
Position 11700: 1.3072603320179192e-05
Position 235: 1.2596435175590626e-05
Position 8228: 1.2528812233948181e-05
Position 421: 1.2168522041873115e-05
Position 1159: 1.1783389756500768e-05
Position 11651: 1.1398854351776104e-05
Position 389: 9.353957805555014e-06
Position 2862: 8.345783134867314e-06
Position 8578: 7.5386443992190435e-06
Position 1488: 7.5104100912369155e-06
Position 11615: 6.480523510430246e-06
Position 640: 5.748689435624924e-06
Position 8192: 5.0863436300554925e-06
Position 2493: 4.818146287211129e-06
Position 12213: 4.189071918469e-06
Position 192: 3.774961025140122e-06
Position 1468: 3.6249893787678763e-06
Position 16931: 2.4449923842730214e-06
Position 2834: 2.225512160759194e-06
Position 309: 1.6934577853321956e-06
Position 11415: 1.2142506541686922e-06
Position 17370: 1.063643890997204e-06
Position 11393: 7.09894051189129e-07
Position 684: 4.992057034581027e-07
Position 207: 4.582724195401846e-07
Position 11196: 4.1832008256756706e-07
Position 11785: 3.630867202897746e-07
Position 11790: 3.350512571644411e-07
Position 7662: 3.209463207795681e-07
Position 403: 3.072730651186228e-07
Position 7576: 2.2957420018227064e-07
Position 160: 1.441985619042331e-07
Position 417: 1.0310736420839617e-07
Position 347: 6.901148277052293e-08
Position 123: 6.69261449314945e-08
Position 130: 5.32336464537038e-09
Position 1260: 4.580223527623494e-09
Position 711: 3.5471688492771508e-09
Position 580: 3.3992537711988683e-09
Position 17349: 2.2163224429328549e-10
Position 128: 3.2926516670771203e-11
Position 110: 2.7551959723208835e-11
Position 96: 1.1071478704258608e-11
Position 105: 5.443938652868472e-12
