Gene = Carf
Position 362: 3.210289656813858e-11
Position 395: 9.415559179653525e-12
Position 379: 8.589687719057335e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20575: 0.9999999999999953
Position 10441: 0.9999999999999952
Position 42023: 0.9867481170390513
Position 30919: 0.9836812306377036
Position 22644: 0.9166679501482204
Position 35990: 0.8548250774793512
Position 40764: 0.7836877381117663
Position 26499: 0.7397084480037825
Position 42205: 0.6438055313619198
Position 42708: 0.6261428378144251
Position 2738: 0.6240827382611936
Position 3982: 0.5806817594251632
Position 33921: 0.5544355165628552
Position 38649: 0.5533561744738474
Position 45236: 0.3513991684678343
Position 39865: 0.3365528554302772
Position 6927: 0.31278332568934814
Position 43050: 0.311676238903995
Position 33855: 0.2966351999347192
Position 3877: 0.21567621907969312
Position 2714: 0.20825022524741538
Position 26574: 0.2003474735945962
Position 4488: 0.15371309238858522
Position 42376: 0.13928098903564637
Position 9176: 0.13351120296611257
Position 4870: 0.1269473873142203
Position 39539: 0.12043687510671214
Position 41444: 0.10943610909179301
Position 35621: 0.10727386184857406
Position 4225: 0.10202489335157364
Position 806: 0.10083186621032648
Position 41210: 0.09832419859840473
Position 44542: 0.09453397495043063
Position 3846: 0.08491516409300773
Position 25673: 0.08221927746989735
Position 27834: 0.07610744342914023
Position 33894: 0.07602545782407129
Position 607: 0.07180724297092585
Position 12809: 0.06289466956503734
Position 24460: 0.06281396573988222
Position 7792: 0.05861755248971708
Position 707: 0.057600358611561354
Position 4012: 0.05096781539095059
Position 2951: 0.04984089318806393
Position 7119: 0.04655979620794403
Position 40575: 0.04503149811946321
Position 48208: 0.04327726322294978
Position 42262: 0.042084051683887284
Position 47124: 0.03646668703485572
Position 1205: 0.036217240587188546
Position 25469: 0.03569036790671513
Position 8686: 0.03567721222560745
Position 41319: 0.032374409472648275
Position 34486: 0.029955329216026925
Position 42833: 0.029677050688555428
Position 42594: 0.02824994729467167
Position 8325: 0.02786847357903602
Position 4514: 0.027204763825586595
Position 43727: 0.026354928666461035
Position 38221: 0.026105980966404617
Position 8585: 0.024974292133979704
Position 2678: 0.024562696805790617
Position 36094: 0.02438209641143893
Position 8304: 0.023961914694055043
Position 12616: 0.02363767296524074
Position 39451: 0.022204514306113067
Position 39141: 0.0209979401098039
Position 42635: 0.020751955157329534
Position 7667: 0.020084538398883488
Position 1305: 0.019405779489660324
Position 42421: 0.018206248459079782
Position 48087: 0.017788554864820467
Position 31473: 0.017462457051674898
Position 31382: 0.016631527680512292
Position 2753: 0.015889919800371233
Position 42654: 0.015671713872498893
Position 1225: 0.015656498988766414
Position 6844: 0.015202073790461585
Position 44566: 0.014418734658329626
Position 36742: 0.012406817531654655
Position 24378: 0.012263172283655093
Position 22406: 0.012031526672064955
Position 2232: 0.011628718995614887
Position 9409: 0.0112005934171345
Position 35649: 0.010552723904242304
Position 42488: 0.010399510351569434
Position 42679: 0.01020517658253873
Position 1174: 0.010056342117975887
Position 777: 0.00975337380514985
Position 2195: 0.009646411629113028
Position 46633: 0.009629390625805027
Position 425: 0.009365928348356747
Position 45397: 0.009200722639052116
Position 44236: 0.009139249828769024
Position 3804: 0.008843130012482783
Position 41118: 0.008085979975097576
Position 45075: 0.007359184399050399
Position 31316: 0.005802137308587533
Position 27767: 0.005714487980964323
Position 44448: 0.005694229660664022
Position 41867: 0.005665011189136679
Position 2976: 0.0052130876652822
Position 44345: 0.005192089695340099
Position 47550: 0.004809133458816011
Position 41206: 0.004695065725621485
Position 45852: 0.004677136650085826
Position 47324: 0.004488707225460308
Position 1254: 0.004339485886717689
Position 45560: 0.004333731864216409
Position 1087: 0.0041917154484998696
Position 34210: 0.004024944425700628
Position 2930: 0.003942341765001867
Position 36015: 0.003837147124840483
Position 42732: 0.0037681901396646044
Position 4679: 0.0036289529190456156
Position 41777: 0.0036047455380614386
Position 1025: 0.003179150400023149
Position 4240: 0.003020170139327084
Position 523: 0.0029971512952631156
Position 582: 0.002853505432104683
Position 655: 0.002845326848215099
Position 994: 0.0028437918594714966
Position 1112: 0.002663214339144567
Position 41622: 0.0026260429773147455
Position 35683: 0.002621266488529611
Position 3004: 0.002583223323984232
Position 38621: 0.0025606422496877185
Position 1360: 0.0021526539490845827
Position 42672: 0.0020506465922878157
Position 3815: 0.0019486335001107698
Position 2803: 0.0019077655172800515
Position 36705: 0.0018959174376546749
Position 43295: 0.0018810298952634172
Position 2935: 0.0017222330657221516
Position 43339: 0.0014418602747324474
Position 43782: 0.0013900842958961197
Position 1046: 0.0013884779841558427
Position 404: 0.0013736844046240762
Position 34459: 0.0013142003280366536
Position 2722: 0.001271089021125599
Position 2613: 0.001085965257470144
Position 45394: 0.0010685995218993353
Position 727: 0.0010135832205547177
Position 566: 0.0009819859172448633
Position 1138: 0.000888277625844411
Position 44604: 0.0008776218320758595
Position 32452: 0.0007811717586679789
Position 2485: 0.0007803039168815418
Position 32430: 0.0006950330444918551
Position 1141: 0.0005593108721169734
Position 650: 0.0005289519314806537
Position 2776: 0.0004908326689852159
Position 710: 0.0004728427983670055
Position 44686: 0.0003493406490361903
Position 1886: 0.0003369374392749768
Position 1090: 0.0002648126617601606
Position 1156: 0.00022495182712065504
Position 8986: 0.00022460868042046954
Position 42568: 0.00020366321882226622
Position 4269: 0.0002005042973010383
Position 41781: 0.00019251655536964944
Position 3817: 0.0001909310281962242
Position 42447: 0.000172850416330918
Position 1271: 0.00016342588616807073
Position 1229: 0.00016157174244110344
Position 41823: 0.00015881544409930472
Position 2891: 0.00015667212439788339
Position 1853: 0.00014876825916913138
Position 4457: 0.00014189199137211404
Position 1846: 0.00013929582824381926
Position 449: 0.00013762574602265768
Position 684: 0.00010932798894374728
Position 659: 9.938431020374253e-05
Position 1789: 9.448804711571524e-05
Position 1180: 8.825373613480719e-05
Position 668: 8.615734872274318e-05
Position 735: 8.278389705432097e-05
Position 860: 7.822636069853185e-05
Position 1312: 7.523042980971563e-05
Position 1396: 7.084580638642926e-05
Position 789: 6.845558277551972e-05
Position 4596: 5.9235802497076594e-05
Position 939: 5.663563897056167e-05
Position 475: 5.477426357149075e-05
Position 4720: 3.330230711555227e-05
Position 3337: 2.077259804307327e-05
Position 3305: 1.9577632288785222e-05
Position 375: 1.56136832786564e-05
Position 36003: 1.3671748882735108e-05
Position 42456: 1.2237151748981734e-05
Position 816: 7.116424501592418e-06
Position 42549: 5.997261544465407e-06
Position 934: 4.0458960029767325e-06
Position 42434: 2.508646696025752e-06
Position 671: 1.369721564685757e-06
Position 482: 1.0438453263633824e-06
Position 478: 8.870369392135671e-07
Position 740: 7.897096805146863e-07
Position 480: 4.503673690091444e-07
Position 486: 4.329885590690677e-07
Position 356: 4.174982761597365e-07
Position 352: 3.9192335154484596e-07
Position 943: 1.7422783225212612e-07
Position 526: 1.0910354375062059e-07
Position 823: 9.333481573554893e-08
Position 1126: 4.206170457832107e-08
Position 826: 2.6162945694872478e-08
Position 383: 1.9935631272553284e-08
Position 977: 1.3532452678558825e-08
Position 533: 1.3254559331774433e-08
Position 303: 1.1953661721114694e-08
Position 220: 6.7695528299185075e-09
Position 237: 4.7389268283870686e-09
Position 4180: 3.163212061572072e-09
Position 491: 1.6029111589323832e-09
