Gene = Hyls1
Position 5996: 0.4697202663043284
Position 9542: 0.43004942461902995
Position 8293: 0.4150922835984725
Position 6029: 0.2221739435758773
Position 5524: 0.1926905656876084
Position 6445: 0.11930466733066354
Position 9072: 0.09459593975471393
Position 8541: 0.0856466291182511
Position 5542: 0.07039276631261013
Position 3741: 0.05699186744965942
Position 8920: 0.048885227321125484
Position 3944: 0.04659779821761446
Position 282: 0.043485377224870274
Position 9411: 0.03246590811840654
Position 192: 0.027981795102957112
Position 439: 0.02728218915535841
Position 5912: 0.025069873540101373
Position 5503: 0.02138201118809441
Position 1892: 0.01968893741899643
Position 6674: 0.013798155752536014
Position 4580: 0.012898072395969707
Position 950: 0.011843008882394711
Position 7139: 0.010811736388447535
Position 6419: 0.01070168335815836
Position 670: 0.010658920373465122
Position 9256: 0.009086682860709617
Position 1447: 0.007938971592474595
Position 1642: 0.006907861774178273
Position 9225: 0.006306785270421151
Position 7523: 0.00606994369943082
Position 248: 0.006003226004739506
Position 6670: 0.005239444725239371
Position 4625: 0.004221061689003136
Position 343: 0.004127228168918688
Position 8877: 0.003953904265760825
Position 593: 0.003806045176440973
Position 7849: 0.003787514989078423
Position 8418: 0.003731224991107584
Position 6689: 0.0036721030359768065
Position 8571: 0.003241197797783154
Position 644: 0.002632416653609928
Position 8896: 0.0024364893905454337
Position 4552: 0.002349198945850323
Position 8298: 0.0020729101869389225
Position 1463: 0.0018947220735028606
Position 7645: 0.0018660208662644488
Position 7917: 0.0018052648204878816
Position 8738: 0.0015323399246046415
Position 1718: 0.0014924183729258724
Position 727: 0.0014875742323415765
Position 8238: 0.001449166431996917
Position 1767: 0.0013464238460004485
Position 229: 0.001344255442358047
Position 7698: 0.0012839205174910828
Position 9018: 0.0012712854721619725
Position 880: 0.0012576673379318354
Position 7214: 0.0012241991239208686
Position 8590: 0.0012068033648617
Position 8211: 0.0011472875257904972
Position 446: 0.0011027379582613038
Position 7279: 0.0010511877183180442
Position 6710: 0.0009921218130958052
Position 7586: 0.0009570170684968552
Position 225: 0.0009480465367490309
Position 8476: 0.0009056502147744911
Position 357: 0.0007577603116691128
Position 381: 0.0006898877334270569
Position 1395: 0.0006815665694437879
Position 563: 0.0006808457669176652
Position 7597: 0.0005840072193593579
Position 1212: 0.0005837234241594028
Position 7459: 0.0005713404296489974
Position 8805: 0.0005677362686167047
Position 7492: 0.0005604587479286138
Position 1401: 0.0005311768930463831
Position 313: 0.0004922887303351568
Position 6978: 0.0004524929061723886
Position 6481: 0.00036520386824647497
Position 417: 0.00013020728443867197
Position 1919: 0.00010338297851884186
Position 6389: 8.983644813814837e-05
Position 227: 8.88113637576988e-05
Position 521: 8.655029257278053e-05
Position 6454: 7.71728759033622e-05
Position 2920: 6.741755665426418e-05
Position 370: 5.597246862474725e-05
Position 6884: 4.095517027417417e-05
Position 3561: 3.927966583436808e-05
Position 333: 3.8557706193778826e-05
Position 2626: 2.7766912619473148e-05
Position 165: 2.4211564541503656e-05
Position 200: 1.8639769615176576e-05
Position 1167: 1.356958192159397e-05
Position 574: 9.658720286843356e-06
Position 1064: 8.601954074034738e-06
Position 833: 7.038674026572782e-06
Position 1142: 6.506655380963247e-06
Position 535: 5.397367184495376e-06
Position 826: 4.74509227062933e-06
Position 242: 4.626678302208936e-06
Position 1089: 4.415565983475724e-06
Position 392: 4.134766220217214e-06
Position 167: 3.6356354956243447e-06
Position 648: 1.551558459117986e-06
Position 655: 1.0655905542935093e-06
Position 1359: 5.189604952969031e-07
Position 569: 4.5109745781378473e-07
Position 1218: 4.2688662216707016e-07
Position 411: 3.726327009587116e-07
Position 1343: 3.4311624815295267e-07
Position 158: 2.943749497412006e-07
Position 149: 2.6529531910189053e-07
Position 451: 1.4304680376464464e-07
Position 401: 7.70809840879248e-08
Position 884: 6.818892018127348e-08
Position 806: 5.562779868840544e-08
Position 700: 2.525369077456933e-08
Position 116: 2.1241201958018516e-08
Position 958: 3.578140094574524e-10
Position 584: 4.1736767816821847e-11
