Gene = Gclm
Position 530: 0.00016966082010835148
Position 1973: 0.00015316459577003293
Position 1546: 0.00013768145459191312
Position 2599: 0.00013706188640123454
Position 1772: 0.00012414415522593475
Position 648: 0.0001211414562174959
Position 1314: 0.00010607748865765437
Position 20769: 0.0001017408401932455
Position 20775: 9.867902314084729e-05
Position 2513: 8.250232491944468e-05
Position 2235: 4.932326146624297e-05
Position 227: 4.682975171583412e-05
Position 1669: 3.9032163361026016e-05
Position 407: 2.9420100517582782e-05
Position 2606: 2.9215253726129073e-05
Position 174: 2.8298146436029012e-05
Position 588: 2.552763298693989e-05
Position 700: 2.1227701270450833e-05
Position 577: 1.382097477930903e-05
Position 281: 1.1873842722552018e-05
Position 536: 1.03347374454886e-05
Position 836: 9.616690769030027e-06
Position 971: 8.88274588008815e-06
Position 1034: 5.760034181560883e-06
Position 147: 1.95664107594167e-06
Position 268: 1.6256870822276095e-06
Position 100: 1.217625487971537e-06
Position 17230: 8.97092532637217e-07
Position 341: 7.669915196170694e-07
Position 736: 4.419754949061946e-07
Position 13: 3.7800325993150044e-07
Position 706: 1.6734046182174358e-07
Position 129: 1.4765265914918575e-07
Position 106: 7.917742398081939e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13649: 0.9999999999999998
Position 19236: 0.9654654603512031
Position 17042: 0.9014317539942411
Position 20670: 0.7004993798333484
Position 16310: 0.6968941459786703
Position 24029: 0.5205247216128076
Position 9987: 0.3810582338951221
Position 17799: 0.3782772381389148
Position 667: 0.2735074886006338
Position 20396: 0.26503512756005637
Position 22274: 0.1788662654237279
Position 17727: 0.13780087091816096
Position 16110: 0.11999643476262213
Position 16760: 0.11653212327010778
Position 16058: 0.08759479096504127
Position 16554: 0.08239645234609898
Position 12597: 0.058683269608475294
Position 3030: 0.053456204433390574
Position 22583: 0.04586439409773345
Position 22301: 0.04394143988372946
Position 19932: 0.038091322340676984
Position 21412: 0.03574893967174393
Position 16328: 0.03324372966394
Position 1712: 0.03244702774923091
Position 16588: 0.028312571648490555
Position 16815: 0.02674794687812487
Position 11114: 0.026082673905689385
Position 16483: 0.02598779729696961
Position 14831: 0.024005361874852547
Position 24684: 0.023043371374197673
Position 423: 0.021927961548155687
Position 16204: 0.02035964240935957
Position 21590: 0.02016477713228992
Position 23876: 0.018784849855407206
Position 16876: 0.01463378578662915
Position 24078: 0.013158315670774023
Position 16145: 0.011664685801239846
Position 21561: 0.010881636557036882
Position 23375: 0.00984983988269157
Position 19734: 0.009834071043248184
Position 22313: 0.008863855544774441
Position 24455: 0.008633716440715419
Position 14783: 0.008596634468503391
Position 19912: 0.008545229079195095
Position 19627: 0.008376795675948822
Position 15224: 0.007889981850882443
Position 24540: 0.007698153159989288
Position 22359: 0.007645970519744557
Position 19376: 0.00749296086751787
Position 23095: 0.007112151664226235
Position 16179: 0.006728482109732276
Position 801: 0.00665297825056859
Position 20940: 0.006038109492522509
Position 18088: 0.005817038844675347
Position 23818: 0.005543793469383885
Position 491: 0.005227495006593259
Position 3006: 0.005001322448918023
Position 756: 0.004865946600098158
Position 20408: 0.004640988441401571
Position 24861: 0.004420725918982424
Position 20689: 0.004313180661458898
Position 16818: 0.004278033206373563
Position 22170: 0.0037572976426851167
Position 22211: 0.0035811887022644258
Position 20306: 0.0034234652721070492
Position 19995: 0.003248767117337286
Position 19291: 0.003199182865852752
Position 20696: 0.0027801771991836006
Position 442: 0.0027720201748812393
Position 706: 0.002432729026283088
Position 17192: 0.002322168258392349
Position 547: 0.0023149869264969844
Position 23143: 0.0017799973361224217
Position 639: 0.001768014272002811
Position 17739: 0.0016269004325340272
Position 2443: 0.001532688506360971
Position 14714: 0.0013334951118732937
Position 15241: 0.0013160105483692635
Position 17761: 0.0012144227199282092
Position 630: 0.0011589322460949438
Position 17566: 0.001079878069158174
Position 17946: 0.0009974355613051285
Position 21026: 0.0009914403721476435
Position 685: 0.0009562614090094998
Position 21850: 0.0009196494300603776
Position 23703: 0.0008700299663374255
Position 21478: 0.0008064637288685416
Position 17764: 0.0005966861772671436
Position 19456: 0.0005838148655251683
Position 15798: 0.0005781172420290994
Position 21029: 0.0005576026324765829
Position 19771: 0.00039928162736562297
Position 1342: 0.0003910921584483437
Position 22780: 0.0003881216266701001
Position 159: 0.0003851123936497912
Position 726: 0.0003035115253954027
Position 16920: 0.00029932734323794247
Position 1537: 0.00023059732935939395
Position 1540: 0.00021780702349743797
Position 17068: 0.0001731831984631539
Position 17060: 0.00017143895149863202
Position 20859: 0.00016498676528979065
Position 2376: 0.00015740044340261587
Position 1225: 0.00012757412774761078
Position 1870: 0.00010288296378163276
Position 19326: 9.938578268204575e-05
Position 19791: 6.940876362022013e-05
Position 19214: 4.979998550659784e-05
Position 2013: 2.9374414811035358e-05
Position 2380: 2.782392582228479e-05
Position 1459: 2.3836913081199547e-05
Position 1611: 2.2257113068859553e-05
Position 475: 2.0864852640782274e-05
Position 2087: 1.9948846655207558e-05
Position 1000: 1.820187773744704e-05
Position 338: 1.8140078278044995e-05
Position 588: 1.8118763115583553e-05
Position 1193: 1.651869146198332e-05
Position 2315: 1.5735415553449518e-05
Position 1655: 1.5484763437898066e-05
Position 1636: 1.2632818942643673e-05
Position 135: 1.2345486515249561e-05
Position 1487: 8.753075906016464e-06
Position 1651: 7.359121750193452e-06
Position 334: 4.575047343874754e-06
Position 20730: 1.2836612922558781e-06
Position 20735: 1.2753620591471078e-06
Position 19530: 9.431649356813542e-07
Position 1556: 5.907969388688931e-07
Position 17207: 1.96914234528786e-07
