Gene = Stx18
Position 755: 2.1570020283164822e-05
Position 506: 1.602064484025265e-05
Position 316: 1.3501136992667676e-05
Position 854: 1.346892275665363e-05
Position 156: 1.3213890135292038e-05
Position 596: 1.2900028867915875e-05
Position 13: 1.0019893954320115e-05
Position 981: 7.599693752368651e-06
Position 750: 5.157176741337686e-06
Position 928: 5.056358729001305e-06
Position 376: 3.853034526558031e-06
Position 283: 3.3245250441264827e-06
Position 635: 3.296768185791365e-06
Position 1005: 2.0739462147135146e-06
Position 25: 1.4180492348923967e-06
Position 1391: 6.70462132420425e-07
Position 886: 4.685575383029821e-08
Position 1530: 3.2655622181382706e-08
Position 434: 3.859566364918982e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6209: 0.16859592394267534
Position 6617: 0.15617635727695958
Position 18001: 0.09972517326473437
Position 16001: 0.054243598329060456
Position 847: 0.05362863169928655
Position 3535: 0.052167364754251544
Position 9517: 0.04618091663719752
Position 5853: 0.03704705064564418
Position 475: 0.03169379787120204
Position 624: 0.03167850392179929
Position 7258: 0.027108345975377066
Position 11828: 0.02559869163199378
Position 11925: 0.024244359719994495
Position 14132: 0.02191415341826371
Position 4099: 0.021025843286763397
Position 3946: 0.020067551709081168
Position 1734: 0.019994138112361858
Position 4930: 0.019912777068320585
Position 3513: 0.019487453012663154
Position 2816: 0.01905519112556007
Position 10494: 0.016004476337543674
Position 3072: 0.014976007222026279
Position 6723: 0.010713250332468468
Position 1129: 0.010192052639748195
Position 8884: 0.009708797236289366
Position 907: 0.008998515604280518
Position 2613: 0.00866528925957342
Position 10595: 0.00821154629969562
Position 9685: 0.00817466705660911
Position 10068: 0.008093976714862589
Position 7982: 0.007256570235324248
Position 10395: 0.007195404245132133
Position 1773: 0.007109849415558991
Position 10615: 0.006639068488703191
Position 9471: 0.006541594122751721
Position 1004: 0.006464002414660427
Position 9721: 0.006424255466509247
Position 11434: 0.005854677942123638
Position 7628: 0.005358769791799064
Position 1180: 0.005317588147027662
Position 8541: 0.0052731938340476354
Position 2103: 0.005092750854508919
Position 5091: 0.004899148174404629
Position 10173: 0.004129625670644807
Position 4574: 0.00409139972048625
Position 6675: 0.004045341189444093
Position 1024: 0.004030993058322289
Position 1587: 0.004002732010555422
Position 5604: 0.003827627901218942
Position 2210: 0.0034790486077598114
Position 569: 0.003466037373298308
Position 6797: 0.0033427441801986892
Position 9040: 0.0030564139945855064
Position 5335: 0.002844347507586654
Position 1479: 0.0024632264899188266
Position 6040: 0.00226310068933677
Position 7783: 0.0021673858478962926
Position 1255: 0.002151574422201017
Position 4142: 0.00214953396423952
Position 7875: 0.0020482823933890802
Position 3875: 0.0020049283961721506
Position 3665: 0.0019658263824525795
Position 2919: 0.0019028545535889716
Position 4824: 0.0018484363251864222
Position 7282: 0.0017249892087976314
Position 1070: 0.0015744394615159027
Position 8274: 0.0015439727299565882
Position 6837: 0.0015369572298971168
Position 5986: 0.0014564885983604438
Position 5756: 0.001278108931910617
Position 1906: 0.0012645667830467125
Position 7914: 0.0012621359341165631
Position 3892: 0.0011366723796686566
Position 5493: 0.0010680143796803518
Position 2989: 0.001059224739481533
Position 2832: 0.000977896898680587
Position 2592: 0.000972925385841027
Position 1730: 0.0009303383002286269
Position 541: 0.0008617610938314376
Position 4644: 0.0008379298983865972
Position 4962: 0.0008192099410080359
Position 4408: 0.0007037941184180069
Position 690: 0.0006987463818817626
Position 514: 0.0006884199409769843
Position 2658: 0.0006712596125414374
Position 1749: 0.0006554783139489613
Position 6309: 0.0006372172364466631
Position 4034: 0.000617613932996748
Position 711: 0.0005805363960982831
Position 2580: 0.0005711347271385414
Position 6325: 0.0005659868468704824
Position 859: 0.0005633353613470973
Position 4697: 0.000543247463700129
Position 482: 0.0005365454013247511
Position 4668: 0.000508338770369998
Position 635: 0.0004852796190655518
Position 5707: 0.00047744211309242525
Position 5176: 0.00043174129535577686
Position 943: 0.00042720709754479237
Position 4708: 0.0003840926868491704
Position 3380: 0.00037591791919420727
Position 863: 0.0003715362428636112
Position 1799: 0.00034070000447250395
Position 3852: 0.00033704612707505986
Position 292: 0.0003201637082857769
Position 1528: 0.00031111793951127674
Position 652: 0.00030712073081380425
Position 2007: 0.0003041473749188352
Position 241: 0.0003004875632252099
Position 1676: 0.0002989608350905405
Position 4932: 0.00029779247420497077
Position 3686: 0.00029514726175865625
Position 4311: 0.00028883602848277717
Position 3316: 0.0002866239324626523
Position 3229: 0.00024019845808234414
Position 1048: 0.00023244584868393556
Position 2143: 0.00022928688345403683
Position 1364: 0.00021993979965466957
Position 1348: 0.00019970566572903584
Position 927: 0.00019217373776172307
Position 3558: 0.0001760298870708754
Position 966: 0.00015557074499206934
Position 631: 0.00014889495142102416
Position 714: 0.0001482738660909763
Position 2551: 0.00012637498786375603
Position 1963: 0.00011340212776069063
Position 2207: 0.00010582205340094373
Position 165: 8.118315494963449e-05
Position 339: 8.045629480746127e-05
Position 1417: 7.442658044647056e-05
Position 2190: 6.187576790515952e-05
Position 409: 4.1087939664920535e-05
Position 916: 3.813015914939186e-05
Position 1218: 2.4807137743915335e-05
Position 2187: 2.1380619780547775e-05
Position 2258: 1.8354072586547373e-05
Position 1257: 1.3630813863452758e-05
Position 1186: 1.3280605633291715e-05
Position 878: 9.159873725123312e-06
Position 488: 9.113617279950796e-06
Position 2166: 5.555433947910716e-06
Position 267: 5.3414436731838465e-06
Position 874: 5.07140545446214e-06
Position 741: 4.470784149989147e-06
Position 448: 4.177614342543972e-06
Position 727: 3.123356342573644e-06
Position 1152: 2.955186640605494e-06
Position 1554: 2.6594620893625696e-06
Position 1280: 1.8866960049095387e-06
Position 373: 1.3070856561670933e-06
Position 640: 1.2189468224506775e-06
Position 1020: 9.752189744918665e-07
Position 522: 9.623851361105829e-07
Position 297: 8.580248509878081e-07
Position 491: 6.834715878379865e-07
Position 867: 4.337473065684988e-07
Position 250: 3.123808099686186e-07
Position 755: 2.917405632791605e-07
Position 186: 2.7243758810372025e-07
Position 346: 2.521304398059945e-07
Position 700: 2.2578046011710157e-07
Position 731: 1.860377076860244e-07
Position 331: 1.5614418123519486e-07
Position 350: 1.1255063483236798e-07
Position 886: 6.653323002197679e-08
Position 884: 5.639004147053376e-08
Position 388: 4.05850576951207e-08
Position 193: 2.693218283880988e-08
Position 139: 1.2305949081721452e-08
Position 149: 8.754362038552041e-09
Position 314: 5.439765024555591e-09
Position 341: 1.662738643212917e-09
Position 343: 1.61503714613999e-09
Position 255: 7.138145239605323e-10
Position 125: 2.423544605647577e-10
