Gene = 1810046K07Rik
Position 6581: 0.0023461262958661463
Position 7886: 0.0021975737505995586
Position 9145: 0.002195860786305052
Position 479: 0.0021043446507301943
Position 9282: 0.0020935751208295246
Position 3823: 0.0020340005359653925
Position 9768: 0.0019888780407700413
Position 421: 0.0018315760332897296
Position 2112: 0.001824476740736525
Position 1801: 0.0017333277443070992
Position 8771: 0.001703525153147981
Position 9248: 0.0016662438057673003
Position 6401: 0.0016321994284016362
Position 4381: 0.0015655211515605335
Position 6298: 0.0015538902273822465
Position 8120: 0.0015105944270097553
Position 9125: 0.001431156905097838
Position 7760: 0.0014086020587004797
Position 3839: 0.0011566310568604018
Position 2823: 0.001122932452404104
Position 7954: 0.0010971606781284777
Position 194: 0.0010845258668487337
Position 3672: 0.0010273381966997791
Position 781: 0.00099899222521168
Position 3340: 0.0009889530783679322
Position 1433: 0.0009722000258623534
Position 8133: 0.0007379641558199193
Position 5928: 0.0006405590433054746
Position 1956: 0.0005864614241038808
Position 6255: 0.0005551962238877716
Position 319: 0.0005533746657579459
Position 5580: 0.0004751846416302702
Position 399: 0.0004611949295678975
Position 2492: 0.00045709585195385027
Position 5761: 0.0004288255326765717
Position 5439: 0.000422341561525928
Position 435: 0.0003904964099173468
Position 2237: 0.00038223040899595137
Position 6139: 0.0003776371492586472
Position 3499: 0.00037225809567688117
Position 5153: 0.0003694317607378628
Position 3237: 0.0003628725598863969
Position 2136: 0.0003417441200846952
Position 5365: 0.0002890632214848654
Position 1934: 0.0002820867012005281
Position 818: 0.00027926183701348293
Position 4504: 0.00026455873245780515
Position 2149: 0.00024201264680492394
Position 750: 0.0002301158286820963
Position 454: 0.00020595237171688543
Position 2843: 0.00017762316520847276
Position 1635: 0.00016204167584715935
Position 4523: 0.00015460158454570856
Position 3611: 0.00015319327111220672
Position 340: 0.00013404921557901782
Position 867: 0.0001307300000526977
Position 3788: 0.00011017715644174415
Position 3842: 0.0001078648573428107
Position 3018: 0.00010201976355550917
Position 3569: 0.00010112258789368375
Position 1890: 0.00010086693389834094
Position 990: 9.715568478966363e-05
Position 3414: 9.685656503208804e-05
Position 3629: 9.018984479788035e-05
Position 1107: 8.88339581810431e-05
Position 2500: 8.85309137923463e-05
Position 211: 8.444521660271753e-05
Position 912: 8.120380406826653e-05
Position 3730: 7.786663906271188e-05
Position 1573: 6.83801335928309e-05
Position 1698: 5.953606880905636e-05
Position 2446: 5.842926409969658e-05
Position 2299: 5.7871974029914134e-05
Position 1646: 5.589498477753925e-05
Position 3636: 5.4178345503089614e-05
Position 2155: 4.8003443399395604e-05
Position 220: 4.738911980033616e-05
Position 903: 4.126521753894447e-05
Position 1233: 4.1173541355256725e-05
Position 656: 3.709141551610817e-05
Position 1326: 3.3029014329524504e-05
Position 722: 2.7657850637321662e-05
Position 1893: 2.6087899593210297e-05
Position 179: 2.2811300614598314e-05
Position 1854: 2.176392943514236e-05
Position 450: 1.678444919340893e-05
Position 1255: 1.0901102912382188e-05
Position 459: 1.0426228286826627e-05
Position 1903: 9.965597090999723e-06
Position 1453: 7.729104283438806e-06
Position 1474: 6.617118767417558e-06
Position 353: 6.02038678289917e-06
Position 3486: 5.988529830651275e-06
Position 563: 5.646734719076961e-06
Position 1172: 4.9974263222838e-06
Position 557: 4.586741215411911e-06
Position 874: 3.863879547144174e-06
Position 487: 3.3711159895804243e-06
Position 600: 2.9567800963951104e-06
Position 1402: 2.7513081526603856e-06
Position 591: 2.2302610448704316e-06
Position 1169: 1.9691151018250914e-06
Position 561: 1.4762770079581364e-06
Position 1259: 1.278666833866109e-06
Position 1305: 1.0914051012930143e-06
Position 4064: 1.0190063116797467e-06
Position 336: 1.012831128567253e-06
Position 1288: 6.190253808321142e-07
Position 1198: 5.576295267415697e-07
Position 1231: 5.291032100708176e-07
Position 1174: 4.7613467125474407e-07
Position 1229: 4.6251393756506025e-07
Position 570: 3.7144332430038725e-07
Position 640: 3.615139221430242e-07
Position 672: 3.452142215555195e-07
Position 831: 3.4048325933263466e-07
Position 838: 3.3053737022766354e-07
Position 1206: 3.092105975919781e-07
Position 725: 1.606642749090291e-07
Position 235: 6.614278432350749e-08
Position 238: 3.720663402336258e-08
Position 697: 1.6558142744867397e-08
Position 584: 5.152461815853988e-10
Position 228: 2.2599380166727073e-10
